,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0014471974922149685,0.0020146026957884016,0.002057359475604688,0.0011275840356832815,0.0012757778701180302,0.0009139797911592349,0.0009683129216272718,0.0014869403159048797,0.001010630235209606,0.00195393260427272,0.0015141363977373612,0.0018714030337337846,0.0020048841584601033,0.0018922546110851154,0.0021049616817240525,0.0017717563650820303,0.0018591496233242744,0.001464460304903316,0.0017454526797155178,0.002794467511445409,0.001432623787529458,0.0021014193095004077,0.0017620134308130103,0.0013266290833202589,0.0019137076497731367,0.002194242823949675,0.0011887586718613435,0.0017366641894354102,0.001669464805211615,0.0014191100940629429,0.0021470908263486596,0.0010805611885124286,95672083,95953700,ABCC4|MOAT-B|MOATB|MRP4|-|13q32.1|protein-coding,1,0.0016641103020347621
1,0.0010330835355127968,0.0007924624758275752,0.0010072371541290093,0.001005690236253553,0.0011537590280740616,0.0008614614566335209,0.001121967367274713,0.0010396060047770722,0.0005779737308632698,0.0007436834770259244,0.0006257156722510862,0.0006671236036773901,0.0006508675329241228,0.0009014562133311395,0.0008011611734077,0.000663039748536036,0.0006169865122926373,0.000513991880449618,0.0005439944850667922,0.0010729114500620176,0.0010910000791504854,0.0011088931985707852,0.0009325742972645939,0.0008763596739146789,0.0006580721916633753,0.0011737968514657449,0.0005356728884247391,0.0008763908612580087,0.0010666922127432045,0.001047070567070214,0.0013222886707770047,0.0010984522958300766,108870763,108886603,ABHD13|BEM46L1|C13orf6|bA153I24.2|-|13q33.3|protein-coding,1,0.000880669891453217
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.850148926674733e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77526624,77532776,ACOD1|CAD|IRG1|-|13q22.3|protein-coding,1,3.078171539585854e-07
3,0.0001595335818189729,0.0001767537992911782,0.0004113590394173937,0.00021085768354510727,0.0002818385098692119,0.0003108227961725923,0.00019450597064804752,0.0001374773701857943,0.00023066226431259343,0.0002169916558982598,0.0004231939584843224,0.0004590422006370083,0.0004114331436295677,0.0005270546131419139,0.0012527711342139513,0.0006189034689788324,0.0005228005181594692,0.0001687950784281339,0.0006170094643200134,0.00010407700228846963,0.00011719378336767443,0.00022535479899288543,0.0004442075079493969,0.0002847765954474432,0.0005933487144412227,0.00016768526449510642,0.0003927517606307436,0.00027173153428085956,9.283774303642925e-05,0.00011665646185365225,0.0002857429510733791,0.000293043999168372,114076255,114103457,ADPRHL1|ARH2|-|13q34|protein-coding,1,0.0003350379490055625
7,1.3726103630528513e-05,1.1962619012800736e-05,1.608193775500099e-05,1.5668266157633913e-05,1.6398887655111935e-05,0.0,3.241766177467459e-05,2.4777898114881527e-05,3.987161997403401e-05,2.1497625352149574e-05,0.0,0.0,2.3109964789506104e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.316134506668887e-05,2.425579394320059e-05,2.4692528353124723e-05,0.0,3.707468884127091e-05,0.0,0.0,0.0,4.1804851427824554e-05,2.394944675432523e-05,3.215934894343927e-05,5.1550134723228436e-05,5.5215658790672194e-05,31309645,31338565,ALOX5AP|FLAP|-|13q12.3|protein-coding,1,1.7168011908128023e-05
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7537896212494524e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.913512576223183e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24481423,24523454,ANKRD20A19P|-|-|13q12.12|pseudo,1,2.3960319367101986e-07
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.792238450843161e-06,0.0,0.0,0.0,0.0,19385283,19446107,ANKRD20A9P|-|-|13q11|pseudo,1,1.8100745158884878e-07
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111796652,111800912,ARHGEF7-AS1|-|-|13q34|ncRNA,1,0.0
13,0.0,0.0,0.0,1.141924482675014e-05,0.0,0.0,1.1860120161466313e-05,9.058586407591097e-06,1.9441533706347162e-05,0.0,0.0,1.695231877805027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1665646185365225e-05,0.0,0.0,111766159,111768025,ARHGEF7-AS2|-|-|13q34|ncRNA,1,2.5124203145490693e-06
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50202435,50208008,ARL11|ARLTS1|-|13q14.2|protein-coding,1,0.0
16,0.0006477167015085247,0.00044383757888309666,0.0008481106121321574,0.00043127566508470303,0.00046194832682705143,0.0004707893559269351,0.0006554693075903716,0.0005983995609249883,0.0006982476258262651,0.0010171063994735769,0.0010301222390494981,0.0008595822815693724,0.0011600444620568475,0.0011675545180149837,0.001323255457192893,0.0011807284410866948,0.0009285510508563418,0.0009091752078425236,0.0010692418808658653,0.0006060954839152054,0.00037098598525758374,0.0005758751727412651,0.0008201424427345635,0.00034388117186106345,0.0010470151338541718,0.0006815594621414003,0.0007697484363078184,0.00058954913971408,0.0005599865021994472,0.0007131808559809767,0.0006371707512295815,0.0004213664240673644,113344643,113541482,ATP11A|ATPIH|ATPIS|-|13q34|protein-coding,1,0.0007511785510849129
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25254549,25285923,ATP12A|#945|ATP1AL1|HK|-|13q12.12|13q12.1-q12.3|protein-coding,1,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114303122,114312513,ATP4B|ATP6B|-|13q34|protein-coding,1,0.0
