,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0009000592144220014,0.0013656390703029563,0.001657534092352923,0.001572587822203524,0.00038629895962307884,0.0006473842587186563,0.0005891398918503517,0.0017780334301134531,0.0008625423035070731,0.0008279157466749787,0.0012157073238435272,0.0015077577601136313,0.0014391828427075708,0.0016589975341307689,0.001927514424719691,0.0015503221238074819,0.0013925524121420362,0.0015507546459110223,0.001859011356875838,0.001376384930226388,0.00149718886931867,0.0018017542303671846,0.0013087554114602628,95672083,95953700,ABCC4|MOAT-B|MOATB|MRP4|-|13q32.1|protein-coding,0,0.0013336095067562205
1,0.0006751906192658874,0.0009580161123445649,0.0008540176625649157,0.0007807317033704955,0.000500277318113774,0.0005795821835231415,0.00050751542050068,0.0009245259675467926,0.0006324866531117967,0.0009390824752715447,0.00081632537449139,0.0005437567946064146,0.000689641113775103,0.0007131539022709554,0.0006425048082398969,0.0006191771843021632,0.0007006820559457857,0.0007298615000149574,0.0006094886298049175,0.0006934380924597661,0.0008846872583555288,0.0006913261003414848,0.0009398041613975441,108870763,108886603,ABHD13|BEM46L1|C13orf6|bA153I24.2|-|13q33.3|protein-coding,0,0.0007228379605051958
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.023783778926141e-06,9.08592658117026e-06,0.0,0.0,0.0,0.0,8.799116839411381e-06,0.0,0.0,0.0,77526624,77532776,ACOD1|CAD|IRG1|-|13q22.3|protein-coding,0,1.1264707478046862e-06
3,0.0002947562339627607,0.00017622797054592102,0.00045997938134381526,0.0003553070878033257,6.733490716988755e-05,0.00011174786467408925,0.00041839482423114047,0.00027025593976602455,0.0002480252817183405,0.00034332707892530644,0.0007540104604080777,0.00032271438571862695,0.00013987264062923874,0.00041145963218333257,0.0006509417400652693,0.0003619301792967016,0.0003421370316543602,0.0005330015449646472,0.00048482050098118434,0.00019358057046705036,0.00034400775410258605,0.0005062547453372015,0.0001916863986482203,114076255,114103457,ADPRHL1|ARH2|-|13q34|protein-coding,0,0.0003470336588955264
7,4.3862534815887006e-05,1.9155214189774026e-05,3.184472640072568e-05,0.0,6.663350188686789e-06,1.004475188081701e-05,1.4714615583444223e-05,1.4139430855772985e-05,7.542808209681195e-06,2.6409775301946643e-05,9.913736331436035e-06,1.8451580980411576e-05,1.599440509437483e-05,0.0,0.0,0.00015494299376629545,0.0,0.0,0.0,4.02728809188444e-05,0.0,3.819339597733824e-05,0.0,31309645,31338565,ALOX5AP|FLAP|-|13q12.3|protein-coding,0,1.9658530456323303e-05
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3890658943613096e-06,5.645084150955822e-06,6.419027023140913e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24481423,24523454,ANKRD20A19P|-|-|13q12.12|pseudo,0,6.71877263846002e-07
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19385283,19446107,ANKRD20A9P|-|-|13q11|pseudo,0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111796652,111800912,ARHGEF7-AS1|-|-|13q34|ncRNA,0,0.0
13,1.052700835581288e-05,0.0,2.315980101870958e-05,0.0,7.732993245291774e-05,1.4564890227184666e-05,0.0,0.0,2.7065370634738404e-05,1.9346695860728357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4552385542103436e-05,1.1746606237649283e-05,0.0,0.0,111766159,111768025,ARHGEF7-AS2|-|-|13q34|ncRNA,0,8.621421318688883e-06
15,0.0,0.0,0.0,9.101794469345156e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.506733510538095e-06,50202435,50208008,ARL11|ARLTS1|-|13q14.2|protein-coding,0,5.916751295601414e-07
16,0.000653844185655489,0.000791238047465599,0.0009817182320708562,0.0008221954337308457,0.0002875761660380614,0.000651904397065024,0.000679371025145057,0.0007773473463662467,0.0003758093266823513,0.0004919588376013783,0.0011346979355352214,0.0011101073618419045,0.0007219435397500169,0.001040845231802299,0.0011026420901005909,0.0006280990457474395,0.000842884658800351,0.0007951598184385081,0.001026114598779957,0.0011743436704906727,0.0008423994758999913,0.0006633859650292039,0.0008722031587394726,113344643,113541482,ATP11A|ATPIH|ATPIS|-|13q34|protein-coding,0,0.0008029473716859362
17,0.0,0.0,0.0,0.0,0.0,2.5111879702042526e-06,0.0,3.534857713943246e-06,0.0,0.0,0.0,4.518754525815079e-06,0.0,0.0,0.0,0.0,4.253924017016912e-06,0.0,0.0,0.0,0.0,0.0,0.0,25254549,25285923,ATP12A|#945|ATP1AL1|HK|-|13q12.12|13q12.1-q12.3|protein-coding,0,6.442923576947604e-07
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1417058226696506e-05,114303122,114312513,ATP4B|ATP6B|-|13q34|protein-coding,0,4.963938359433263e-07
20,0.0003842358049871702,0.00022807475028624273,0.00048667748529593877,0.0005359945631947703,0.00046748662113260474,0.0003829561654561485,0.00032455444560464716,0.00047559903787600046,0.00048229603081902697,0.00042931239386187687,0.00034896351886654835,0.0005166442674515242,0.0005268745207558768,0.0004958698375376355,0.00023363811208723526,0.00043062851242532777,0.00030689023265622007,0.0005169182153036741,0.0003871460410765502,0.00031642977864806314,0.0004013983160065297,0.0003583514602437507,0.00039478985552313713,52506806,52585630,ATP7B|PWD|WC1|WD|WND|-|13q14.3|protein-coding,0,0.0004100752159607172
21,9.942174558267723e-06,1.4813365640091914e-05,6.1116141577150284e-06,2.19117274262013e-05,2.7705508679276652e-05,7.784682707633184e-06,2.6930522860265844e-05,2.4422653296335158e-05,5.257781016748362e-05,5.2205369782917795e-06,2.3226467976507278e-05,3.765628771512566e-06,7.84039465410531e-06,1.4442810802067054e-05,3.893968534787254e-06,3.0036933532429634e-05,1.4584882344057984e-05,1.7369996033850903e-05,1.7403812855734826e-05,7.783834127171605e-06,9.397284990119425e-06,3.12724450284246e-05,1.802693404215238e-06,26042912,26599989,ATP8A2|ATP|ATPIB|CAMRQ4|IB|ML-1|-|13q12.13|protein-coding,0,1.6532249979415037e-05
22,0.0,0.0,0.0,0.0,4.033080377363057e-06,0.0,0.0,0.0,0.0,0.0,6.231491408331221e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2183392546877296e-05,0.0,0.0,0.0,70681345,70713885,ATXN8OS|KLHL1AS|NCRNA00003|SCA8|-|13q21.33|ncRNA,0,9.759984492422424e-07
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23471169,23472320,BASP1P1|-|-|13q12.12|pseudo,0,0.0
27,0.000525765583993099,0.0008183107501871464,0.0014391243021903703,0.0015048300189317325,0.00013379305773600052,0.00032268765417124646,0.00026819469157749284,0.000919063005625244,0.00033609865993138266,0.0007293397249084103,0.0011446116718666576,0.0012076371470240799,0.0012409776658517883,0.0017273601719272197,0.002165695500097511,0.0005014086132245184,0.000951055869518781,0.001447178002894356,0.0014185883376694876,0.0023324428175855094,0.0015505520233697052,0.000586230178524648,0.0006721041908715812,73301887,73330336,BORA|C13orf34|-|13q21.33|protein-coding,0,0.0010410021582468682
28,0.00013509660723293198,0.000648212448181953,0.0004313512939734659,0.0004931824188389616,5.20793422642099e-05,9.190947970947565e-05,1.860149517152383e-05,0.0003068899197105273,0.00012290340435774653,0.00021004984077362219,0.0004158104267013742,0.0004808707941221547,0.0004456480321393458,0.0007725299022350089,0.0007427744980106688,0.00012788001404895783,0.00047704719333689654,0.0005831815335068831,0.000660634528809526,0.0008761889806629255,0.0005490699372798349,0.00013483037774550277,0.00045938636917418314,32889617,32973809,BRCA2|BRCC2|BROVCA2|FACD|FAD|FAD1|FANCD|FANCD1|GLM3|PNCA2|XRCC11|-|13q13.1|protein-coding,0,0.00040157081904294254
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.258033660382329e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77502585,77503224,BTF3P11|BTF3L1|HUMBTFB|OCIF|OPG|TNFRSF11B|-|13q22.3|pseudo,0,9.817537653836212e-07
