,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0009681955495174797,0.0017333386111767408,0.001133937620289223,0.0013793323318874256,0.0014956824695150507,0.0015518325857295679,0.0018970185837666887,0.0018917251498490203,0.0020444991920387174,0.0010593407906793505,0.002091247699288776,0.0017736276591422144,0.0018423497762503566,0.002035641065329697,0.0011407199286434693,0.001413561898248792,0.0014303773099752157,0.001811098722648697,0.001717416728028761,0.001785841475364377,0.0015725897247786385,95672083,95953700,ABCC4|MOAT-B|MOATB|MRP4|-|13q32.1|protein-coding,0,0.0016080654701022981
1,0.0006378336176054451,0.0008164164020529163,0.0008492016284395561,0.0009601878367455634,0.0007526801156336438,0.0007473094563959413,0.0006690327115930024,0.000768558572738967,0.0009912519154545003,0.0007724417570062017,0.0007088045657725147,0.0009748495125279974,0.0009782498896810585,0.0009832754220878768,0.0006391582479558738,0.0007834285386568962,0.0004933960320996862,0.0008271784109924936,0.00036445990012932446,0.0005874433042873334,0.0005943022264542409,108870763,108886603,ABHD13|BEM46L1|C13orf6|bA153I24.2|-|13q33.3|protein-coding,0,0.0007571171459195729
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.836030203593133e-06,0.0,0.0,0.0,77526624,77532776,ACOD1|CAD|IRG1|-|13q22.3|protein-coding,0,4.6838239064729205e-07
3,0.0004738899622558399,0.00037666484003805,0.0001964991240457042,0.00029193210921886595,0.00034996035239540216,0.00033409959629043497,0.0003310941935888643,0.0005623069783598657,0.0002739251554264135,0.0002700226199276694,0.0002219651985669049,0.0002970220001014221,0.00032556206366943154,0.000584449896542583,0.0001204474349841088,0.0002669139588425889,7.303338265049925e-05,0.0002630344851218938,0.00046779572919825014,0.000383100165479909,0.00021460913733069813,114076255,114103457,ADPRHL1|ARH2|-|13q34|protein-coding,0,0.000318015637335019
7,0.0,0.0,6.445671903410042e-05,0.0,0.0,1.8364882671355832e-05,0.0,3.654633514436708e-05,2.122667256071839e-05,4.952259115476723e-05,2.32289161290947e-05,1.3858926834000608e-05,1.594972646219117e-05,2.134976791023134e-05,2.078071323846433e-05,0.0,2.1539799491391484e-05,0.0,0.0,1.1064264707000981e-05,2.1130745829484123e-05,31309645,31338565,ALOX5AP|FLAP|-|13q12.3|protein-coding,0,1.6143812436531798e-05
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6408306468080365e-06,0.0,7.593861782470856e-06,24481423,24523454,ANKRD20A19P|-|-|13q12.12|pseudo,0,5.82604401394233e-07
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19385283,19446107,ANKRD20A9P|-|-|13q11|pseudo,0,0.0
12,0.0,8.442487793956293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3857320774470868e-05,0.0,111796652,111800912,ARHGEF7-AS1|-|-|13q34|ncRNA,0,5.156295176858752e-06
13,0.0,0.0,0.0,0.0,0.0,0.0,3.33660815244592e-05,0.0,0.0,1.1896488377960842e-05,0.0,1.0079219515636806e-05,0.0,1.541927682405597e-05,3.7929845522633925e-05,0.0,0.0,0.0,1.8563322587232146e-05,0.0,0.0,111766159,111768025,ARHGEF7-AS2|-|-|13q34|ncRNA,0,6.059725445332328e-06
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3421388290337115e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50202435,50208008,ARL11|ARLTS1|-|13q14.2|protein-coding,0,2.0676851566827197e-07
16,0.0006597958808692602,0.0007245695568219631,0.0006893114176316662,0.0008235986164793487,0.0008884809660279345,0.0008518480192944282,0.0006904212253907325,0.0008662566963922255,0.0009221809968045435,0.0006296838964706716,0.0007549397741955777,0.0007631859026996245,0.000918203860646927,0.0005963108787149338,0.0006581231707171909,0.001050342497499485,0.001292724528850542,0.0008811179314638108,0.0007236601921922665,0.0009570588971555847,0.0010700741755212194,113344643,113541482,ATP11A|ATPIH|ATPIS|-|13q34|protein-coding,0,0.0008291375753257113
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.464731708500152e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25254549,25285923,ATP12A|#945|ATP1AL1|HK|-|13q12.12|13q12.1-q12.3|protein-coding,0,1.6498722421429297e-07
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114303122,114312513,ATP4B|ATP6B|-|13q34|protein-coding,0,0.0
20,0.0003823289773813434,8.504337521384545e-05,8.698528102660155e-05,0.00034819311527817633,0.0005400815429474092,0.00033409959629043497,0.00032738685119725774,0.0003911543395154535,0.0002655018726642237,0.00042744359404533723,0.0005462021528688518,0.0003184403415721503,0.00021954329365604316,0.0003095716346983545,0.00039402653354097904,0.0002672746533815654,0.0002211195041538157,0.00029000424535755243,0.0006243464163505745,0.0002499832307238034,0.00043251995369725314,52506806,52585630,ATP7B|PWD|WC1|WD|WND|-|13q14.3|protein-coding,0,0.0003362500240743346
21,1.855965909618172e-06,0.0,1.6583524800035545e-05,3.750733737287357e-06,5.6193455335568585e-06,3.1785373854269714e-05,2.0532973245821044e-05,3.871740455888393e-05,3.066074925437101e-05,1.908971390882089e-05,6.775100537652621e-06,1.322897561427331e-05,2.7833836375196357e-05,2.046019424730504e-05,5.043862436520469e-06,1.5149170637011804e-05,4.038712404635903e-06,1.110519539115354e-05,1.4850658069785718e-05,5.18637408140671e-06,8.254197589642235e-06,26042912,26599989,ATP8A2|ATP|ATPIB|CAMRQ4|IB|ML-1|-|13q12.13|protein-coding,0,1.4310574389868968e-05
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018093211373183774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70681345,70713885,ATXN8OS|KLHL1AS|NCRNA00003|SCA8|-|13q21.33|ncRNA,0,8.61581493961132e-06
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7768312625845662e-05,0.0,0.0,0.0,23471169,23472320,BASP1P1|-|-|13q12.12|pseudo,0,8.461101250402696e-07
27,0.0007058857009581114,0.0018483791041932881,0.0007884996697375392,0.001387146360506774,0.001013355311218087,0.000997707568203466,0.0006439368554036656,0.0010258302983592144,0.0015886311289490035,0.00033697494986875134,0.000662991981184578,0.001356914927292605,0.0013676108591992547,0.0010879485897588722,0.0002931492848105697,0.0021446897287540996,0.0016003397903369765,0.002959375926093973,0.000498115822757396,0.002160643442314035,0.002215426633059976,73301887,73330336,BORA|C13orf34|-|13q21.33|protein-coding,0,0.001270645425379059
28,0.0002100334754384565,0.0006611735862080056,0.0001971249174343848,0.0007151398992427893,0.0003958516742527832,0.0003182069093633001,0.0002019075702505736,0.0002963509750815508,0.0006074871528091311,7.303890539027123e-05,0.00012969478172077876,0.000650109658758574,0.0006398654968949634,0.00039467418178497105,0.0001107632191059895,0.0007311278305053078,0.0008245704492798303,0.0010492823188155643,0.00010117010810041521,0.0006583237500665584,0.0007257090520813453,32889617,32973809,BRCA2|BRCC2|BROVCA2|FACD|FAD|FAD1|FANCD|FANCD1|GLM3|PNCA2|XRCC11|-|13q13.1|protein-coding,0,0.0004615050434564545
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77502585,77503224,BTF3P11|BTF3L1|HUMBTFB|OCIF|OPG|TNFRSF11B|-|13q22.3|pseudo,0,0.0
30,0.0002490087595404381,0.0003305867931040028,0.0001692771116380987,0.00022754451339543298,0.00028408913530759673,0.00016457760240099652,0.00015485283989556705,0.00016463943060086156,0.00035647332649587396,9.295860686034519e-05,0.00039005221666771523,0.0004478953172261105,7.255561841624219e-05,0.00031194383113282464,4.700879790837077e-05,0.0002679960424595183,0.0004644519265331288,0.0005387606221193916,0.00020172143878125601,0.00014936757354451326,0.0003585623432940587,24463028,24466242,C1QTNF9B-AS1|PCOTH|-|13q12.12|protein-coding,0,0.00025925351653915924
31,0.0,0.0,2.1902768603820534e-05,2.0629035555080464e-05,0.0,0.0,1.568491011833552e-05,0.0,2.1563603871205986e-05,0.0,0.0,0.0,1.6262466196743937e-05,0.0,0.0,0.0,0.0,2.316226467297738e-05,5.197730324425002e-05,1.1410022979094761e-05,0.0,24465238,24471641,C1QTNF9B|CTRP9B|-|13q12.12|protein-coding,0,8.694875011500409e-06
32,0.0,0.0,0.0,0.0,0.0,9.182441335677916e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24883716,24896669,C1QTNF9|AQL1|C1QTNF9A|CTRP9|-|13q12.12|protein-coding,0,4.372591112227579e-07
33,0.0009109699339709193,0.0008566187248812795,0.0006307997357900314,0.0009158041541876631,0.0007960739505872216,0.001101186618640144,0.0007582941091755299,0.0008322432755647947,0.0015428084707226905,0.0005010358244764439,0.0007242905098585778,0.0011559604881995961,0.0011499440039505282,0.0009438376563648106,0.0004464827028807919,0.0008678310607773905,0.0017248667561465837,0.0015512371504957042,0.0008805202680543783,0.0011814560157444485,0.001112005499276602,49882786,50018262,CAB39L|MO25-BETA|MO2L|bA103J18.3|-|13q14.2|protein-coding,0,0.0009802031861783872
35,0.0003254126894863862,0.0002814162597985431,0.00024155624803070646,0.000309122972181433,0.00030032280018231657,0.0004354596218034951,0.0007697013165343194,0.00024641637854766317,0.00022742863457912563,0.00032646177409287894,0.00039424632652435725,0.00011717092686927787,0.00034776658482267814,0.0005076500369766119,0.00028164927845530295,0.00032101813968905964,0.00024400554111341915,0.00027667801088816817,0.00036786317593698374,0.00027833540903549346,0.00040082383495302693,44410489,44453826,CCDC122|-|-|13q14.11|protein-coding,0,0.00033335742669053555
36,9.27982954809086e-07,8.968210477096428e-06,2.8160702490626398e-06,1.0314517777540232e-05,8.741204163310669e-06,3.178537385426971e-06,1.996261287788157e-06,1.447379609677904e-06,3.369313104875935e-06,3.3199502450123284e-06,9.67871505378946e-07,2.8347804887728514e-06,6.880274160160897e-06,2.6687209887789174e-06,8.070179898432751e-07,5.771112623623544e-06,9.087102910430782e-06,1.1422486688043638e-05,3.0938870978720245e-06,6.915165441875613e-06,1.5187723564941712e-05,103381717,103411422,CCDC168|C13orf40|-|13q33.1|protein-coding,0,5.27217003401536e-06
