,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,7.991374562349279e-05,0.00016429982211381983,2.5623393437757e-05,50155045,50189075,ENSG00000001617,0,8.99456537250232e-05
1,0.0004460518705972373,0.00040277488579205294,0.0004274961272339262,50088919,50119021,ENSG00000003756,0,0.0004254409612077388
3,0.0002709346965306309,0.0002779080535677198,0.00023346683166018667,49940007,50100045,ENSG00000004534,0,0.00026076986058617914
4,3.9764125943311865e-05,1.8738138472385518e-05,2.5055542202007477e-05,50341110,50345732,ENSG00000004838,0,2.785260220590162e-05
5,1.946918227892241e-06,5.0369838909521e-07,4.770738682263201e-07,50362613,50504244,ENSG00000007402,0,9.758968284045903e-07
6,4.42855020818539e-06,6.874413917256163e-06,3.978972122367015e-06,38039205,38124025,ENSG00000008226,0,5.093978749269522e-06
7,5.332166282966242e-06,9.196769052327475e-06,1.3283733847569393e-05,48636463,48662886,ENSG00000008300,0,9.270889727621037e-06
8,0.00031843456720243414,0.00032272754595578495,0.00031921106301141506,42581840,42596934,ENSG00000008324,0,0.00032012439205654475
11,7.805575652569457e-05,9.182074475389378e-05,6.007017827870803e-05,52410660,52423641,ENSG00000010318,0,7.664889318609879e-05
12,0.0,0.0,1.7927843628631192e-06,52433035,52445103,ENSG00000010319,0,5.975947876210397e-07
13,0.00027210176878564665,0.00022630120853959262,0.0002639302898970459,52455118,52493068,ENSG00000010322,0,0.00025411108907409506
14,1.3949849420119648e-05,1.2030152254241556e-05,2.0794526313676033e-05,52495338,52524495,ENSG00000010327,0,1.5591509329345745e-05
16,0.00011772377130887049,0.0001383397691394271,0.00013953566148171235,45388561,45554726,ENSG00000011376,0,0.00013186640064333666
17,6.970786387192338e-05,5.96243376654427e-05,6.222455727694755e-05,50267558,50277546,ENSG00000012171,0,6.385225293810454e-05
18,0.0,7.184615647077174e-06,0.0,46435645,46485234,ENSG00000012223,0,2.394871882359058e-06
19,1.954461515790121e-06,1.51694996595037e-06,1.7241201272462824e-06,170459548,170586075,ENSG00000013293,0,1.7318438696622579e-06
21,9.585994765604745e-07,2.9760572785150646e-06,2.8187484547775284e-06,132317369,132368298,ENSG00000014257,0,2.2511350699510223e-06
22,1.4752608161535624e-05,1.8811036307982076e-05,8.52104014783833e-06,53812335,53846419,ENSG00000016391,0,1.4028228205785344e-05
26,0.0005937419927987441,0.0006391364659331378,0.0005375629034579122,52198086,52214327,ENSG00000023330,0,0.0005901471207299313
27,0.0003759665137745206,0.0005014024735568275,0.0004552726863323629,119294383,119420714,ENSG00000031081,0,0.000444213891221237
29,0.00030887769824790545,0.0002462389968963563,0.0003317931007373811,131013875,131027649,ENSG00000034533,0,0.0002956365986272143
31,3.413316100514063e-07,0.0,0.0,122183668,122291629,ENSG00000036828,0,1.1377720335046876e-07
32,0.0006195655354981508,0.0005511811816936714,0.0005082260490447433,194640791,194672463,ENSG00000041802,0,0.0005596575887455218
33,0.0004582026862922059,0.00027406560295569106,0.00047074447666825087,51942345,51948867,ENSG00000041880,0,0.00040100425530538263
35,2.6823877993187367e-05,6.487868227574321e-05,0.0006365048681914292,89107621,89482134,ENSG00000044524,0,0.0002427358094867866
36,6.381626499821321e-06,7.204482550697249e-06,7.67662554173208e-06,149162410,149221829,ENSG00000047457,0,7.0875781974168835e-06
38,0.00020728308511564698,0.00022638907714652391,0.0002578214490922905,121431431,121545988,ENSG00000051341,0,0.00023049787045148715
39,0.00015802159450047646,0.00022539620165175258,0.0002157900982274318,138652698,138834928,ENSG00000051382,0,0.0001997359647932203
40,1.1968511175804454e-06,0.0,5.865540807300658e-07,183178041,183428778,ENSG00000053524,0,5.94468399436837e-07
41,0.0,6.834903396881315e-07,0.0,52812962,52830688,ENSG00000055955,0,2.2783011322937717e-07
42,0.0,0.0,0.0,52777595,52792068,ENSG00000055957,0,0.0
43,1.4826170444702623e-05,1.569176060320386e-05,6.9357511101331236e-06,53846568,53865794,ENSG00000056736,0,1.2484560719346535e-05
45,0.0004764386268698955,0.0003330812068646333,0.00038685465268276315,179653032,179804366,ENSG00000058056,0,0.0003987914954724306
48,1.121495867340193e-05,8.124161857620401e-06,4.396990819623835e-06,186105668,186362234,ENSG00000058866,0,7.912037116882054e-06
49,0.00012817659255783817,9.052139336508218e-05,9.464981408611164e-05,38103129,38137242,ENSG00000060971,0,0.00010444926666967734
50,5.801659845743533e-05,4.420065987512217e-05,5.9918274009041624e-05,195863364,195911945,ENSG00000061938,0,5.404517744719971e-05
51,9.787227352820168e-05,6.532843297045324e-05,0.00012375059002203852,98732236,98821201,ENSG00000064225,0,9.565043217356448e-05
52,0.0,0.0,0.0,123968521,123992178,ENSG00000065371,0,0.0
53,0.00043075929091100613,0.00044473286786741567,0.0005354305296481526,123067025,123225227,ENSG00000065485,0,0.00047030756280885816
56,2.208778267326831e-06,0.0,0.0,137998735,138033655,ENSG00000066405,0,7.36259422442277e-07
57,0.0005375007048819829,0.0005097357831565231,0.0005764426601651888,101648889,101677135,ENSG00000066422,0,0.000541226382734565
59,0.0006913798348889882,0.0005834310894003314,0.0006262709565566971,50317790,50322782,ENSG00000068001,0,0.0006336939602820056
61,0.00043771042374053247,0.0003623762494471542,0.0002697508229721204,48688003,48740353,ENSG00000068745,0,0.00035661249871993565
62,0.000365659661000905,0.00032518469973319956,0.00027306427004201024,160256986,160399880,ENSG00000068885,0,0.0003213028769253716
65,0.00012651577145742353,0.00011209856373482387,0.00011851897079888633,126437601,126475891,ENSG00000070476,0,0.00011904443533037791
67,0.00013683595763080004,0.00018912225734988487,0.00010059106131617535,8501807,8574668,ENSG00000071282,0,0.00014218309209895343
70,0.0003825608215092904,0.0003649799308586453,0.0003857147848929975,3126933,3153435,ENSG00000072756,0,0.0003777518457536444
71,0.0,0.0,7.73547312918922e-07,113532555,113629575,ENSG00000072858,0,2.578491043063073e-07
72,0.00036024635457936944,0.0004558764309835739,0.00039595794110436144,127598410,127622436,ENSG00000073111,0,0.0004040269088891016
73,1.0973002164072551e-06,1.2774998247101173e-06,0.0,189631389,189897276,ENSG00000073282,0,7.916000137057909e-07
75,0.0005118885166837826,0.000543077409785636,0.0005941583370283881,185643130,185825042,ENSG00000073792,0,0.0005497080878326023
76,0.0001601539516971499,0.0001467887599258394,0.0001426191916302106,185282941,185489094,ENSG00000073803,0,0.00014985396775106662
77,5.839333684898887e-06,3.137664945766339e-05,2.311410819262968e-06,186930325,187078553,ENSG00000073849,0,1.3175797987275081e-05
80,3.190362138490788e-05,2.699047904938548e-05,2.697099553618173e-05,171600404,171810950,ENSG00000075651,0,2.8621698656825033e-05
81,0.00045113015842267553,0.0006833568359488242,0.0006024104222426612,197042560,197299330,ENSG00000075711,0,0.0005789658055380537
83,0.00020657612829237483,0.00019700168745764515,0.00017092600672921477,44975241,45036066,ENSG00000075914,0,0.0001915012741597449
85,0.00013389909828336757,0.0001923952546056613,0.00020998850726716104,47381011,47413435,ENSG00000076201,0,0.00017876095338539662
87,0.0004206013963177935,1.2058787639091363e-05,0.0006249128058754201,24687887,25597932,ENSG00000077092,0,0.00035252432994410166
89,0.0004273161126567024,0.00035972945698946297,0.000307832705296762,183015218,183116075,ENSG00000078070,0,0.0003649594249809758
90,1.0839645121460053e-06,6.730528444092981e-06,0.0,183122215,183163839,ENSG00000078081,0,2.6048309854129956e-06
92,0.0004925310064289005,0.000515116237716313,0.0006266176240764412,97822011,97944984,ENSG00000080200,0,0.0005447549560738849
93,6.52170620875006e-07,2.024721883244824e-06,0.0,96814581,97761532,ENSG00000080224,0,8.922975013732768e-07
94,0.0001559508027973808,0.0001482749604164484,0.00013088385880071683,98579446,98593648,ENSG00000080819,0,0.00014503654067151534
95,0.0006748761015881719,0.0007438372422917552,0.0005534269121987677,98497912,98523066,ENSG00000080822,0,0.000657380085359565
96,2.2596870492114394e-05,1.258196635009161e-05,6.500131239842048e-06,101222546,101320575,ENSG00000081148,0,1.3892989360682684e-05
98,0.0007841105944313652,0.0005850877669003696,0.000635616138370782,132654446,132679794,ENSG00000081307,0,0.0006682714999008389
99,9.6343914665856e-07,0.0,0.0,122909082,123028605,ENSG00000082684,0,3.2114638221951996e-07
104,0.0005935821866770187,0.0006107565514039773,0.0006295303362817965,169773396,169789716,ENSG00000085274,0,0.0006112896914542642
105,4.25344867904208e-05,0.0001279254687634959,8.859271731330009e-05,169083499,169663775,ENSG00000085276,0,8.635089095573893e-05
106,5.202587457615431e-05,1.0533844867569794e-05,1.596327298133022e-05,50674927,51384198,ENSG00000088538,0,2.6174330808351443e-05
107,0.0007474593623580348,0.0005752304059682982,0.0006229225639716498,50558025,50571027,ENSG00000088543,0,0.0006485374440993275
108,1.24440568831023e-06,0.0,0.0,12733528,12769457,ENSG00000088726,0,4.1480189610341e-07
109,4.3482727099197746e-05,4.953482009378891e-05,3.299622170215832e-05,47227998,47283451,ENSG00000088727,0,4.200458963171499e-05
111,0.0,0.0,0.0,164978898,165078496,ENSG00000090402,0,0.0
112,0.0,0.0,1.4901486942353165e-06,186635969,186653141,ENSG00000090512,0,4.967162314117722e-07
113,0.000713749308594906,0.000668992335582812,0.0006388933733320468,186567403,186585800,ENSG00000090520,0,0.0006738783391699216
114,0.00014797486933076332,0.00023370033161742535,0.0001969937492341399,189956728,190122437,ENSG00000090530,0,0.0001928896500607762
115,3.033497799183804e-06,2.354440914973767e-06,2.2299895985444567e-06,184371935,184381968,ENSG00000090534,0,2.539309437567343e-06
116,1.8592775109923603e-05,1.9240974564184976e-05,2.004632614062501e-05,184380054,184390736,ENSG00000090539,0,1.9293358604911197e-05
117,0.0,0.0,1.8273619541399475e-06,3066324,3126613,ENSG00000091181,0,6.091206513799826e-07
119,1.5756987853335974e-07,0.0,3.474991899633058e-07,133746040,133796641,ENSG00000091513,0,1.6835635616555518e-07
121,0.0,3.1939631815854904e-05,0.0,112332347,112362812,ENSG00000091972,0,1.0646543938618301e-05
123,3.4622833299253736e-06,2.6872415466178e-06,1.6967993692394881e-06,16586792,16670306,ENSG00000092345,0,2.615441415260887e-06
124,0.000712244610366315,0.0004991071670831123,0.0004806370224184241,37052626,37183689,ENSG00000093167,0,0.0005639962666226171
126,4.604065197603259e-05,6.643564571020561e-05,4.766968373946426e-05,38346760,38421348,ENSG00000093217,0,5.338199380856749e-05
127,0.00034050376309317126,0.00023141708806084983,0.00021529396179824416,185190624,185281990,ENSG00000113790,0,0.0002624049376507551
128,0.0002810690931219669,0.0006139392390711641,0.00035243459629486363,74262568,74614659,ENSG00000113805,0,0.00041581430949599814
131,0.0008356810424657117,0.0006462327571545524,0.0005377240036294558,53867066,53882152,ENSG00000113812,0,0.00067321260108324
132,0.0003416992390825036,0.00032987116384324043,0.00031953558599926406,186546067,186570543,ENSG00000113838,0,0.0003303686629750027
134,0.0006163362065312315,0.000598748936451717,0.0005304648495280334,3144628,3179727,ENSG00000113851,0,0.0005818499975036607
135,0.0,0.0,0.0,186717348,186744410,ENSG00000113889,0,0.0
136,0.00010505836706258707,0.00011855597465922645,0.00012448364528379053,187721377,187745725,ENSG00000113916,0,0.00011603266233520135
137,1.5297560479537897e-06,0.0,1.2370123019410495e-05,120628172,120682269,ENSG00000113924,0,4.6332930224547615e-06
138,0.0,9.562706178304022e-07,0.0,190322541,190412138,ENSG00000113946,0,3.1875687261013404e-07
139,0.0003373278095355153,0.00030789566970313966,0.00028897579689170135,97764521,97801229,ENSG00000113966,0,0.0003113997587101188
140,6.616744448417186e-05,7.802112749812388e-05,7.919771182950214e-05,132680609,132722432,ENSG00000113971,0,7.446209460393263e-05
141,0.0,0.0,0.0,122055362,122121139,ENSG00000114013,0,0.0
143,0.00012273730487074973,0.00016532827217039707,0.0001245522653303654,100334739,100361635,ENSG00000114021,0,0.00013753928079050405
144,0.00040238431906267064,0.00043068484116030214,0.000301367539710064,122384161,122412334,ENSG00000114023,0,0.00037814556664434563
145,0.00014047164846267486,0.00013600987309843955,0.0001512692855409968,9749944,9788219,ENSG00000114026,0,0.00014258360236737042
147,0.0002834426986879501,0.00025142087557337663,0.00028036735683166644,136250340,136337896,ENSG00000114054,0,0.0002717436436976644
148,0.00036097020624300304,0.0003827210269536508,0.00030580399983836347,138187248,138298384,ENSG00000114098,0,0.0003498317443450057
149,0.00031173506714976627,0.00030984340535019625,0.00033656202289688994,138494344,138594538,ENSG00000114107,0,0.00031938016513228417
