,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,6.895994309697503e-05,0.00011748007309349128,3.4142496882802847e-05,50155045,50189075,ENSG00000001617,0,7.352750435775638e-05
1,0.0005077001861712663,0.000416164270230045,0.0004554011419384326,50088919,50119021,ENSG00000003756,0,0.00045975519944658127
2,0.0006110470059940942,0.0004721630029959778,0.0005513509822529983,129555214,129606676,ENSG00000004399,0,0.00054485366374769
3,0.0002198177312026276,0.00024256788891482105,0.00027324619785818935,49940007,50100045,ENSG00000004534,0,0.00024521060599187934
4,1.576363665977943e-05,1.1476458006196233e-05,4.752846679423865e-06,50341110,50345732,ENSG00000004838,0,1.0664313781799843e-05
5,1.1082458641251222e-06,5.244461711394923e-07,0.0,50362613,50504244,ENSG00000007402,0,5.442306784215381e-07
6,1.6805781287903397e-06,3.1811453721290033e-06,2.88189075416635e-06,38039205,38124025,ENSG00000008226,0,2.581204751695231e-06
7,1.1635060999526436e-05,6.463524606746895e-06,8.922654685957497e-06,48636463,48662886,ENSG00000008300,0,9.007080097410275e-06
8,0.00023481767410285615,0.00019672114009498722,0.00020147276087504912,42581840,42596934,ENSG00000008324,0,0.00021100385835763082
11,5.623392267310161e-05,3.942388500683753e-05,5.9185233523142314e-05,52410660,52423641,ENSG00000010318,0,5.1614347067693816e-05
12,0.0,1.9708036950786904e-06,2.7206210217557382e-06,52433035,52445103,ENSG00000010319,0,1.5638082389448093e-06
13,0.0003916029856257386,0.00035123888537252754,0.000430324063578581,52455118,52493068,ENSG00000010322,0,0.00039105531152561565
14,4.962927524833107e-06,9.394263470537454e-06,2.010106717245455e-05,52495338,52524495,ENSG00000010327,0,1.1486086055941703e-05
15,0.0004126290777409048,0.0004085614495997303,0.00039522766875027304,43690108,43734371,ENSG00000011198,0,0.00040547273203030273
16,0.00010729449034596455,0.00011678042998037908,0.0001076277293394445,45388561,45554726,ENSG00000011376,0,0.00011056754988859603
17,4.858758821639784e-05,3.391424666899766e-05,5.891844844639907e-05,50267558,50277546,ENSG00000012171,0,4.714009444393152e-05
18,7.025650793709936e-06,3.4078089240365465e-05,8.605523975853951e-07,46435645,46485234,ENSG00000012223,0,1.3988097477220266e-05
19,6.341476450392316e-06,1.3899022886019921e-05,5.559893356293191e-06,170459548,170586075,ENSG00000013293,0,8.600130897568477e-06
21,0.0,0.0,0.0,132317369,132368298,ENSG00000014257,0,0.0
22,2.2493675567422796e-06,2.128899948258159e-06,6.1716206248983544e-06,53812335,53846419,ENSG00000016391,0,3.516629376632931e-06
26,0.0004986761058502758,0.000601400794547217,0.0005752823365769992,52198086,52214327,ENSG00000023330,0,0.0005584530789914974
27,0.0004484529689533842,0.0004506090334658514,0.0005833540072025373,119294383,119420714,ENSG00000031081,0,0.0004941386698739243
29,0.00020751167701404962,0.00017704856066359085,0.0001813033501784042,131013875,131027649,ENSG00000034533,0,0.00018862119595201488
31,0.0,0.0,0.0,122183668,122291629,ENSG00000036828,0,0.0
32,0.00044364182180230746,0.0003812086852845012,0.0003925382638633071,194640791,194672463,ENSG00000041802,0,0.00040579625698337185
33,0.00016510819161001441,0.00014833909953212746,0.0002719933407861555,51942345,51948867,ENSG00000041880,0,0.00019514687730943245
