,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,7.797674616805658e-05,0.00016172098253138797,3.736107608312583e-05,50155045,50189075,ENSG00000001617,0,9.235293492752346e-05
1,0.00047973775250683353,0.0004301339051863596,0.0005041491430259523,50088919,50119021,ENSG00000003756,0,0.00047134026690638176
2,0.0007007581022966718,0.0005229780075269294,0.0005567462762897967,129555214,129606676,ENSG00000004399,0,0.000593494128704466
3,0.0002573489201007104,0.00027544581856333054,0.0002399684814171728,49940007,50100045,ENSG00000004534,0,0.00025758774002707124
4,7.727178063584548e-06,4.3224117036923166e-06,1.7831632640261815e-05,50341110,50345732,ENSG00000004838,0,9.96040746917956e-06
5,0.0,0.0,0.0,50362613,50504244,ENSG00000007402,0,0.0
6,7.2671166470101316e-06,6.7394474784502495e-06,4.413150361085594e-06,38039205,38124025,ENSG00000008226,0,6.139904828848658e-06
7,1.4045929340312786e-05,5.184319308647591e-06,1.1955654457932268e-05,48636463,48662886,ENSG00000008300,0,1.0395301035630883e-05
8,0.0002782038989640852,0.0002082576215959005,0.00022894767261490506,42581840,42596934,ENSG00000008324,0,0.00023846973105829693
11,6.730894457738468e-05,3.062468521666188e-05,6.563052487901878e-05,52410660,52423641,ENSG00000010318,0,5.452138489102178e-05
12,6.318835935259914e-07,1.2371158651209868e-06,7.290835336549069e-07,52433035,52445103,ENSG00000010319,0,8.660276641006285e-07
13,0.00038816991613154633,0.000392041357535884,0.00039549911227708737,52455118,52493068,ENSG00000010322,0,0.00039190346198150587
14,7.228825265157589e-06,5.8969812301102485e-06,1.5291474229085898e-05,52495338,52524495,ENSG00000010327,0,9.472426908117911e-06
15,0.00042174683695179733,0.00040581305349268043,0.0003738743236288141,43690108,43734371,ENSG00000011198,0,0.00040047807135776395
16,0.00011386948677343392,0.00012681698804028316,0.00010528637783054122,45388561,45554726,ENSG00000011376,0,0.00011532428421475278
17,6.800647727500043e-05,4.871143660667113e-05,7.08122413764667e-05,50267558,50277546,ENSG00000012171,0,6.251005175271275e-05
18,1.678903282888993e-05,3.67830299958493e-05,0.0,46435645,46485234,ENSG00000012223,0,1.7857354274913078e-05
19,7.292187666462538e-06,1.4574240734946353e-05,7.362174198226667e-06,170459548,170586075,ENSG00000013293,0,9.742867533211852e-06
21,0.0,0.0,0.0,132317369,132368298,ENSG00000014257,0,0.0
22,4.504980670107487e-06,5.211789400446547e-06,6.6155883499950806e-06,53812335,53846419,ENSG00000016391,0,5.4441194735163715e-06
26,0.0005633770922152546,0.0006339743105294592,0.0006239213118025396,52198086,52214327,ENSG00000023330,0,0.0006070909048490845
27,0.00048751912832694635,0.0005088761364255841,0.0005601568329274717,119294383,119420714,ENSG00000031081,0,0.0005188506992266674
29,0.00020472882573636272,0.00018037019134895885,0.0001943457664561523,131013875,131027649,ENSG00000034533,0,0.00019314826118049127
31,0.0,0.0,0.0,122183668,122291629,ENSG00000036828,0,0.0
32,0.000492881614546967,0.0004259153322661538,0.00035179656419215445,194640791,194672463,ENSG00000041802,0,0.0004235311703350918
33,0.00025922465419302,0.00020257983297714786,0.00022243995986539146,51942345,51948867,ENSG00000041880,0,0.00022808148234518646
35,1.5516456747380245e-05,8.259144917458318e-05,0.0001919008473119088,89107621,89482134,ENSG00000044524,0,9.666958441129074e-05
36,3.156648321744348e-06,2.2071987372300023e-06,1.0406348778681726e-06,149162410,149221829,ENSG00000047457,0,2.134827312280841e-06
38,1.631609511612705e-05,1.9299508317630544e-05,2.0786963615164615e-05,121431431,121545988,ENSG00000051341,0,1.880085568297407e-05
39,0.00019563386794778901,0.00023490606933996216,0.0001473563339899043,138652698,138834928,ENSG00000051382,0,0.00019263209042588516
40,7.752617337400533e-07,6.071299157073432e-07,0.0,183178041,183428778,ENSG00000053524,0,4.6079721648246553e-07
41,6.845066603682273e-07,0.0,0.0,52812962,52830688,ENSG00000055955,0,2.281688867894091e-07
42,0.0,0.0,0.0,52777595,52792068,ENSG00000055957,0,0.0
43,4.19069222577034e-06,6.153472790679013e-06,4.835328242813895e-06,53846568,53865794,ENSG00000056736,0,5.059831086421082e-06
45,0.0002405035933454497,0.00016614200387455178,0.00017552389598787005,179653032,179804366,ENSG00000058056,0,0.0001940564977359572
48,5.811602292872545e-06,1.6498222099357603e-05,1.676393965845141e-05,186105668,186362234,ENSG00000058866,0,1.3024588016893851e-05
49,0.00011623715724441614,8.479022465182071e-05,7.7674178712869e-05,38103129,38137242,ENSG00000060971,0,9.290052020303529e-05
50,3.817976162836889e-05,2.7353868883548346e-05,3.4795318701546905e-05,195863364,195911945,ENSG00000061938,0,3.3442983071154716e-05
51,8.317670922313608e-05,0.0001117078428398848,7.256375802993845e-05,98732236,98821201,ENSG00000064225,0,8.91494366976531e-05
52,0.0,0.0,0.0,123968521,123992178,ENSG00000065371,0,0.0
53,0.0004155967247527249,0.000615621637997387,0.0005663837372930636,123067025,123225227,ENSG00000065485,0,0.0005325340333477252
56,2.5753298547972183e-06,0.0,2.9714816280829327e-06,137998735,138033655,ENSG00000066405,0,1.8489371609600503e-06
57,0.0004756771339128063,0.0005851554462244129,0.0005582394290377358,101648889,101677135,ENSG00000066422,0,0.000539690669724985
