,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,9.714853015102232e-05,0.00012939202444567393,0.0001840573537535247,50155045,50189075,ENSG00000001617,0,0.00013686596945007364
1,0.0004386033269188432,0.00044041227412860745,0.0004632649595855935,50088919,50119021,ENSG00000003756,0,0.0004474268535443481
3,0.00027798441996942995,0.000296883322207025,0.00031572596439063597,49940007,50100045,ENSG00000004534,0,0.00029686456885569696
4,6.818660218646965e-06,1.7177168705146138e-05,1.234791416926384e-06,50341110,50345732,ENSG00000004838,0,8.41020678023983e-06
5,0.0,0.0,1.1285392179636232e-06,50362613,50504244,ENSG00000007402,0,3.7617973932120774e-07
6,3.780112220940686e-06,2.9758240095503212e-06,5.134054837420842e-06,38039205,38124025,ENSG00000008226,0,3.963330355970616e-06
7,7.96498290462483e-06,1.1644818156255968e-05,1.4423790204349395e-05,48636463,48662886,ENSG00000008300,0,1.1344530421743398e-05
8,0.00022870678793550993,0.0002559758984558951,0.00022310003819127103,42581840,42596934,ENSG00000008324,0,0.00023592757486089202
11,7.378382278691996e-05,8.482248307467051e-05,9.225807950418463e-05,52410660,52423641,ENSG00000010318,0,8.36214617885917e-05
12,3.12250597776735e-06,0.0,2.1204552087005195e-06,52433035,52445103,ENSG00000010319,0,1.7476537288226232e-06
13,0.00038259140106805886,0.00037055258678622867,0.0005176578915925934,52455118,52493068,ENSG00000010322,0,0.00042360062648229366
14,6.697846060009999e-06,9.373789282661832e-06,1.4487573977185571e-05,52495338,52524495,ENSG00000010327,0,1.0186403106619135e-05
15,0.00048810102925106544,0.0005090402351132702,0.0004987328923857681,43690108,43734371,ENSG00000011198,0,0.0004986247189167013
16,0.0001101892642295676,0.00011199286973626248,0.00011961005564022734,45388561,45554726,ENSG00000011376,0,0.00011393072986868582
17,0.00013387744343735023,0.00018927643744440237,0.00021955546190669862,50267558,50277546,ENSG00000012171,0,0.00018090311426281706
18,0.0,3.110105287469124e-06,0.0,46435645,46485234,ENSG00000012223,0,1.036701762489708e-06
19,1.8768206473328797e-06,3.151984248447784e-06,4.078482130198442e-06,170459548,170586075,ENSG00000013293,0,3.035762341993035e-06
21,0.0,9.662156975103984e-07,0.0,132317369,132368298,ENSG00000014257,0,3.220718991701328e-07
22,1.3660612782128345e-05,2.2835796168899764e-05,2.2905563207420126e-05,53812335,53846419,ENSG00000016391,0,1.9800657386149413e-05
26,0.0005919054202612047,0.0005707378475581199,0.0005823609369585512,52198086,52214327,ENSG00000023330,0,0.0005816680682592919
27,0.0005560469789157794,0.0005854150074184742,0.0008573879721553412,119294383,119420714,ENSG00000031081,0,0.0006662833194965317
29,0.00010346774776721867,0.0001496323368499463,0.00016759185803631266,131013875,131027649,ENSG00000034533,0,0.0001402306475511592
31,0.0,0.0,2.9678136318880815e-07,122183668,122291629,ENSG00000036828,0,9.892712106293606e-08
32,0.0005457158022948251,0.00046599733933388565,0.000562477711208415,194640791,194672463,ENSG00000041802,0,0.0005247302842790419
33,0.00021663638209088164,0.0002980089181605089,0.000381341797533867,51942345,51948867,ENSG00000041880,0,0.0002986623659284192
35,0.0004223163210489686,0.0003936084100522835,0.0004496429960263579,89107621,89482134,ENSG00000044524,0,0.00042185590904253667
