,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,160_26YR_F,162_21YR_M,16_24YR_F,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0,0.0,0.0,0.0,0.0,0.0,1.639553032413562e-06,2.0081373881735803e-06,0.0,0.0,0.0,0.0,1.1472150992911392e-06,1.0624517168012413e-06,0.0,2.8535384872662502e-06,0.0,0.0,0.0,0.0,5.882308197452859e-06,0.0,0.0,1.5268109530160572e-06,0.0,1.1435961393501304e-06,0.0,2.3279836973418024e-06,0.0,33772367,33786699,A3GALT2|A3GALT2P|IGB3S|IGBS3S|-|1p35.1|protein-coding,0,6.755722314174698e-07
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12704566,12727097,AADACL4|-|-|1p36.21|protein-coding,0,0.0
2,1.1421922323954812e-06,1.8293524151127844e-06,1.1514608583910408e-06,3.032755619476043e-06,8.231639185637492e-07,3.7572565561822925e-06,1.8403146282193043e-06,1.3849223366714348e-06,1.764746739863478e-06,6.864128868166926e-07,3.385344779173486e-06,6.703038691035617e-06,4.654415545695478e-06,2.0605124204630134e-06,2.8546244322633953e-06,2.58809304659032e-06,1.6933318123740158e-06,3.1114539637050166e-06,3.1924688976817125e-06,6.479614018952978e-06,1.9269630302000746e-06,2.6499277498919723e-06,2.801607629696503e-06,1.7303857467515314e-06,1.6978200733055038e-06,4.737755434450539e-06,5.598720705974102e-06,2.2574387368162934e-06,5.0517990844005485e-06,94458394,94586705,ABCA4|ABC10|ABCR|ARMD2|CORD3|FFM|RMP|RP19|STGD|STGD1|-|1p22.1|protein-coding,0,2.8478584134867035e-06
3,0.00016820283506539772,0.0002875534900057473,0.0002930467884605199,0.00021555392091114674,0.00016134012803849487,0.0001969724026670283,0.00018520257213079725,0.0001646672658302336,0.00019918330184647785,0.00021184869306805712,0.0001529100123153781,0.00017503074862386462,0.00017280337152751103,0.00018782858532783152,0.0001951154335974318,0.00018717221635661534,0.0001921605966311359,0.0002110708770480709,0.00022145815799937704,0.00017544528668804373,0.00020517085316288164,0.00020758914529023866,0.00013701729047635696,0.00016143481143223113,0.00022757863232599192,0.00016405703473362868,0.00023531696235536267,0.0001729409707282857,0.00016062586525400336,229652329,229694442,ABCB10|EST20237|M-ABC2|MTABC2|-|1q42.13|protein-coding,0,0.00019401028447924622
4,0.0003674552642377568,0.000553016686696925,0.000554076568053,0.0005184055492775339,0.00033581508903841997,0.0004270511980083421,0.00041591110597756275,0.0004310917003474008,0.0004419192213484543,0.00039396487003873855,0.0003716918735114963,0.0004304039937080393,0.0004003125145040766,0.00038113040677251794,0.000422595635108707,0.0004251108732425023,0.0003998868203067868,0.0003334653161305489,0.0003938204836305227,0.0004581051703672876,0.00044621026378264536,0.0004829751434023889,0.00038019683273401344,0.0004343946806992129,0.0004400891115013975,0.00035872977182643085,0.0004557153823417578,0.00043695548549500373,0.00039859406296918135,94883933,94984219,ABCD3|ABC43|CBAS5|PMP70|PXMP1|ZWS2|-|1p21.3|protein-coding,0,0.00042376176120891907
5,0.0002503505027268938,0.00039289657624960045,0.0003173873916059527,0.00023805501099113027,0.0002644503562725019,0.000351799729434993,0.0003109797119030948,0.00029315343561492596,0.0002767655641838722,0.0003052369726691703,0.0003320485369852872,0.0003619327667052175,0.00024307849075265968,0.00034529680796040337,0.00033332374377246994,0.00030453228181546104,0.00027422206138464587,0.0003683897993966256,0.0005600458302156394,0.0003671781277406687,0.0003395511697426237,0.0004052668725029593,0.0004148620578054581,0.000310960497430937,0.0002807062521198433,0.0002756393437587914,0.00030874896380993764,0.0004082436865611215,0.0003400714608998933,179068462,179112224,ABL2|ABLL|ARG|-|1q25.2|protein-coding,0,0.0003301784138969924
6,0.00022594365818202192,0.0003895830322524151,0.00034089638413143644,0.0002133038119031484,0.0002518165796093278,0.00022132367864907768,0.0002524242464597533,0.0002663205653419169,0.0002767655641838722,0.0002351506042257817,0.0002445674312430939,0.00027895917094562247,0.00021511921990422132,0.0002799399296238422,0.0002493903708550112,0.0002843916090041748,0.0002794323131150275,0.0002487893189754338,0.0002264173329860671,0.00024017061142381446,0.00030770557019089615,0.0002877752707090477,0.0003024989144704304,0.0002684133655402228,0.00034975093510093377,0.0002497940710094784,0.0002688410095094271,0.000290468874963784,0.0003187614070156967,76190032,76229363,ACADM|ACAD1|MCAD|MCADH|-|1p31.1|protein-coding,0,0.00027119706384568887
7,0.0002808290007176574,0.00032051634956108143,0.00034822095459175725,0.0004476412514897596,0.0004314094727985841,0.0004225495793042369,0.0002587816969936018,0.00037001662530019056,0.00038607997073051,0.0004319704677719576,0.0003334406413804614,0.0003192400483132477,0.0003444595279557309,0.0003912076003288449,0.0002524303605101488,0.0002318334117503406,0.00025810284509377785,0.0004223005017473513,0.00037705227320677703,0.0003428176116475559,0.000419604651418304,0.00023322805663659606,0.0002154249493394631,0.00035747733779949284,0.00028770975992222853,0.00042440486440053837,0.0002876513455398645,0.00026193343843121554,0.00027087604386356184,1227764,1243269,ACAP3|CENTB5|-|1p36.33|protein-coding,0,0.00033549002201878754
9,0.00037445870608376067,0.00043559297129666674,0.0004164450104514264,0.0004894476246528594,0.00044926855085785847,0.0004870964112741233,0.00045870678615015346,0.0004749937384198853,0.0003970680164692826,0.0003188929764174182,0.0004971394627584391,0.00043538428881025737,0.000420667388122928,0.0004413681995644914,0.00048461883868242985,0.00046306957125916034,0.00045280343944347477,0.00042852340967476134,0.0003973229009648726,0.0005048079621213803,0.0004535124394760351,0.0004326265161544414,0.0004160574103941286,0.0004583486480954204,0.0004909529711975082,0.00045341953216462166,0.0004091845511085706,0.0004899700233299239,0.0005200506972941354,180257352,180472022,ACBD6|-|-|1q25.2-q25.3|protein-coding,0,0.00044661376009277296
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.505496536983725e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3159956405491092e-06,0.0,0.0,0.0,0.0,0.0,0.0,159175049,159176290,ACKR1|CCBP1|CD234|DARC|DARC/ACKR1|Dfy|FY|GPD|GpFy|WBCQ1|-|1q23.2|protein-coding,0,1.1263949290508557e-07
