,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,9.594935091602794e-05,7.580765413455719e-05,0.00010785765333427467,169849631,169894267,ENSG00000000457,0,9.320488612828662e-05
1,5.597391930371448e-05,6.121609830026011e-05,5.259497780553287e-05,169662007,169854080,ENSG00000000460,0,5.659499846983582e-05
2,0.0,0.0,1.4394125600993652e-06,27612064,27635185,ENSG00000000938,0,4.798041866997884e-07
4,2.7181825174103902e-05,3.0529408820065087e-05,2.8312844368494523e-05,24356999,24416934,ENSG00000001460,0,2.8674692787554504e-05
8,0.0,0.0,0.0,54779712,54801323,ENSG00000006555,0,0.0
9,0.0001748552834724007,0.00010656226472054467,0.00011017453377703149,112523514,112620825,ENSG00000007341,0,0.0001305306939899923
10,0.0,0.0,0.0,169722640,169764705,ENSG00000007908,0,0.0
11,0.00015988033742625563,0.00015127778176652015,0.0001522775593065938,6634168,6701924,ENSG00000007923,0,0.00015447855949978986
12,8.107002010080707e-05,0.00029116558391140867,0.00011607550165943725,171090901,171117819,ENSG00000007933,0,0.00016277036855721766
13,0.0,1.1602816970678752e-06,8.912656935592925e-07,23506438,23531233,ENSG00000007968,0,6.838491302090559e-07
14,1.7824250861385598e-06,1.904284408925588e-06,0.0,209583714,209613939,ENSG00000008118,0,1.2289031650213824e-06
15,1.2443208110343089e-05,1.038587103188327e-05,1.866820437287468e-05,1702379,1724357,ENSG00000008128,0,1.3832427838367013e-05
18,0.0,0.0,0.0,18630846,18748866,ENSG00000009709,0,0.0
19,4.644828610311828e-07,4.962382515319947e-07,0.0,11022009,11047239,ENSG00000009724,0,3.202403708543925e-07
20,0.00021942889012102173,0.00020414782287715206,0.00022198794197818308,27725961,27763116,ENSG00000009780,0,0.00021518821832545228
21,7.65407853234405e-07,2.7257886140296636e-07,0.0,209756032,209782320,ENSG00000009790,0,3.459955715457904e-07
22,0.0001747633674271455,0.0001720463674840726,0.00017845279353697274,231337104,231355023,ENSG00000010072,0,0.0001750875094827303
23,0.000125420193253346,0.00014392035747478007,0.0001759934538141138,171781660,171814023,ENSG00000010165,0,0.00014844466818074662
24,0.00019564055713623023,0.0001857391704887808,0.00020580201025919106,41027202,41242306,ENSG00000010803,0,0.0001957272459614007
25,0.0,2.3459035643935333e-06,3.378743283320056e-06,171248471,171285978,ENSG00000010932,0,1.9082156159045298e-06
28,4.1612163102888496e-05,3.6444457330593065e-05,3.1568450320621037e-05,11806096,11848079,ENSG00000011021,0,3.654169025136753e-05
29,0.0001492059757877694,0.00013029770323218416,0.00012936862108577592,149928651,149936879,ENSG00000014914,0,0.00013629076670190982
30,0.0,0.0,0.0,86468368,86500259,ENSG00000016490,0,0.0
31,0.0,0.0,0.0,86547078,86580754,ENSG00000016602,0,0.0
32,1.8837442132777117e-06,3.354217565672957e-07,3.8647928017204154e-07,160115759,160143591,ENSG00000018625,0,8.685484166723496e-07
