,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,7.033903920051477e-05,6.207976309900407e-05,5.683128826049352e-05,169849631,169894267,ENSG00000000457,0,6.308336352000412e-05
1,0.0001412190385844891,0.0001809224169866583,0.00017862377618568822,169662007,169854080,ENSG00000000460,0,0.0001669217439189452
2,0.0,5.013646370604487e-07,0.0,27612064,27635185,ENSG00000000938,0,1.6712154568681624e-07
3,9.937266149580106e-05,0.00048318656341569423,0.00013790341796581854,196651754,196752476,ENSG00000000971,0,0.00024015421429243795
4,4.413449190411911e-05,3.048162531193072e-05,3.871361040712865e-05,24356999,24416934,ENSG00000001460,0,3.777657587439283e-05
8,0.0,0.0,0.0,54779712,54801323,ENSG00000006555,0,0.0
9,0.00012457125453862948,0.00013258756588032918,0.00010389672205399188,112523514,112620825,ENSG00000007341,0,0.0001203518474909835
10,0.0,3.697372665279452e-07,0.0,169722640,169764705,ENSG00000007908,0,1.2324575550931506e-07
11,0.00013301821539708192,0.0001250945640192918,0.0001749881648393801,6634168,6701924,ENSG00000007923,0,0.0001443669814185846
12,0.0,2.6624953875064623e-05,0.0,171090901,171117819,ENSG00000007933,0,8.874984625021541e-06
13,3.820626134924288e-07,1.8626310296202788e-06,2.9716423031325724e-06,23506438,23531233,ENSG00000007968,0,1.7387786487484265e-06
14,1.254102100686445e-05,1.5284992016694042e-05,1.5606836804579124e-05,209583714,209613939,ENSG00000008118,0,1.4477616609379206e-05
15,9.438937148902581e-06,8.669811794943536e-06,1.0533463861031107e-05,1702379,1724357,ENSG00000008128,0,9.54740426829241e-06
18,6.44778571771988e-07,0.0,0.0,18630846,18748866,ENSG00000009709,0,2.1492619059066265e-07
19,4.902104658288132e-07,0.0,7.625609741267418e-07,11022009,11047239,ENSG00000009724,0,4.17590479985185e-07
20,0.0003032757351605532,0.00025480326029612163,0.0002671754678556601,27725961,27763116,ENSG00000009780,0,0.00027508482110411166
21,2.692678574317048e-06,8.751561756963857e-07,1.6754694412699878e-06,209756032,209782320,ENSG00000009790,0,1.7477680637611405e-06
22,0.00017879002730566645,0.00019092178341316345,0.00015967279137348866,231337104,231355023,ENSG00000010072,0,0.00017646153403077285
23,0.0001557901866657326,0.00017261547782200615,0.0001491347118171898,171781660,171814023,ENSG00000010165,0,0.00015918012543497618
24,0.00016799722719371403,0.00017272625321318834,0.0002025695118546333,41027202,41242306,ENSG00000010803,0,0.00018109766408717855
25,0.0,0.0,0.0,171248471,171285978,ENSG00000010932,0,0.0
26,0.00030038525172178205,0.00032647903755657207,0.00042391770059958827,23743448,23762059,ENSG00000011007,0,0.00035026066329264745
28,2.7065159021356947e-05,2.0539079480392114e-05,2.7604604488075577e-05,11806096,11848079,ENSG00000011021,0,2.5069614329941545e-05
29,0.00028344682386711724,0.00016392429608714788,0.00017502050208218698,149928651,149936879,ENSG00000014914,0,0.0002074638740121507
30,6.304610209603184e-07,0.0,0.0,86468368,86500259,ENSG00000016490,0,2.1015367365343946e-07
31,0.0,0.0,0.0,86547078,86580754,ENSG00000016602,0,0.0
32,3.9761687414527045e-06,3.4999994580339706e-06,3.350340310080424e-06,160115759,160143591,ENSG00000018625,0,3.6088361698556997e-06
33,0.0001264742964999436,0.00013035235190455937,0.0001587790122631311,35557473,35567274,ENSG00000020129,0,0.0001385352202225447
34,2.459079676547556e-05,1.8602847699292803e-05,3.000875726366573e-05,24899511,24965121,ENSG00000020633,0,2.4400800576144698e-05
35,0.0,0.0,0.0,56929207,56974383,ENSG00000021852,0,0.0
36,0.00029067703643404516,0.0003268359573324469,0.00026529109354428806,193090866,193106114,ENSG00000023572,0,0.0002942680291035934
37,0.00022350978777308235,0.00022586033310226616,0.0002588065098575375,150149183,150164720,ENSG00000023902,0,0.00023605887691096204
41,0.0,0.0,0.0,160739057,160754821,ENSG00000026751,0,0.0
42,0.0,0.0,0.0,156840063,156859117,ENSG00000027644,0,0.0
