,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,8.093309416004266e-05,9.739116635792158e-05,9.1309022461969e-05,169849631,169894267,ENSG00000000457,0,8.987776099331108e-05
1,0.00017071884348998545,0.00013896218568110416,0.00014175970797257497,169662007,169854080,ENSG00000000460,0,0.00015048024571455486
2,4.7666408659951525e-06,2.1404877657237266e-06,3.6955002414085023e-06,27612064,27635185,ENSG00000000938,0,3.534209624375794e-06
3,0.0001346765193785238,0.00012355506858325633,0.0001221626797091139,196651754,196752476,ENSG00000000971,0,0.00012679808922363135
4,3.430445614906612e-05,4.3038415728998356e-05,4.027814283196191e-05,24356999,24416934,ENSG00000001460,0,3.920700490334213e-05
8,0.0,0.0,0.0,54779712,54801323,ENSG00000006555,0,0.0
9,0.00011067958208585559,0.00013624706118438518,0.00012045432151304208,112523514,112620825,ENSG00000007341,0,0.00012246032159442762
10,0.0,0.0,3.8932721995377856e-07,169722640,169764705,ENSG00000007908,0,1.2977573998459286e-07
11,0.0001141743177612759,0.00015552094213399268,0.00014261155758490027,6634168,6701924,ENSG00000007923,0,0.00013743560582672295
12,5.208484132308471e-07,0.0,1.038356796673187e-06,171090901,171117819,ENSG00000007933,0,5.197350699680113e-07
13,6.55876126539022e-07,2.6507248373468618e-06,2.6150927288778684e-06,23506438,23531233,ENSG00000007968,0,1.9738978975879173e-06
14,1.9914157190132004e-05,2.3057323736985908e-05,1.8777316501334435e-05,209583714,209613939,ENSG00000008118,0,2.0582932476150782e-05
15,4.579266531738008e-06,6.548671804003494e-06,6.6713149381375266e-06,1702379,1724357,ENSG00000008128,0,5.933084424626343e-06
18,0.0,0.0,0.0,18630846,18748866,ENSG00000009709,0,0.0
19,0.0,6.80209521841024e-07,8.388322744870036e-07,11022009,11047239,ENSG00000009724,0,5.063472654426759e-07
20,0.00024393226319160665,0.00021148421032301113,0.0002347656501404126,27725961,27763116,ENSG00000009780,0,0.0002300607078850101
21,3.2357120135808563e-06,2.4286112256915866e-06,2.07343108654705e-06,209756032,209782320,ENSG00000009790,0,2.5792514419398313e-06
22,0.00017529838723602992,0.00016694369235058934,0.0001429935661876704,231337104,231355023,ENSG00000010072,0,0.00016174521525809656
23,0.0001603708727962595,0.00021125938024152467,0.00019387864597340742,171781660,171814023,ENSG00000010165,0,0.00018850296633706387
24,0.00016514303127626335,0.00019469302820410261,0.0001862943357397292,41027202,41242306,ENSG00000010803,0,0.00018204346507336502
25,9.945573167544903e-07,0.0,0.0,171248471,171285978,ENSG00000010932,0,3.315191055848301e-07
26,0.0002485282666340161,0.0003292588703697209,0.0002738955504717654,23743448,23762059,ENSG00000011007,0,0.0002838942291585008
28,2.4765121861643027e-05,2.6040671643416866e-05,3.233173541444619e-05,11806096,11848079,ENSG00000011021,0,2.771250963983536e-05
29,0.00018922757935146544,0.00020013691546627316,0.00019291656769857997,149928651,149936879,ENSG00000014914,0,0.00019409368750543951
30,0.0,0.0,0.0,86468368,86500259,ENSG00000016490,0,0.0
31,0.0,0.0,0.0,86547078,86580754,ENSG00000016602,0,0.0
32,8.816628940345776e-06,1.1264444211846349e-05,9.92234186617421e-06,160115759,160143591,ENSG00000018625,0,1.0001138339455445e-05
33,0.00011985032457093191,0.00014398756798806542,0.00014125316654647018,35557473,35567274,ENSG00000020129,0,0.00013503035303515584
34,2.5474164880216082e-05,3.2945246331231255e-05,1.741199074912794e-05,24899511,24965121,ENSG00000020633,0,2.5277133986858428e-05
35,0.0,0.0,0.0,56929207,56974383,ENSG00000021852,0,0.0
36,0.000272573564202805,0.000270447352601602,0.00025473634960689875,193090866,193106114,ENSG00000023572,0,0.0002659190888037686
37,0.00023507950004097072,0.00025204270692975894,0.00025937437490652736,150149183,150164720,ENSG00000023902,0,0.00024883219395908566
41,0.0,2.9957086076598134e-07,0.0,160739057,160754821,ENSG00000026751,0,9.985695358866044e-08
42,0.0,0.0,0.0,156840063,156859117,ENSG00000027644,0,0.0
43,0.0,3.4775642299563774e-06,1.4295072326457866e-06,156806243,156816848,ENSG00000027869,0,1.6356904875340547e-06
44,1.043047898589375e-05,1.0730313789802038e-05,5.671110252928157e-06,12166991,12209228,ENSG00000028137,0,8.94396767620798e-06
46,0.0,9.638360368687594e-08,0.0,69567922,70151945,ENSG00000033122,0,3.212786789562532e-08
47,1.7026594194184524e-06,1.3762603963016708e-06,0.0,171635417,171652688,ENSG00000034971,0,1.026306605240041e-06
50,0.00011969153292869923,0.00014142377666187707,0.0001236678475971108,16246840,16352480,ENSG00000037637,0,0.0001282610523958957
51,0.00013470660346281851,0.0001654812194476145,0.0001342746906430867,19312326,19329300,ENSG00000040487,0,0.00014482083785117322
