,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,9.896810028839928e-05,9.978389326598188e-05,0.00010130743723770158,169849631,169894267,ENSG00000000457,0,0.00010001981026402759
1,4.095000889100788e-05,4.706344481710806e-05,6.145504161617015e-05,169662007,169854080,ENSG00000000460,0,4.982283177476203e-05
2,7.018066961712435e-07,3.5503288387886405e-06,3.1719924234208577e-06,27612064,27635185,ENSG00000000938,0,2.4747093194602474e-06
3,6.394795714583076e-05,7.914528337733466e-05,7.071126307138866e-05,196651754,196752476,ENSG00000000971,0,7.126816786485136e-05
4,3.0676315892026705e-05,2.5958489500213222e-05,3.403211310216832e-05,24356999,24416934,ENSG00000001460,0,3.022230616480275e-05
8,0.0,0.0,0.0,54779712,54801323,ENSG00000006555,0,0.0
9,9.689589098925651e-05,9.092782794535692e-05,9.658615155419277e-05,112523514,112620825,ENSG00000007341,0,9.480329016293541e-05
10,0.0,0.0,0.0,169722640,169764705,ENSG00000007908,0,0.0
11,0.00016716833759824592,0.0001634662765807167,0.00018699041879710677,6634168,6701924,ENSG00000007923,0,0.0001725416776586898
12,1.1732967111394683e-05,9.776154142734612e-06,4.991068732995154e-06,171090901,171117819,ENSG00000007933,0,8.833396662374816e-06
13,0.0,0.0,0.0,23506438,23531233,ENSG00000007968,0,0.0
14,0.0,7.215872488642415e-07,6.446922096673776e-07,209583714,209613939,ENSG00000008118,0,4.554264861772064e-07
15,1.3536243150364596e-05,1.18065016331237e-05,7.172882248250372e-06,1702379,1724357,ENSG00000008128,0,1.083854234391289e-05
18,0.0,0.0,0.0,18630846,18748866,ENSG00000009709,0,0.0
19,0.0,0.0,0.0,11022009,11047239,ENSG00000009724,0,0.0
20,0.0002821696533381716,0.0002504717521928811,0.00023703767701168375,27725961,27763116,ENSG00000009780,0,0.00025655969418091214
21,9.187781623484398e-07,0.0,8.305299095263264e-07,209756032,209782320,ENSG00000009790,0,5.83102690624922e-07
22,0.00017883712314892248,0.00015044593677932406,0.00018236689855372922,231337104,231355023,ENSG00000010072,0,0.00017054998616065857
23,0.00014559511938179554,0.0001460548390099395,0.00022401834121193,171781660,171814023,ENSG00000010165,0,0.0001718894332012217
24,0.00021456062730850823,0.00018144471767748169,0.0002397866482010043,41027202,41242306,ENSG00000010803,0,0.00021193066439566472
25,1.9768269508738383e-05,3.8668423510022214e-05,2.3826048440369874e-05,171248471,171285978,ENSG00000010932,0,2.7420913819710157e-05
28,4.6465390373932266e-05,4.43677729759592e-05,5.0140378281513363e-05,11806096,11848079,ENSG00000011021,0,4.6991180543801614e-05
29,0.0001469167526737715,0.00018436270695174593,0.00015016872528413188,149928651,149936879,ENSG00000014914,0,0.00016048272830321644
30,0.0,0.0,0.0,86468368,86500259,ENSG00000016490,0,0.0
31,0.0,0.0,0.0,86547078,86580754,ENSG00000016602,0,0.0
32,1.8843364486896083e-06,3.8130238906732025e-06,5.450709867666125e-06,160115759,160143591,ENSG00000018625,0,3.7160234023429785e-06
33,0.000211429220622635,0.00021782455317211478,0.00026224668155233925,35557473,35567274,ENSG00000020129,0,0.00023050015178236304
34,1.3502293033094797e-05,1.2685392815426293e-05,2.4410808025799474e-05,24899511,24965121,ENSG00000020633,0,1.686616462477352e-05
35,3.4751247992081167e-06,0.0,0.0,56929207,56974383,ENSG00000021852,0,1.1583749330693722e-06
36,0.0002698386823455391,0.0002459448294892381,0.00022733695108196754,193090866,193106114,ENSG00000023572,0,0.00024770682097224823
37,0.0002126814108614214,0.0002524974174414771,0.00024598085742870505,150149183,150164720,ENSG00000023902,0,0.00023705322857720118
39,1.2462536713458087e-05,1.0168709496215668e-05,1.5989764404793802e-05,68474152,68497221,ENSG00000024526,0,1.2873670204822519e-05
41,0.0,0.0,0.0,160739057,160754821,ENSG00000026751,0,0.0
42,4.5644427648472363e-07,1.3854475315619454e-06,1.2378090144949573e-06,156840063,156859117,ENSG00000027644,0,1.0265669408472087e-06
43,0.0,0.0,0.0,156806243,156816848,ENSG00000027869,0,0.0
44,3.706646460163644e-05,3.305320453329109e-05,5.508654293098714e-05,12166991,12209228,ENSG00000028137,0,4.173540402197156e-05
46,1.3430641003952503e-06,7.19401556791838e-07,1.4997253688448215e-06,69567922,70151945,ENSG00000033122,0,1.1873970086773034e-06
47,4.512376827474627e-06,9.13095981738107e-06,1.0197412872694393e-05,171635417,171652688,ENSG00000034971,0,7.94691650585003e-06
50,0.0001762546719318129,0.0001516728546748104,0.0001779015584790599,16246840,16352480,ENSG00000037637,0,0.00016860969502856108
51,0.0001237123720130727,0.0001278504351175572,0.000131799472975721,19312326,19329300,ENSG00000040487,0,0.00012778742670211697
52,0.00013989254755824023,0.00019520565995330256,0.00016333891343248488,6624868,6635586,ENSG00000041988,0,0.00016614570698134256
53,3.6811092430535214e-06,2.6769338725722946e-06,3.7434829767464693e-06,215622891,216423448,ENSG00000042781,0,3.3671753641240955e-06
54,0.00018274539140857339,0.00020254014751621246,0.00019967636356326332,39838110,39883511,ENSG00000043514,0,0.00019498730082934972
56,0.00021234504978822857,0.0001998118516321204,0.00030321394307556413,12230030,12512047,ENSG00000048707,0,0.00023845694816530436
57,5.405859582132007e-05,7.862373824735582e-05,7.686260621948943e-05,40300489,40317813,ENSG00000049089,0,6.984831342938844e-05
60,8.26435218094881e-05,6.701148182890817e-05,0.00010411106501312694,7784291,7845177,ENSG00000049246,0,8.458868955050774e-05
61,0.0,1.3393432332775448e-06,2.3932355317593177e-06,7843083,7853512,ENSG00000049247,0,1.2441929216789542e-06
62,1.1206374752538463e-06,0.0,0.0,7915871,7943165,ENSG00000049249,0,3.735458250846154e-07
63,0.00017383939993663566,0.0001554854992696793,0.0001882594743984219,70852353,71047816,ENSG00000050628,0,0.00017252812453491227
69,0.00022442564832333704,0.00020537939037772797,0.00024084718040785584,235131634,235328219,ENSG00000054267,0,0.00022355073970297364
71,0.00021054253434929106,0.00018729536033776665,0.00021128748119947631,243256034,243500091,ENSG00000054282,0,0.000203041791962178
