,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
8,0.006492885210052596,0.0064140835756134485,0.007699671342701166,20946906,21111813,ENSG00000067900,1,0.006868880042789069
11,0.02327579589212859,0.023996389667785056,0.027593213875530067,59327823,59359265,ENSG00000074695,1,0.02495513314514791
21,0.009434698757752583,0.00938288305911636,0.009984222863603152,57646426,57803315,ENSG00000081923,1,0.009600601560157363
33,0.005926558120996496,0.006139614927446581,0.0073418403208034425,158383,214629,ENSG00000101557,1,0.0064693377897488405
34,0.006225819312879107,0.005708407989461765,0.006516255929443992,9914016,9960021,ENSG00000101558,1,0.006150161077261621
36,0.004667262689531309,0.004521940064483016,0.004897993440607603,2885296,3013144,ENSG00000101577,1,0.004695732064873975
37,0.003840505042181598,0.004050430181866121,0.0045940577682426955,2655726,2805017,ENSG00000101596,1,0.004161664330763472
39,0.18319379864515903,0.1774331601132899,0.1717526244810473,3247481,3256236,ENSG00000101608,1,0.1774598610798321
42,0.0027144013679047613,0.0024698901700101615,0.0028796282444751554,12991362,13125052,ENSG00000101639,1,0.002687973260796693
43,0.0037240875305621446,0.003601875229642157,0.0038671537447385147,13726660,13764556,ENSG00000101654,1,0.003731038834980939
48,0.004366678788900059,0.004072632217398977,0.004327764143383256,9136228,9285985,ENSG00000101745,1,0.004255691716560764
51,0.006596350376285875,0.007167690018524399,0.008140884383604203,21704957,21870953,ENSG00000101752,1,0.007301641592804826
52,0.003244286839430596,0.0031065724750448855,0.003257835506730929,22798261,23026488,ENSG00000101773,1,0.0032028982737354705
53,0.005777473002768378,0.006363631362347404,0.005599779922605078,23453287,23486603,ENSG00000101782,1,0.005913628095906953
56,0.24127520924462442,0.23499350360935273,0.21958256027270312,3261479,3278461,ENSG00000118680,1,0.2319504243755601
57,0.003664111577665431,0.003398512556320719,0.003999945701541269,63327726,63367228,ENSG00000119537,1,0.0036875232785091396
58,0.009094543586399965,0.009274560973007566,0.009807011121659156,63389190,63422483,ENSG00000119541,1,0.009392038560355562
60,0.0027712563183679333,0.002825817407414087,0.002596074379574815,79902420,79951657,ENSG00000122490,1,0.0027310493684522784
61,0.01182259633192461,0.01187099908714951,0.010507689329870583,12658043,12728945,ENSG00000128789,1,0.011400428249648235
62,0.013361399552973087,0.01377197990860187,0.014772000187859725,9334767,9402420,ENSG00000128791,1,0.013968459883144893
73,0.007745711243345435,0.008165492714347732,0.008211894648256763,54151606,54224669,ENSG00000134046,1,0.008041032868649977
74,0.0024533580034488173,0.002523529787918935,0.0032992894579734946,47152834,47176364,ENSG00000134049,1,0.0027587257497804153
75,0.005315365582811688,0.0054300614830782344,0.005419467344289484,10525905,10552764,ENSG00000134265,1,0.005388298136726469
76,0.0058536312065929005,0.0060829153247028535,0.006435630061740335,12446512,12658107,ENSG00000134278,1,0.0061240588643453634
78,0.021376284082692286,0.022378000793634133,0.023278026287878173,57600656,57622213,ENSG00000134440,1,0.02234410372140153
88,0.004352007244825895,0.004492843362002071,0.0043970049951750165,36129444,36180557,ENSG00000134759,1,0.004413951867334328
93,0.004576518527721682,0.004761124853096697,0.004884837528168294,36777647,36829216,ENSG00000134779,1,0.004740826969662225
94,0.007388561116095531,0.0074512427410289555,0.007762341118413555,26016253,26091217,ENSG00000141380,1,0.007534048325179347
96,0.0030954781534278226,0.003151475589255039,0.0030900405788897027,12328944,12377227,ENSG00000141385,1,0.0031123314405241877
100,0.01803345302863376,0.017298698320617097,0.019383080947110113,36108531,36129385,ENSG00000141424,1,0.018238410765453655
102,0.00526770163505416,0.004485500579794917,0.0047105881073240775,35972625,35979286,ENSG00000141428,1,0.004821263440724384
103,0.020873514143537525,0.021378641673399455,0.02285245194905846,35581117,35711834,ENSG00000141429,1,0.021701535921998482
127,0.006101551845765069,0.006764248727956574,0.006089306010129218,79970813,80033949,ENSG00000141759,1,0.006318368861283621
133,0.006719154334692462,0.0065478026234343425,0.007339999880480438,45800581,45967329,ENSG00000152223,1,0.00686898561286908
135,0.017868424768748076,0.017232016652718268,0.01666450105767165,46080248,46104334,ENSG00000152234,1,0.017254980826379333
138,0.00340824225967807,0.0031360716049656755,0.0034690946975733604,31829197,31953136,ENSG00000153339,1,0.0033378028540723688
141,0.006855114388732352,0.0071220244355584125,0.007749524717232402,24426634,24453531,ENSG00000154059,1,0.0072422211805077226
146,0.005114679935000719,0.005278459990414006,0.005192147817032518,9546791,9615240,ENSG00000154845,1,0.0051950959141490805
153,0.0030431192283028844,0.00294841278892721,0.002782218110631308,74250846,74291973,ENSG00000166347,1,0.0029245833759538008
155,0.006903804567931235,0.0061486174461659075,0.006667515813569226,63752935,63805376,ENSG00000166396,1,0.006573312609222123
157,0.018669797740649308,0.01838102615874255,0.020172988599847102,68673688,68715108,ENSG00000166479,1,0.019074604166412986
161,0.004948153996080152,0.00535307016309207,0.005000782736997439,60371062,60372775,ENSG00000166603,1,0.005100668965389887
171,0.003115007622944829,0.00288066255925236,0.0028345350525964415,49782164,49813953,ENSG00000167315,1,0.0029434017449312105
172,0.0041635875751095865,0.004474228695607277,0.0042805952426082875,23992773,24135610,ENSG00000168234,1,0.004306137171108383
174,0.009485218604614938,0.009673443899403887,0.009479102500076345,9708275,9862551,ENSG00000168461,1,0.009545921668031724
177,0.00807738232744475,0.008074115584415559,0.008561781189288752,27932879,28177946,ENSG00000170558,1,0.008237759700383021
179,0.003338859089018318,0.003139450134783213,0.0035175975606521535,70289045,70330199,ENSG00000170677,1,0.0033319689281512284
182,0.004926104719891055,0.004972077335778573,0.005063019734095446,58671465,58754477,ENSG00000172175,1,0.004987067263255024
184,0.005398984175986409,0.0054827838835502405,0.005810679691293869,35332227,35345482,ENSG00000172466,1,0.005564149250276839
186,0.002465141556383822,0.003071296886176201,0.0028799191164198975,7566782,8406861,ENSG00000173482,1,0.0028054525196599734
193,0.030447779492115648,0.030396381446532297,0.028076180679662836,12307669,12344320,ENSG00000176014,1,0.029640113872770258
194,0.008975089847461868,0.009070061748618859,0.010338576035568002,721588,812546,ENSG00000176105,1,0.00946124254388291
198,0.003778306204718786,0.003998735780861511,0.004327987352969371,51174550,51218333,ENSG00000176624,1,0.0040350097795165555
