,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0020587810274385037,0.002119904572962445,0.0020744698906633653,9475009,9538114,ENSG00000017797,0,0.0020843851636881045
7,0.002122629579362097,0.0022821872463751644,0.002229328454152861,57544377,57586732,ENSG00000066926,0,0.002211381759963374
8,0.007621833576115418,0.005585084920652068,0.009229470688955237,20946906,21111813,ENSG00000067900,0,0.007478796395240908
10,0.0025572815481403415,0.002750963306787901,0.0023141792648343623,58862600,58986480,ENSG00000074657,0,0.0025408080399208686
11,0.028681548184357808,0.026512539170565237,0.031744452021322755,59327823,59359265,ENSG00000074695,0,0.028979513125415263
18,0.006687645991224168,0.007063830474317643,0.006744291930526654,2571557,2616635,ENSG00000080986,0,0.006831922798689489
21,0.006996912832394809,0.010508983483589682,0.0073043678163472025,57646426,57803315,ENSG00000081923,0,0.008270088044110564
24,0.002867883533907042,0.0028178877283571786,0.0031712488772884235,12947133,12987536,ENSG00000085415,0,0.002952340046517548
31,0.0017312050463861603,0.002106521043872859,0.0021003127112903764,80109262,80147523,ENSG00000101544,0,0.001979346267183132
33,0.00646448470905781,0.007386476583518079,0.00794277258076861,158383,214629,ENSG00000101557,0,0.007264577957781499
34,0.007731168345465563,0.007208058431663841,0.007264087063089834,9914016,9960021,ENSG00000101558,0,0.007401104613406412
36,0.002545293937381938,0.0023618011441926923,0.002236673597987812,2885296,3013144,ENSG00000101577,0,0.002381256226520814
37,0.004785924540205988,0.004907466680589657,0.004973901702378038,2655726,2805017,ENSG00000101596,0,0.004889097641057894
39,0.12662307711460186,0.11304956030160553,0.12352038402614414,3247481,3256236,ENSG00000101608,0,0.12106434048078384
42,0.004257085435134317,0.0036424719847002146,0.003986201362623874,12991362,13125052,ENSG00000101639,0,0.003961919594152802
43,0.003348479953748423,0.0031299542740652973,0.0031719537805378795,13726660,13764556,ENSG00000101654,0,0.0032167960027838665
44,0.005044223328345081,0.0037644585866891626,0.003770583416054103,48919853,48950965,ENSG00000101665,0,0.004193088443696116
48,0.003911859730668989,0.0032139739736993926,0.0035692892772469227,9136228,9285985,ENSG00000101745,0,0.003565040993871768
51,0.008985949211284948,0.008542039579031109,0.008870826667762143,21704957,21870953,ENSG00000101752,0,0.008799605152692734
52,0.005103370301200015,0.005771103912031376,0.005261826225478533,22798261,23026488,ENSG00000101773,0,0.005378766812903308
53,0.004374835886917024,0.004242994926210755,0.0044602405024103614,23453287,23486603,ENSG00000101782,0,0.00435935710517938
56,0.2039936070148767,0.21064404446418675,0.20248547807507733,3261479,3278461,ENSG00000118680,0,0.2057077098513803
57,0.0037224915672273663,0.004390490838968413,0.0033956695313624033,63327726,63367228,ENSG00000119537,0,0.003836217312519394
58,0.010492645678644934,0.009867823982280987,0.008483667678536201,63389190,63422483,ENSG00000119541,0,0.009614712446487374
60,0.0026564710295116974,0.0022864848642671176,0.0032125953609622054,79902420,79951657,ENSG00000122490,0,0.0027185170849136735
61,0.0143486933971528,0.014982444006097266,0.014753545746550906,12658043,12728945,ENSG00000128789,0,0.01469489438326699
62,0.008998470077925055,0.006578820602345476,0.010136258870830665,9334767,9402420,ENSG00000128791,0,0.008571183183700398
73,0.005140628338913933,0.005927983904263804,0.0058939313219163745,54151606,54224669,ENSG00000134046,0,0.0056541811883647035
74,0.0036038615215571133,0.003949330901693683,0.0032876731971499483,47152834,47176364,ENSG00000134049,0,0.0036136218734669147
75,0.008319904182401047,0.0072989087330591704,0.00807041989571376,10525905,10552764,ENSG00000134265,0,0.007896410937057993
76,0.00537729675847511,0.005680828827948123,0.005505311715061838,12446512,12658107,ENSG00000134278,0,0.00552114576716169
78,0.024365195811300193,0.02433129446745629,0.02336006599776218,57600656,57622213,ENSG00000134440,0,0.024018852092172888
80,0.002149992571329427,0.001924320119119356,0.0019738730340431946,62187255,62310249,ENSG00000134444,0,0.0020160619081639928
88,0.0040340500133249435,0.003348619487697461,0.003936517446807225,36129444,36180557,ENSG00000134759,0,0.0037730623159432097
93,0.004925331717337639,0.003739419668511004,0.00464375230979638,36777647,36829216,ENSG00000134779,0,0.004436167898548341
94,0.010060480279942474,0.008974484289336629,0.00891487989195911,26016253,26091217,ENSG00000141380,0,0.009316614820412739
96,0.003537946214329292,0.0034076388454300733,0.003788712273948905,12328944,12377227,ENSG00000141385,0,0.0035780991112360897
100,0.019431808513269155,0.017531801812600535,0.017578877202729958,36108531,36129385,ENSG00000141424,0,0.01818082917619988
