,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0018387217123721385,0.0016298881257614994,0.0018966979705859843,92245974,92401383,ENSG00000001629,1,0.0017884359362398742
11,0.006024197647352834,0.004557809770491457,0.004916336130053973,127588386,127591700,ENSG00000004059,1,0.005166114515966088
28,0.0017418338402560563,0.0016147599590351815,0.0014843575833753634,39623565,39708120,ENSG00000006451,1,0.0016136504608888671
33,0.0017319580865841372,0.0014438333427497741,0.0020096374070401246,77798773,77957503,ENSG00000006576,1,0.0017284762787913453
41,0.0015085931580984821,0.0010944405305996505,0.0012387564463264835,6161776,6272644,ENSG00000008256,1,0.001280596711674872
43,0.003412055939255097,0.0030176628579996223,0.002577263927003981,106090505,106112576,ENSG00000008282,1,0.0030023275747529006
45,0.0020574219292080163,0.001991526065278547,0.002084126298848168,157138916,157269370,ENSG00000009335,1,0.002044358097778244
48,0.0013697165197274512,0.001241877902821743,0.0014108826958338988,38178245,38230670,ENSG00000010270,1,0.0013408257061276977
50,0.0050125758857031575,0.005458760890301795,0.006182146253853369,36389821,36453791,ENSG00000011426,1,0.005551161009952774
62,0.0037953193913514366,0.004410192237182822,0.002285675256985557,74027789,74069907,ENSG00000049540,1,0.0034970622951732717
67,0.001740857274328683,0.001713006437088265,0.0015544374049153997,148697914,148801110,ENSG00000055130,1,0.001669433705444116
87,0.005471583756596168,0.005706967270557836,0.003951686270691477,80742538,80922359,ENSG00000075223,1,0.00504341243261516
89,0.0016806934595948407,0.0013571625705495966,0.0016042445171943667,5592816,5606655,ENSG00000075618,1,0.0015473668491129348
90,0.05772911161802999,0.06438063409517647,0.07712656097843734,5526409,5563902,ENSG00000075624,1,0.06641210223054793
107,0.0026007489256100642,0.002786158483676554,0.0018505505869093083,134442356,134459284,ENSG00000085662,1,0.002412485998731976
109,0.0016645022578741506,0.0012746200327220486,0.0015964858984032176,37920640,37951936,ENSG00000086289,1,0.001511869396333139
112,0.005986289607338444,0.004130127997991053,0.004936570729157896,100867387,100873454,ENSG00000087077,1,0.005017662778162464
116,0.0028412737040783846,0.002167398693740886,0.0022952032815760155,140690777,140722790,ENSG00000090266,1,0.0024346252264650955
121,0.0020339945084706856,0.002061742381560564,0.0013116045296435736,107923799,108003213,ENSG00000091136,1,0.0018024471398916076
131,0.002284230942440238,0.0021478213359495896,0.0019237436221588862,92604921,92836573,ENSG00000105810,1,0.002118598633516238
134,0.006586359356726441,0.009559119796267014,0.0045957828380128974,93885396,93890753,ENSG00000105825,1,0.006913753997002118
139,0.002429844847096719,0.0022319290139694234,0.0019804786753351766,95404862,95435329,ENSG00000105854,1,0.00221408417880044
148,0.013718043745152038,0.011417645124163486,0.012195946256733184,135926760,135977359,ENSG00000105887,1,0.01244387837534957
150,0.0028554875636969427,0.0011090209009761668,0.001357390746900576,137227341,137343774,ENSG00000105894,1,0.0017739664038578951
