,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0020383595858399777,0.002268560758584769,0.0023363808865446293,92245974,92401383,ENSG00000001629,1,0.0022144337436564585
11,0.00447581208388476,0.004916708230105579,0.004952183322302833,127588386,127591700,ENSG00000004059,1,0.004781567878764391
41,0.002019054376117909,0.0017560008902020563,0.0019542538470664434,6161776,6272644,ENSG00000008256,1,0.0019097697044621364
43,0.003098690419605211,0.002568277801942324,0.00241964247461477,106090505,106112576,ENSG00000008282,1,0.0026955368987207685
45,0.0018690768706862747,0.002399523120332968,0.0017959133790479607,157138916,157269370,ENSG00000009335,1,0.0020215044566890676
87,0.008675451330274381,0.00885109312291162,0.006910397106944891,80742538,80922359,ENSG00000075223,1,0.008145647186710297
90,0.054303223735016636,0.061911766234303646,0.04639580725981503,5526409,5563902,ENSG00000075624,1,0.05420359907637843
107,0.0024169804875256947,0.00347263346982959,0.0011889912938711198,134442356,134459284,ENSG00000085662,1,0.0023595350837421346
109,0.004774504365669899,0.0031171103065055087,0.002906923766857981,37920640,37951936,ENSG00000086289,1,0.0035995128130111294
112,0.004164103914156876,0.004336535083818288,0.00422773938571129,100867387,100873454,ENSG00000087077,1,0.004242792794562151
116,0.0023378511219665867,0.0021577535197107403,0.001993128281244731,140690777,140722790,ENSG00000090266,1,0.0021629109743073528
121,0.003158388101614083,0.003468157593266616,0.002201361923169459,107923799,108003213,ENSG00000091136,1,0.0029426358726833864
131,0.0030519733302159908,0.0031806357152062135,0.0032107783342615374,92604921,92836573,ENSG00000105810,1,0.003147795793227914
139,0.0022079021418905673,0.00197939392002228,0.0015637321036066673,95404862,95435329,ENSG00000105854,1,0.0019170093885065049
148,0.012829918747352733,0.013607374479854602,0.012489008031848409,135926760,135977359,ENSG00000105887,1,0.012975433753018581
161,0.003101915780167246,0.004137840951405251,0.0028131385353783313,116287380,116508541,ENSG00000105971,1,0.0033509650889836096
162,0.02559142021554045,0.03881589544123522,0.03020269518854764,116524994,116561179,ENSG00000105974,1,0.03153667028177443
163,0.002072189590660121,0.0021288805689807446,0.0015092906310094866,116672196,116798377,ENSG00000105976,1,0.001903453596883451
182,0.003099399143191872,0.0032449349578733684,0.00278981234498697,27525442,27662883,ENSG00000106049,1,0.0030447154820174033
183,0.0020819953401720655,0.0020432163855753646,0.0018298304904915143,27739331,27844564,ENSG00000106052,1,0.001985014072079648
189,0.0015874833928044485,0.001835839822315184,0.0016967612125454155,30010587,30026702,ENSG00000106080,1,0.0017066948092216826
193,0.0027114036545921798,0.0028853261342141273,0.0036287907968537525,30580533,30634033,ENSG00000106105,1,0.003075173528553353
