,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.00183627996661218,0.0018439364736000557,0.0017861566820717798,92245974,92401383,ENSG00000001629,0,0.0018221243740946717
11,0.006075864901531752,0.005353135814742809,0.0062444652225662435,127588386,127591700,ENSG00000004059,0,0.005891155312946935
19,0.0012743319312778065,0.0012257369281150974,0.001341802475397519,102473128,102478922,ENSG00000005075,0,0.0012806237782634743
28,0.0018519439629467672,0.0017565494606716038,0.0018420825622317237,39623565,39708120,ENSG00000006451,0,0.0018168586619500317
33,0.0021179217068446185,0.0019023479192314474,0.0018774281622656924,77798773,77957503,ENSG00000006576,0,0.001965899262780586
35,0.0014513101704459995,0.0012440050634978988,0.0011997022602836408,30496621,30504841,ENSG00000006625,0,0.001298339164742513
41,0.0010917724307237624,0.0012101783344412394,0.0011019890623854187,6161776,6272644,ENSG00000008256,0,0.0011346466091834734
43,0.003785351499294015,0.0034492113698841595,0.0034099953691785123,106090505,106112576,ENSG00000008282,0,0.003548186079452229
45,0.0022246463776961216,0.0022663118656599916,0.0022298735242487094,157138916,157269370,ENSG00000009335,0,0.0022402772558682738
47,0.0015246336177103914,0.0018234204947509755,0.0016507264433770542,73440406,73522293,ENSG00000009954,0,0.001666260185279474
48,0.0016612460045229327,0.001397951228148821,0.0016076403551676924,38178245,38230670,ENSG00000010270,0,0.0015556125292798156
50,0.0045042058094206475,0.004538622256631674,0.004576308443888602,36389821,36453791,ENSG00000011426,0,0.004539712169980308
51,0.0013264330356492693,0.00133456414318912,0.001271383765044052,151341772,151378449,ENSG00000013374,0,0.001310793647960814
58,0.0009726605052250021,0.0013095777927575583,0.0011588463972631705,151232483,151240979,ENSG00000033100,0,0.001147028231748577
62,0.0065922327233202335,0.008830243821924084,0.007675931706604974,74027789,74069907,ENSG00000049540,0,0.007699469417283097
63,0.0011234644968773635,0.0010253839685732612,0.0009334406450169597,74231499,74254458,ENSG00000049541,0,0.001027429703489195
67,0.0022798056216748533,0.0022982006159583705,0.0023679892635391827,148697914,148801110,ENSG00000055130,0,0.0023153318337241356
69,0.0013359293131576292,0.0013742583284664443,0.0013486317586359259,90466424,91210590,ENSG00000058091,0,0.0013529398000866665
75,0.0010108287669798439,0.0012451946208312482,0.00116997577438436,128954180,129055173,ENSG00000064419,0,0.0011419997207318174
87,0.0040605027746890765,0.0037228082290632716,0.0037559099343245157,80742538,80922359,ENSG00000075223,0,0.0038464069793589547
89,0.0011855777593116966,0.0014690864753376515,0.0013428310764899928,5592816,5606655,ENSG00000075618,0,0.0013324984370464467
90,0.029112169877283704,0.039545768597200194,0.035799133888319554,5526409,5563902,ENSG00000075624,0,0.03481902412093448
107,0.005204948566188862,0.004902245562603431,0.005462128280121396,134442356,134459284,ENSG00000085662,0,0.0051897741363045626
108,0.0009507951578204187,0.001046960359952809,0.0010244744171471934,6022247,6059175,ENSG00000086232,0,0.001007409978306807
109,0.0014547730033125726,0.0014663318494534307,0.0013860846092798795,37920640,37951936,ENSG00000086289,0,0.001435729820681961
112,0.005141884449958841,0.004788895445877801,0.005143906416350665,100867387,100873454,ENSG00000087077,0,0.0050248954373957695
116,0.0023138262878835587,0.0019895360967074,0.002407961159377845,140690777,140722790,ENSG00000090266,0,0.002237107847989601
121,0.0019288408452670172,0.0024068918883489105,0.002255450077171505,107923799,108003213,ENSG00000091136,0,0.0021970609369291443
131,0.0019700682393760513,0.002037098488007711,0.0019050941426694244,92604921,92836573,ENSG00000105810,0,0.001970753623351062
132,0.001195234892920031,0.001160739695022643,0.0011384556236419502,103297435,103329511,ENSG00000105819,0,0.0011648100705282081
134,0.01713508809693766,0.016531941174630818,0.015339177065788129,93885396,93890753,ENSG00000105825,0,0.016335402112452203
136,0.001732279559976979,0.0016365481717989217,0.001642234036799187,106248298,106285966,ENSG00000105835,0,0.0016703539228583627
139,0.002355316508978927,0.0021069528255649875,0.0021752905465222054,95404862,95435329,ENSG00000105854,0,0.0022125199603553734
141,0.001663914693882741,0.0014379215384970106,0.0015949772206502416,107168961,107202522,ENSG00000105856,0,0.001565604484343331
148,0.012159967376411505,0.011387900589216697,0.011155449871122684,135926760,135977359,ENSG00000105887,0,0.011567772612250296
150,0.0028627742938512214,0.00236135222624763,0.0029664151495129884,137227341,137343774,ENSG00000105894,0,0.0027301805565372803
154,0.0012814022069059842,0.0014463981684417078,0.0013744127495428663,139043515,139132122,ENSG00000105939,0,0.0013674043749635195
156,0.0011779532672243815,0.0014648385090675156,0.0013149315065411745,44606572,44709066,ENSG00000105953,0,0.0013192410942776905
160,0.0014675286582022855,0.0019000333612912278,0.001686967068283077,44826791,44848087,ENSG00000105968,0,0.0016848430292588634
161,0.0022334570870887354,0.002342484761865894,0.00233755041257551,116287380,116508541,ENSG00000105971,0,0.0023044974205100465
162,0.030855998684908577,0.028898237096046334,0.028680294653989073,116524994,116561179,ENSG00000105974,0,0.029478176811647994
163,0.00429192712262227,0.004571534377516642,0.004186630441229425,116672196,116798377,ENSG00000105976,0,0.004350030647122779
166,0.0010984052459603307,0.0009950641158801103,0.001044391218795376,117275451,117323152,ENSG00000105989,0,0.0010459535268786057
182,0.0026007168088554708,0.002793385853269928,0.0026966063083305766,27525442,27662883,ENSG00000106049,0,0.0026969029901519922
183,0.0018590676809707033,0.0019665378814662025,0.0018917480638389833,27739331,27844564,ENSG00000106052,0,0.0019057845420919631
189,0.0014956662002403938,0.0016030023748013524,0.0014053283110390916,30010587,30026702,ENSG00000106080,0,0.0015013322953602792
193,0.003922615167951866,0.004104311422863376,0.003998472717903429,30580533,30634033,ENSG00000106105,0,0.004008466436239556
199,0.039838973022536986,0.0355839163791753,0.039793971742703785,56101573,56106476,ENSG00000106153,0,0.03840562038147203
200,0.0015253594960580096,0.0018501750440105518,0.0015743851455433037,76302673,76304295,ENSG00000106211,0,0.0016499732285372882
202,0.0011887915781583205,0.00110275847403354,0.00112357048534161,99392048,99408597,ENSG00000106244,0,0.0011383735125111568
203,0.0022521441118724716,0.0020150356763872653,0.0022492710344688273,99408641,99419616,ENSG00000106245,0,0.002172150274242855
212,0.0018939468847566877,0.002065473262161071,0.0019653340481537523,123681943,123749003,ENSG00000106299,0,0.0019749180650238374
214,0.003334534364224594,0.002822452763678402,0.0031316692917005952,6009255,6023834,ENSG00000106305,0,0.00309621880653453
218,0.001734690639434854,0.0025366126226219273,0.002169840008856656,100602363,100608175,ENSG00000106333,0,0.002147047756971146
225,0.001111311232487835,0.0009953525657196863,0.0010919773894731315,32485338,32495283,ENSG00000106355,0,0.0010662137292268843
226,0.06418344491800061,0.07496289925086277,0.07016759178422992,101127104,101139247,ENSG00000106366,0,0.06977131198436444
227,0.0020938545016364056,0.0019755621968660098,0.0018727187276553793,101154456,101161596,ENSG00000106367,0,0.0019807118087192647
228,0.001486486523510051,0.0013027500952791811,0.0013496941684274988,7156934,7248616,ENSG00000106392,0,0.0013796435957389103
230,0.0015255300340820488,0.0014468867116350973,0.001443102853829483,7636518,7718607,ENSG00000106399,0,0.001471839866515543
231,0.0018318014256473102,0.00163263128368482,0.0016704770811278747,101218165,101224190,ENSG00000106400,0,0.0017116365968200015
237,0.0014886526137274725,0.001263888785593538,0.0012902030873258535,12211270,12243367,ENSG00000106460,0,0.0013475814955489548
242,0.0020005215100995623,0.002011640920669988,0.002131211378190353,130486171,130506465,ENSG00000106484,0,0.002047791269653301
244,0.0014039499273261738,0.001366686057680083,0.001342948341391266,16599779,16645817,ENSG00000106524,0,0.001371194775465841
248,0.0012597827988635772,0.0009725730233126151,0.0010339178268488991,150338317,150341662,ENSG00000106538,0,0.0010887578830083638
250,0.003480659480672182,0.0034238540109108595,0.0034779568013771833,16916359,17346152,ENSG00000106546,0,0.003460823430986741
251,0.0011457897824426716,0.0011283558813210226,0.0010320906481513642,132784870,133082090,ENSG00000106554,0,0.0011020787706383529
256,0.0016739728940062069,0.0014189247677397114,0.0015706524093363477,42932376,42948958,ENSG00000106591,0,0.0015545166903607553
260,0.003301783293815511,0.0035126704620575835,0.003243887806125045,66921225,66958551,ENSG00000106609,0,0.003352780520666047
262,0.0029630621667938524,0.0028974783170024926,0.002804895219545635,151466012,151520120,ENSG00000106615,0,0.0028884785677806605
264,0.0016514182746561307,0.0027681797306899005,0.0021953226792198006,44104345,44114562,ENSG00000106624,0,0.002204973561521944
269,0.0014131130534716207,0.0015877208340642182,0.00153103654771262,44200959,44214294,ENSG00000106636,0,0.001510623478416153
270,0.0010226284026199932,0.0009829097122982214,0.0009808333493696443,73567537,73578791,ENSG00000106638,0,0.0009954571547626195
273,0.005227367291596879,0.005794621658353003,0.005500096080423336,74174231,74197122,ENSG00000106682,0,0.0055073616767910725
275,0.006551249840569123,0.006679886543076925,0.006595248054240204,158730995,158830253,ENSG00000117868,0,0.00660879481262875
281,0.0014064268669213185,0.0012458502660054197,0.0012343524313424225,35800932,35907110,ENSG00000122545,0,0.0012955431880897201
285,0.003887397583711469,0.003319998677767757,0.0033994564707595645,26201162,26213607,ENSG00000122565,0,0.00353561757741293
290,0.001224498780546591,0.0012511310560697575,0.001196080137968966,22889371,23014130,ENSG00000122591,0,0.0012239033248617715
292,0.002519365637508375,0.0025271106595624805,0.002419183370814802,41667168,41705834,ENSG00000122641,0,0.0024885532226285524
293,0.006102302444911123,0.006817849299627568,0.006375677619024642,32957404,33006930,ENSG00000122642,0,0.0064319431211877776
295,0.0011478387859170654,0.0009415412825347124,0.0010702749099200668,12686856,12690958,ENSG00000122644,0,0.0010532183261239482
300,0.004725401876676799,0.00481143595109184,0.004898724305777848,19020991,19117636,ENSG00000122691,0,0.004811854044515495
304,0.007588630025652384,0.007908319802295964,0.007343725429418506,134744252,134970729,ENSG00000122786,0,0.007613558419122285
308,0.010364321677245061,0.009354829833694425,0.01006656707108406,66987680,66995693,ENSG00000126524,0,0.009928572860674516
316,0.004196603591855766,0.0035936920889686006,0.0037748092190599577,93921735,93928610,ENSG00000127920,0,0.003855034966628108
319,0.0011402044516109172,0.0016138610637791624,0.0013622280748186754,75533298,75738962,ENSG00000127946,0,0.0013720978634029185
335,0.0032106733169504804,0.0030290973224277595,0.003380185915581378,128862856,128865847,ENSG00000128524,0,0.0032066521849865395
344,0.0013612836289203887,0.001360735668854875,0.0013365569138583924,131110096,131496632,ENSG00000128585,0,0.0013528587372112187
345,0.0011869179901115427,0.0013983810011455127,0.0010680984512301311,108569867,108574850,ENSG00000128590,0,0.0012177991474957288
346,0.0030882960517053487,0.0047598088860724055,0.003913997620289341,128830406,128859274,ENSG00000128591,0,0.003920700852689032
348,0.02699252311776813,0.02807743844791338,0.02691137985719023,128739292,128773400,ENSG00000128595,0,0.027327113807623912
356,0.003061986208623861,0.0029835461435360096,0.0030804226839325757,56064002,56080670,ENSG00000129103,0,0.0030419850120308157
363,0.012096051116384282,0.010346904168605354,0.011660059869814051,54752250,54759974,ENSG00000132432,0,0.011367671718267894
378,0.0020115925906495726,0.0016057801571398387,0.0017089383889221056,77793728,77798434,ENSG00000135211,0,0.0017754370455705059
380,0.0023550562575152716,0.0020605086986572787,0.0021546486699867964,108470417,108569666,ENSG00000135241,0,0.0021900712087197824
386,0.004264131590784521,0.003822808829621337,0.004120826321191198,116210506,116258783,ENSG00000135269,0,0.004069255580532352
387,0.0037840175754629214,0.003427826383795641,0.0035699676890605307,114922094,115019917,ENSG00000135272,0,0.0035939372161063643
388,0.0017109517683415421,0.002253829649137147,0.001980427743434119,29920104,29990289,ENSG00000136193,0,0.001981736386970936
390,0.0014603724489691736,0.00196796903991103,0.0017143367399121484,47275154,47582558,ENSG00000136205,0,0.0017142260762641175
394,0.0019423034769295202,0.0020674335085516184,0.0020848984146743083,23235967,23275108,ENSG00000136235,0,0.002031545133385149
396,0.004515107109594549,0.004659938940051436,0.004637821710937326,6374527,6403967,ENSG00000136238,0,0.00460428925352777
397,0.010549088420666446,0.010333156555495373,0.010425883357301503,6445953,6484190,ENSG00000136240,0,0.010436042777821107
400,0.000993110535437802,0.0009587176257216049,0.0011028756737430298,6577434,6589374,ENSG00000136247,0,0.0010182346116341457
402,0.0010487141434096315,0.0011786937914494298,0.0011092724983298634,16646131,16706523,ENSG00000136261,0,0.0011122268110629748
405,0.0011557695898994922,0.001048637118289429,0.0011022448760133498,44565804,44575051,ENSG00000136271,0,0.0011022171947340906
422,0.0015014014930113692,0.0018637517598468498,0.001632076473634762,55019017,55211628,ENSG00000146648,0,0.001665743242164327
424,0.0926228844053492,0.08744995369844992,0.09028074167046486,45912245,45921874,ENSG00000146674,0,0.09011785992475467
425,0.0011050919978048412,0.0012271777154649096,0.0011066739005526289,44876299,44885530,ENSG00000146676,0,0.0011463145379407933
429,0.0008410675927433509,0.0011369276647134041,0.0010481903258434632,76048051,76067508,ENSG00000146701,0,0.0010087285277667394
431,0.0014239833993449837,0.0012220086987861157,0.001343474217365962,55951793,56000181,ENSG00000146729,0,0.0013298221051656872
432,0.005605031741958693,0.00541940083987807,0.0053395735261709334,56051685,56063989,ENSG00000146731,0,0.005454668702669232
433,0.0016631030620366694,0.0017365405180255582,0.0018324819691653035,56011051,56051604,ENSG00000146733,0,0.00174404184974251
441,0.0012522294440334254,0.0012614722990623402,0.001202269115422427,99876958,99919531,ENSG00000146833,0,0.0012386569528393975
457,0.0012733651917302797,0.0012498139987135635,0.0011238353347482806,81946444,82443777,ENSG00000153956,0,0.0012156715083973745
463,0.0016414048850251428,0.001785989777374184,0.0016928614086632765,55436056,55572988,ENSG00000154978,0,0.0017067520236875343
472,0.008512043275774397,0.008080581536026681,0.008315235647226506,149003062,149028662,ENSG00000155660,0,0.008302620153009194
485,0.001178849834044986,0.0010626538392550467,0.0012432104465335287,1567332,1571005,ENSG00000157778,0,0.0011615713732778539
498,0.0013247345787020094,0.0012625190396960786,0.001396117284059635,44577894,44582287,ENSG00000158604,0,0.001327790300819241
503,0.0008927762892787928,0.0012970424880680538,0.001166931760300897,143381295,143391111,ENSG00000159840,0,0.0011189168458825812
518,0.003363426709711173,0.003081694414933681,0.0029479222839055943,103328570,103370346,ENSG00000161057,0,0.003131014469516816
523,0.0036241094647507803,0.003486477730982234,0.0034039027716944287,43582758,43650713,ENSG00000164543,0,0.003504829989142481
526,0.0011678999517087522,0.001105953222982506,0.0010264774032278405,112819147,112939875,ENSG00000164603,0,0.0011001101926396996
530,0.0012049891710413172,0.0012188717232670585,0.0011697558955351516,6688433,6706947,ENSG00000164631,0,0.0011978722632811757
532,0.0024899947947287,0.0022536429976657917,0.0025593220060183297,90154456,90164829,ENSG00000164647,0,0.002434319932804274
540,0.04106265468519409,0.056643026274466546,0.046671509351957505,94394895,94431227,ENSG00000164692,0,0.04812573010387272
569,0.003634270833468704,0.003490875645198249,0.0034068275427562907,100092728,100101940,ENSG00000166508,0,0.0035106580071410814
574,0.001200189620531917,0.0011079137733409905,0.0011628155799421646,100119634,100125508,ENSG00000166997,0,0.0011569729912716906
576,0.001028589186664,0.0014918563276327449,0.0013202749288358572,100088969,100092187,ENSG00000168090,0,0.0012802401477108672
585,0.0017058417476385965,0.0016041051020342111,0.0016598640264644283,66205317,66420543,ENSG00000169902,0,0.0016566036253790786
587,0.0035599575053753938,0.003897299758809972,0.0035876099247439436,76326799,76358991,ENSG00000170027,0,0.00368162239630977
598,0.00141980932238273,0.0014134124303579495,0.0013306363655913073,32868172,32894131,ENSG00000170852,0,0.0013879527061106624
602,0.0016683317488964103,0.0014023881092858669,0.0014177698144635764,25118656,25125260,ENSG00000172115,0,0.0014961632242152846
603,0.002889105329461976,0.002642695072683178,0.0026853224992909644,134646811,134679816,ENSG00000172331,0,0.0027390409671453728
604,0.002708383007949287,0.0022321239728561597,0.0024317773093038256,100706121,100707486,ENSG00000172336,0,0.0024574280967030906
605,0.003573440360594296,0.004020838032144937,0.0037480947541487872,100673567,100679174,ENSG00000172354,0,0.0037807910489626733
609,0.0017482173037541994,0.0017205076803980088,0.0016476814971500273,34927292,35038271,ENSG00000173852,0,0.0017054688271007452
618,0.0016480494261541935,0.0012731169019062083,0.0014255832704362207,39854494,39855056,ENSG00000175741,0,0.0014489165328322076
627,0.0011749084876757326,0.0011314201397171065,0.0011729211679890115,93130056,93148385,ENSG00000177409,0,0.0011597499317939502
631,0.001253333368286126,0.0011010221816185773,0.0011103893895978924,108554543,108569750,ENSG00000177683,0,0.0011549149798341985
654,0.005626189701587497,0.005387041011623739,0.005454474298018823,136868652,137020255,ENSG00000181072,0,0.005489235003743352
661,0.004198093206933313,0.004844068981869249,0.00449617691453604,137874979,138002086,ENSG00000182158,0,0.004512779701112868
685,0.0010761006504272075,0.0010510762790832166,0.0011791112016809296,155297776,155310235,ENSG00000186480,0,0.0011020960437304512
686,0.0010009099493409044,0.0012472193883494615,0.0010259290179906889,129830732,129952960,ENSG00000186591,0,0.0010913527852270183
711,0.007346567080858505,0.005858946379323592,0.006943963412490358,10931943,10940153,ENSG00000189043,0,0.0067164922908908185
718,0.0010901218771775436,0.0013312248733908713,0.0012677857493556181,135728348,135748813,ENSG00000189320,0,0.001229710833308011
721,0.033829730549350255,0.02793922554768427,0.031839998433038336,44796680,44824564,ENSG00000196262,0,0.031202984843357623
734,0.008212234682289607,0.006343961088328785,0.007478891400878661,22812628,22822849,ENSG00000196683,0,0.007345029057165685
742,0.0030144096035883846,0.0032602745672144664,0.0030651886134635013,127652194,128092609,ENSG00000197157,0,0.003113290928088784
744,0.0015308822391671834,0.0014598191555440895,0.0014515721334148345,99558406,99576453,ENSG00000197343,0,0.0014807578427087024
746,0.0013003642098599736,0.0013749672650650198,0.0013516912812400331,143244093,143270854,ENSG00000197448,0,0.0013423409187216754
762,0.0010092827971847401,0.0009708897064112916,0.0009725962997743653,112206695,112343934,ENSG00000198839,0,0.0009842562677901323
764,0.004091159162297624,0.003645073386666982,0.003634922344950841,116811070,116922049,ENSG00000198898,0,0.0037903849646384823
803,0.004680335741059684,0.004448673812582021,0.004456916467846,93099513,93118023,ENSG00000205413,0,0.0045286420071625685
810,0.0015359718117809835,0.0012625810103409803,0.001520233699455656,32916810,32943176,ENSG00000205763,0,0.0014395955071925398
880,0.0037453707530175017,0.003215805390155794,0.0032439371720281696,113116718,113118560,ENSG00000214194,0,0.0034017044384004884
881,0.004411671258731206,0.0035595209597610675,0.004012605356703093,101239458,101252316,ENSG00000214253,0,0.003994599191731789
1001,0.005332771259633705,0.0049210954515062424,0.005466496979985253,72829425,72837399,ENSG00000225648,0,0.005240121230375067
1023,0.002359364128378016,0.002105036169347882,0.0022906422255173863,55764797,55773288,ENSG00000226278,0,0.002251680841081095
1192,0.0008603096946550621,0.0012820145096438672,0.0011468841473619745,74058905,74062287,ENSG00000232415,0,0.001096402783886968
1198,0.0017529172111934719,0.0015349222063376854,0.0015861477126812072,143379683,143381036,ENSG00000232533,0,0.0016246623767374546
1403,0.0037876685655702166,0.0030063474307321226,0.003343219507373339,99448475,99466186,ENSG00000241468,0,0.0033790785012252265
1406,0.002178107959248483,0.0020535570771143302,0.0020702622178892177,99325898,99366262,ENSG00000241685,0,0.0021006424180840103
1441,0.001146024957680974,0.0011525648993825379,0.0011395051851971537,135662496,135693418,ENSG00000243317,0,0.0011460316807535554
1493,0.0031069616041944177,0.0030451659426050195,0.0029511817221895627,106654360,106661158,ENSG00000253276,0,0.0030344364229963334
1706,0.06468611240479365,0.045552982706617395,0.05634603329939094,137513859,137513933,ENSG00000279483,0,0.05552837613693399
