,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0027469557494174514,0.0026908825672852907,0.002882594143930132,92245974,92401383,ENSG00000001629,1,0.002773477486877625
11,0.004455074548279386,0.005601489444714419,0.004403936543716732,127588386,127591700,ENSG00000004059,1,0.00482016684557018
28,0.0016317512135171643,0.0014249055908657287,0.001527891958598666,39623565,39708120,ENSG00000006451,1,0.001528182920993853
33,0.0013834560952890585,0.0013689397352868572,0.00143547125041478,77798773,77957503,ENSG00000006576,1,0.0013959556936635651
41,0.001947226541519775,0.0018361491977756284,0.00229915737398332,6161776,6272644,ENSG00000008256,1,0.0020275110377595746
43,0.003237183125849991,0.002848303815705774,0.003000496724142002,106090505,106112576,ENSG00000008282,1,0.0030286612218992557
45,0.0017951501152829266,0.0018554854221768495,0.0017501432014291397,157138916,157269370,ENSG00000009335,1,0.0018002595796296386
47,0.0011244365504788063,0.0010179957149853809,0.0012417565031511313,73440406,73522293,ENSG00000009954,1,0.001128062922871773
58,0.0011966463334754814,0.001353183143223463,0.0016221537040802907,151232483,151240979,ENSG00000033100,1,0.001390661060259745
62,0.0018850420080905909,0.0021453281662690998,0.002550043154256129,74027789,74069907,ENSG00000049540,1,0.0021934711095386067
67,0.0016345346877975268,0.001673882655293094,0.0018762472375970169,148697914,148801110,ENSG00000055130,1,0.001728221526895879
69,0.001156778747093778,0.0010388090948021675,0.001078776326126054,90466424,91210590,ENSG00000058091,1,0.0010914547226739998
87,0.0109769694381917,0.01090334875258397,0.010461452865177294,80742538,80922359,ENSG00000075223,1,0.010780590351984322
89,0.0011382437125185432,0.0012039885012731942,0.0014752433245790908,5592816,5606655,ENSG00000075618,1,0.0012724918461236095
90,0.07937924029326059,0.07392071995131738,0.0893352596037797,5526409,5563902,ENSG00000075624,1,0.08087840661611922
109,0.004983619520879861,0.005117027983716857,0.005213500775016821,37920640,37951936,ENSG00000086289,1,0.005104716093204513
112,0.0038737430881517878,0.004823611311066145,0.003947446517027403,100867387,100873454,ENSG00000087077,1,0.004214933638748446
116,0.0013684742343739275,0.0018095521340719162,0.0011826670861873857,140690777,140722790,ENSG00000090266,1,0.001453564484877743
121,0.0014359239306931846,0.0013603162979445554,0.0018619108570368651,107923799,108003213,ENSG00000091136,1,0.001552717028558202
131,0.0018616049802763692,0.0018004189201186842,0.001930626808950122,92604921,92836573,ENSG00000105810,1,0.0018642169031150584
137,0.0012734126068216585,0.0011916385103240684,0.0011579292726843157,19695461,19709037,ENSG00000105849,1,0.0012076601299433477
139,0.0019199829548365427,0.0018346083393384165,0.0016746481599635777,95404862,95435329,ENSG00000105854,1,0.0018097464847128457
148,0.01297312335125278,0.012182519439277655,0.012145809820138756,135926760,135977359,ENSG00000105887,1,0.012433817536889732
154,0.001113912544274206,0.0011389313993462353,0.0012934406358157458,139043515,139132122,ENSG00000105939,1,0.0011820948598120623
156,0.0009486757431262113,0.0010823413209830929,0.0012975729234938121,44606572,44709066,ENSG00000105953,1,0.0011095299958677055
161,0.002123829224285519,0.002173870271943216,0.00211494661497367,116287380,116508541,ENSG00000105971,1,0.0021375487037341347
162,0.021435026296918392,0.02020173144510223,0.021152114342363977,116524994,116561179,ENSG00000105974,1,0.020929624028128202
163,0.0018154506920294833,0.001788050670956797,0.0018304304457143657,116672196,116798377,ENSG00000105976,1,0.0018113106029002152
166,0.0011346480463473828,0.0012560298554978233,0.0011618156162507731,117275451,117323152,ENSG00000105989,1,0.0011841645060319931
182,0.002915992141660553,0.0029940731607022843,0.0028530730742957157,27525442,27662883,ENSG00000106049,1,0.0029210461255528507
183,0.0016860755421986278,0.0016226428198751282,0.001868324323151029,27739331,27844564,ENSG00000106052,1,0.0017256808950749283
189,0.0017261231071825957,0.0015901969028807611,0.0018026236469725072,30010587,30026702,ENSG00000106080,1,0.001706314552345288
193,0.0027417524384410726,0.0025484628851062947,0.0029427370241225793,30580533,30634033,ENSG00000106105,1,0.0027443174492233157
199,0.022584897689286516,0.024026353503868118,0.02092265848361239,56101573,56106476,ENSG00000106153,1,0.022511303225589013
200,0.0019559555432236667,0.0023888489644957878,0.0022898861193817186,76302673,76304295,ENSG00000106211,1,0.0022115635423670577
203,0.0012412838916573197,0.001570488697090623,0.0012789678111976637,99408641,99419616,ENSG00000106245,1,0.001363580133315202
212,0.0018993310032246258,0.0015321978002677073,0.0018403813932989185,123681943,123749003,ENSG00000106299,1,0.0017573033989304171
214,0.0020956511735773977,0.002120952882918622,0.0017794718534324494,6009255,6023834,ENSG00000106305,1,0.0019986919699761566
218,0.0013063653536310373,0.0014004762785716285,0.0018387151807758052,100602363,100608175,ENSG00000106333,1,0.001515185604326157
226,0.030748968286069687,0.030523605808491415,0.0419791623166735,101127104,101139247,ENSG00000106366,1,0.034417245470411535
227,0.0014112007720192138,0.0019016587545280536,0.0013598899054360792,101154456,101161596,ENSG00000106367,1,0.0015575831439944487
228,0.0018156984659495688,0.0018928936232283568,0.0018005558660894824,7156934,7248616,ENSG00000106392,1,0.0018363826517558024
231,0.0010500838980065476,0.0013678405592737147,0.0010703616534939533,101218165,101224190,ENSG00000106400,1,0.0011627620369247386
237,0.0015942243059470648,0.0014791646543178636,0.001520254525870594,12211270,12243367,ENSG00000106460,1,0.0015312144953785075
241,0.0017564160637267834,0.001856605839713472,0.0017473034418913377,37905932,38025695,ENSG00000106483,1,0.0017867751151105311
244,0.0013092330454708288,0.0013680623934594657,0.0012355947848028104,16599779,16645817,ENSG00000106524,1,0.0013042967412443685
248,0.006349971909928364,0.008043476674696404,0.00707863262852029,150338317,150341662,ENSG00000106538,1,0.007157360404381686
250,0.0019920232354615638,0.0018569806344170714,0.0018577993764251884,16916359,17346152,ENSG00000106546,1,0.0019022677487679411
260,0.004537723977325415,0.004426691683223983,0.004633924523109476,66921225,66958551,ENSG00000106609,1,0.004532780061219624
262,0.0024061971335935573,0.002596119081707085,0.002629836663135993,151466012,151520120,ENSG00000106615,1,0.0025440509594788787
264,0.0013769123340916407,0.0013597585699478198,0.00200592003983513,44104345,44114562,ENSG00000106624,1,0.001580863647958197
269,0.0015200037782760756,0.001511143203258604,0.0014997376342845779,44200959,44214294,ENSG00000106636,1,0.0015102948719397525
273,0.003181790308715811,0.003375517711513065,0.003172495144010555,74174231,74197122,ENSG00000106682,1,0.0032432677214131434
275,0.005799663878840353,0.005669863244460731,0.005589843518468466,158730995,158830253,ENSG00000117868,1,0.0056864568805898505
281,0.0015360495838685837,0.0014452575242904977,0.0014066841221700487,35800932,35907110,ENSG00000122545,1,0.0014626637434430434
285,0.0023818739509757227,0.0022437198913459436,0.0019707063208799246,26201162,26213607,ENSG00000122565,1,0.002198766721067197
290,0.0019769918400960058,0.0019426925028092079,0.0021051313533680146,22889371,23014130,ENSG00000122591,1,0.0020082718987577425
292,0.003537825278405173,0.0032138696193985392,0.003566136773096068,41667168,41705834,ENSG00000122641,1,0.00343927722363326
293,0.008293981609706985,0.008154517047952484,0.009860817976489453,32957404,33006930,ENSG00000122642,1,0.008769772211382974
295,0.002122209864986188,0.002199266450659533,0.0019864332511199,12686856,12690958,ENSG00000122644,1,0.002102636522255207
300,0.002557736836470171,0.0025211085954754825,0.001998042785246238,19020991,19117636,ENSG00000122691,1,0.0023589627390639637
304,0.03977690012070049,0.0378714063305247,0.04091154304096938,134744252,134970729,ENSG00000122786,1,0.03951994983073153
308,0.012631780383240584,0.012157365804201598,0.011225213521832592,66987680,66995693,ENSG00000126524,1,0.012004786569758258
316,0.0019359067406400274,0.00202182133190019,0.001840254164815758,93921735,93928610,ENSG00000127920,1,0.001932660745785325
335,0.0033046999295339354,0.003678777335558308,0.0028675197841644033,128862856,128865847,ENSG00000128524,1,0.0032836656830855493
344,0.0015675912431288477,0.0014761773717046909,0.0015591160476963002,131110096,131496632,ENSG00000128585,1,0.0015342948875099462
345,0.001101261899230646,0.0010605425740408945,0.0012711875251980205,108569867,108574850,ENSG00000128590,1,0.0011443306661565204
346,0.0022584111418030802,0.0023990429444031725,0.0033172958517010734,128830406,128859274,ENSG00000128591,1,0.002658249979302442
