,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.000819155609202758,0.0009245618388913384,0.0007827725792775025,141958328,141990292,ENSG00000013561,1,0.0008421633424571997
9,0.0019919049879194056,0.0019774544172118636,0.0019795413836359035,137937960,138051961,ENSG00000031003,1,0.0019829669295890577
11,0.0035432870039899516,0.003029729527310956,0.0033707500473736884,172958729,172969771,ENSG00000037241,1,0.0033145888595581987
14,0.0009517015557015189,0.0009981515442267384,0.0009200195912579858,154038959,154220478,ENSG00000037749,1,0.0009566242303954143
15,0.0013264254907474273,0.0011854613112818218,0.001125309129416577,163503114,163519558,ENSG00000038274,1,0.0012123986438152753
16,0.0011419455094291541,0.001475846369232696,0.001286475298030388,14143342,14532128,ENSG00000038382,1,0.0013014223922307461
17,0.004181607155793092,0.005006969980358844,0.004457133953828075,83471618,83582303,ENSG00000038427,1,0.00454857036332667
18,0.0012390725066207826,0.001216005802078944,0.0011659924160647662,55307989,55425579,ENSG00000039123,1,0.0012070235749214976
20,0.001068022580147791,0.0010525157436210213,0.0010331416250657212,80408013,80483379,ENSG00000039319,1,0.001051226649611511
22,0.002738465477980709,0.0030357282973603873,0.0028500538983154155,34656328,34832612,ENSG00000039560,1,0.002874749224552171
24,0.0016848274989559365,0.0016937468985673135,0.0017360924964356743,169583636,169604778,ENSG00000040275,1,0.0017048889646529748
28,0.003715372921608416,0.004425352034953775,0.0041961932324563935,138610967,138935034,ENSG00000044115,1,0.0041123060630061945
33,0.0010492445673715239,0.0010170093354585593,0.0009950565679787437,65148738,65481920,ENSG00000049192,1,0.0010204368236029421
34,0.0006702714223345684,0.000772010047655428,0.0007273208035202533,1317752,1345099,ENSG00000049656,1,0.0007232007578367499
35,0.003429135388018244,0.003258074118298391,0.0034848663032837237,74640023,74722647,ENSG00000049860,1,0.003390691936533453
43,0.0030161059388121346,0.002806722463716355,0.0026464835428610567,32354350,32444740,ENSG00000056097,1,0.0028231039817965156
