,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.000760144470035286,0.0008901874539720599,0.0008864645214604875,141958328,141990292,ENSG00000013561,1,0.0008455988151559445
9,0.0015737249568408365,0.0018690795388045574,0.0017000558447536564,137937960,138051961,ENSG00000031003,1,0.0017142867801330168
11,0.002718736836047386,0.002527583538873064,0.0029182054569558765,172958729,172969771,ENSG00000037241,1,0.0027215086106254422
14,0.000856524211131579,0.000996952299218548,0.0008508694740200424,154038959,154220478,ENSG00000037749,1,0.0009014486614567231
15,0.0010502374622667833,0.0009720936525519533,0.0010770723712783712,163503114,163519558,ENSG00000038274,1,0.0010331344953657025
16,0.001328804835475745,0.0011122509561418044,0.0010919522076568602,14143342,14532128,ENSG00000038382,1,0.0011776693330914699
17,0.01068688639350943,0.010658460209962526,0.009091237458729279,83471618,83582303,ENSG00000038427,1,0.010145528020733744
18,0.0006888279310663061,0.0006383132356961962,0.000719148906519158,55307989,55425579,ENSG00000039123,1,0.0006820966910938867
20,0.0007594934134611778,0.000835059502665067,0.000843838433113594,80408013,80483379,ENSG00000039319,1,0.0008127971164132796
22,0.0009460846830762953,0.0009750593463225969,0.0009024095318832616,34656328,34832612,ENSG00000039560,1,0.0009411845204273846
24,0.0014292944731838524,0.001519342475480335,0.0014832981761895318,169583636,169604778,ENSG00000040275,1,0.001477311708284573
28,0.0033637120689935314,0.003243141049629729,0.002886400299490794,138610967,138935034,ENSG00000044115,1,0.003164417806038018
30,0.0006791278094282121,0.000713913061207058,0.0006359086816665704,176647387,176659054,ENSG00000048140,1,0.0006763165174339469
33,0.0006850495036582336,0.0007272001999721477,0.0007312123392279579,65148738,65481920,ENSG00000049192,1,0.0007144873476194464
34,0.0009586780042968108,0.0009364549180725964,0.0009384185304075675,1317752,1345099,ENSG00000049656,1,0.0009445171509256583
35,0.00262886449519654,0.0032650920232392406,0.0034296940261303653,74640023,74722647,ENSG00000049860,1,0.0031078835148553824
41,0.0005884104392204402,0.0006650702849989242,0.0006576595068098708,153990148,154038936,ENSG00000055147,1,0.0006370467436764117
43,0.0023619118887315983,0.0026739440722069897,0.0025921293353705368,32354350,32444740,ENSG00000056097,1,0.002542661765436375
44,0.0007038841038659702,0.0007787397522065707,0.0008629028726984932,97160867,97183247,ENSG00000058729,1,0.0007818422429236781
46,0.0009563376575175477,0.0009333134043259135,0.0009965251522254547,57173948,57264679,ENSG00000062194,1,0.0009620587380229721
48,0.0006251441401761561,0.0006588737195072025,0.0006229407570843093,128083766,128189677,ENSG00000064651,1,0.0006356528722558893
53,0.0044093852680759035,0.004666834531751221,0.004625074827127184,55424854,55534969,ENSG00000067113,1,0.00456709820898477
54,0.0016596126774998355,0.0020755523947892963,0.00198043876392005,55256055,55307694,ENSG00000067248,1,0.0019052012787363938
60,0.0015778568147467632,0.0012961356406671594,0.0013044033973445275,150485818,150558211,ENSG00000070614,1,0.0013927986175861502
64,0.002385031193603803,0.0022517129478017216,0.0020558358663831677,132875395,132963634,ENSG00000072364,1,0.0022308600025962304
66,0.0015162834739318547,0.0012428514683885206,0.0012734970352435322,132190147,132295315,ENSG00000072682,1,0.0013442106591879692
68,0.0021839201456716997,0.0021953332750759744,0.0018967848290844594,171861549,172006873,ENSG00000072803,1,0.0020920127499440447
85,0.0006733729505967145,0.0007288461048714101,0.0006391902440514186,31532287,31555053,ENSG00000082213,1,0.0006804697665065144
88,0.0040026207192328245,0.004409393259428863,0.004035934530592011,72816312,72916733,ENSG00000083312,1,0.004149316169751233
89,0.0011056036680925192,0.0012027164592571457,0.0011632724106687025,41730065,41870425,ENSG00000083720,1,0.001157197512672789
90,0.0005839932031525929,0.0006255936251430634,0.0006704913245894174,69350984,69370013,ENSG00000085231,1,0.000626692717628358
91,0.0013219204264817803,0.0015280954281594718,0.001354313206478627,78360611,78480739,ENSG00000085365,1,0.001401443020373293
92,0.0006326101685484975,0.0006969043646267793,0.0007040248858385304,62347284,62403943,ENSG00000086189,1,0.0006778464730046024
