filter_size,Grp_1_20=>Grp_1_20_ut,Grp_21_40=>Grp_1_20_ut,Grp_41_60=>Grp_1_20_ut,Grp_61_80=>Grp_1_20_ut,Grp_81_100=>Grp_1_20_ut,Grp_1_20=>Grp_1_20_lt,Grp_21_40=>Grp_1_20_lt,Grp_41_60=>Grp_1_20_lt,Grp_61_80=>Grp_1_20_lt,Grp_81_100=>Grp_1_20_lt,Grp_1_20=>Grp_1_20_diff,Grp_21_40=>Grp_1_20_diff,Grp_41_60=>Grp_1_20_diff,Grp_61_80=>Grp_1_20_diff,Grp_81_100=>Grp_1_20_diff
0.0,0.0001927327949047228,0.00027256134637164685,0.00030037253447538954,0.00029086286150528326,0.00034572146365552685,0.0001942659269576239,0.00014934694022022808,0.00016074297370233294,0.000165793085483679,0.00012888277400012715,-1.5331320529010986e-06,0.00012321440615141877,0.0001396295607730566,0.00012506977602160427,0.0002168386896553997
0.5,0.00010910215905915277,0.0001633376774869381,0.00017281568854467366,0.00016980833658791186,0.00024728387172546487,0.00010990503794939738,8.403939999794544e-05,9.332243457863119e-05,9.05616409104943e-05,8.872915175611165e-05,-8.028788902446094e-07,7.929827748899267e-05,7.949325396604247e-05,7.924669567741756e-05,0.00015855471996935322
1.0,9.670766988103513e-05,0.00014626044236643312,0.00015581624015618346,0.00015478920464649944,0.00023854310396591508,9.72517533552974e-05,7.474367505644224e-05,8.013080185927248e-05,7.637130940502942e-05,8.168578406589966e-05,-5.440834742622655e-07,7.151676730999088e-05,7.568543829691098e-05,7.841789524147002e-05,0.00015685731990001543
1.5,9.181002455030266e-05,0.00013811523382154181,0.00014731145168425278,0.00014838771867997926,0.0002341905352750538,9.219748565977067e-05,7.11374653597131e-05,7.37929222493402e-05,7.180375891830452e-05,7.854511857491711e-05,-3.874611094680132e-07,6.697776846182871e-05,7.351852943491259e-05,7.658395976167474e-05,0.00015564541670013668
2.0,8.811945358484994e-05,0.00013296844130349341,0.00014223716645984138,0.00014331324424182542,0.00023057334566511578,8.839728549158082e-05,6.836447121236418e-05,6.935163193004771e-05,6.866446252778761e-05,7.617035533988365e-05,-2.778319067308781e-07,6.460397009112923e-05,7.288553452979367e-05,7.46487817140378e-05,0.00015440299032523213
2.5,8.487497988715918e-05,0.00012927123952112554,0.00013853361389220127,0.00013920012852499031,0.00022741978443190113,8.507753733204856e-05,6.580823010521122e-05,6.598576653903441e-05,6.588341355454405e-05,7.381657337647721e-05,-2.0255744488938436e-07,6.346300941591432e-05,7.254784735316686e-05,7.331671497044626e-05,0.00015360321105542394
3.0,8.193619215359596e-05,0.0001264016521543359,0.00013555854238756577,0.00013610602136508262,0.00022466944943327894,8.208772988086744e-05,6.347704995335362e-05,6.324986193044572e-05,6.338613359586064e-05,7.186120601092348e-05,-1.5153772727148878e-07,6.292460220098229e-05,7.230868045712005e-05,7.271988776922198e-05,0.00015280824342235545
3.5,7.923512550750242e-05,0.00012373385754394908,0.0001328578579694979,0.0001333220447715869,0.00022210507860791963,7.935197589809174e-05,6.131414184687125e-05,6.099261940646156e-05,6.11855164700177e-05,7.004842043278501e-05,-1.1685039058932352e-07,6.241971569707783e-05,7.186523856303633e-05,7.213652830156919e-05,0.00015205665817513461
4.0,7.690066398548365e-05,0.00012119270104633684,0.00013033288673553608,0.0001307123867623313,0.0002196965887723551,7.699361260657532e-05,5.9547338249400105e-05,5.90011102031143e-05,5.9156980579428786e-05,6.852823511512696e-05,-9.294862109167064e-08,6.164536279693674e-05,7.133177653242178e-05,7.155540618290253e-05,0.00015116835365722815
4.5,7.474709781866316e-05,0.00011878562440367328,0.00012797038354461042,0.00012826729379957264,0.00021743727247950314,7.482286463186232e-05,5.791356756086519e-05,5.727922344220604e-05,5.727822377520411e-05,6.721533953490293e-05,-7.576681319916199e-08,6.087205684280809e-05,7.069116010240437e-05,7.098907002436853e-05,0.0001502219329446002
5.0,7.269973659676967e-05,0.0001165103946015139,0.000125755891683105,0.00012597516779259136,0.00021530883200758345,7.276262943008346e-05,5.6439769211823794e-05,5.5690856961653106e-05,5.5561481409620195e-05,6.611026850300946e-05,-6.289283331379226e-08,6.00706253896901e-05,7.00650347214519e-05,7.041368638297116e-05,0.000149198563504574
