,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0033036411349297748,0.003895386074056318,0.003540480369976065,0.004994261998639579,0.004131441631386007,0.0033123369857899006,0.004269988731662211,0.004182693192763175,0.003412003016262314,0.0061362532301819156,0.004513914774894689,0.003535059056799777,0.003253216281049894,0.003344882912463476,0.004605044825594654,0.00400697162034024,0.0031367563190614874,0.0036914872238547228,0.003414092286398929,0.003010182084550116,0.004298121628786713,70286297,70323412,AARS|CMT2N|EIEE29|-|16q22.1|protein-coding,1,0.0039042007323543786
6,0.001171399982897649,0.0009318706061064919,0.001459201702255695,0.0012634266736064191,0.0011637722730950002,0.001484073503911927,0.001167906789935615,0.0014040764239981048,0.0011270928948286332,0.0014805498099673652,0.001571136195066419,0.000981411364764937,0.000988892215219648,0.0013863265462736526,0.0015875483454120482,0.0013094421487471048,0.0011342184755989936,0.001494572125639695,0.0011292051624503207,0.0011595513769403869,0.0013288503215104302,16043434,16236930,ABCC1|ABC29|ABCC|GS-X|MRP|MRP1|-|16p13.11|protein-coding,1,0.001272596425629835
19,0.0013734076212073593,0.00201965938780981,0.0025106597659500483,0.0021209504435436483,0.0019793362281719,0.0025799760495103727,0.0020087269452322416,0.003253419357501264,0.0017304584532108482,0.002006537677289314,0.0021248866079576594,0.0020583360379276073,0.0016164995509453477,0.0030543321124285212,0.0021956899437257735,0.002161370569567555,0.0012448438797798564,0.001451596241365479,0.001496141259179971,0.0015475994569867611,0.0022344095035861317,50321823,50352045,ADCY7|AC7|-|16q12.1|protein-coding,1,0.0020366112901370223
20,0.0009141983939337738,0.0008976263945821376,0.0007339385494104149,0.0009651821979925843,0.0009130177846564064,0.0008656491778971669,0.0011823465203725878,0.0009631594056127048,0.0008165509524872713,0.001127016981111629,0.0012510536549105353,0.0009153762754056915,0.0007437589179143648,0.0008866235291142992,0.0008682295592288729,0.0008906108727318985,0.0006752225826737677,0.0009139941585079742,0.0010834265747834157,0.0008260313323173007,0.0007262310373672865,4012650,4166186,ADCY9|AC9|ACIX|-|16p13.3|protein-coding,1,0.0009123449930005756
31,0.0029229472459107054,0.0023196172781309505,0.001842348039967654,0.0021680297350536296,0.0026810928000754715,0.0024108821156569394,0.0021991174650678852,0.0022522271923306534,0.002375575174099049,0.002476244609760466,0.002331345832260859,0.0021572432202277988,0.002215530681513334,0.0024573722053338027,0.002274132948871349,0.001847430008309869,0.0020996076068568416,0.0022196136286415503,0.002278621621883822,0.0021237594871941204,0.0020241064975189903,56395364,56458907,AMFR|GP78|RNF45|-|16q13|protein-coding,1,0.002270325971174559
32,0.001194277153591327,0.0012463822863254838,0.000989199335403385,0.0014749998752115166,0.001307839292850093,0.0013611337282583905,0.0014813024209010285,0.0012194759288034832,0.0012230357468175578,0.0015950925821378295,0.001450112126840189,0.0013867368765441519,0.0013254888086249598,0.0013261093384801489,0.0017489576245886798,0.0014132354889823144,0.0011839856882767596,0.001353235942850548,0.0013450618142306933,0.0012695846527228643,0.0015261112806896865,89334029,89556969,ANKRD11|ANCO-1|ANCO1|LZ16|T13|-|16q24.3|protein-coding,1,0.001353397999672909
36,0.0017757570844267546,0.0016422239689148168,0.0017689643913755128,0.0017227617370375397,0.0019745525356240474,0.0018644831127523317,0.001589546918695226,0.0018729111063143077,0.0017928495809285967,0.001803786483416875,0.0018805529450368979,0.0015318977117435503,0.0014350309283961947,0.002206189929731065,0.0019592896277635385,0.0013994268595765727,0.0015401293416679354,0.0016978500759038855,0.0013939731529299913,0.0015681207606406868,0.001490629241362353,71762905,71842976,AP1G1|ADTG|CLAPG1|-|16q22.2|protein-coding,1,0.001710044166392318
39,0.0057281770115529705,0.004732657045826781,0.0049739620730033605,0.005564999144631668,0.006600605726725222,0.005898418630219093,0.005013474407717019,0.0046646774993946115,0.005716327899493359,0.004669919308520548,0.005128068387305316,0.00586257777910516,0.005405179485783824,0.004839223382108902,0.00563468366400016,0.006653564624522791,0.007136049529846772,0.005601392015121055,0.006009222819039365,0.006024370709337428,0.005524553523265813,88875877,88878342,APRT|AMP|APRTD|-|16q24.3|protein-coding,1,0.005589624031739106
41,0.0017705375357733426,0.001568919953620496,0.001619951697433195,0.001453105168557477,0.002002364701599934,0.0016185000767856175,0.0017149051710813915,0.0018346760448438605,0.001290516181025878,0.0014067903239206674,0.0018797911028807972,0.0015030982674855533,0.001452040574323405,0.0018532039768641717,0.001699320700240114,0.0014964530569242002,0.0015719803577817055,0.0015446097749354957,0.0016383277334566491,0.0014203673743324226,0.001328274937088906,24930705,25026699,ARHGAP17|MST066|MST110|MSTP038|MSTP066|MSTP110|NADRIN|PP367|PP4534|RICH-1|RICH1|WBP15|-|16p12.1|protein-coding,1,0.0016032254624264415
43,0.004776109126325293,0.00407495415823715,0.0039647582937556635,0.004574065141403503,0.0044275855746972485,0.004087023147862607,0.0042463503581320556,0.004641513930408547,0.004387359180538718,0.0035465145613227393,0.004864144497513402,0.0038542771392823545,0.0036631001489073004,0.005224369538033099,0.004333767725857528,0.0034115544941098882,0.004380747046624011,0.00462152167719744,0.003869250694460164,0.0044038717641324355,0.0032580183894779066,57279038,57287545,ARL2BP|BART|BART1|RP66|-|16q13|protein-coding,1,0.004219564599441859
