,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.004926805940857414,0.004151923472478295,0.004967293875034779,0.0056532113481398165,0.004692619547696967,0.005242880638614496,0.0052710488917978695,0.006576615140346673,0.004880522085710299,0.0035373760346262104,0.0033615678280161307,0.003479866658361453,0.002275497423718948,0.005127375179203686,0.0028496613073212404,0.0030344817016440457,0.003689214991977759,0.004880704221780313,0.003351563359260522,0.00707746213671715,0.00841514637707403,0.007397393783579436,0.0062953860722536085,0.006693202413452935,0.005867033393079571,0.006627886062719387,0.005169185713508618,0.008540513844761316,0.0070172468943268335,0.007570991699950718,0.014149387473610359,0.007491729190051397,70286297,70323412,AARS|CMT2N|EIEE29|-|16q22.1|protein-coding,1,0.005633212334427259
6,0.0016975495273423213,0.0014745741241787025,0.0018531197660652812,0.0014286438055296329,0.0016173496800664289,0.001910482775733233,0.0016242535774486243,0.0016287700141092167,0.0010261648339787448,0.0012427235693097233,0.001136393853105687,0.001092744178653739,0.001085949569892819,0.001029161637644967,0.0009603179393371002,0.0011823740499008026,0.0011203319068723155,0.0014701346512604955,0.0012035875879271242,0.0016199099467867377,0.001594262175718336,0.0012952938506689375,0.0016299042633791847,0.0009343047520260976,0.00198835950029991,0.001563783949813947,0.0009854400852428173,0.0015505914704132867,0.0012181411461266187,0.0017276088442840566,0.0015005164445994707,0.001577907433711513,16043434,16236930,ABCC1|ABC29|ABCC|GS-X|MRP|MRP1|-|16p13.11|protein-coding,1,0.0014053328409821212
19,0.0019474207470866506,0.001522571930769503,0.0018476641989318,0.0016322016984128026,0.0021435712076067668,0.002607905853192177,0.0022936242513359392,0.002521948220560979,0.0023487538862899853,0.002080136367492681,0.0020511342675544196,0.0019383903493416323,0.001435001596432572,0.0020350394744211133,0.001948678425346005,0.002405519618763702,0.0018844362447120097,0.001389935501023592,0.002085191714243936,0.0021159557920589437,0.002444577545849284,0.002345657773345474,0.002454626289045173,0.0009992745199288887,0.0017936833967916153,0.002347323274217947,0.002594942227512567,0.0023268193099903805,0.0020687596314674073,0.002748004529868269,0.003744203436964691,0.0018464840067707624,50321823,50352045,ADCY7|AC7|-|16q12.1|protein-coding,1,0.002123419915229052
20,0.0013742301942610325,0.0015486084767975317,0.0020703877271561763,0.0018481354986530241,0.001579576352594474,0.002083113564122519,0.0017825601621059425,0.0016917196976491335,0.0009356053924988351,0.0009229959768464013,0.0008830619238654516,0.0010017269116847911,0.0012076931960508584,0.0006394225617384532,0.0007971697456206735,0.0008003989517691598,0.0011122617194075572,0.0010741742348511268,0.0007968954778627763,0.001278428162095784,0.0011630896015864113,0.0014806786583839455,0.0020374994742724736,0.0009864874165500471,0.0018642711607150225,0.001233715014227858,0.0007057570899689299,0.001437448339907776,0.0007288221512148607,0.0010179025722162932,0.0015553065578509534,0.0012502536467336723,4012650,4166186,ADCY9|AC9|ACIX|-|16p13.3|protein-coding,1,0.0012777936753518733
31,0.00287899380267703,0.0033454697598536156,0.004187284164125281,0.0033494877599053344,0.0038235725101353002,0.0040345978107337605,0.003294598187067388,0.0035058022633028246,0.0023057908024250976,0.002542006456692679,0.00247668199105649,0.0022172593797007683,0.002316525562049741,0.00244453450257996,0.0028122402930538986,0.0027886736523834053,0.0024052006946437597,0.002150271052070946,0.0023953069053221855,0.0031828407695456405,0.0035001905770114744,0.003968374791685821,0.0028929609224495603,0.0025865677496465685,0.0027337144365529135,0.0032755298362699336,0.0020721740118200813,0.003141048327747399,0.004872920194241149,0.002673567287883243,0.0035001963046935535,0.00293411477932092,56395364,56458907,AMFR|GP78|RNF45|-|16q13|protein-coding,1,0.0030190155480827414
32,0.0011500719656179171,0.0009769364879212501,0.0011193459866120383,0.0012290822993971772,0.0009393835783715137,0.0008257351238635859,0.001159420614711473,0.001300017060071539,0.0015278220191069893,0.0012362118057157657,0.0012769311567842414,0.0010312605381348923,0.001052429849034328,0.0015350551292493489,0.0012306220895411514,0.001226584130703076,0.0013008192759370843,0.0013920411864750176,0.001164358876931833,0.0012490871878837494,0.0010177825446653001,0.0010548635539317554,0.0011084063861269413,0.0004610879041899953,0.001209301558233727,0.001081410065275475,0.001419013723965583,0.0011446241669137939,0.001091188470847914,0.0010418839484219956,0.0011501145575260351,0.0015263754074401328,89334029,89556969,ANKRD11|ANCO-1|ANCO1|LZ16|T13|-|16q24.3|protein-coding,1,0.0011634146453000818
36,0.002053348428130406,0.0018053514611087015,0.0022872465207120604,0.0020251367569991876,0.0023001351373353523,0.0020418467115559794,0.0026007110067065953,0.0024575839373909523,0.0016324918851895827,0.0017161287825904466,0.001710542496071147,0.0015100632699774398,0.001504633229895944,0.0014089345412099021,0.001628696253720048,0.0016460886752046485,0.0016165060208820374,0.001141006860048546,0.001485979948602235,0.0025974621367171507,0.0034101255275690865,0.0028728645687485913,0.002106722747446692,0.001237434320359814,0.0021730189762063853,0.0032380900749738708,0.0015175077355296799,0.0029278115279226923,0.00449295119274172,0.0023705946538389254,0.0031575988232867536,0.003134624127647879,71762905,71842976,AP1G1|ADTG|CLAPG1|-|16q22.2|protein-coding,1,0.0021815386980100146
39,0.004506170933321293,0.004858759095952256,0.0036422730074904936,0.004641996584507401,0.003622201598853775,0.003441735118555952,0.0038741684001004193,0.0035359332354241773,0.0056077354611292025,0.005590442070606866,0.006031776597908663,0.007230189738335648,0.008064934224475224,0.005981908310332496,0.005748164931031121,0.005366710830899978,0.006445801143175286,0.007207395094064173,0.006427891559159162,0.0032640523945968074,0.002547463806196476,0.0026208852184563475,0.004738398578551914,0.00584116762801865,0.005199690309443088,0.0028259531826268125,0.006901680377833027,0.0034873609515380295,0.0018902435446609377,0.005016737694675053,0.0025020287472893627,0.003867952152593875,88875877,88878342,APRT|AMP|APRTD|-|16q24.3|protein-coding,1,0.004766556328806375
41,0.0018192248775772508,0.0017292794657572438,0.0018809431584460364,0.001791025842828297,0.0017796447353424837,0.0014849432381740944,0.0019064035433776852,0.001826531042398663,0.0014872808737933087,0.0015387297372521996,0.002009280261814085,0.001372508167390151,0.001477459909519994,0.0010829613290464094,0.001417820016992669,0.00170523193885569,0.0016362542443252106,0.0015205795505533423,0.0015683330624468533,0.001735440032746623,0.0020355650893306002,0.0018469486425587425,0.001628236232700288,0.0015209131195304574,0.0016921030086414037,0.0021249310921193348,0.0014086143562471402,0.002088630793172063,0.0030555766451884313,0.002029987879907441,0.002027871284644991,0.0020288527975629365,24930705,25026699,ARHGAP17|MST066|MST110|MSTP038|MSTP066|MSTP110|NADRIN|PP367|PP4534|RICH-1|RICH1|WBP15|-|16p12.1|protein-coding,1,0.0017580658115700664
43,0.00706012300159925,0.0053228888294953765,0.006967304786169046,0.0064265766422539,0.006774711408521793,0.006929381269227733,0.00803903251981494,0.007080212608666007,0.004299572738449065,0.004221762388351162,0.004320562133855446,0.004065079941262091,0.004064467272417185,0.004594670038113994,0.004758411603300106,0.004559238266202454,0.003937112162218744,0.002656093318119909,0.0034419796492681444,0.0070270323372902165,0.011178829616553988,0.009643159743059057,0.006359247818245659,0.007208353438546121,0.005739056245131625,0.010757641492720288,0.004104550443333046,0.008487742397326553,0.011030302750125663,0.006344023763881743,0.010635015819848834,0.010092410889728527,57279038,57287545,ARL2BP|BART|BART1|RP66|-|16q13|protein-coding,1,0.0065039546041593035
