,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.001552799880470406,0.002429168471033191,0.001762530692661697,0.0019238241409637563,0.0012435012463263978,0.0012760715319893139,0.0011197168555499367,0.0020285197281071803,0.0017897208672379833,0.0017066721529552314,0.0023066168271813924,0.001723976245439583,0.002569349291246297,0.0021817987884044238,0.0030410108637275177,0.001517828602723364,0.0016760953800851464,0.002661614117591243,0.0026857257781884216,0.0030082240588809044,0.0023846560024659734,0.0014850804418572673,0.0020983938223552365,146019156,146050676,ABCE1|ABC38|OABP|RLI|RLI1|RNASEL1|RNASELI|RNS4I|-|4q31.21|protein-coding,1,0.0020075172081496463
11,0.010637673617474728,0.006865276528600953,0.008673127441322492,0.010224493636148168,0.007480421338730579,0.007651647069823892,0.00975622759199776,0.010311565908336703,0.009207433365420322,0.008651132832865362,0.009712633385137125,0.010123321767423778,0.008605524321015487,0.009637771566410004,0.0089121127324575,0.00914453160127255,0.009571521138946496,0.009634230200330543,0.008734872983506973,0.008613927652824961,0.010022273407521279,0.009290490214053263,0.007728579601968641,2845584,2931802,ADD1|ADDA|-|4p16.3|protein-coding,1,0.009095251734938678
18,0.006143479234938277,0.0063681682127988025,0.006239769112767657,0.006170357923027623,0.007264695676866429,0.004573218882888725,0.006039013229491339,0.006452846269595109,0.006110347993601831,0.005961663000049096,0.006015258046438538,0.007472562543276384,0.006033761695444022,0.006832747411144849,0.007489152387387478,0.009082191377318413,0.007333632873687422,0.00696089983125705,0.006996162158430773,0.007129915587204575,0.007195006768355649,0.012435113672823945,0.005656835575478745,99992130,100009939,ADH5|ADH-3|ADHX|FALDH|FDH|GSH-FDH|GSNOR|HEL-S-60p|-|4q23|protein-coding,1,0.0068676869332292495
23,0.0024182059745401305,0.0021762012668005387,0.001556534535064375,0.001635774957191821,0.005228413489156127,0.005326025579571178,0.0028959588809181055,0.0031131952942235704,0.005560242418998382,0.002305906955974872,0.0023828781725008523,0.0012086156170927165,0.0028541227416159346,0.0016474599012689783,0.0024293575344024694,0.002419268241100193,0.0013182251120027182,0.0016106229661093684,0.002253122311785134,0.0009935729484107979,0.0025295076291056615,0.001973518357244351,0.005346337693443511,7760440,7941653,AFAP1|AFAP|AFAP-110|AFAP110|-|4p16.1|protein-coding,1,0.002660133416457469
28,0.002944517525007606,0.0032072881887234995,0.0025466945044819865,0.002392530258470916,0.0016516269612164669,0.00319445757081033,0.006279070220189018,0.0026478129004607895,0.0024233487519123007,0.002599898768624352,0.002565876514394329,0.0020133044327177046,0.00263947794751878,0.002282051080291303,0.002779607144293427,0.003767687285228188,0.00253309642414419,0.0026671106306322984,0.0028402151633903634,0.002801723377950551,0.0022414763253467847,0.0038265744602832656,0.0026161216274475127,107236767,107270381,AIMP1|EMAP2|EMAPII|HLD3|SCYE1|p43|-|4q24|protein-coding,1,0.0028461551331972154
32,0.0009816154214215376,0.0012103135455182952,0.0012030481917672602,0.0011850719136704073,0.0007972722076819488,0.0007533100779573996,0.0007874108902610093,0.001185508418098326,0.0009950571617076047,0.0009903958778022738,0.001103622991640139,0.001231935102538276,0.0011283047774366302,0.0014051349573621758,0.0013945809996431904,0.0009508442658604829,0.0012848053204308184,0.001545388035016838,0.0012614697167617167,0.0013734270015156077,0.001299712759072378,0.0013172067653664573,0.0011870263241686718,25378848,25420120,ANAPC4|APC4|-|4p15.2|protein-coding,1,0.0011553244662043237
34,0.001576304737346374,0.0013977968364436769,0.001522686839280726,0.0016140147199394848,0.0011103569325230703,0.0012845031683446674,0.001271718006865061,0.001599942085746554,0.0012939949261698833,0.0014208630150117012,0.001512661116535424,0.0016964925661644595,0.0014729857034074577,0.0014334037722256272,0.0014276664676784925,0.0015296732452746498,0.0015202910740068907,0.0016262446347523692,0.0017027020210065736,0.0014414142475596174,0.0016816772268011683,0.0013656208461291655,0.0015433285428474582,73939683,74088831,ANKRD17|GTAR|MASK2|NY-BR-16|-|4q13.3|protein-coding,1,0.0014802757709591545
38,0.002087823021248555,0.002876594426521782,0.0028782793975661515,0.0029872578938782974,0.002806606797603982,0.003829724739792781,0.004057607088554973,0.0037169757201184206,0.0020227120595399904,0.0016062882686161694,0.003391752219956208,0.004379732502182454,0.004200479373373483,0.004312305706541142,0.0032726091399746327,0.00239760501327613,0.0024401089485205246,0.0041264348430326055,0.0031757442040759977,0.003638728187131368,0.0026732952878686686,0.00269887014713297,0.003535123181741336,80898662,80994477,ANTXR2|CMG-2|CMG2|HFS|ISH|JHF|-|4q21.21|protein-coding,1,0.003178811224706461
40,0.0023271452003493184,0.0014030640207749138,0.0017985225863682926,0.0020908613578575906,0.0013075380109630363,0.0016249147555272212,0.003035230871778269,0.0023599145764761674,0.0021953148190209746,0.0018396406169269147,0.00197282900704262,0.0025844652583807315,0.002484456707337502,0.002465506945822671,0.001929652879248595,0.0027953356421035274,0.002378529888124153,0.002001598617424467,0.002458223149711664,0.0023882988589567903,0.0022867709578112414,0.0020696303341430997,0.001725574282280745,154228621,154229963,ANXA2P1|ANX2L1|ANX2P1|LPC2A|-|4q31.3|pseudo,1,0.002153174754105674
48,0.0020158291239641218,0.002010640851199765,0.0017141330824009136,0.0016594137760774527,0.0014077946651000358,0.0013981414911638339,0.0015227071000711186,0.00186624423328859,0.0018015882458271896,0.0019178143842069702,0.001755455286008932,0.0013468668522342482,0.0015905292811273283,0.0015880079607314104,0.0012851993014402732,0.001560064104452292,0.0017938382568731823,0.001888775455002796,0.0014358718046749716,0.0016332454812107654,0.0018584478897413128,0.001967502406380346,0.0016016249713028889,153701089,153833063,ARFIP1|HSU52521|-|4q31.3|protein-coding,1,0.0016791189567165537
