,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.0014315644266896775,0.0023781577386866744,0.0019190918805475864,0.002422742725093003,0.0017534251086865477,0.002279318071971528,0.0018455416016158832,0.002038093748084002,0.00286492320534174,0.0016028026781204272,0.0017194431656905901,0.0024483320223464868,0.002605779492243961,0.0023628769190670823,0.001854026934408412,0.002450011892567455,0.002388527632259683,0.0033050150637591084,0.0011759570074605032,0.002231503491170705,0.0026787699374232954,146019156,146050676,ABCE1|ABC38|OABP|RLI|RLI1|RNASEL1|RNASELI|RNS4I|-|4q31.21|protein-coding,0,0.0021788526068206833
11,0.010347167694481178,0.008763966375063957,0.008984743535437165,0.008028399565997995,0.01001973038674313,0.011021334804847729,0.010048602929191073,0.010082319016315646,0.009112374281646646,0.007958430495051823,0.01008438050064103,0.009187886761187187,0.008864324993783377,0.009027334837272808,0.007898623349099743,0.010411756116727974,0.008956499174688541,0.009251572348310158,0.01130557713346302,0.010219315703262271,0.00967205632608513,2845584,2931802,ADD1|ADDA|-|4p16.3|protein-coding,0,0.009487923634728456
18,0.006642595110153642,0.00574786317658397,0.008121618499335733,0.005909391456086441,0.006010793207148161,0.00701677810717415,0.009036351792984494,0.008048778940825512,0.006875428420264602,0.00992495984054535,0.008624552224972397,0.006480102078309027,0.006240751405469694,0.007810149167220109,0.006978487845655469,0.006757075600979814,0.005674431188615201,0.007608106159183204,0.008462902046271136,0.0076014026681943256,0.0071639116715684235,99992130,100009939,ADH5|ADH-3|ADHX|FALDH|FDH|GSH-FDH|GSNOR|HEL-S-60p|-|4q23|protein-coding,0,0.00727316336226385
23,0.0025921203271935815,0.0022728395514747804,0.0024989711092284882,0.0016238645243433962,0.002041281966876194,0.0018809624117672907,0.0026098818518695273,0.0026614589999516985,0.002455159051349064,0.0028714578905933586,0.002072228259234445,0.002430465521770952,0.0026858529245577076,0.002684601813739502,0.004503025548234177,0.0014253603559158652,0.0015734689472967564,0.001113334775047717,0.002713830831075054,0.0015070437205426661,0.0018049616704168194,7760440,7941653,AFAP1|AFAP|AFAP-110|AFAP110|-|4p16.1|protein-coding,0,0.002286770097737097
28,0.003174692451206254,0.002188013138245291,0.002754238307950016,0.002727236297333875,0.002047457113999074,0.002585596389792791,0.0030700664339196634,0.003143172507917292,0.002363405245874877,0.003128731936371562,0.0033926247372713485,0.0025511809213117367,0.0024270845444251473,0.0034798060446752472,0.0021781226333380194,0.002125885805613006,0.0032242393879728026,0.002826632473239463,0.0036285159914884895,0.0027371063520583087,0.0028808880411418454,107236767,107270381,AIMP1|EMAP2|EMAPII|HLD3|SCYE1|p43|-|4q24|protein-coding,0,0.0027921284169117196
32,0.0009594086656123334,0.0010944831220059572,0.0009664653811348365,0.0011927769145906157,0.0010885676017897794,0.001215097841060938,0.001345381389205836,0.0011341897382012311,0.001297809914117842,0.0010720022779235792,0.001284001867286162,0.0012845237109436356,0.001221308339565037,0.001363187686962362,0.0010220200655144942,0.0013046074999916587,0.001214105516243419,0.0015052733080303151,0.0009160873349056385,0.0015203735323257234,0.0014226607610577015,25378848,25420120,ANAPC4|APC4|-|4p15.2|protein-coding,0,0.0012106824984985283
34,0.0013303247587972311,0.001427434736479758,0.0013578650576660184,0.0014008829402846514,0.001684548467700576,0.0016682152891034706,0.0016768072548641664,0.001487749888882257,0.0015683048990871985,0.0015714357224443734,0.0016427718523756947,0.001608451134421802,0.0014698224948438592,0.0014259165084864014,0.0014942565223503587,0.0015842456926582424,0.0015154928272622893,0.0016243544076986961,0.0014640259670252185,0.001567492867000718,0.001497397455223398,73939683,74088831,ANKRD17|GTAR|MASK2|NY-BR-16|-|4q13.3|protein-coding,0,0.001527037940221732
38,0.003722185918361456,0.002335109128227514,0.0018028151895565783,0.0023507935958596163,0.002346397569588762,0.0034714773470353034,0.0026219675075597327,0.0023077362181066056,0.002841091048075717,0.0031893530476004117,0.00267993738185905,0.002505194102439057,0.0038785097535020065,0.0029794820598994503,0.002881186577238021,0.0023619894160121784,0.0038488472562321747,0.002457040023157599,0.002926961353889835,0.0037878365157483977,0.003306902865956371,80898662,80994477,ANTXR2|CMG-2|CMG2|HFS|ISH|JHF|-|4q21.21|protein-coding,0,0.00288584827980504
40,0.00264185209387759,0.0017297281154605034,0.002213318539769336,0.0013019149397357737,0.0019556215926844456,0.0023743031199034387,0.0019245631965133813,0.002737895647063052,0.002235456351552918,0.0016227930177481712,0.0022089102418316746,0.0024735004840268043,0.0020288285467968893,0.0023595898192492293,0.0015503383807005846,0.0020118061338319795,0.0023829217987703455,0.0019158825813312887,0.0027085337274378447,0.0025569988951756003,0.0022666996949583444,154228621,154229963,ANXA2P1|ANX2L1|ANX2P1|LPC2A|-|4q31.3|pseudo,0,0.0021524503294485333
48,0.00180647682255454,0.0016228214186375701,0.0019714389548876523,0.001978601053918131,0.001895928503829937,0.0015646686637219148,0.001767294728236988,0.0015671138969468113,0.0016427803905435191,0.0015984145547875079,0.0016515065589558725,0.0016934335328115176,0.001623786665074246,0.0019187075561796175,0.0015860130938290303,0.001552150854636282,0.0013278449273034037,0.001787245590948778,0.001580094855546426,0.0014710842282906966,0.00148783993248942,153701089,153833063,ARFIP1|HSU52521|-|4q31.3|protein-coding,0,0.0016712022278157074
