,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,14_1YR_M,15_12YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.0023729704334254386,0.0013945997872763635,0.0015078514295138355,0.00130090761542661,0.002177357648589653,0.0019394341274960993,0.0026635654425147797,0.002024851991444323,0.0023889601732746692,0.0018235107242321163,0.0021627535273825746,0.0019792624216099963,0.001414914215697049,0.0021174535657607946,0.0023736418289773244,0.0015400710964328078,0.0009639417848531075,0.0010833230061611224,0.00200158666405542,0.0012179851984659587,0.0023237350538371977,0.0011430982968230912,0.0013009919413548754,0.0015470674608017195,0.0023886048052702124,0.0024060710633018725,0.0012445170441079416,0.0022706556359778,146019156,146050676,ABCE1|ABC38|OABP|RLI|RLI1|RNASEL1|RNASELI|RNS4I|-|4q31.21|protein-coding,1,0.0018240601422880272
11,0.009524913387758882,0.009806169497119021,0.010623571067209228,0.010580737641797086,0.009058112004235307,0.009852711697653551,0.010599366849538395,0.0104627973672782,0.010898147519362942,0.009445529904609408,0.00923507506531115,0.010015863832444233,0.00886035810693387,0.007793331708167263,0.00936474021793344,0.009090031507847233,0.011213952443129966,0.008383392385741593,0.01017085959793446,0.008880479753022379,0.008291813861352882,0.009929494893977504,0.009159787164070865,0.008405460672721497,0.00830493096732091,0.0071944736611324715,0.009960365931473534,0.009046841165626431,2845584,2931802,ADD1|ADDA|-|4p16.3|protein-coding,1,0.00943404678116799
18,0.007051225902007469,0.006117403492479523,0.0064234916630397775,0.006235766604355977,0.005492824363106303,0.007030484750417144,0.0073248412730800095,0.008210766859720612,0.007798789793664464,0.006411593400443766,0.007672141771569545,0.007138414880411109,0.008863435281595184,0.007277930101205351,0.006953785326351644,0.007348741076585772,0.006500645638669241,0.005248474932862816,0.009022215509696466,0.0065927639183019785,0.007242427898727992,0.006515849461159938,0.006550354586007133,0.00509632909870678,0.006758863732678873,0.005407306077375224,0.0071532383622779925,0.008382031510724598,99992130,100009939,ADH5|ADH-3|ADHX|FALDH|FDH|GSH-FDH|GSNOR|HEL-S-60p|-|4q23|protein-coding,1,0.006922219188115095
23,0.0029802220022078123,0.0020322590341988744,0.0028818237361158115,0.0026956000331518374,0.0026234433316662423,0.0021285628308761262,0.0032874505709725244,0.0030130626053647904,0.0031666946641552315,0.0024428309590905704,0.002577747844365795,0.0020141058646005487,0.00491087769520204,0.0018509952419387026,0.00217827231017189,0.002261839576247104,0.0026560787223941598,0.00245982148941383,0.002896574730881196,0.0028486280000302178,0.002210590533368868,0.0025028813919005972,0.00237416623801533,0.0037106605333067665,0.0019553203261649284,0.0018980451475565324,0.002160877127095191,0.002787884508849069,7760440,7941653,AFAP1|AFAP|AFAP-110|AFAP110|-|4p16.1|protein-coding,1,0.002625261323189378
28,0.0024723603210794745,0.0021464237037832957,0.002841548565965157,0.001977533926106971,0.0024569499809640985,0.002480728549136344,0.002551452006953937,0.003255853670271254,0.0033066582793339215,0.0026487514298300665,0.0023383174123155163,0.002419373821517328,0.002210583663836545,0.0024878536064186596,0.002822656323914277,0.002242340959210491,0.0023831184456113556,0.001993117824530198,0.003207351764748839,0.0021756593078683826,0.002488590155925819,0.002012761014896564,0.0022728358729168247,0.0024724615027297003,0.003019464704439115,0.0025392917130052962,0.0021696279793917425,0.00319080788922308,107236767,107270381,AIMP1|EMAP2|EMAPII|HLD3|SCYE1|p43|-|4q24|protein-coding,1,0.0025208740855687225
34,0.0014743324877819746,0.0014567987459154952,0.0015837852483354255,0.0016574240821252877,0.001509280831243537,0.0013264956772126584,0.002077438724997215,0.0017140348210817839,0.0015503222093950038,0.0013137757209632653,0.0014545536986333941,0.0013649338067499028,0.0014577015967019722,0.001424030233831536,0.0014255825903678355,0.0013286229788964231,0.0016101224003740155,0.001283633169968562,0.0014869443218117622,0.0012304184366981347,0.0014207887440059552,0.000918674755773876,0.0011790019872557037,0.00132752862559302,0.0013480601130050817,0.0011112892351570693,0.0009313823794296632,0.0012643217751127842,73939683,74088831,ANKRD17|GTAR|MASK2|NY-BR-16|-|4q13.3|protein-coding,1,0.001401117121372084
38,0.002929494819191509,0.0035722029176268335,0.004053942620776957,0.0035111419365034947,0.0029693741225323106,0.0034791320549366995,0.0022120619824647033,0.0020403052285151413,0.005448144481337588,0.0021556958288088506,0.0027737711426610015,0.003965648391564727,0.002166037897310872,0.0029242939644031204,0.0024447742217326646,0.0022691915138182864,0.002547870114986549,0.0025360471134576418,0.0033622562053059195,0.0037639661463382697,0.0028065144725542774,0.0024542132983244075,0.0021809217830771263,0.00290230340145901,0.0027542560378861296,0.00251401609707624,0.002376585636205193,0.0024996843024308922,80898662,80994477,ANTXR2|CMG-2|CMG2|HFS|ISH|JHF|-|4q21.21|protein-coding,1,0.0029147802761888006
40,0.0022272772449948935,0.002844523069897559,0.00320816404761321,0.002764722284577651,0.0020016416341459902,0.003151039883524397,0.0021445325167447657,0.0023563796857162065,0.00330823090422357,0.0032828804797681967,0.0025632327200209464,0.00274194667373653,0.002200326414965502,0.001999442390016312,0.003016069352545694,0.003096124665846446,0.0031638823875407276,0.0027092583547879676,0.0030957375830260136,0.002568958831187472,0.0018707150011807985,0.0034427087113135945,0.0029042884809439883,0.00273590810498014,0.002047128860761133,0.0019776423910900245,0.0036498346453534792,0.0027430533656284638,154228621,154229963,ANXA2P1|ANX2L1|ANX2P1|LPC2A|-|4q31.3|pseudo,1,0.002707701810218989
48,0.0014848023424161535,0.001725581392374056,0.001548444980456195,0.0013232213519305744,0.0015710888584235362,0.0016341181261554764,0.001711036914220006,0.0016850400876087023,0.00124837823058255,0.0014032521404973082,0.0014689305836987688,0.0014274971443862723,0.0011178935948169828,0.0015202193916767953,0.0011764095917769276,0.001545345312516482,0.0013313813632622566,0.0012579605065691907,0.0013829370545805797,0.0013117853248757938,0.0012765589451277065,0.0009527252240709983,0.0014295873422773895,0.0014438085052070069,0.0015582987792199007,0.0016141483122870774,0.0013105859789469079,0.00145868288050398,153701089,153833063,ARFIP1|HSU52521|-|4q31.3|protein-coding,1,0.0014257042950166277
52,0.0030449581456501295,0.0019160157361766414,0.0025018362612161567,0.002225501614474334,0.0022783215463915356,0.0022323529729749215,0.0014667690403685335,0.0017689973653027351,0.0025392173331856014,0.0014698138672238523,0.0018984400250268393,0.002056072855935836,0.008457101694175143,0.002070938211817714,0.0021268445684548658,0.0018741047817321613,0.0011794557558669299,0.0018073871979619074,0.002901415494648605,0.002018276545435774,0.0019234568479616083,0.0013150703589297698,0.001681999735782127,0.001998257618678909,0.0023228422655986367,0.0021986992972540904,0.001364841263185529,0.002539085586689995,114821440,114900878,ARSJ|-|-|4q26|protein-coding,1,0.0022563597852893165
