,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0005281689606426047,0.0005880902021414203,0.0006725130305278572,35104112,35116341,ENSG00000005238,1,0.0005962573977706274
1,1.5505623265542253e-05,7.393427997539205e-05,1.6950557269727314e-05,33750679,33799231,ENSG00000010438,1,3.5463486836887205e-05
4,0.0,7.056546268343449e-07,1.8443152699641629e-06,110668779,110806558,ENSG00000030304,1,8.499899655995026e-07
6,0.0002302859753542371,0.00020893039159362118,0.00025697192021592835,17134982,17503923,ENSG00000044459,1,0.00023206276238792886
9,2.579447808221582e-06,2.589344121913301e-06,0.0,131009174,131094473,ENSG00000050555,1,1.7229306433782944e-06
11,0.0,0.0,2.136797507036948e-06,137048107,137054061,ENSG00000054179,1,7.122658356789827e-07
12,2.449860768236033e-05,2.748584491521795e-05,4.6631452842394145e-05,120902393,120929173,ENSG00000056558,1,3.287196847999081e-05
14,0.0006514743627603396,0.0005395905351293185,0.0004917588423168181,111631334,111654351,ENSG00000059769,1,0.0005609412467354921
16,0.0001837180853683834,0.00018522360898972544,0.00020368671714799392,108866898,108934328,ENSG00000070061,1,0.00019087613716870094
17,1.2261775629204891e-05,1.1660986122554767e-05,1.0159141490639662e-05,109375466,109498313,ENSG00000070159,1,1.1360634414133106e-05
19,8.726993923720417e-06,5.475297124019027e-06,8.586218429430863e-06,37650954,37746904,ENSG00000070601,1,7.596169825723436e-06
20,0.00042035315563271634,0.00038826252117846546,0.00045688228071865793,35736866,35749228,ENSG00000070610,1,0.00042183265250994654
21,0.00038462271097937714,0.00039946970958016395,0.0004936366338621383,119153458,119369435,ENSG00000078725,1,0.0004259096848072265
22,0.0001316749362914417,0.00014087617523629044,0.00015455193105890508,3218297,3526004,ENSG00000080298,1,0.0001423676808622124
23,0.0006400040893582202,0.0005790840934565998,0.0007644897351312345,1980290,2193624,ENSG00000080503,1,0.0006611926393153515
25,0.0007980563011602212,0.0006811976358716087,0.0008438830527292522,96490241,96619843,ENSG00000081377,1,0.0007743789965870274
26,0.0008192290435917691,0.000791751827196202,0.0008755637058234408,96754553,96778129,ENSG00000081386,1,0.0008288481922038038
27,2.591538559080185e-06,6.503702479015394e-07,8.499114873300152e-07,70529060,71446904,ENSG00000083067,1,1.3639400981039133e-06
32,0.0006688639006238164,0.0006342793864170717,0.0007562576792760062,33290512,33371157,ENSG00000086102,1,0.0006864669887722981
34,3.274699482226467e-05,3.2050814931060106e-05,3.1502779784290535e-05,109171974,109321059,ENSG00000095203,1,3.2100196512538434e-05
35,0.0004242333076554978,0.00045301310876643585,0.0004469590001788172,105694541,105776629,ENSG00000095209,1,0.0004414018055335836
37,0.0002654185264648104,0.0002485251012475156,0.0003267260958088713,122370530,122395703,ENSG00000095303,1,0.0002802232411737324
38,0.00036017937487052814,0.00031646672844391543,0.0004419750847394267,128947699,129007096,ENSG00000095319,1,0.00037287372935129005
39,0.0005335758625887897,0.000533922567329566,0.000668108354524985,129094142,129111189,ENSG00000095321,1,0.000578535594814447
40,0.0,0.0,0.0,127738317,127778710,ENSG00000095370,1,0.0
41,0.0009183001827259089,0.0008640451967568177,0.000852292311379367,98056732,98083077,ENSG00000095380,1,0.0008782125636206979
42,0.0006599179507116895,0.0006390480065773361,0.0008735385143493112,98199011,98255649,ENSG00000095383,1,0.000724168157212779
43,2.2616897959235897e-05,2.0433302213113634e-05,1.9779612554071866e-05,114402080,114505473,ENSG00000095397,1,2.0943270908807136e-05
44,0.0007633350235082161,0.0007853407051253032,0.0007077400794461023,26947039,27066134,ENSG00000096872,1,0.0007521386026932072
45,0.0004380162132159031,0.00033816523670020433,0.000421587883447943,4984390,5129948,ENSG00000096968,1,0.00039925644445468347
47,4.3031271920377106e-05,5.144735486110193e-05,4.651270543887532e-05,75890644,76362975,ENSG00000099139,1,4.699711074011812e-05
48,0.0002588831037214097,0.00026086821824299435,0.0003067718516619242,5749832,5879537,ENSG00000099219,1,0.00027550772454210945
49,0.0003929614027036635,0.00037753136919736925,0.00043724993576814696,21802636,21937651,ENSG00000099810,1,0.0004025809025563932
50,1.8402000407901734e-05,1.5833657782335486e-05,1.5327117158081163e-05,4553386,4666674,ENSG00000106686,1,1.6520925116106128e-05
52,0.0,0.0,4.5183383600804536e-06,124001670,124033301,ENSG00000106689,1,1.5061127866934846e-06
53,0.0005266942093463403,0.0004717371977867772,0.0005424285011657693,105558122,105653820,ENSG00000106692,1,0.0005136199694329623
54,0.00011428666403250834,0.00010751383747130803,0.00011308563396414163,105447796,105552433,ENSG00000106701,1,0.00011162871182265266
55,0.0,0.0,0.0,39064710,39288315,ENSG00000106714,1,0.0
57,0.00044726803023861414,0.00039034803013454736,0.0003517505982069445,75060573,75088217,ENSG00000106733,1,0.00039645555286003535
61,0.00015652164378639083,0.00010396051912059663,0.00015747039946972143,98069275,98119222,ENSG00000106785,1,0.0001393175207922363
62,3.160824298412501e-05,4.872746176056499e-05,2.5668495337572116e-05,98120975,98192637,ENSG00000106789,1,3.533473336075404e-05
65,0.00010566232492967966,9.71461220040441e-05,0.00012004274694998814,120932987,121075195,ENSG00000106804,1,0.00010761706462790396
66,9.627372036613335e-06,1.93286162207914e-05,1.6839240205645748e-05,92383268,92404696,ENSG00000106809,1,1.526507615435016e-05
69,0.0005846038565339881,0.0005868467234442581,0.0006166880677053639,79571773,79726882,ENSG00000106829,1,0.0005960462158945367
70,0.0,0.0,0.0,122202577,122229626,ENSG00000106852,1,0.0
71,0.0008914129401406468,0.0009446412551394523,0.0008948023875197587,111549722,111599893,ENSG00000106853,1,0.0009102855275999526
72,0.0008755615224927233,0.0007740223582414881,0.0009484989342728589,112040783,112175297,ENSG00000106868,1,0.0008660276050023568
73,3.4002843420717153e-06,0.0,0.0,114060127,114078328,ENSG00000106927,1,1.1334281140239051e-06
74,0.00014785703751945715,0.00015453229558296748,0.00021604613402654554,114334156,114394405,ENSG00000106948,1,0.0001728118223763234
75,4.381045498144077e-05,6.626902730146846e-05,5.563466888447165e-05,128191655,128255248,ENSG00000106976,1,5.523805038912696e-05
77,0.0004975194227978406,0.0004969310442913601,0.0005003715626927521,127866486,127877675,ENSG00000106992,1,0.0004982740099273176
79,5.638408528672087e-06,0.0,0.0,5334930,5339876,ENSG00000107018,1,1.8794695095573625e-06
81,0.0002444926375537476,0.0002948462146010509,0.0004190319211459236,128787253,128810430,ENSG00000107021,1,0.000319456924433574
83,0.0005242501876266628,0.00046416390115065125,0.0005109436238639461,6720863,7175648,ENSG00000107077,1,0.0004997859042137533
84,0.0,1.8790152402477742e-06,4.0925314749238403e-07,214854,465259,ENSG00000107099,1,7.627561292467193e-07
85,0.0006505590796636019,0.0005910664209349078,0.0007072749588805144,470291,746105,ENSG00000107104,1,0.000649633486493008
86,2.5098597070769427e-06,7.55846663677177e-06,1.0974990714757138e-06,23690104,23826337,ENSG00000107105,1,3.7219418051081426e-06
87,0.0008183971341009238,0.0007539646583145018,0.0008851083270145311,130172404,130237303,ENSG00000107130,1,0.0008191567064766524
88,0.0006081583013835002,0.0004709506136501993,0.0007581186240897339,35605262,35610041,ENSG00000107140,1,0.0006124091797078111
89,4.1369545018210146e-07,0.0,0.0,135702185,135795508,ENSG00000107147,1,1.378984833940338e-07
90,4.011405062332053e-06,0.0,3.5081751266991693e-06,35673928,35681159,ENSG00000107159,1,2.506526729677074e-06
91,0.0005792899009168867,0.0004687401650436189,0.0005630039187714722,130578965,130638352,ENSG00000107164,1,0.0005370113282439926
92,0.0,0.0,0.0,12685439,12710285,ENSG00000107165,1,0.0
94,0.0002697447539055839,0.0002744142715513381,0.0004092719921842897,35749287,35758585,ENSG00000107185,1,0.0003178103392137372
96,0.0,0.0,0.0,136196250,136205128,ENSG00000107187,1,0.0
97,0.0008049022553535214,0.0007061193382519424,0.0008145619560484448,32455302,32526208,ENSG00000107201,1,0.0007751945165513029
99,3.8002784602823674e-06,0.0,2.2156895183968207e-06,68705240,69009176,ENSG00000107242,1,2.0053226595597293e-06
100,0.00016424724435656156,0.00015190342993149242,0.00019026738827708628,3824127,4348392,ENSG00000107249,1,0.00016880602085504674
101,0.0007168056982120326,0.0007470197257442614,0.0007999531914079593,33247820,33264720,ENSG00000107262,1,0.0007545928717880844
102,0.0006531406135255553,0.0006861631140647528,0.0009031311182897237,131576770,131740076,ENSG00000107263,1,0.0007474782819600106
103,0.0005881191730495236,0.0006260837239314049,0.0007549179988363418,137039463,137046179,ENSG00000107281,1,0.0006563736319390901
104,5.5222613201328616e-05,3.6202108114059524e-05,5.470141949222492e-05,69427532,69672371,ENSG00000107282,1,4.870871360253769e-05
106,0.0,0.0,4.189487979131466e-06,17579066,17797124,ENSG00000107295,1,1.3964959930438222e-06
