,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0005130227008046501,0.0005558009708202167,0.0005268540909459023,35104112,35116341,ENSG00000005238,1,0.0005318925875235897
1,2.3859867267122026e-05,1.0611357153562408e-05,3.822815170341335e-05,33750679,33799231,ENSG00000010438,1,2.4233125374699263e-05
4,0.0,1.2828609300253792e-06,0.0,110668779,110806558,ENSG00000030304,1,4.276203100084597e-07
6,0.0002144110120759949,0.00019417069994125127,0.00022077794194728364,17134982,17503923,ENSG00000044459,1,0.00020978655132150993
9,0.0,2.353678842474598e-06,0.0,131009174,131094473,ENSG00000050555,1,7.845596141581994e-07
11,0.0,0.0,0.0,137048107,137054061,ENSG00000054179,1,0.0
12,3.548062473477466e-05,3.2874028614478514e-05,6.9637412488781e-05,120902393,120929173,ENSG00000056558,1,4.599735527934472e-05
14,0.00044215889076054573,0.0004746585560083237,0.00044948320232797965,111631334,111654351,ENSG00000059769,1,0.0004554335496989497
16,0.00014073791001730388,0.0001608450978805774,0.00016098903480779917,108866898,108934328,ENSG00000070061,1,0.00015419068090189347
17,2.482667488599575e-06,2.3554841556472814e-06,5.727912024328457e-06,109375466,109498313,ENSG00000070159,1,3.5220212228584374e-06
19,8.393121175254055e-07,9.95394230888105e-06,7.5305515858378735e-06,37650954,37746904,ENSG00000070601,1,6.107935337414776e-06
20,0.00038334753958104594,0.00047669435991993885,0.0003840803019430656,35736866,35749228,ENSG00000070610,1,0.0004147074004813501
21,0.0003561365413263527,0.0004223652488526931,0.00042692378853938375,119153458,119369435,ENSG00000078725,1,0.0004018085262394765
22,0.00011552884036262216,0.00011909599222330653,0.00015035790264362315,3218297,3526004,ENSG00000080298,1,0.0001283275784098506
23,0.0005273781285146277,0.000549169355949663,0.0006082361059922707,1980290,2193624,ENSG00000080503,1,0.0005615945301521871
25,0.000782685644731885,0.0007338243932948718,0.0008107068773716918,96490241,96619843,ENSG00000081377,1,0.000775738971799483
26,0.0007158040754649262,0.0007574655908354398,0.0008766610693096689,96754553,96778129,ENSG00000081386,1,0.0007833102452033451
27,7.47717743138268e-07,2.9558892856492824e-07,2.5557108932115456e-06,70529060,71446904,ENSG00000083067,1,1.1996725216382472e-06
32,0.0005965701362089112,0.000587258777709061,0.000597304974238666,33290512,33371157,ENSG00000086102,1,0.0005937112960522127
34,2.7084992022272915e-05,2.9133757790375084e-05,2.5028061650902067e-05,109171974,109321059,ENSG00000095203,1,2.7082270487850023e-05
35,0.0003888352668490165,0.0003793078127734686,0.0004057330669262255,105694541,105776629,ENSG00000095209,1,0.0003912920488495702
37,0.0002179399211602887,0.0002584689813273473,0.00025735001406824775,122370530,122395703,ENSG00000095303,1,0.00024458630551862795
38,0.00024749456586884284,0.00028766398152798515,0.0003710217792208581,128947699,129007096,ENSG00000095319,1,0.000302060108872562
39,0.00045223470981039257,0.0005131497750008304,0.000559608742326152,129094142,129111189,ENSG00000095321,1,0.0005083310757124583
40,0.0,0.0,0.0,127738317,127778710,ENSG00000095370,1,0.0
42,0.0005850012255198804,0.0006888817141828347,0.0006490262310411835,98199011,98255649,ENSG00000095383,1,0.0006409697235812995
43,7.830587468300957e-06,9.286797811360621e-06,1.5612956152811876e-05,114402080,114505473,ENSG00000095397,1,1.0910113810824487e-05
44,0.0007323040214711895,0.0005549065013999821,0.00059660319662863,26947039,27066134,ENSG00000096872,1,0.0006279379064999339
45,0.0003282210158615588,0.00034683447146659197,0.0004263299390640929,4984390,5129948,ENSG00000096968,1,0.0003671284754640813
47,4.129200319325976e-05,4.2353162884900764e-05,4.5774064011195954e-05,75890644,76362975,ENSG00000099139,1,4.3139743363118824e-05
48,0.0002767276755429988,0.0002614693883724482,0.0003088984575389342,5749832,5879537,ENSG00000099219,1,0.00028236517381812707
49,0.0003371883594585794,0.00034398123585412175,0.00041161248598015147,21802636,21937651,ENSG00000099810,1,0.00036426069376428423
50,4.045253951296735e-06,1.4392581131646794e-05,1.0370054751473026e-05,4553386,4666674,ENSG00000106686,1,9.60262994480552e-06
52,0.0,0.0,0.0,124001670,124033301,ENSG00000106689,1,0.0
53,0.0004720833423777242,0.0004238839508420507,0.0005294194973385702,105558122,105653820,ENSG00000106692,1,0.00047512893018611505
54,0.00011154735531835836,0.00011024265750654359,0.00012558743227907866,105447796,105552433,ENSG00000106701,1,0.00011579248170132688
55,0.0,0.0,0.0,39064710,39288315,ENSG00000106714,1,0.0
57,0.00040832782818695564,0.0004583740218953406,0.00037031358383960024,75060573,75088217,ENSG00000106733,1,0.00041233847797396547
61,0.00014034703865867075,0.00015033885292981277,0.00017176652781506285,98069275,98119222,ENSG00000106785,1,0.0001541508064678488
62,2.2582107475385408e-05,2.2661332450156077e-05,2.671822661460841e-05,98120975,98192637,ENSG00000106789,1,2.3987222180049965e-05
65,8.737416151063225e-05,8.379918048582454e-05,0.0001266000272997912,120932987,121075195,ENSG00000106804,1,9.9257789765416e-05
66,1.111086355595002e-05,1.903357199068313e-05,2.0570929779200447e-05,92383268,92404696,ENSG00000106809,1,1.6905121775277865e-05
69,0.0005188960101681459,0.0005039601846508444,0.0005617591178251933,79571773,79726882,ENSG00000106829,1,0.0005282051042147279
70,0.0,0.0,0.0,122202577,122229626,ENSG00000106852,1,0.0
71,0.0009438634364451989,0.0009367266994145677,0.0007795379247226945,111549722,111599893,ENSG00000106853,1,0.0008867093535274871
72,0.0007309060939084048,0.0006963522967737662,0.0008291061175124236,112040783,112175297,ENSG00000106868,1,0.0007521215027315314
73,0.0,0.0,0.0,114060127,114078328,ENSG00000106927,1,0.0
74,0.00013342259485798078,0.0001410229777999276,0.00014461283197381988,114334156,114394405,ENSG00000106948,1,0.00013968613487724276
75,3.601623420057506e-05,5.038058056142996e-05,5.800094112050834e-05,128191655,128255248,ENSG00000106976,1,4.813258529417112e-05
77,0.0004995389397010463,0.0005379585671038401,0.0005936759726421551,127866486,127877675,ENSG00000106992,1,0.0005437244931490138
79,8.676315338332958e-06,0.0,0.0,5334930,5339876,ENSG00000107018,1,2.8921051127776526e-06
81,0.0002752230523009771,0.0002799893817500463,0.00033335026118686575,128787253,128810430,ENSG00000107021,1,0.0002961875650792964
83,0.0004812375502073253,0.0004789347591667364,0.00045969472828034827,6720863,7175648,ENSG00000107077,1,0.00047328901255147
84,0.0,2.5619992437441135e-06,4.61489066650445e-07,214854,465259,ENSG00000107099,1,1.0078294367981862e-06
85,0.000518873968016901,0.000563467697878862,0.0006266078183456312,470291,746105,ENSG00000107104,1,0.0005696498280804647
86,0.0,2.2901814093508884e-06,0.0,23690104,23826337,ENSG00000107105,1,7.633938031169628e-07
87,0.0007632361768158285,0.0007489211709777125,0.0008513385596525151,130172404,130237303,ENSG00000107130,1,0.0007878319691486854
88,0.0004991075722971027,0.0005531668822385227,0.00048170446141546536,35605262,35610041,ENSG00000107140,1,0.0005113263053170303
89,0.0,7.549726246536086e-07,0.0,135702185,135795508,ENSG00000107147,1,2.5165754155120287e-07
90,3.086351007031981e-06,3.6603022924402697e-06,0.0,35673928,35681159,ENSG00000107159,1,2.2488844331574168e-06
91,0.00043217327236659824,0.00048758353074543077,0.0004614565759600305,130578965,130638352,ENSG00000107164,1,0.0004604044596906865
92,0.0,0.0,0.0,12685439,12710285,ENSG00000107165,1,0.0
94,0.00023470127028008705,0.0002403533445034418,0.00029636634826643224,35749287,35758585,ENSG00000107185,1,0.0002571403210166537
96,0.0,0.0,0.0,136196250,136205128,ENSG00000107187,1,0.0
97,0.0007412191159719461,0.0007204989529552893,0.0007745814471097524,32455302,32526208,ENSG00000107201,1,0.0007454331720123292
99,9.746371537264707e-06,0.0,1.2492467498881006e-06,68705240,69009176,ENSG00000107242,1,3.6652060957176028e-06
100,0.00013921509421427144,0.0001459402680166358,0.0001747222494416553,3824127,4348392,ENSG00000107249,1,0.0001532925372241875
101,0.0007809493421933512,0.000747266782476222,0.0007275812300654673,33247820,33264720,ENSG00000107262,1,0.0007519324515783467
102,0.0005585158060927508,0.0005808432406444071,0.0006777247471664828,131576770,131740076,ENSG00000107263,1,0.0006056945979678802
103,0.000613058235001083,0.0005972321478264435,0.0006197458011306815,137039463,137046179,ENSG00000107281,1,0.0006100120613194027
104,3.2082735766519456e-05,3.75348059998611e-05,3.111952560442602e-05,69427532,69672371,ENSG00000107282,1,3.357902245693553e-05
106,0.0,0.0,0.0,17579066,17797124,ENSG00000107295,1,0.0
107,0.00011162757936379039,0.00014974847370109428,0.00017826272049270128,136975092,136981742,ENSG00000107317,1,0.00014654625785252864
108,0.00022901491376310073,0.0002526782350317796,0.00032007597267913354,137007234,137028915,ENSG00000107331,1,0.0002672563738246713
109,0.0002582163457784767,0.00021553509642306096,0.000230835959357601,37915898,38069227,ENSG00000107338,1,0.00023486246718637952
111,0.0008227765197597542,0.0007948799288839842,0.0009242548782705542,71862452,71911193,ENSG00000107362,1,0.0008473037756380975
112,0.0005992196883504147,0.00047117280669404686,0.0005555234584096353,37759234,37832117,ENSG00000107371,1,0.000541971984484699
114,3.239107374177074e-06,1.920733001510581e-06,0.0,74722495,74888094,ENSG00000119121,1,1.719946791895885e-06
115,0.0,0.0,0.0,72114595,72257193,ENSG00000119125,1,0.0
117,1.3023296076174819e-06,1.1583874127655703e-06,1.2519512942590783e-06,69121264,69274615,ENSG00000119139,1,1.2375561048807102e-06
120,0.0005045288793500944,0.0004797511075397004,0.0005098400844470624,113161006,113221458,ENSG00000119321,1,0.0004980400237789524
122,0.0006486104098476025,0.0006433550264960172,0.0007381470035947984,108934400,108950744,ENSG00000119328,1,0.0006767041466461393
123,0.0007127906258019964,0.000924454044678841,0.0007450672646974674,128633653,128656847,ENSG00000119333,1,0.0007941039783927683
126,0.000643699495961698,0.0005066993616374694,0.0006328524495670353,128504655,128543874,ENSG00000119392,1,0.0005944171023887342
128,5.1119961800382837e-05,7.562681297752154e-05,6.552330372930092e-05,121074660,121177729,ENSG00000119397,1,6.409002616906844e-05
131,0.0001768684119660189,0.00018744478007414747,0.00017846761039049588,120855651,120894896,ENSG00000119403,1,0.00018092693414355405
133,0.0,0.0,5.439217230878322e-06,113349541,113371233,ENSG00000119411,1,1.813072410292774e-06
136,0.0003583627370405537,0.00039704455361140974,0.00038076328781465823,113373419,113376986,ENSG00000119431,1,0.0003787235261555406
138,0.0,0.0,0.0,112878920,112890876,ENSG00000119457,1,0.0
141,0.00010768304962275849,6.245586453936684e-05,7.153035736393982e-05,99821855,99866891,ENSG00000119508,1,8.055642384202172e-05
142,0.00040643749660490715,0.00042837085996289253,0.00043531738207127274,100099243,100302175,ENSG00000119509,1,0.0004233752462130241
143,0.0003981568237309379,0.00044989115434509693,0.00034759363546461316,98807670,98850081,ENSG00000119514,1,0.00039854720451354934
144,8.129477377887664e-05,8.952608340427876e-05,0.00012218695363859662,123379654,123930152,ENSG00000119522,1,9.766927027391734e-05
146,0.00010330666900296105,6.73849158018211e-05,5.95862615290367e-05,27109141,27230174,ENSG00000120156,1,7.675928211127296e-05
147,0.00013785701049134333,9.951778417851096e-05,7.221611806515933e-05,4792944,4885917,ENSG00000120158,1,0.0001031969709116712
148,0.0004915736691186205,0.0005755385199317634,0.0005515693226303555,26840685,26892803,ENSG00000120159,1,0.0005395605038935798
149,0.0,0.0,0.0,27284654,27297150,ENSG00000120160,1,0.0
150,1.4637626310304267e-05,1.7359703360381003e-05,1.608159559019655e-05,27325209,27529814,ENSG00000120162,1,1.6026308420293938e-05
151,0.0,0.0,0.0,5123880,5185647,ENSG00000120210,1,0.0
152,0.0,0.0,0.0,5231419,5235304,ENSG00000120211,1,0.0
153,0.0,0.0,0.0,5890889,5910606,ENSG00000120215,1,0.0
154,9.90637524054669e-05,8.309991079298961e-05,8.671499733262202e-05,5450503,5470566,ENSG00000120217,1,8.962622017702617e-05
155,0.0,0.0,0.0,21409117,21410185,ENSG00000120242,1,0.0
156,0.0,0.0,0.0,135561756,135566955,ENSG00000122133,1,0.0
157,0.00046929569973444286,0.00040607964121094046,0.00043887904079793516,135499984,135504673,ENSG00000122140,1,0.0004380847939144395
163,0.0,0.0,0.0,33218365,33248567,ENSG00000122711,1,0.0
164,0.0,0.0,0.0,32629454,32635669,ENSG00000122728,1,0.0
166,2.5612519162261027e-06,0.0,0.0,34957608,34982544,ENSG00000122733,1,8.537506387420343e-07
167,0.0,0.0,1.760145049305387e-06,34457414,34520988,ENSG00000122735,1,5.867150164351291e-07
169,0.0,5.610835122709978e-06,0.0,34551432,34590140,ENSG00000122756,1,1.8702783742366593e-06
170,5.818115371454486e-06,1.3800154936417301e-05,8.700303006130484e-06,133663560,133739955,ENSG00000123453,1,9.439524438000758e-06
171,0.0,0.0,0.0,133636363,133659329,ENSG00000123454,1,0.0
173,0.0,0.0,0.0,37046835,37047237,ENSG00000125385,1,0.0
174,0.0005325611416141455,0.0005327396371759559,0.0004788185992885566,132375548,132406851,ENSG00000125482,1,0.0005147064593595526
175,0.0007289755511982383,0.0006926728375485432,0.0008562700072274085,132670035,132694953,ENSG00000125484,1,0.0007593061319913966
176,0.0002890373815105273,0.0003067050850185486,0.00025921802491098324,132592997,132670401,ENSG00000125485,1,0.0002849868304800197
177,0.0,1.1107314846177404e-06,0.0,131096476,131123152,ENSG00000126878,1,3.7024382820591347e-07
178,1.181198840736796e-05,2.262927287395952e-05,2.329243668768714e-05,131258076,131276510,ENSG00000126882,1,1.9244565989671537e-05
179,0.0001908067061661927,0.0002222808810344996,0.000269602065491224,131125573,131234663,ENSG00000126883,1,0.00022756321756397212
180,0.0004999336689737268,0.0004245048861817356,0.00042593133706631724,92613183,92670131,ENSG00000127080,1,0.00045012329740725987
