,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.00014109026605881037,0.00018426437068410804,0.0002051639323793091,33750679,33799231,ENSG00000010438,1,0.0001768395230407425
2,0.0008051854465025612,0.00068083470730903,0.0006835046053687753,122940833,123104866,ENSG00000011454,1,0.0007231749197267888
4,3.6550972523122474e-06,2.0563068667187585e-06,5.81327634067572e-07,110668779,110806558,ENSG00000030304,1,2.097577251032859e-06
6,0.00020674001425417674,0.00021445548168356844,0.00019863666339343676,17134982,17503923,ENSG00000044459,1,0.00020661071977706063
9,0.0,0.0,7.110453627575266e-07,131009174,131094473,ENSG00000050555,1,2.3701512091917553e-07
11,2.540846281152837e-06,0.0,0.0,137048107,137054061,ENSG00000054179,1,8.46948760384279e-07
12,4.1961430297482663e-05,2.8454766088874266e-05,2.264320440466608e-05,120902393,120929173,ENSG00000056558,1,3.1019800263674334e-05
14,0.0005254985444726727,0.0005579445891855165,0.0005797220485752487,111631334,111654351,ENSG00000059769,1,0.0005543883940778127
16,0.0002043233829050166,0.00020357259719690131,0.00016886003878093626,108866898,108934328,ENSG00000070061,1,0.00019225200629428472
17,6.040070964912117e-06,2.3597638684005713e-06,5.870623720565569e-06,109375466,109498313,ENSG00000070159,1,4.756819517959419e-06
19,4.537686039984431e-06,0.0,1.8042489562771538e-06,37650954,37746904,ENSG00000070601,1,2.113978332087195e-06
20,0.00042456415705145235,0.00039383392134763274,0.00041870015926292835,35736866,35749228,ENSG00000070610,1,0.00041236607922067115
21,2.7704013847403277e-05,3.044119697084986e-05,2.478490463471369e-05,119153458,119369435,ENSG00000078725,1,2.764337181765561e-05
22,8.227892451177657e-05,8.742535164995187e-05,8.023601545812417e-05,3218297,3526004,ENSG00000080298,1,8.331343053995087e-05
23,0.0006413836781561971,0.0005324729982871981,0.000514349674597237,1980290,2193624,ENSG00000080503,1,0.0005627354503468774
25,0.0004930818575568355,0.00044312106961924547,0.00047664624890938264,96490241,96619843,ENSG00000081377,1,0.0004709497253618212
26,0.0006899292562803502,0.0007034722593704329,0.0005927959051796634,96754553,96778129,ENSG00000081386,1,0.0006620658069434823
27,1.010621796966122e-06,1.8952060715172942e-06,5.357836090329548e-07,70529060,71446904,ENSG00000083067,1,1.1472038258387903e-06
28,0.0009581191767673179,0.0009698784138722234,0.0009782529531347684,86287733,86354454,ENSG00000083223,1,0.0009687501812581031
32,0.0007049515260895415,0.0006165455934140245,0.0005434288988779751,33290512,33371157,ENSG00000086102,1,0.0006216420061271803
34,6.214899203022865e-05,7.663377198908778e-05,5.145372889526917e-05,109171974,109321059,ENSG00000095203,1,6.341216430486187e-05
35,0.000800913350140018,0.0006590084473714117,0.0007169644019183717,105694541,105776629,ENSG00000095209,1,0.000725628733143267
38,0.000553077251810296,0.0003807290089889633,0.00034562251309751697,128947699,129007096,ENSG00000095319,1,0.0004264762579655921
39,0.0007891569836479081,0.0005016945892926941,0.0005855361389076959,129094142,129111189,ENSG00000095321,1,0.0006254625706160993
40,0.0,0.0,0.0,127738317,127778710,ENSG00000095370,1,0.0
43,2.1167780154396196e-05,1.6539859434885626e-05,1.1222150505355183e-05,114402080,114505473,ENSG00000095397,1,1.630993003154567e-05
44,0.000535243350703987,0.0006346692866035939,0.0006273291465023262,26947039,27066134,ENSG00000096872,1,0.0005990805946033023
45,0.0005598344307024617,0.0005636979838967016,0.0005753826114991006,4984390,5129948,ENSG00000096968,1,0.0005663050086994213
46,0.0010064618955789978,0.0006782021090908357,0.0006696330913579366,130713016,130887675,ENSG00000097007,1,0.0007847656986759233
47,1.8603543377411667e-05,1.5911292611127518e-05,2.2790866305357352e-05,75890644,76362975,ENSG00000099139,1,1.9101900764632177e-05
48,0.0004151294550171693,0.00032806284039016984,0.00033012284705548876,5749832,5879537,ENSG00000099219,1,0.000357771714154276
49,0.00048206643315286933,0.0004607738168286071,0.0003705011772558766,21802636,21937651,ENSG00000099810,1,0.0004377804757457844
50,1.0023933993498967e-05,8.330822269674537e-06,6.521988945267409e-06,4553386,4666674,ENSG00000106686,1,8.292248402813638e-06
52,8.0590721601614e-06,1.1334804631375616e-05,0.0,124001670,124033301,ENSG00000106689,1,6.464625597179005e-06
53,0.000534529520143122,0.000564659513022576,0.0004974484059235516,105558122,105653820,ENSG00000106692,1,0.0005322124796964165
54,0.0001120575752280008,8.357845312769753e-05,9.397201880582372e-05,105447796,105552433,ENSG00000106701,1,9.653601572050735e-05
55,0.0,0.0,0.0,39064710,39288315,ENSG00000106714,1,0.0
57,0.0003453710317283023,0.00031488468710722184,0.00033399520379895977,75060573,75088217,ENSG00000106733,1,0.00033141697421149464
59,0.00034674428115789396,0.00033122659510145905,0.00031715663936130324,76611376,76906114,ENSG00000106772,1,0.00033170917187355203
60,0.0008603063753219247,0.0006566597206892159,0.0006434983021256438,120600811,120714470,ENSG00000106780,1,0.0007201547993789282
61,0.00026190048418117277,0.00023839728259088047,0.00019561881229336427,98069275,98119222,ENSG00000106785,1,0.0002319721930218058
62,3.8739680399138306e-05,3.63240089459572e-05,5.787963930965373e-05,98120975,98192637,ENSG00000106789,1,4.431444288491642e-05
65,0.00018279156720081455,0.00014009959750350113,0.0001567939912367854,120932987,121075195,ENSG00000106804,1,0.00015989505198036702
66,5.005846525363119e-06,4.693699324392975e-06,6.634654573714835e-06,92383268,92404696,ENSG00000106809,1,5.44473347449031e-06
