,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,9.335432549119938e-05,9.279887885445875e-05,0.00011601363034798048,9.252856387670323e-05,0.00011095845051726778,7.825822158639621e-05,0.00011684902135985909,9.61303112130608e-05,9.981236069209726e-05,0.0001416948059306813,0.00013854898166105656,0.00012043317885578411,0.0001238489554285604,0.00013780928888696746,0.00016717885621070634,0.00011972421258193699,0.00014372002842738188,0.00011472248582154219,0.00014070063428265575,0.00011916712876211178,0.0001028164517826791,8.77413474306234e-05,9.575694394151062e-05,4.924375435148622e-05,8.218048986471063e-05,0.00010627846689868864,0.00010701968894727407,0.0001023141805834725,0.0001475956944812836,0.00010843790044165187,0.0001035497537241105,0.00012952067819119693,69685127,69870977,AAK1|-|-|2p13.3|protein-coding,0,0.00011208461473209675
2,1.73714785059917e-07,1.796339118359635e-07,4.1786179889580396e-07,0.0,8.578300376124905e-07,0.0,0.0,4.990079187923067e-07,0.0,0.0,2.3569432661364883e-07,0.0,0.0,8.749796119807458e-07,1.6146838880186008e-06,8.590778463152687e-07,2.3986652866878756e-07,0.0,0.0,2.582569353977655e-07,9.58661555083255e-07,0.0,2.6051247865937596e-07,1.5946811642320668e-07,0.0,0.0,0.0,0.0,0.0,1.8169889484190996e-07,0.0,0.0,215796266,216003151,ABCA12|ARCI4A|ARCI4B|ICR2B|LI2|-|2q35|protein-coding,0,2.428421448187202e-07
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169779449,169887833,ABCB11|ABC16|BRIC2|BSEP|PFIC-2|PFIC2|PGY4|SPGP|-|2q31.1|protein-coding,0,0.0
4,0.00032279681359833777,0.0002129380390903511,0.00024106827052661564,0.00026009797484241056,0.0002003592592197521,0.0002707320767039513,0.0003019454454721004,0.0002613375757560852,0.00021876533659817197,0.00017578504565541152,0.00018906613233191528,0.00019588439880908508,0.00016010203071544635,0.00015049649326068828,0.0001601687651846744,0.00013444568294833955,0.00018389767197940377,0.00023971621288336345,0.0001922680018230154,0.00012994013235299,0.0001244205746847339,0.00013299776661768225,0.0001813911172836855,0.0002133364461509659,0.00019865357920383135,8.920165101791796e-05,0.0001979099819174947,0.0001578370514644553,7.058776041018353e-05,0.00016865291419226083,0.00015699365444157642,0.0001192243340797794,220074488,220083712,ABCB6|ABC|ABC14|DUH3|LAN|MCOPCB7|MTABC3|PRP|PSHK2|umat|-|2q35|protein-coding,0,0.00018790681847552116
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44039611,44065958,ABCG5|STSL|-|2p21|protein-coding,0,0.0
6,1.1465175813954522e-06,0.0,1.3675477054771764e-06,1.345208983669163e-06,0.0,2.89589894857149e-06,3.0376011629673024e-06,0.0,1.838364173093882e-06,0.0,1.4534483474508344e-06,0.0,0.0,0.0,3.4262804453077625e-06,0.0,0.0,0.0,1.4929519553938236e-06,0.0,4.108549521785378e-06,3.6840550346448192e-06,1.6747230770959883e-06,9.249150752545988e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27346657,27353680,ABHD1|LABH1|-|2p23.3|protein-coding,0,8.873769378783649e-07
7,0.00026654796619593663,0.00024509250930898857,0.0003052290503752532,0.0002904560694738633,0.0002787947622240594,0.0002829017472854481,0.0003525195323672184,0.0003081017464314785,0.00023177807123516984,0.0002196153538729218,0.00029827117032957257,0.00022561321609196078,0.00014267339306451887,0.00015845085336960415,0.00024157246266112432,0.00027135145245658194,0.00024798201288874817,0.0002123801535194711,0.0002783750146016754,0.0003163647458622627,0.0003434747400212576,0.0004472578006738981,0.0003158899884086833,0.00022009789428730986,0.0003464431844337842,0.0003648848582907191,0.0001653836407410196,0.0003556702863916859,0.000366906094749401,0.0003293837565694144,0.0003575576158454525,0.0002117581450746222,204231607,204296896,ABI2|ABI-2|ABI2B|AIP-1|AblBP3|SSH3BP2|argBP1|argBPIA|argBPIB|-|2q33.2|protein-coding,0,0.00028121185278447207
8,6.601161832276846e-07,0.0,3.1529572098501575e-06,0.0,3.953477564648869e-06,5.033348172517112e-06,0.0,0.0,0.0,1.777949010586836e-06,8.249301431477709e-07,3.776263216504758e-06,0.0,0.0,2.953690039058416e-06,0.0,0.0,0.0,8.473511098181162e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0257298265019737e-06,0.0,0.0,1.3445718218301338e-06,0.0,0.0,211052716,211090215,ACADL|ACAD4|LCAD|-|2q34|protein-coding,0,8.234495093028695e-07
9,0.0006497975249951255,0.0006612683562505487,0.0008645560619154184,0.0006611520369736142,0.0005907838172079065,0.0006078629793001489,0.000463924541253188,0.000577601666002095,9.303564570108451e-05,6.787127092588008e-05,8.814967815350466e-05,0.00014782959826964214,0.0002082005437131358,0.0006171788008507825,8.762613782539967e-05,0.00025713761899936565,4.569457371140403e-05,9.106628060278921e-05,4.599906024726916e-05,9.51492337701196e-05,0.0005056597323937355,0.00020654367263040816,0.0003850002273901778,0.0005919137545396586,0.0003067395238983232,0.0010711696923534925,7.84683647888406e-05,0.00022568269013766644,7.7349432670085e-05,0.00017810125672404015,0.00048405205541341914,0.0004089214722825749,237478380,237490994,ACKR3|CMKOR1|CXC-R7|CXCR-7|CXCR7|GPR159|RDC-1|RDC1|-|2q37.3|protein-coding,0,0.000357546478184089
10,0.0,0.0,0.0,0.0,0.0,1.5858494242177206e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135596186,135659602,ACMSD|-|-|2q21.3|protein-coding,0,4.955779450680377e-08
