,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52559169,52645435,A1CF|ACF|ACF64|ACF65|APOBEC1CF|ASP|-|10q11.23|protein-coding,0,0.0
1,5.452860025083156e-06,9.389511254906678e-06,1.2280772649789953e-05,1.2929613190915834e-05,2.2261372295265237e-06,3.694610855875077e-06,6.52280711894215e-06,1.075509288938461e-05,2.2224220638252635e-06,2.453194321244274e-06,1.982693072173002e-05,7.854207518124063e-06,5.684544559305684e-06,1.3500341017277431e-05,6.2035998197337275e-06,6.1850227834508174e-06,6.071777022410994e-06,1.2436528621613518e-05,6.9245803971982155e-06,3.832951402463924e-06,1.1862621354616457e-05,6.409964060731387e-06,1.1864947836604331e-05,101542355,101611949,ABCC2|ABC30|CMOAT|DJS|MRP2|cMRP|-|10q24.2|protein-coding,0,8.112392987598004e-06
3,6.130336573654093e-05,5.3933352648183956e-05,6.853998789680068e-05,0.00010599517123889824,0.00020416021697105093,0.000622172468129363,0.00016678570101598915,0.00011951596973328647,6.849822289575722e-05,0.00010337253312277595,0.00031082018394765426,8.301194937854701e-06,0.00010292369502084055,3.094385094554183e-05,2.1712599369068047e-05,5.742041421933395e-05,8.324210433950556e-05,7.00176561396841e-05,2.5770861065861397e-05,3.1832986223852932e-06,3.892222249866048e-05,9.474958370230535e-05,0.0003266492781954947,116190869,116286685,ABLIM1|ABLIM|LIMAB1|LIMATIN|abLIM-1|-|10q25.3|protein-coding,0,0.00011951886662577554
4,0.00018614081267442954,0.000153837752400391,0.0001402331471496285,0.00012072248465956708,0.00010117207882611335,0.00019673802807534786,0.0001920512577045499,0.0001443199027094297,0.00013374218491234174,0.00017485354006937636,0.00014500095334491888,0.00011308781719185135,0.00012934010797290813,0.00015264742021515667,0.00012756152129327476,0.00021212956519456994,0.00010811680375389899,0.00013437669175653404,0.00011343462114585529,0.0001418192018911652,0.0001280521883522652,0.00021432856842146673,0.00019242201117322942,124768429,124817806,ACADSB|2-MEBCAD|ACAD7|SBCAD|-|10q26.13|protein-coding,0,0.00015026646351688126
5,0.0005565221989236384,0.0009355709014389013,0.0008243053750203607,0.0006300939305284277,0.00035916966721650313,0.0008681411858592462,0.0006804361198380032,0.000633945506498664,0.000630374143960723,0.0007961884466052106,0.0008312110256239949,0.000525337928874851,0.0006618147406928124,0.0007377735865827997,0.0006442696896119299,0.0007717905457079034,0.0007065459240487287,0.0007182717105412887,0.0006289232298898585,0.0006766133704518944,0.0007292626630597457,0.0006916866965763938,0.0008458012814950801,27484143,27531068,ACBD5|-|-|10p12.1|protein-coding,0,0.0006993065160455201
6,2.2472392830645733e-05,0.0,3.734018711084783e-06,1.7631290714885227e-05,6.034003543190315e-06,3.4175150416844464e-06,1.5935465493111836e-05,7.999100336479802e-06,9.683410420952932e-06,1.9879333292841528e-05,1.7051160420687818e-05,0.0,1.2505998030472503e-05,1.0559672676880366e-05,0.0,5.683534449657509e-06,0.0,1.3555816197558733e-05,0.0,0.0,5.642760428141882e-06,0.0,0.0,15057071,15130775,ACBD7-DCLRE1CP1|-|-|-|ncRNA,0,7.468933590794582e-06
7,2.19766782829109e-05,1.059136869553473e-05,3.402105936766135e-05,1.8668425462819654e-05,3.573536078976788e-06,2.189056932105983e-05,1.0568598876260699e-05,4.476807415206344e-05,9.286549338126993e-06,3.307582688298314e-05,6.265310108066685e-05,8.428905629206313e-06,1.7454895646809216e-05,3.0008183746324584e-05,1.6607553684078833e-05,9.946185286900639e-06,1.553852614337437e-05,6.653542812563231e-06,1.1136438576937335e-05,9.290034755124427e-06,3.315121751533356e-05,1.613542677356522e-05,9.524243841627966e-06,15117474,15130775,ACBD7|bA455B2.2|-|10p13|protein-coding,0,1.9780388780474354e-05
8,5.337193297278361e-05,4.311663568253146e-05,4.049335846687498e-05,7.329085552069938e-05,1.4411309433250654e-05,4.082544995741961e-05,1.601803267183262e-05,2.5677784273405752e-05,3.238386435859669e-05,1.5395909188498543e-05,1.9166033031005684e-05,3.384333320817686e-05,2.8088337822451612e-05,5.3399863726755775e-05,2.681764505405726e-05,0.00011726468871866888,5.732279812555756e-05,5.329052514361392e-05,4.975703646234181e-05,5.983302104524194e-05,4.110237993680621e-05,8.207701107649156e-05,3.15591469667503e-05,114133916,114188138,ACSL5|ACS2|ACS5|FACL5|-|10q25.2|protein-coding,0,4.384812838451359e-05
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96953957,96988686,ACSM6|C10orf129|bA310E22.3|-|10q23.33|protein-coding,0,0.0
10,1.4540960066888414e-05,5.032778032629979e-06,1.8255202587525605e-06,1.0302205162815289e-05,5.981279240385739e-05,2.7894311961856834e-05,1.8990451105780944e-06,0.0,3.5400008588073835e-05,4.8217957348594345e-06,1.0574363051589344e-06,0.0,1.6719248703840244e-05,1.7376676556891742e-06,7.302153954478242e-06,2.758185835863203e-06,6.398216647271801e-06,4.414967660672798e-06,6.853192970422976e-06,1.689097228204441e-06,5.450393595364318e-06,1.6945881999634702e-05,1.12192363897143e-05,90692441,90699731,ACTA2-AS1|ZXF1|uc001kfo.1|-|10q23.31|ncRNA,0,1.0611960707244652e-05
14,1.7267390079429992e-05,2.373668445240408e-05,9.791426842400097e-06,3.3672308149604336e-05,8.670218683419092e-06,1.6718114122834722e-05,1.700883881648206e-05,1.3174988789496146e-05,5.556055159563159e-06,1.4127015574061853e-05,9.12038813199581e-06,1.3218056554891715e-05,1.5448585802348387e-05,1.8512843870226974e-05,6.2035998197337275e-06,9.277534175176227e-06,1.4167479718958986e-05,1.6354035137421774e-05,1.399193564794691e-05,9.225069477116562e-06,1.3016822351281842e-05,1.3188316860585269e-05,7.587109500957872e-06,135075920,135090407,ADAM8|CD156|CD156a|MS2|-|10q26.3|protein-coding,0,1.3871079031232069e-05
15,0.00018647128903958609,0.00011680552001103906,0.0005027648748991711,8.442276848186221e-05,3.245473750414985e-05,3.620718638757576e-05,4.7641262121893926e-05,0.0001525206610375855,8.929374363583648e-05,0.00026037696968240944,6.919598821883777e-05,0.0003138490239965835,0.0002020354013372055,0.00015391725427123723,0.00010487960945237333,0.00015328826736282162,0.0002118593165346632,0.00013170283810288715,0.000212377594656337,0.00019249211873729845,0.00011734376799431414,0.0002882273494894389,8.684818960670926e-05,72432262,72522195,ADAMTS14|-|-|10q22.1|protein-coding,0,0.0001629119883722529
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2061138796260695e-07,0.0,0.0,1223253,1779670,ADARB2|ADAR3|RED2|-|10p15.3|protein-coding,0,1.3939625563591606e-08
17,2.6107632847367835e-05,7.962305544160862e-06,1.1616947101152658e-05,8.227935666946438e-06,0.0,5.7635929351651204e-05,3.707266324563323e-05,6.184178411396149e-06,1.3175787949821205e-05,2.309386378274782e-05,3.30448845362167e-06,1.3345767246243326e-05,1.9394328496454682e-05,5.480336452558165e-06,5.81587483100037e-06,8.776045841382917e-06,2.546229073914288e-06,2.107991601363491e-05,1.0993663723386857e-05,2.728541676330251e-06,8.78475203017543e-06,1.1641084156270796e-05,5.391690581531765e-05,111705317,111768139,ADD3-AS1|-|-|10q25.1|ncRNA,0,1.5603703378746465e-05
19,0.0,0.0,0.0,0.0,0.0,9.236527139687693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134915750,134945179,ADGRA1|GPR123|-|10q26.3|protein-coding,0,4.015881365081606e-08
22,0.00046663262760105546,0.0006559136982227608,0.0005877345451247448,0.0006088672393540364,0.0003722335778003035,0.0007058554040149335,0.0003949188158215229,0.0005153033880626401,0.0004906790428059921,0.0005511227932036704,0.0006182697896726145,0.00042067901731220595,0.0004653301299252817,0.0005622023199868205,0.0004775479444565859,0.00042049796788569003,0.0005245231892263434,0.0005496945650753175,0.0004591639290183394,0.0005087430920795761,0.0005241354970412698,0.0005566353848140877,0.00056257609810294,64564516,64568239,ADO|C10orf22|-|10q21.3|protein-coding,0,0.0005217069589829884
23,0.0012637416203586658,8.165118987266847e-05,0.00024627927854443634,9.202842330004799e-05,2.1675546708547735e-05,8.977904379776437e-05,0.0004286062247396038,3.206362067647786e-05,0.000196763724865101,0.0008636935868932427,2.993866538981233e-05,2.7904786060326956e-05,3.912304196698617e-05,0.0001106092296217532,6.449158979264855e-05,0.0005126046585257279,9.629968933393781e-05,5.664838787144957e-05,0.00012428551001569167,7.535972248912122e-05,0.00014850719490427952,0.00047772651689404963,0.0001337429834370978,112836790,112840662,ADRA2A|ADRA2|ADRA2R|ADRAR|ALPHA2AAR|ZNF32|-|10q25.2|protein-coding,0,0.000226674966785193
24,0.0,0.0,0.0,0.0,0.0,0.0,1.4036420382533743e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6419108158305046e-06,0.0,0.0,0.0,0.0,115803806,115806667,ADRB1|ADRB1R|B1AR|BETA1AR|RHR|-|10q25.3|protein-coding,0,1.3241534148190778e-07
25,0.0,1.029090433537772e-05,0.0,8.988501148765017e-07,4.9912339988331534e-05,2.6139371805316168e-05,2.9724184339483215e-06,2.6887732223461523e-06,3.69874529193776e-05,0.0,1.0574363051589344e-06,0.0,1.638486372976344e-05,8.688338278445871e-07,0.0,1.4208836124143773e-06,8.487430246380959e-07,4.539332946888934e-06,0.0,0.0,4.232070321106412e-06,1.2525217130164781e-06,2.340703994976365e-06,116054583,116164537,AFAP1L2|CTB-1144G6.4|KIAA1914|XB130|-|10q25.3|protein-coding,0,7.0798043606687665e-06
26,0.00012136744510374479,6.0017755941363486e-05,8.820581977518053e-05,5.780297661821196e-05,7.89107065308481e-05,0.00026804401759373685,0.0001894091079854847,0.0002303606458245066,6.040225680610805e-05,0.0001457535798449615,6.840291098996856e-05,0.0001031263832664257,2.3607579169822425e-05,8.421004792955229e-05,3.0824136604301955e-05,4.2710089761396865e-05,7.39059310684865e-05,0.00010546176271128261,8.47368755822091e-05,5.638986131082519e-05,6.931618207751562e-05,5.194281221627159e-05,0.00013124085158039891,88730498,88769960,AGAP11|-|-|10q23.2|protein-coding,0,9.678911896924369e-05
27,1.7350009170719133e-06,2.4037148812561094e-06,1.7425420651728988e-06,1.6594155966950803e-06,9.373209387480101e-07,7.85104806873454e-06,0.0,1.2099479500557684e-06,5.6354273761283455e-06,4.568017011972096e-06,6.939425752605507e-06,4.02288677757574e-06,2.875710777060522e-06,0.0,0.0,0.0,3.0685324736915777e-06,4.228419731348596e-06,0.0,0.0,0.0,0.0,4.2778383356464595e-06,49218159,49239658,AGAP12P|CTGLF12P|-|10q11.22|pseudo,0,2.31109776755492e-06
28,8.261909128913872e-06,1.1342529595927267e-05,0.0,0.0,8.20155821404509e-06,2.734012033347557e-05,7.348478906150017e-06,1.4721033392345182e-05,1.5160093363950904e-05,0.0,1.0970901666023944e-05,8.428905629206313e-06,0.0,1.0359172562762384e-05,6.9144289657448835e-06,6.268604172416369e-06,9.727900820852023e-06,4.974611448645407e-06,0.0,9.030173643092975e-06,7.245817367954917e-06,2.0187702903912648e-05,0.0,46321040,46349325,AGAP4|AGAP-4|AGAP-8|AGAP8|CTGLF1|CTGLF5|MRIP2|-|10q11.22|protein-coding,0,8.107997483279121e-06
29,2.2968107378380565e-05,4.0036875990922074e-05,2.7548760268447733e-05,2.30935337206732e-05,2.149979903253248e-05,2.7617216147666202e-05,3.096269202029502e-05,3.280303331262306e-05,2.587534260025128e-05,4.195808218403999e-05,1.9166033031005684e-05,2.9373459010870482e-05,2.4343226112791397e-05,1.5839509015320547e-05,2.0032457751223496e-05,2.3152044743457794e-05,2.7094488863446908e-05,2.2261386232688196e-05,2.7055834747815708e-05,1.5786562555910737e-05,3.116342690996539e-05,2.453469002555807e-05,1.1380664251436807e-05,75434033,75457554,AGAP5|CTGLF2|-|10q22.2|protein-coding,0,2.5458575039448817e-05
30,9.245076315254623e-05,6.640262359470003e-05,0.00011633542739868589,9.223585024963487e-05,6.654978665110872e-05,0.00015360344633300635,0.00012698832087256997,8.220924127323361e-05,8.175338306214361e-05,9.237545513099128e-05,5.412752087032295e-05,6.481317586094247e-05,6.266374414199324e-05,5.794453298009669e-05,8.769046828519446e-05,0.00010723492204280269,8.52007420886704e-05,4.701007818969909e-05,8.452271330188337e-05,6.665437523606756e-05,5.956959588345237e-05,0.00010020173704131825,0.00010113455536915119,51748078,51770259,AGAP6|AGAP-6|CTGLF3|bA324H6.1|-|10q11.23|protein-coding,0,8.476836778305284e-05
31,0.0,2.103250521099096e-06,1.2280772649789953e-05,0.0,0.0,0.0,1.808221213985229e-05,0.0,1.9843054141296995e-06,2.7069730441316125e-06,0.0,0.0,1.1569720103057448e-05,0.0,0.0,0.0,1.371046424415386e-06,0.0,2.1416228032571798e-05,0.0,0.0,2.062976939085964e-06,1.719206727344709e-05,51464144,51486327,AGAP7P|AGAP-7|AGAP7|CTGLF4|bA109G10.1|-|10q11.22|pseudo,0,3.9465022844165366e-06
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.371046424415386e-06,0.0,0.0,0.0,0.0,0.0,0.0,47191844,47213626,AGAP9|AGAP-9|CTGLF6|bA301J7.2|-|10q11.22|protein-coding,0,5.961071410501678e-08
33,0.00025487989662699293,0.000235939638813295,0.00031930008889453877,0.0002640545068241046,0.00030298899345029427,0.00039818668499193646,0.0003211037580451395,0.0002103965046485864,0.000407893820928501,0.00033625680782572374,0.00026145112645054654,0.00017451665973197616,0.00026730734827699784,0.00019775994589170254,0.0002058819690174131,0.00019842221740421948,0.0001978224126656485,0.00018381189302744779,0.00017154398654090013,0.00022841791747564674,0.00016280646280741182,0.00028999561543722693,0.0002870994520734803,71872023,71892690,AIFM2|AMID|PRG3|-|10q22.1|protein-coding,0,0.00025555816121085784
35,0.0022749166786464347,0.00012131248541339427,0.0004025272170549396,0.0006809135331772146,2.9291279335875314e-05,9.181107976849567e-05,0.00023449078756703425,0.00019345723334780567,8.143589419588286e-05,0.00041628169844286453,0.00012537229193040615,0.00026800088580135524,8.212494963326329e-05,0.00029005683175734677,0.00024904868442972696,0.0003275554633559967,0.003035627359505609,0.00012299726806775768,0.0001881058695527556,0.0003403530914831949,0.00011497124372339084,0.0006382703294036323,0.0009479851179654276,5042103,5046206,AKR1C2|AKR1C-pseudo|BABP|DD|DD-2|DD/BABP|DD2|DDH2|HAKRD|HBAB|MCDR2|SRXY8|TDD|-|10p15.1|protein-coding,0,0.0004894307510243393
36,0.001519943422446285,0.0003570267759565715,0.0008101161039182385,0.00029350913366544233,3.7902915460622656e-05,0.00035532919906378557,0.0004190284320079926,0.00033092076434025267,0.00017033277674889338,0.0012914799207736664,6.2520921542522e-05,0.0011405841844612358,0.000127467552118078,0.0009813812252361474,0.00023030864330761465,0.0007970321251755,0.0008947710117434696,0.0004834078675221174,0.00039255945983704106,0.0007473605582024573,0.0005129140984625785,0.0008394842587123383,0.0005663696528534191,5136568,5149878,AKR1C3|DD3|DDX|HA1753|HAKRB|HAKRe|HSD17B5|PGFS|hluPGFS|-|10p15.1|protein-coding,0,0.0005809456958067942
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4913859,4958465,AKR1C6P|TAKR|-|10p15.1|pseudo,0,0.0
38,0.0,0.0,0.0,1.6594155966950803e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6708342843165138e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5196655,5227150,AKR1C8P|AKR1CL1|-|10p15.1|pseudo,0,1.447934730874606e-07
39,0.00013541269062289837,0.00019267277095068503,0.00024047080499386004,0.00012334989268766763,3.8430158488668413e-05,0.00011601078087447742,4.400830625817932e-05,0.00017194704756903642,7.294306702340775e-05,0.00019058782088839134,0.0001958900755306926,0.00023952140162994602,4.982336113744393e-05,0.0001726305982555822,0.00022862850168977008,0.00018362831155731686,0.00013984673529036934,0.00021365956171932022,0.00022572704346330677,0.00018735986177467723,0.0001055452689172902,0.00010115954776303672,0.00012212017739307723,4868369,4890251,AKR1E2|AKR1CL2|AKRDC1|LoopADR|hTSP|htAKR|-|10p15.1|protein-coding,0,0.00015179886028170004
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45869614,45941567,ALOX5|5-LO|5-LOX|5LPG|LOG5|-|10q11.21|protein-coding,0,0.0
