,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0007874319539969304,0.0005679476720370702,0.0005260729116350559,35754566,35758079,ENSG00000004776,0,0.0006271508458896855
1,1.776300837922864e-05,9.871518242764142e-06,7.285516776376548e-06,35774532,35788822,ENSG00000004777,0,1.1640014466123109e-05
2,0.00046607405721940887,0.000313218496732131,0.0003138974967722275,18831959,18868230,ENSG00000005007,0,0.00036439668357458914
3,0.00010815854279234409,0.00010398234854357557,7.977614151977779e-05,2328615,2355095,ENSG00000005206,0,9.730567761856582e-05
4,0.0003327006191927106,0.0003895964756830576,0.0004043185576939604,18588685,18592337,ENSG00000006015,0,0.0003755385508565762
6,0.0001613636194037949,0.00013250651245342579,0.0001747172472768939,3594507,3606875,ENSG00000006638,0,0.00015619579304470486
7,0.00023141405299649978,0.00015486160633156545,0.0001628490523659518,39385629,39391154,ENSG00000006712,0,0.00018304157056467236
8,0.0002056077007514493,0.00014543497222648156,0.00015417264639954367,45079288,45305284,ENSG00000007047,0,0.00016840510645915816
9,0.00015220942381220415,0.00014067359145652036,0.00012304818230953637,17933015,17943991,ENSG00000007080,0,0.00013864373252608694
10,0.00013548759539253017,0.00017093400569817576,0.00010496627613520746,45162928,45178237,ENSG00000007255,0,0.0001371292924086378
11,0.0,0.0,0.0,3777970,3802129,ENSG00000007264,0,0.0
12,0.00011533997159447356,7.240352181919349e-05,5.403000244899285e-05,4343527,4360086,ENSG00000008382,0,8.05911652875533e-05
14,1.084254038790875e-05,1.4633538764144802e-05,1.6800078328650947e-06,45668221,45683722,ENSG00000010310,0,9.052028994972882e-06
15,0.0001414501745665003,0.00010424525685960553,0.0001384239965279257,49806866,49817376,ENSG00000010361,0,0.00012803980931801052
16,8.446447515454156e-05,0.00011598504661331597,0.00012098262861744185,3750772,3761692,ENSG00000011132,0,0.00010714405012843313
17,0.0001612357708459879,0.00016211246887261124,0.00012323745463984096,15380050,15419141,ENSG00000011243,0,0.00014886189811948004
19,1.2595192012557146e-05,7.726813833140712e-07,1.508034514069409e-05,38211006,38229714,ENSG00000011332,0,9.482739512188434e-06
21,0.00022615149874581983,0.00012711481706646893,0.00012854118583171127,15419978,15449956,ENSG00000011451,0,0.000160602500548
22,0.0003352784941131416,0.00032345774421587353,0.00040020777248355767,45692403,45703989,ENSG00000011478,0,0.0003529813369375243
23,0.0003798957598619654,0.00037721759927602627,0.00031593981940933867,46347087,46392981,ENSG00000011485,0,0.0003576843928491101
24,0.0,0.0,3.1091491386695086e-06,35704558,35717038,ENSG00000011590,0,1.0363830462231695e-06
26,8.914978073482984e-07,6.01601097421979e-07,0.0,35319261,35347361,ENSG00000012124,0,4.976996349234257e-07
28,0.0001328903834268498,7.307028263054446e-05,8.643063496049972e-05,56375846,56393538,ENSG00000018869,0,9.746376700596465e-05
29,0.0,0.0,0.0,32830509,32869767,ENSG00000021488,0,0.0
30,0.0,0.0,6.744780288494514e-07,54953130,55001142,ENSG00000022556,0,2.248260096164838e-07
32,1.0904928074018626e-05,3.2706088737242826e-06,7.979018605643182e-06,42086110,42196585,ENSG00000028277,0,7.384851851128697e-06
33,0.00022442034416453427,0.0001818317927810401,0.00014469696337678005,5916139,5978142,ENSG00000031823,0,0.00018364970010745145
34,0.0007636647592431456,0.0006064917251137528,0.0006005529407437079,7534004,7561764,ENSG00000032444,0,0.0006569031417002022
35,0.0005074283910161254,0.000526475545003706,0.0005208838544041655,13764522,13774282,ENSG00000037757,0,0.000518262596807999
36,0.0002345963145589109,0.0002562343909496457,0.00020142258727292756,49859882,49878351,ENSG00000039650,0,0.00023075109759382805
37,0.0,0.0,0.0,12751702,12758458,ENSG00000039987,0,0.0
39,0.0003324632782856484,0.0003153948824075023,0.00035586856391345696,18929201,18941261,ENSG00000051128,0,0.00033457557486886924
40,0.0001017374616802511,9.153937654872993e-05,9.633438490796122e-05,17215346,17219829,ENSG00000053501,0,9.653707437898074e-05
41,1.9963980964946553e-06,0.0,1.5466690134790891e-06,3136033,3163749,ENSG00000060558,0,1.181022369991248e-06
42,0.00036278723353077344,0.0004144527738546257,0.0004061015047966126,44326555,44367217,ENSG00000062370,0,0.00039444717072733724
43,0.0002573156360865321,0.0002706107307570558,0.00025975920612357115,50384204,50418018,ENSG00000062822,0,0.0002625618576557197
44,9.188214675810747e-06,8.267195159832988e-06,1.186397213796906e-06,49289638,49325215,ENSG00000063127,0,6.213935683146881e-06
45,3.7889235143822954e-05,2.0261778955264723e-05,1.938466355647893e-05,47608196,47703277,ENSG00000063169,0,2.584522588518887e-05
46,0.0001929894613109236,0.0001703525098053332,0.0001516404858825401,48619291,48630717,ENSG00000063176,0,0.00017166081899959895
48,5.648595856856931e-06,1.1435366135743697e-05,1.5316474101762813e-05,48637946,48646187,ENSG00000063180,0,1.0800145364787813e-05
51,0.00021621174187417224,0.00013200850043115165,0.00014816880241094293,55675226,55709858,ENSG00000063245,0,0.00016546301490542227
52,0.0008031526410894116,0.0007574249535508682,0.000666591785840301,39391303,39400641,ENSG00000063322,0,0.0007423897934935269
53,0.0,0.0,0.0,19145569,19192158,ENSG00000064489,0,0.0
54,0.0006741101535326561,0.0006727235970082683,0.0008590810244695842,19192229,19201869,ENSG00000064490,0,0.0007353049250035029
55,0.00016248708455080774,0.00016277882907324932,0.00015573226975005742,19119169,19138513,ENSG00000064545,0,0.0001603327277913715
56,9.237115510605534e-06,4.986716478872672e-06,0.0,19623655,19628930,ENSG00000064547,0,4.741277329826069e-06
57,0.0004965167779968148,0.0003521412146090996,0.00035902191603532735,18990888,19034023,ENSG00000064607,0,0.0004025599695470806
59,2.1202700356731422e-05,1.469472163816507e-05,1.642636355136868e-05,1039997,1065572,ENSG00000064687,0,1.7441261848755055e-05
60,0.00035005314117295865,0.00033048784686534534,0.0003188653563988774,1107637,1174268,ENSG00000064932,0,0.00033313544814572715
64,1.986536303581451e-05,2.144888905677946e-05,1.641630774992655e-05,2997639,3047635,ENSG00000065717,0,1.924351994750684e-05
65,0.00013573587513287185,7.788518151470437e-05,8.500846999863144e-05,10416773,10469630,ENSG00000065989,0,9.954317554873589e-05
67,0.00023224132857557224,0.0002580239211304581,0.00022918111119845156,38878555,38899862,ENSG00000068903,0,0.0002398154536348273
68,0.00011724031287824089,7.671871555987392e-05,5.7800630869077195e-05,44747705,44760044,ENSG00000069399,0,8.391988643573067e-05
69,1.9784319111451368e-06,4.005259630428557e-06,0.0,639879,644373,ENSG00000070388,0,1.994563847191231e-06
71,0.0004251026545514548,0.0004147230521320226,0.00039101378904351684,647526,663233,ENSG00000070423,0,0.00041027983190899806
72,0.0005017771050624527,0.0004263069430323519,0.0003978309543727952,1609291,1652615,ENSG00000071564,0,0.00044197166748919997
73,0.00024371287622460756,0.00027611957682359065,0.0003082072115293492,1407569,1435687,ENSG00000071626,0,0.0002760132215258491
74,0.0003703897641124955,0.00043424124344726444,0.00041508438907793217,1573596,1592865,ENSG00000071655,0,0.0004065717988792307
75,0.00027649885840402524,0.00021367234562586724,0.00018242561994743044,14091688,14118084,ENSG00000072062,0,0.0002241989413257743
76,2.5255952303437965e-05,2.097629073751993e-05,2.408189364959032e-05,14147743,14206187,ENSG00000072071,0,2.3438045563516073e-05
77,3.6800025159870808e-06,6.2083535204843424e-06,2.8510076329661627e-06,16661139,16690023,ENSG00000072954,0,4.246454556479195e-06
78,0.00021369759468005907,0.00017341745391921646,0.0001495459064614294,16197854,16245906,ENSG00000072958,0,0.00017888698502023496
80,0.00014415957406350085,0.00014457163325169692,0.00012564530590539717,43543311,43580473,ENSG00000073050,0,0.00013812550440686497
84,5.051345714886013e-05,4.223888368065867e-05,3.828353474293634e-05,17323223,17334855,ENSG00000074855,0,4.367862519081838e-05
85,4.928218579794102e-05,3.854746083175108e-05,5.16302829547671e-05,36054649,36105108,ENSG00000075702,0,4.6486643194819733e-05
86,0.00017217536953251537,0.00011037810783060258,8.384475791992984e-05,33080899,33130542,ENSG00000076650,0,0.00012213274509434926
