,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0002786602134219033,9.36610863089561e-05,0.00017368519671085247,35754566,35758079,ENSG00000004776,0,0.00018200216548057064
1,1.2803655009863227e-05,1.534902213477061e-05,2.4597861258275698e-05,35774532,35788822,ENSG00000004777,0,1.7583512800969847e-05
2,0.0003037551284014176,0.00042378555200050513,0.00036954135404267135,18831959,18868230,ENSG00000005007,0,0.0003656940114815314
3,8.048866400760768e-05,5.8764472951868155e-05,9.417410051921972e-05,2328615,2355095,ENSG00000005206,0,7.780907915956519e-05
4,0.0005209251261834385,0.0003222247087368364,0.00047168666907522087,18588685,18592337,ENSG00000006015,0,0.0004382788346651652
6,9.687963094627888e-05,6.282946020191956e-05,8.49968039712181e-05,3594507,3606875,ENSG00000006638,0,8.156863170647218e-05
7,0.000193770964252321,0.00019404933903442484,0.00020494025610687567,39385629,39391154,ENSG00000006712,0,0.00019758685313120717
8,9.578631816763051e-05,0.00016860402695417193,0.00012440841371215642,45079288,45305284,ENSG00000007047,0,0.0001295995862779863
9,0.0002000278819408002,0.00011422592558622965,0.00013576106930066506,17933015,17943991,ENSG00000007080,0,0.00015000495894256497
10,0.00020211385966251353,0.00013845377296999625,0.00013075169988394336,45162928,45178237,ENSG00000007255,0,0.00015710644417215106
11,1.085020599908618e-06,0.0,0.0,3777970,3802129,ENSG00000007264,0,3.6167353330287266e-07
12,0.00010517868288744757,7.880513074313876e-05,7.397022606540858e-05,4343527,4360086,ENSG00000008382,0,8.598467989866496e-05
13,0.0004987100157086977,0.0004304545818329824,0.000563128985209581,12995475,13098796,ENSG00000008441,0,0.0004974311942504203
14,4.428698950363144e-06,1.5927373324222795e-06,9.480606223835487e-06,45668221,45683722,ENSG00000010310,0,5.167347502206969e-06
15,0.00022806375002866277,0.00015173857197645546,0.00020780676832672147,49806866,49817376,ENSG00000010361,0,0.00019586969677727988
16,7.381397110285566e-05,0.00011325526672210093,0.00012749543962271994,3750772,3761692,ENSG00000011132,0,0.00010485489248255885
17,0.000222766959398339,0.0002312870073515934,0.00018341606653405403,15380050,15419141,ENSG00000011243,0,0.00021249001109466216
19,1.5901428169320697e-05,1.5978971561663276e-05,1.1552209887314079e-05,38211006,38229714,ENSG00000011332,0,1.4477536539432685e-05
21,0.00011764684186961671,0.00013795157289416227,0.0001734730565061285,15419978,15449956,ENSG00000011451,0,0.00014302382375663584
22,0.0001866529518975564,0.00017329205509328854,0.0002255108293772736,45692403,45703989,ENSG00000011478,0,0.0001951519454560395
23,0.00044271134197388875,0.0004680834669963606,0.0004437717287982792,46347087,46392981,ENSG00000011485,0,0.00045152217925617614
24,0.0,0.0,1.3496557175417506e-06,35704558,35717038,ENSG00000011590,0,4.498852391805835e-07
26,7.282749785339887e-07,0.0,1.1992561831019822e-06,35319261,35347361,ENSG00000012124,0,6.425103872119903e-07
28,9.247678714132471e-05,0.00010001606085511072,0.00010372849919236603,56375846,56393538,ENSG00000018869,0,9.874044906293382e-05
29,1.7281813173702143e-06,0.0,0.0,32830509,32869767,ENSG00000021488,0,5.760604391234048e-07
30,0.0,0.0,0.0,54953130,55001142,ENSG00000022556,0,0.0
32,6.433817781802659e-06,1.3349182599391979e-05,9.779648499534513e-06,42086110,42196585,ENSG00000028277,0,9.854216293576383e-06
33,0.00017730095609777723,0.00023640586560135733,0.00019662807679068887,5916139,5978142,ENSG00000031823,0,0.00020344496616327447
34,0.0004984503486233191,0.0005417341012587534,0.0005864347608792173,7534004,7561764,ENSG00000032444,0,0.0005422064035870966
35,0.0007318942556409659,0.0006452346283646681,0.0003007707491582251,13764522,13774282,ENSG00000037757,0,0.0005592998777212864
36,0.00028055169806125347,0.00025224403978120415,0.00027166120753332855,49859882,49878351,ENSG00000039650,0,0.00026815231512526206
37,0.0,0.0,0.0,12751702,12758458,ENSG00000039987,0,0.0
39,0.0006258450519035136,0.0004836601566117952,0.0006071155519239312,18929201,18941261,ENSG00000051128,0,0.0005722069201464134
40,0.00016068034036121286,9.631179910135058e-05,9.275982562494864e-05,17215346,17219829,ENSG00000053501,0,0.00011658398836250404
41,0.0,0.0,0.0,3136033,3163749,ENSG00000060558,0,0.0
42,0.00043988052629208974,0.0004605384738794758,0.00045920634563139306,44326555,44367217,ENSG00000062370,0,0.00045320844860098614
43,0.0003403305268978388,0.00041235175934817785,0.00039634334876080074,50384204,50418018,ENSG00000062822,0,0.0003830085450022725
44,1.1258939918429834e-05,1.1247680984657755e-06,2.0600207369667657e-06,49289638,49325215,ENSG00000063127,0,4.814576251287458e-06
45,2.511212884605898e-05,2.7304009647688394e-05,4.4237390409984035e-05,47608196,47703277,ENSG00000063169,0,3.221784296791047e-05
46,0.00013150398486353382,0.0001289838943608029,0.00014334045038494718,48619291,48630717,ENSG00000063176,0,0.0001346094432030946
48,3.460802955350423e-05,2.2818458915347988e-05,7.5985758454094616e-06,48637946,48646187,ENSG00000063180,0,2.1675021438087225e-05
51,0.0001343172410612586,0.00012718097273950482,0.00017039771833541345,55675226,55709858,ENSG00000063245,0,0.00014396531071205897
52,0.000739141207832494,0.0008191356098190171,0.0007212382536646252,39391303,39400641,ENSG00000063322,0,0.0007598383571053788
53,0.0,0.0,0.0,19145569,19192158,ENSG00000064489,0,0.0
55,0.00017789574933524494,0.00018578351594431713,0.00020505964691981479,19119169,19138513,ENSG00000064545,0,0.00018957963739979228
56,3.0183630286958582e-06,1.4925956613252559e-05,6.212953244231242e-06,19623655,19628930,ENSG00000064547,0,8.05242429539322e-06
57,0.00041780517727761364,0.00039567052903099787,0.0005081444405928248,18990888,19034023,ENSG00000064607,0,0.0004405400489671454
59,1.9661373292063242e-05,7.996982981317718e-06,6.937830114635631e-06,1039997,1065572,ENSG00000064687,0,1.1532062129338863e-05
60,0.00018747185288412322,0.0002503910825982572,0.00026956321430484943,1107637,1174268,ENSG00000064932,0,0.00023580871659574328
62,0.0006385723218366696,0.0007372431329857748,0.0009094766575858454,2100988,2164468,ENSG00000065000,0,0.0007617640374694299
64,5.409415710494958e-06,1.848170200118093e-05,1.7815456220217797e-06,2997639,3047635,ENSG00000065717,0,8.557554444565888e-06
65,9.295683283711436e-05,0.00010268091760227335,0.0001022307360302486,10416773,10469630,ENSG00000065989,0,9.928949548987879e-05
67,0.000188999282895949,0.00021662737810726056,0.0002850930964007651,38878555,38899862,ENSG00000068903,0,0.0002302399191346582
68,4.2082946287938824e-05,4.04462111442142e-05,3.942835682990499e-05,44747705,44760044,ENSG00000069399,0,4.065250475401934e-05
69,4.848612359864937e-06,0.0,2.6614162668027704e-06,639879,644373,ENSG00000070388,0,2.5033428755559022e-06
71,0.0003771860827475236,0.0004630851554195814,0.0005472240306941055,647526,663233,ENSG00000070423,0,0.00046249842295373686
72,0.0005853716142665441,0.0005422161783965081,0.0005335641355031102,1609291,1652615,ENSG00000071564,0,0.0005537173093887208
73,0.00040696725703299487,0.00044838629074535867,0.00046927007406886214,1407569,1435687,ENSG00000071626,0,0.0004415412072824052
74,0.00045017363970554315,0.00044456271913440086,0.0005057323475298376,1573596,1592865,ENSG00000071655,0,0.00046682290212326057
75,0.000194544078601954,0.0002220825650281566,0.00028796160861348664,14091688,14118084,ENSG00000072062,0,0.00023486275074786575
76,2.063188244621564e-05,2.330656866700878e-05,1.6116197022046074e-05,14147743,14206187,ENSG00000072071,0,2.0018216045090167e-05
77,1.6534303702997434e-05,2.4326170353490697e-05,1.1138387766634116e-05,16661139,16690023,ENSG00000072954,0,1.733295394104075e-05
78,0.00012997335963085756,0.00019963421275939294,0.0001717995730832504,16197854,16245906,ENSG00000072958,0,0.00016713571515783365
80,0.00014557141618930672,0.00019706019592160144,0.00013601727579282306,43543311,43580473,ENSG00000073050,0,0.00015954962930124375
81,0.0006342436406123772,0.0006217381797482102,0.0009980480614458457,15159038,15200995,ENSG00000074181,0,0.0007513432939354776
84,4.1265033157451853e-05,3.9521048604228704e-05,3.471433291314052e-05,17323223,17334855,ENSG00000074855,0,3.850013822494036e-05
85,6.40487165321364e-05,6.499014324187629e-05,7.684208867854844e-05,36054649,36105108,ENSG00000075702,0,6.862698281752036e-05
86,0.00013864275540581818,0.0001056846631489926,0.00011249768910497246,33080899,33130542,ENSG00000076650,0,0.00011894170255326108
87,0.0001996904817742778,0.00025048965486744527,0.00023734238879883113,10333776,10339661,ENSG00000076662,0,0.0002291741751468514
88,0.00018044173870480527,0.0001865270698757802,0.000208153293266525,7619525,7629545,ENSG00000076924,0,0.00019170736728237015
89,0.00011297424178153398,0.000139022201735051,0.00015945907472477826,41883173,41930150,ENSG00000076928,0,0.00013715183941378776
90,9.669913129081864e-06,1.337572171841167e-05,2.2047955151663048e-05,7636772,7647873,ENSG00000076944,0,1.5031196666385528e-05
91,0.00016231401257714618,0.00017810533920665863,0.00017818918815358458,7903843,7914478,ENSG00000076984,0,0.00017286951331246312
93,0.000397125451902262,0.0003570555052520039,0.0002783339448331295,41386371,41397362,ENSG00000077348,0,0.00034417163399579846
94,0.0003135847527358905,0.00030250248113811737,0.000395355366434687,4174109,4182566,ENSG00000077463,0,0.00033714753343623165
95,0.00013600622685292058,0.00019246941928680725,0.00020540943125024215,1815248,1848483,ENSG00000079313,0,0.00017796169246332333
96,0.0,0.0,0.0,42507304,42561234,ENSG00000079385,0,0.0
97,0.00020193290666925833,0.00018963657024236475,0.0002258363331601629,42268537,42295797,ENSG00000079432,0,0.00020580193669059534
98,2.0008863737141074e-05,1.3296934297994171e-05,2.0772041699368046e-05,42401514,42427388,ENSG00000079435,0,1.8025946578167765e-05
99,0.000566368491775996,0.00037836042635742474,0.0004011930240631015,42297033,42303546,ENSG00000079462,0,0.0004486406473988408
100,0.00046157289049361845,0.0004588424776517651,0.00047655980747461716,10718055,10833488,ENSG00000079805,0,0.00046565839187333357
101,0.0004486045241125976,0.0005084121938892114,0.0005204152523538867,10486125,10503558,ENSG00000079999,0,0.0004924773234518986
102,4.0299835681182696e-05,3.809171592391774e-05,1.8717504594970385e-05,55181247,55209506,ENSG00000080031,0,3.236968540002361e-05
103,8.975142515609373e-06,4.0347753906919825e-06,7.389719479955929e-06,10013249,10022279,ENSG00000080511,0,6.799879128752428e-06
105,0.00022126591820958072,0.00016973407989554065,0.00017326497816913707,19785839,19821751,ENSG00000081665,0,0.0001880883254247528
106,5.5388372261710877e-05,3.3702818606485715e-05,2.9020878549490878e-05,58479512,58512413,ENSG00000083807,0,3.9370689805895825e-05
107,0.00018152677275473588,0.000181741202079237,0.0002010215046686774,58467056,58475436,ENSG00000083812,0,0.0001880964931675501
108,0.00041059180450707345,0.00031773171112250157,0.00039248731067468824,57719751,57727624,ENSG00000083814,0,0.0003736036087680877
109,0.0002469839307969593,0.0002569589141732227,0.0002948650497765149,57571566,57578911,ENSG00000083817,0,0.00026626929824889896
110,0.000237599700338213,0.00021362589740222212,0.00024419853809078167,57769655,57819939,ENSG00000083828,0,0.00023180804527707225
111,5.838266179255436e-05,5.4185138487309284e-05,6.202528774141437e-05,58474017,58481230,ENSG00000083838,0,5.8197696007092663e-05
