,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.0007931856818322631,0.00076778516467463,0.0005400077346271841,23730189,23889400,ENSG00000027001,0,0.0007003261937113592
4,0.0004950646200225435,0.0005823909922011945,0.0004960624894534173,20567138,20691444,ENSG00000032742,0,0.0005245060338923851
5,3.834242459552959e-06,1.0729484153091675e-05,3.0295714630787665e-06,108596152,109208005,ENSG00000041515,0,5.8644326919078e-06
6,0.0,0.0,0.0,99981784,99986765,ENSG00000043355,0,0.0
7,0.0,0.0,3.5152280810037616e-06,113105788,113120685,ENSG00000057593,0,1.1717426936679205e-06
9,0.0003495216352083649,0.00023332662961925203,0.0001905958613371476,112690038,112887168,ENSG00000068650,0,0.0002578147087215882
10,0.0003577145523134931,0.00023582554715279914,0.0003017692494726066,31846713,32299125,ENSG00000073910,0,0.0002984364496462996
11,0.0,0.0,0.0,24680408,24712472,ENSG00000075673,0,0.0
12,4.483113932331336e-06,4.704466162402391e-06,0.0,94436811,94479682,ENSG00000080166,0,3.0625266982445757e-06
13,0.0,0.0,0.0,46053186,46105033,ENSG00000080618,0,0.0
16,0.0009743710120542822,0.0008917417877000434,0.000863773749658955,60396457,60573878,ENSG00000083544,0,0.0009099621831377601
17,0.0009373444415289201,0.0009989149747724555,0.0007291169121397058,44939249,44989471,ENSG00000083635,0,0.0008884587761470271
18,0.0015867035077294558,0.0015726932399351833,0.0013478912817889703,32586452,32778019,ENSG00000083642,0,0.0015024293431512032
19,0.0,0.0,0.0,98683801,98752672,ENSG00000088386,0,0.0
20,0.00031598752914781817,0.00025617367593096273,0.00021091511450848431,98793429,99086625,ENSG00000088387,0,0.00026102543986242173
22,0.0008743205934208615,0.0008600030019001792,0.0010076796037966928,94574054,94596242,ENSG00000088451,0,0.0009140010663725778
23,1.804451307058432e-05,1.3366202920464256e-05,1.6773662970063962e-05,46334681,46438190,ENSG00000102445,0,1.6061459653704182e-05
24,0.00018688480479772034,0.0001781732268915191,0.00020673009206351542,101053776,101416508,ENSG00000102452,0,0.0001905960412509183
25,0.00039308298988542054,0.0003342898326945701,0.0003979420210053538,101710804,102402457,ENSG00000102466,0,0.0003751049478617815
26,0.0012381493882362522,0.0012109817791161673,0.0011516466312894921,46831546,46897076,ENSG00000102468,0,0.0012002592662139705
28,9.945214874907174e-05,1.1595840090683245e-05,7.421509713912864e-05,108251240,108308484,ENSG00000102524,0,6.175436199296122e-05
30,0.0,0.0,0.0,49220338,49222377,ENSG00000102539,0,0.0
31,0.0003893914774368112,0.00038260068380815,0.0002938441389777211,49247925,49293485,ENSG00000102543,0,0.00035527876674089413
32,0.0013947707924008327,0.0015306008463369673,0.0015747546797617326,49308650,49444064,ENSG00000102547,0,0.0015000421061665107
33,0.001460893226515971,0.0012212771903396726,0.0013503177205413316,73054976,73077541,ENSG00000102554,0,0.0013441627124656582
34,0.0016765592075383053,0.0013383505612707724,0.0011721133538855767,98445185,98577940,ENSG00000102572,0,0.0013956743742315515
37,0.000686509229193541,0.0005686881891245987,0.0006150627728707469,111114559,111305737,ENSG00000102606,0,0.0006234200637296289
38,0.0,0.0,0.0,21671073,21704498,ENSG00000102678,0,0.0
41,0.0013835817681437446,0.0013788952444876283,0.0014010282254885453,37009312,37059713,ENSG00000102710,0,0.001387835079373306
43,0.0015867717854229405,0.0015620191161546198,0.0013526624916756205,40789412,40812460,ENSG00000102743,0,0.001500484464417727
45,0.0005340097139812386,0.0005514365652697209,0.00048570941519526854,28300346,28495145,ENSG00000102755,0,0.0005237185648154093
46,0.0008368624754404996,0.0004132622282916769,0.000700131068704737,41457550,41470871,ENSG00000102760,0,0.0006500852574789712
47,0.0013835412729410023,0.0013240900148017388,0.0011928838207456872,41566835,41961120,ENSG00000102763,0,0.0013001717028294762
48,0.0009554196964553057,0.0009762406648648314,0.0008692301765418781,42040036,42256578,ENSG00000102780,0,0.0009336301792873384
50,0.0013642188813962643,0.0013882376869475536,0.0012590543037528045,51354077,51454264,ENSG00000102786,0,0.001337170290698874
51,3.3515405432311706e-05,7.034043118804792e-05,4.161412751668877e-05,51767993,51804163,ENSG00000102796,0,4.8489988045682796e-05
54,0.0008097293253097557,0.000890393865901351,0.0008686709110427849,76990660,77019143,ENSG00000102805,0,0.0008562647007512972
55,0.0,0.0,0.0,53028813,53052057,ENSG00000102837,0,0.0
58,5.437752452608172e-05,4.790423149002184e-05,2.227847076449681e-05,57631744,57729311,ENSG00000118946,0,4.1520075593533456e-05
59,0.0002180114827837015,0.00022496278661108114,0.00017656511645115875,43213130,43786972,ENSG00000120658,0,0.00020651312861531379
60,0.0,0.0,0.0,42562736,42608013,ENSG00000120659,0,0.0
61,0.0006204345135960524,0.000584883986525768,0.0007579403035311435,41216369,41263577,ENSG00000120662,0,0.0006544196012176546
62,1.3443102251800529e-05,9.404566574885353e-06,1.0621874642374647e-05,36346431,36369601,ENSG00000120664,0,1.1156514489686842e-05
63,0.0,0.0,0.0,36168217,36214588,ENSG00000120669,0,0.0
65,0.0006018897242455928,0.0004452713963200886,0.00038629043478541884,39009865,39038089,ENSG00000120685,0,0.0004778171851170334
67,0.001719859994031396,0.0014953162665564865,0.0012694463457194668,41061509,41084006,ENSG00000120688,0,0.0014948742021024498
68,0.0017468397087843346,0.0011022497402079928,0.0009833085023096357,40931924,41061440,ENSG00000120690,0,0.001277465983767321
71,0.0010170781153234572,0.0010460748636449235,0.000840286498035996,41189834,41194569,ENSG00000120696,0,0.0009678131590014589
76,0.00017504264890902572,0.00015420495280787133,0.00012293994806911426,20138255,20161052,ENSG00000121743,0,0.0001507291832620038
77,0.0,0.0,0.0,28003274,28100592,ENSG00000122025,0,0.0
81,6.443515153434071e-05,8.56477085658624e-05,0.0001781937916904321,27270830,27275192,ENSG00000122035,0,0.0001094255505968784
83,0.0013140994168947683,0.0013294806274055837,0.001210038461432783,49912702,49936490,ENSG00000123178,0,0.001284539501911045
85,0.00011053088275414116,7.103890611809751e-05,7.881396536173098e-05,51930436,52012125,ENSG00000123191,0,8.679458474465655e-05
86,0.0012760388356879585,0.0012324952696538313,0.0010680879573592597,45954465,46052759,ENSG00000123200,0,0.0011922073542336832
87,0.0,0.0,0.0,50994511,51080862,ENSG00000123201,0,0.0
88,0.0,0.0,0.0,99254732,99261744,ENSG00000125245,0,0.0
89,1.8709107799193156e-05,9.81643115911923e-06,1.108705005524403e-05,99606669,99909459,ENSG00000125246,0,1.3204196337852137e-05
90,0.00019402048695844141,0.0002036001730253088,0.0002193077555965423,100603625,100675093,ENSG00000125247,0,0.00020564280519343083
92,0.0,0.0,0.0,103043998,103066417,ENSG00000125255,0,0.0
94,0.0006348555355437784,0.000432322107963101,0.0004535943688895985,106489745,106535662,ENSG00000125266,0,0.0005069240041321593
95,0.0,0.0,0.0,94709622,94712545,ENSG00000125285,0,0.0
97,0.00035677497925967305,0.00043230287776973957,0.00037402503167745374,112485011,112588205,ENSG00000126216,0,0.0003877009629022888
98,2.919309140819128e-06,5.105746325080761e-07,0.0,112894378,113099742,ENSG00000126217,0,1.143294591109068e-06
99,0.0005987821914310967,0.0005186354787553533,0.0006308255625401109,113122799,113149529,ENSG00000126218,0,0.000582747744242187
100,0.0015802726017931734,0.001465208461368156,0.0015265781671964197,113177536,113208715,ENSG00000126226,0,0.001524019743452583
101,0.0,0.0,0.0,113158648,113172386,ENSG00000126231,0,0.0
105,1.7685953177655672e-05,8.998395528243907e-06,8.892738221773164e-06,25371974,26025851,ENSG00000132932,0,1.1859028975890915e-05
106,6.004028496770471e-05,6.160464494754134e-05,8.5391947940125e-05,28820339,29505947,ENSG00000132938,0,6.901229261845701e-05
108,0.0011113661744137724,0.0012181492160510665,0.0013237094142117846,30617693,30660770,ENSG00000132952,0,0.0012177416015588746
109,0.0015710198121414093,0.0017285403343470075,0.0014626194897259322,20777329,20903048,ENSG00000132953,0,0.0015873932120714495
110,0.0,0.0,2.3356977546876164e-05,19422876,19561625,ENSG00000132958,0,7.785659182292055e-06
112,0.0015907705718969226,0.0014504151857504923,0.0013286409995313761,26254104,26420982,ENSG00000132964,0,0.0014566089190595972
113,0.0,0.0,1.557358820653286e-05,30713478,30764426,ENSG00000132965,0,5.191196068844287e-06
114,0.0018721283807001331,0.0013507803532988004,0.0014611959680225313,26557683,26688948,ENSG00000132970,0,0.001561368234007155
115,0.0,0.0,0.0,24764169,24879921,ENSG00000132972,0,0.0
116,0.00018946904083671164,0.0002356432610445777,0.0001940636558019451,35768652,36131382,ENSG00000133083,0,0.00020639198589441146
117,0.0,0.0,2.3730522913163004e-05,36431520,36442870,ENSG00000133101,0,7.910174304387668e-06
120,1.5199046840744484e-05,0.0,0.0,31739526,31803389,ENSG00000133105,0,5.066348946914828e-06
121,0.00022310867420640928,0.00016088560802865183,0.00017086193496952874,42886388,42992271,ENSG00000133106,0,0.00018495207240152995
124,0.00013913581635020068,0.00021004313391713507,0.00019672788704301898,36819222,36829104,ENSG00000133111,0,0.00018196894577011824
126,0.0010693893533522132,0.0013086764290807865,0.0012255654034573843,44989529,45037669,ENSG00000133114,0,0.0012012103952967947
127,0.0,0.0,0.0,38965925,38990859,ENSG00000133115,0,0.0
128,3.3375472720318224e-06,1.634424167060068e-05,7.911345827206472e-06,33016423,33066143,ENSG00000133116,0,9.197711589946325e-06
129,0.0015730428587374464,0.0016176142726449555,0.0018036318471122879,33818069,33966558,ENSG00000133119,0,0.001664762992831563
130,0.0008364006889137382,0.0007063879871490979,0.0007261607976106789,33103137,33350630,ENSG00000133121,0,0.000756316491224505
131,0.0006416384542812911,0.0007379305331081231,0.0010062813310348178,100530164,100589528,ENSG00000134864,0,0.000795283439474744
133,0.0,0.0,0.0,95433604,95579759,ENSG00000134873,0,0.0
134,0.0014342102676031603,0.001522467327439328,0.0015950199560941661,95578202,95644706,ENSG00000134874,0,0.0015172325170455514
136,0.0014437596496073113,0.0011572406380726868,0.0013509071139088894,106541673,106568137,ENSG00000134884,0,0.0013173024671962958
137,0.0009649406998308049,0.001052730785730098,0.0009471647950556148,102799119,102841533,ENSG00000134897,0,0.0009882787602055057
138,0.00016388863045758712,0.0001819900191463151,0.00017676993404145346,102845831,102875995,ENSG00000134899,0,0.0001742161945484519
141,0.0012178811637157678,0.0010072287825145163,0.0011619156277475748,110641412,110713603,ENSG00000134905,0,0.0011290085246592862
142,0.0005380576462919348,0.00041793249574743126,0.0005501792902485713,52132639,52159861,ENSG00000136098,0,0.0005020564774293124
144,0.000375126992395203,0.0003593792065562082,0.00039316450452198446,50909747,51024120,ENSG00000136104,0,0.00037589023449113184
146,0.0013509288349463824,0.001457377069590295,0.0012752474951043522,75283503,75482169,ENSG00000136111,0,0.0013611844665470099
147,0.0013320354480299177,0.001091436141702654,0.001193060854964039,52377167,52416373,ENSG00000136114,0,0.0012055108148988703
148,0.0009963787883189564,0.0010418668931796102,0.001013406444314866,72727749,72756198,ENSG00000136122,0,0.0010172173752711442
149,0.0006222676935850802,0.0004902589172998002,0.00045600225861859453,46553168,46753040,ENSG00000136141,0,0.0005228429565011583
151,0.0014543623850251728,0.0012141188250255985,0.0014156975364405281,49531946,49585558,ENSG00000136144,0,0.0013613929154970997
153,0.0010906345687687006,0.0011200294359862695,0.0010854726542900905,49495610,49528981,ENSG00000136147,0,0.0010987122196816869
154,0.0002209325514317207,0.0003091213474091934,0.0003491333819244926,54440704,54441315,ENSG00000136149,0,0.0002930624269218022
157,0.0,0.0,6.351653787356695e-06,77535674,77645263,ENSG00000136155,0,2.1172179291188984e-06
161,3.917928375098424e-05,6.114351904190406e-05,5.4769988209834354e-05,77895481,77975529,ENSG00000136160,0,5.169759700090755e-05
163,0.0,6.988115421677691e-06,1.5785285756493374e-05,46125920,46211871,ENSG00000136167,0,7.591133726057021e-06
164,0.0008301347084632815,0.0007985287636452032,0.000879891407465861,49444274,49495003,ENSG00000136169,0,0.0008361849598581152
167,0.0011055696577796405,0.001240005574460908,0.0009195263466316778,28700064,28718970,ENSG00000139508,0,0.0010883671929574088
169,0.0007406402450075455,0.0005795303015711639,0.0006462230495785533,27545913,27620529,ENSG00000139517,0,0.0006554645320524209
170,6.422118351709828e-05,6.250859561809057e-05,9.928065986342676e-05,32400723,32428311,ENSG00000139597,0,7.533681299953853e-05
171,0.0010415650557142604,0.0011202359161403273,0.0010295044356539887,32315086,32400268,ENSG00000139618,0,0.0010637684691695254
172,0.0,0.0,1.0973173209769747e-05,44143150,44161257,ENSG00000139656,0,3.657724403256582e-06
173,0.0006625317009671568,0.0005905011575864556,0.0005358558374449668,51584455,51767709,ENSG00000139668,0,0.0005962962319995264
174,0.00016014389398239995,9.479796432659917e-05,0.0001460023891889358,52642431,52643773,ENSG00000139675,0,0.00013364808249931165
175,0.0006996874964682633,0.0006363363888559615,0.0007954869210996524,48389567,48444704,ENSG00000139679,0,0.0007105036021412924
179,0.0,5.499484414535456e-06,9.316989607006028e-06,77697687,77764242,ENSG00000139737,0,4.938824673847162e-06
180,0.0009551043854673386,0.0007861567877987961,0.000928814830326547,79311824,79406477,ENSG00000139746,0,0.0008900253345308939
181,0.0,2.173509471167286e-05,0.0,102685747,102695044,ENSG00000139780,0,7.24503157055762e-06
183,0.0,0.0,0.0,98175785,98177269,ENSG00000139797,0,0.0
184,0.0,0.0,1.1514853995712392e-05,99962964,99971767,ENSG00000139800,0,3.838284665237464e-06
185,0.0015873835413873884,0.001738087575894075,0.0017041691257177153,108218392,108234243,ENSG00000139826,0,0.0016765467476663927
186,0.0001682283362602559,0.00023537939374779888,0.0002215386839151799,110523066,110561722,ENSG00000139832,0,0.00020838213797441156
187,2.317633214468751e-05,1.2160327288800617e-05,3.204678208517976e-05,113324163,113364148,ENSG00000139835,0,2.2461147172889297e-05
189,0.0,0.0,0.0,52820497,52821018,ENSG00000150276,0,0.0
190,0.0,0.0,0.0,69700594,70108493,ENSG00000150361,0,0.0
191,0.0009919083425541392,0.0011592584108093321,0.0010142545719658883,113455819,113490951,ENSG00000150401,0,0.0010551404417764533
196,0.0,3.5295200088189644e-06,0.0,51222334,51284239,ENSG00000150510,0,1.1765066696063215e-06
197,0.0,0.0,0.0,38687077,38887131,ENSG00000150893,0,0.0
198,0.00034046681594293354,0.00032750413032957336,0.0002757403523188484,40555667,40666641,ENSG00000150907,0,0.0003145704328637851
199,0.0016931307107485743,0.0014203344885636484,0.0016988913941833373,102765888,102773811,ENSG00000151287,0,0.0016041188644985202
200,0.00031830441297239033,0.000399514798789747,0.0003550640080587955,43823909,43879740,ENSG00000151773,0,0.00035762773994031096
201,0.00048661956311886934,0.0004255385129127744,0.00032270156177486984,44373665,44397714,ENSG00000151778,0,0.00041161987926883786
203,9.980124341258636e-06,1.047288898591648e-05,7.885652123808561e-06,25096136,25099254,ENSG00000151846,0,9.446221816994559e-06
204,0.0010837544937682768,0.0011464113505398497,0.0011777174670344448,24882279,24922889,ENSG00000151849,0,0.001135961103780857
205,0.0,0.0,0.0,78598362,78603552,ENSG00000152192,0,0.0
210,0.0012426907227596424,0.0008481534032433734,0.0009243959612695429,98142562,98455176,ENSG00000152767,0,0.001005080029090853
211,0.0003106762024291064,0.00023869008039238075,0.00023232583270221507,110712736,110723339,ENSG00000153487,0,0.0002605640385079007
212,3.53584524988833e-05,3.710426214698064e-05,1.3968987484198994e-05,111316184,111344249,ENSG00000153495,0,2.8810567376687645e-05
213,5.10567766857089e-05,6.710740337546509e-05,4.400921530543816e-05,113399611,113453488,ENSG00000153531,0,5.405779845553738e-05
214,0.0,0.0,6.328177957883371e-07,87671371,87696272,ENSG00000165300,0,2.1093926526277904e-07
215,0.0016608123985738942,0.0014241596283364425,0.0012928130332410506,52652709,52700909,ENSG00000165416,0,0.0014592616867171292
216,1.3663169072615533e-05,0.0,1.0795757540844835e-05,20187463,20192938,ENSG00000165474,0,8.152975537820122e-06
217,0.00016405275888143857,0.00020494381001729423,0.0003209735598135978,20403666,20525873,ENSG00000165475,0,0.0002299900429041102
