,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.0006598748937057968,0.0007785020733832887,0.0005467740547434602,23730189,23889400,ENSG00000027001,0,0.0006617170072775153
4,0.0005853460683074179,0.0005189797201373494,0.0005240401087103753,20567138,20691444,ENSG00000032742,0,0.0005427886323850475
5,4.908208164706343e-06,7.267514225652385e-06,7.823839219593566e-06,108596152,109208005,ENSG00000041515,0,6.666520536650764e-06
6,0.0,0.0,0.0,99981784,99986765,ENSG00000043355,0,0.0
7,4.9356842496010395e-05,8.432535428012294e-06,5.1874527219696924e-06,113105788,113120685,ENSG00000057593,0,2.099227688199746e-05
9,0.00019220247612327594,0.0002496007204275644,0.0002030553638152522,112690038,112887168,ENSG00000068650,0,0.00021495285345536416
10,0.00021652214119276516,0.0003268320244557208,0.00017614321573566476,31846713,32299125,ENSG00000073910,0,0.00023983246046138358
11,0.0,0.0,0.0,24680408,24712472,ENSG00000075673,0,0.0
12,0.0,0.0,0.0,94436811,94479682,ENSG00000080166,0,0.0
13,0.0,0.0,0.0,46053186,46105033,ENSG00000080618,0,0.0
16,0.0009569017217503234,0.0009009004984938771,0.0008287928851247222,60396457,60573878,ENSG00000083544,0,0.0008955317017896409
17,0.0012972939777542711,0.0009052092726328739,0.001070301186033041,44939249,44989471,ENSG00000083635,0,0.001090934812140062
19,1.0278091173337362e-05,0.0,0.0,98683801,98752672,ENSG00000088386,0,3.426030391112454e-06
20,0.0002161201764542665,0.0003668538107927552,0.0002520586995632163,98793429,99086625,ENSG00000088387,0,0.00027834422893674595
22,0.0008190757866058884,0.0009428226397549708,0.0011536069656254934,94574054,94596242,ENSG00000088451,0,0.0009718351306621176
23,3.623334455218918e-06,5.365019497540885e-06,1.2376520533011406e-06,46334681,46438190,ENSG00000102445,0,3.4086686686869813e-06
24,0.00023366746661516625,0.00017519079858872044,0.00025236968229483284,101053776,101416508,ENSG00000102452,0,0.00022040931583290654
25,0.00038158194862861433,0.00016065331694473854,0.0002707063105391204,101710804,102402457,ENSG00000102466,0,0.0002709805253708244
26,0.00028724072817146125,0.0001993655930744554,0.00018747005909156613,46831546,46897076,ENSG00000102468,0,0.00022469212677916092
28,7.544210792248567e-05,4.538058591281235e-05,4.5096413949088755e-05,108251240,108308484,ENSG00000102524,0,5.530636926146226e-05
30,0.0,0.0,0.0,49220338,49222377,ENSG00000102539,0,0.0
31,0.00020909161990878902,0.0003344774813193514,0.0001836543582163027,49247925,49293485,ENSG00000102543,0,0.00024240781981481438
33,0.0010977452131297125,0.00117262135569652,0.0005999453359329763,73054976,73077541,ENSG00000102554,0,0.0009567706349197363
37,0.0005552247930274441,0.0006977982919695328,0.0005986828714641725,111114559,111305737,ENSG00000102606,0,0.0006172353188203831
38,0.0,0.0,0.0,21671073,21704498,ENSG00000102678,0,0.0
41,0.0016411729140367412,0.0012785170390959986,0.001341087251076656,37009312,37059713,ENSG00000102710,0,0.0014202590680697988
43,0.0013162471609308815,0.0012525310190960282,0.0013652815469530556,40789412,40812460,ENSG00000102743,0,0.0013113532423266554
45,0.0013545430827338891,0.0010028263486724955,0.0008626281832378385,28300346,28495145,ENSG00000102755,0,0.001073332538214741
46,0.000350087087460475,0.0011715138861247835,0.00018176481837844946,41457550,41470871,ENSG00000102760,0,0.000567788597321236
47,0.001116482057027569,0.0013132964574818994,0.0011382901941229368,41566835,41961120,ENSG00000102763,0,0.0011893562362108017
48,0.0007240287563149825,0.0008605681211150697,0.0007152345638773014,42040036,42256578,ENSG00000102780,0,0.0007666104804357845
50,0.001369474700382645,0.0011867680653135672,0.0012488368972136574,51354077,51454264,ENSG00000102786,0,0.0012683598876366232
51,5.720403170854297e-05,3.630051309184885e-05,8.09499795573081e-05,51767993,51804163,ENSG00000102796,0,5.815150811923331e-05
54,0.0005456104340683066,0.0005677610373222892,0.0005800534660088269,76990660,77019143,ENSG00000102805,0,0.0005644749791331409
55,0.0,0.0,0.0,53028813,53052057,ENSG00000102837,0,0.0
58,2.0624768299436415e-05,3.817350110150075e-06,1.0567457034651756e-05,57631744,57729311,ENSG00000118946,0,1.166985848141275e-05
59,0.00020465587594874267,0.000306474582775952,0.00021607304750439498,43213130,43786972,ENSG00000120658,0,0.00024240116874302988
60,0.0,0.0,0.0,42562736,42608013,ENSG00000120659,0,0.0
61,0.0008524224094728776,0.0007895511217799594,0.000531030528465088,41216369,41263577,ENSG00000120662,0,0.0007243346865726417
62,1.7208496440873035e-05,1.698691736434031e-05,1.371544338632017e-05,36346431,36369601,ENSG00000120664,0,1.5970285730511172e-05
63,1.7155620587437827e-05,0.0,0.0,36168217,36214588,ENSG00000120669,0,5.718540195812609e-06
65,0.00036605094374003266,0.0004065048236778285,0.000365693830290697,39009865,39038089,ENSG00000120685,0,0.00037941653256951934
67,0.0016066475742455765,0.001368337805119106,0.0012337589514464682,41061509,41084006,ENSG00000120688,0,0.0014029147769370502
68,0.0008834082266957269,0.0010555771220010146,0.0011093860025175463,40931924,41061440,ENSG00000120690,0,0.001016123783738096
71,0.0009897943620200966,0.0009402223775029134,0.0008759188103572802,41189834,41194569,ENSG00000120696,0,0.0009353118499600969
76,7.74569360697815e-05,6.144074302192489e-06,3.0237258085069522e-05,20138255,20161052,ENSG00000121743,0,3.794608948568117e-05
77,0.0,0.0,0.0,28003274,28100592,ENSG00000122025,0,0.0
81,0.00025844782160928394,0.0002809034168653709,0.00025169231950325635,27270830,27275192,ENSG00000122035,0,0.0002636811859926371
83,0.0010394990152822405,0.0008494182542498411,0.0011521365107158065,49912702,49936490,ENSG00000123178,0,0.0010136845934159628
85,6.825283554088965e-05,5.5640327990048034e-05,4.453174971247323e-05,51930436,52012125,ENSG00000123191,0,5.614163774780363e-05
86,0.0009358119442327057,0.0009716148513573456,0.0009234418848410341,45954465,46052759,ENSG00000123200,0,0.0009436228934770284
87,7.105215904471795e-06,0.0,0.0,50994511,51080862,ENSG00000123201,0,2.3684053014905982e-06
88,0.0,0.0,1.0328686177452743e-05,99254732,99261744,ENSG00000125245,0,3.442895392484248e-06
89,1.3970543198548752e-05,1.4775704175734176e-06,1.3634381160017366e-06,99606669,99909459,ENSG00000125246,0,5.603850577374635e-06
90,0.0001931730537137197,0.00034902298874492545,0.00015081989508680668,100603625,100675093,ENSG00000125247,0,0.00023100531251515061
92,0.0,0.0,0.0,103043998,103066417,ENSG00000125255,0,0.0
94,0.0015216092830407269,0.0014188085124302071,0.0005217173057330191,106489745,106535662,ENSG00000125266,0,0.001154045033734651
95,0.0,2.5563887207033628e-05,1.0109678320648092e-05,94709622,94712545,ENSG00000125285,0,1.189118850922724e-05
97,0.00047561224206198963,0.00046113955361787323,0.00042959809697294996,112485011,112588205,ENSG00000126216,0,0.00045544996421760433
98,4.235270677950659e-05,0.0,0.0,112894378,113099742,ENSG00000126217,0,1.4117568926502196e-05
99,0.001697250548752607,0.00045037540749410826,0.00034909303405892725,113122799,113149529,ENSG00000126218,0,0.0008322396634352141
101,1.7222194650606972e-05,0.0,0.0,113158648,113172386,ENSG00000126231,0,5.740731550202324e-06
105,1.0976855342731948e-05,1.1174125840616637e-05,1.1248363521591004e-05,25371974,26025851,ENSG00000132932,0,1.113311490164653e-05
106,5.465421144836461e-05,1.6438035721457738e-05,2.450265193931993e-05,28820339,29505947,ENSG00000132938,0,3.1864966369714094e-05
108,0.0012917906129118239,0.001100135742455947,0.0012401073904850636,30617693,30660770,ENSG00000132952,0,0.0012106779152842781
110,2.5227088616176643e-05,4.669174090494541e-06,0.0,19422876,19561625,ENSG00000132958,0,9.965420902223728e-06
113,0.0,6.226472933097043e-06,0.0,30713478,30764426,ENSG00000132965,0,2.0754909776990144e-06
114,0.0008433707376467702,0.0016052632783018033,0.001040119811384636,26557683,26688948,ENSG00000132970,0,0.0011629179424444032
115,0.0,5.703258492552774e-06,0.0,24764169,24879921,ENSG00000132972,0,1.9010861641842581e-06
116,0.00010180651676085544,0.000141137262056195,0.00012000745268260127,35768652,36131382,ENSG00000133083,0,0.00012098374383321725
117,0.0,0.0,0.0,36431520,36442870,ENSG00000133101,0,0.0
120,0.0,0.0,0.0,31739526,31803389,ENSG00000133105,0,0.0
121,0.00014353286193422558,0.00019300927716845088,0.00013007348103282861,42886388,42992271,ENSG00000133106,0,0.00015553854004516835
124,0.0001687334819534598,0.00021745443808652564,0.00018784962082521374,36819222,36829104,ENSG00000133111,0,0.0001913458469550664
126,0.0013476383177743302,0.0010725676618682778,0.0010342518584612577,44989529,45037669,ENSG00000133114,0,0.001151485946034622
127,0.0,0.0,0.0,38965925,38990859,ENSG00000133115,0,0.0
128,5.696519745946288e-06,4.2173778847856445e-06,1.3620648833799071e-05,33016423,33066143,ENSG00000133116,0,7.844848821510335e-06
130,0.0011179742664723183,0.000938466666930216,0.0007661012809734516,33103137,33350630,ENSG00000133121,0,0.0009408474047919953
131,0.00043556995688428623,0.0003071153553553053,0.00040525165542816744,100530164,100589528,ENSG00000134864,0,0.00038264565588925294
