,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.0005738845288184653,0.00045467317212357587,0.0004535440152637535,23730189,23889400,ENSG00000027001,0,0.0004940339054019315
4,0.0006181537426163986,0.00036905155090278445,0.00033177347929404347,20567138,20691444,ENSG00000032742,0,0.00043965959093774217
5,3.780763670083528e-06,6.852214741530622e-06,0.0,108596152,109208005,ENSG00000041515,0,3.544326137204717e-06
6,0.0,0.0,0.0,99981784,99986765,ENSG00000043355,0,0.0
7,4.386840391710956e-05,0.0,0.0,113105788,113120685,ENSG00000057593,0,1.4622801305703186e-05
9,0.00027587911793778734,0.00025293269716178694,0.00022844531724007338,112690038,112887168,ENSG00000068650,0,0.0002524190441132159
10,0.00045615600818172395,0.0006579677038308724,0.0009141457524086886,31846713,32299125,ENSG00000073910,0,0.0006760898214737617
11,0.0,0.0,0.0,24680408,24712472,ENSG00000075673,0,0.0
12,0.0,0.0,1.4152364871662987e-06,94436811,94479682,ENSG00000080166,0,4.717454957220996e-07
13,0.0,0.0,0.0,46053186,46105033,ENSG00000080618,0,0.0
16,0.0009487089596076559,0.0007503200032371348,0.0008948100621906127,60396457,60573878,ENSG00000083544,0,0.0008646130083451343
17,0.0008715920751906079,0.0007753661734727833,0.0009015056158363711,44939249,44989471,ENSG00000083635,0,0.000849487954833254
18,0.0013556260560392203,0.0011475305984825024,0.0012453544118839663,32586452,32778019,ENSG00000083642,0,0.0012495036888018963
19,0.0,2.391493462375158e-06,0.0,98683801,98752672,ENSG00000088386,0,7.971644874583861e-07
20,0.00029095821655667045,0.00035472421297805013,0.00026576375214060053,98793429,99086625,ENSG00000088387,0,0.00030381539389177367
22,0.0009507152799600931,0.0009672665670071652,0.0008923530928651659,94574054,94596242,ENSG00000088451,0,0.0009367783132774747
23,9.76861523490558e-06,9.48457044073132e-06,1.7424037803680296e-05,46334681,46438190,ENSG00000102445,0,1.2225741159772397e-05
24,0.0004388392634875946,0.00036453425679307765,0.0003803189559080796,101053776,101416508,ENSG00000102452,0,0.000394564158729584
25,0.0004853080232037917,0.00031319022498690105,0.0003583071336719563,101710804,102402457,ENSG00000102466,0,0.00038560179395421635
26,0.00046227500844019744,0.00037236540279694157,0.001185864464792414,46831546,46897076,ENSG00000102468,0,0.0006735016253431843
28,7.62727997071849e-05,4.936999479720462e-05,8.372055801891266e-05,108251240,108308484,ENSG00000102524,0,6.978778417443406e-05
30,8.96723542251432e-06,0.0,0.0,49220338,49222377,ENSG00000102539,0,2.9890784741714403e-06
31,0.00033362850599018084,0.0002606313132288829,0.00021546178070516202,49247925,49293485,ENSG00000102543,0,0.0002699071999747419
32,0.001777574826118954,0.0011037535786456744,0.0013727106516351003,49308650,49444064,ENSG00000102547,0,0.0014180130187999096
34,0.0012759899815155582,0.0009870608717871588,0.0010664697805925865,98445185,98577940,ENSG00000102572,0,0.0011098402112984344
37,0.0007996696626198699,0.000765722971330072,0.0006002824960614559,111114559,111305737,ENSG00000102606,0,0.0007218917100037992
38,0.0,0.0,0.0,21671073,21704498,ENSG00000102678,0,0.0
39,0.00016728337985702185,0.0007705890153264128,0.001466074864084475,23180979,23325162,ENSG00000102683,0,0.0008013157530893032
41,0.0013678408875273105,0.0013270153086454486,0.001127309030760796,37009312,37059713,ENSG00000102710,0,0.0012740550756445183
43,0.001019205761876335,0.0006590261370254629,0.0006067057109460797,40789412,40812460,ENSG00000102743,0,0.0007616458699492926
45,0.0006976608940471747,0.0002644251425249043,0.0006004229319320428,28300346,28495145,ENSG00000102755,0,0.0005208363228347072
47,0.0011801621518884489,0.0012487981244782207,0.0011460542103554038,41566835,41961120,ENSG00000102763,0,0.0011916714955740244
48,0.0003528631143861432,0.0005839365228179643,0.0004189005251865011,42040036,42256578,ENSG00000102780,0,0.00045190005413020285
50,0.0009525443799334047,0.0009002915039621567,0.0009914144904329494,51354077,51454264,ENSG00000102786,0,0.0009480834581095036
51,0.00011960208799194306,9.126968949621235e-05,7.557282423323206e-05,51767993,51804163,ENSG00000102796,0,9.548153390712915e-05
54,0.0007256291169139446,0.00047044306153558855,0.00045136328133587927,76990660,77019143,ENSG00000102805,0,0.0005491451532618042
55,0.0,0.0,0.0,53028813,53052057,ENSG00000102837,0,0.0
58,4.104177061334565e-05,7.1984181288594124e-06,1.271554077065158e-06,57631744,57729311,ENSG00000118946,0,1.6503914273090074e-05
59,0.0004801013221579607,0.00023376636848084355,0.0003441110223777767,43213130,43786972,ENSG00000120658,0,0.00035265957100552695
60,0.0,0.0,0.0,42562736,42608013,ENSG00000120659,0,0.0
61,0.0006132272191052039,0.0005740518328635576,0.0005556304504878164,41216369,41263577,ENSG00000120662,0,0.0005809698341521927
62,1.1046335740812338e-05,2.6026334967791153e-05,2.334056680772025e-05,36346431,36369601,ENSG00000120664,0,2.013774583877458e-05
63,6.607436608322798e-06,5.987622830265944e-06,9.519074781724812e-06,36168217,36214588,ENSG00000120669,0,7.371378073437851e-06
65,0.0003714079815035998,0.00040937643762733566,0.0003246837037175914,39009865,39038089,ENSG00000120685,0,0.00036848937428284224
67,0.0013352956804441433,0.0009275549737888171,0.000974142567137442,41061509,41084006,ENSG00000120688,0,0.0010789977404568009
68,0.0007430286262481211,0.0006619929716661629,0.0007953303775524326,40931924,41061440,ENSG00000120690,0,0.0007334506584889055
69,0.001095043293275572,0.0006091995597942652,0.0008267464906169339,36844831,36920765,ENSG00000120693,0,0.0008436631145622571
71,0.0011448220829968659,0.0009226337477831146,0.0009936358349885554,41189834,41194569,ENSG00000120696,0,0.001020363888589512
76,8.523517115831685e-06,1.1585946558912643e-05,0.0,20138255,20161052,ENSG00000121743,0,6.70315455824811e-06
77,0.0,2.420819457556993e-06,0.0,28003274,28100592,ENSG00000122025,0,8.069398191856644e-07
81,0.00014825167997916536,0.00011515273689220149,7.72957580475109e-05,27270830,27275192,ENSG00000122035,0,0.00011356672497295923
83,0.0009668444086647199,0.000563023650096189,0.000663739121546548,49912702,49936490,ENSG00000123178,0,0.0007312023934358189
85,7.62038589294244e-05,8.511494211474421e-05,5.333171954693199e-05,51930436,52012125,ENSG00000123191,0,7.155017353036687e-05
86,0.0011256522801817341,0.000983769331670472,0.0009740494091218164,45954465,46052759,ENSG00000123200,0,0.0010278236736580076
87,0.0,0.0,0.0,50994511,51080862,ENSG00000123201,0,0.0
88,5.82306319946994e-06,5.276827749354261e-06,0.0,99254732,99261744,ENSG00000125245,0,3.699963649608067e-06
89,1.076142670677898e-05,0.0,1.0335710362508491e-05,99606669,99909459,ENSG00000125246,0,7.032379023095824e-06
90,0.00025508581702643793,0.00030499930624914396,0.0002432934055823452,100603625,100675093,ENSG00000125247,0,0.00026779284295264235
92,0.0,0.0,0.0,103043998,103066417,ENSG00000125255,0,0.0
94,0.0024662656089232127,0.0011104174962353799,0.0005308790843087351,106489745,106535662,ENSG00000125266,0,0.0013691873964891091
95,0.0,0.0,0.0,94709622,94712545,ENSG00000125285,0,0.0
97,0.00027132196345643024,0.00019447382290963255,0.00017372574107914803,112485011,112588205,ENSG00000126216,0,0.00021317384248173695
98,1.7271550323123634e-05,0.0,0.0,112894378,113099742,ENSG00000126217,0,5.757183441041212e-06
