,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0,5.21597124189213e-06,4.119513032436444e-06,17296794,17413528,ENSG00000003987,0,3.1118280914428576e-06
1,0.00020989627197017912,0.0005247870067417415,1.7149264389592347e-05,17497088,17570573,ENSG00000003989,0,0.0002506108477005043
2,0.0002703798701842962,0.0003788345943249138,0.0007165625776052808,133454848,133571940,ENSG00000008513,0,0.0004552590140381636
3,0.0002598644436922972,0.00016944844850248634,0.0002169315242982305,22987417,23020509,ENSG00000008853,0,0.00021541480549767134
5,0.00025380333708986084,0.0002487379337008588,0.00019852857190352227,28600469,28756561,ENSG00000012232,0,0.0002336899475647473
6,6.313765795700227e-05,7.574918988287258e-05,9.203972972342522e-05,143437659,143541447,ENSG00000014164,0,7.697552585443335e-05
9,5.458532182758429e-05,9.151605592912397e-05,7.708581322208198e-05,141207166,141308305,ENSG00000022567,0,7.439573032626342e-05
11,0.00013191579182998754,7.363132898916718e-05,8.260392417625462e-05,41653220,41896762,ENSG00000029534,0,9.605034833180312e-05
12,7.566189480307159e-06,8.689582194382336e-06,2.573598889208053e-05,48710789,48735311,ENSG00000034239,0,1.3997253522256677e-05
15,8.323952157657108e-06,5.12135030341852e-06,6.067173846134054e-06,2045046,2165552,ENSG00000036448,0,6.504158769069894e-06
16,0.0,0.0,0.0,20144855,20183206,ENSG00000036565,0,0.0
17,2.8194030859924813e-06,1.850294314699024e-06,1.8266760340331913e-06,16107878,16567490,ENSG00000038945,0,2.165457811574899e-06
18,0.000787081491583077,0.0008449528796041953,0.0008086966197690959,73420369,73747708,ENSG00000040341,0,0.0008135769969854562
19,9.892731579770197e-06,1.1036942494310374e-05,1.922834040282402e-06,132866958,133134903,ENSG00000042832,0,7.617502704787658e-06
20,5.594146079955961e-05,3.102489671349986e-06,4.594331382188502e-06,24294069,24359014,ENSG00000042980,0,2.1212760617699368e-05
21,6.051538679725648e-07,0.0,0.0,67952046,68237032,ENSG00000046889,0,2.0171795599085494e-07
22,0.0007062671171985359,0.0005522389020987551,0.0006416464378003961,53715543,53843558,ENSG00000047249,0,0.0006333841523658958
24,0.0002624802072055357,0.00020645665778150604,0.00021257438030837178,20246165,20303963,ENSG00000061337,0,0.00022717041509847118
27,0.0001435348638371041,0.00014698114415744336,0.00020282630657059405,134477788,134713049,ENSG00000066827,0,0.0001644474381883805
30,0.0,3.2242915202397725e-06,0.0,24440930,24526970,ENSG00000069206,0,1.074763840079924e-06
31,0.0006043602824001173,0.0007480713816484693,0.00044658892211035583,42338454,42371808,ENSG00000070501,0,0.0005996735287196475
32,0.000784942321598127,0.0009120429743865952,0.0008128620995072323,42152946,42171673,ENSG00000070718,0,0.0008366157984973183
34,0.00022420258703586141,0.00021593466209092843,0.0002803118487629744,144393229,144409335,ENSG00000071894,0,0.00024014969929658805
35,0.0,2.645083394203819e-06,0.0,80034745,80231232,ENSG00000076554,0,8.816944647346064e-07
