,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,5.5304660504153216e-06,5.789307862228514e-06,3.92726719577418e-06,17296794,17413528,ENSG00000003987,0,5.082347036139338e-06
1,0.0,0.0,0.0,17497088,17570573,ENSG00000003989,0,0.0
2,0.0007869045870495631,0.0007575815551698311,0.0009635948447809624,133454848,133571940,ENSG00000008513,0,0.0008360269956667856
3,0.0002515313812897972,0.00025116996698835894,0.00031278416848588684,22987417,23020509,ENSG00000008853,0,0.0002718285055880143
5,0.00022790505089622282,0.0002594774353840047,0.00037435652453632774,28600469,28756561,ENSG00000012232,0,0.00028724633693885177
6,9.473222998313792e-05,6.682924335747102e-05,0.00015355287513767202,143437659,143541447,ENSG00000014164,0,0.00010503811615942699
9,6.676649894366251e-05,6.802759560261949e-05,8.455121558673686e-05,141207166,141308305,ENSG00000022567,0,7.311510337767295e-05
11,4.045492057848638e-05,3.120403165101763e-05,4.661942947957255e-05,41653220,41896762,ENSG00000029534,0,3.942612723635885e-05
12,5.264866702801729e-06,4.13345835750744e-06,3.504994869465781e-06,48710789,48735311,ENSG00000034239,0,4.301106643258317e-06
15,4.344112156320055e-06,3.4105717904954507e-06,8.676054615653872e-06,2045046,2165552,ENSG00000036448,0,5.476912854156459e-06
16,0.0,0.0,0.0,20144855,20183206,ENSG00000036565,0,0.0
17,2.0599499146986412e-05,3.799303681550816e-05,2.9604315130836532e-05,16107878,16567490,ENSG00000038945,0,2.93989503644437e-05
18,0.000874527327224067,0.0007624340211102064,0.0007937215527884328,73420369,73747708,ENSG00000040341,0,0.0008102276337075688
19,5.507016549197769e-06,1.2970712439901339e-05,4.888269288487787e-06,132866958,133134903,ENSG00000042832,0,7.788666092528965e-06
20,2.6316423876579968e-05,2.5826352175619298e-05,3.5769404501813795e-05,24294069,24359014,ENSG00000042980,0,2.930406018467102e-05
21,9.979856225858142e-05,0.00010909781745676417,0.0001143763154823097,67952046,68237032,ENSG00000046889,0,0.00010775756506588509
22,0.0005134699584602658,0.0005547899176136608,0.0006596793201287649,53715543,53843558,ENSG00000047249,0,0.0005759797320675639
24,0.00016787183768753107,0.00013636549295187469,0.00020980664401635112,20246165,20303963,ENSG00000061337,0,0.00017134799155191897
27,0.00018511774541687357,0.00019558441592899811,0.00026214552596813713,134477788,134713049,ENSG00000066827,0,0.00021428256243800296
30,0.0,0.0,0.0,24440930,24526970,ENSG00000069206,0,0.0
31,0.00042178302098793975,0.000396589866440791,0.00031806847048277385,42338454,42371808,ENSG00000070501,0,0.0003788137859705015
32,0.000631258453816046,0.0005802797805386828,0.000654624628438831,42152946,42171673,ENSG00000070718,0,0.0006220542875978533
34,0.00022895435287824886,0.00024496665927988145,0.00031663445839728334,144393229,144409335,ENSG00000071894,0,0.0002635184901851379
35,0.0,0.0,0.0,80034745,80231232,ENSG00000076554,0,0.0
36,0.00023080110053725762,0.00021394987789931488,0.0002122740821608321,80967810,81112068,ENSG00000076641,0,0.0002190083535324682
38,0.0,0.0,0.0,16992181,17002345,ENSG00000078579,0,0.0
41,0.00048123838928880696,0.00040478737963701544,0.0005166223508002853,91954967,92103286,ENSG00000079102,0,0.0004675493732420359
42,1.976022144971527e-06,0.0,1.7540038153747645e-06,94127162,94217303,ENSG00000079112,0,1.2433419867820971e-06
43,0.000483638344465893,0.0005232527282774219,0.0006190799810248771,11795573,11839304,ENSG00000079459,0,0.0005419903512560641
44,0.0,0.0,0.0,53225724,53251637,ENSG00000082556,0,0.0
45,0.00031898805935249837,0.0002903920473060467,0.0003733042896496932,41929479,42051994,ENSG00000083168,0,0.00032756146543607947
46,0.0,0.0,0.0,101492439,101669726,ENSG00000083307,0,0.0
49,0.0005496717253639298,0.0004827877353677962,0.0006243737900652245,76681239,76867281,ENSG00000091656,0,0.0005522777502656502
50,1.0151180847234877e-05,3.5420952893869857e-06,3.003544434437438e-06,6499632,6563409,ENSG00000091879,0,5.565606857019767e-06
52,0.00015619567440411508,0.00013813445225708675,0.00013267000017859834,66712734,66862022,ENSG00000104205,0,0.00014233337561326672
53,3.166534566122977e-05,8.286843997619005e-05,7.026887147702019e-05,17576433,17644071,ENSG00000104213,0,6.160088570481333e-05
54,0.00022700838990577545,0.00019837193151470942,0.0002079273165712592,67062417,67196778,ENSG00000104218,0,0.00021110254599724805
59,0.0,0.0,8.663346943059602e-07,54509422,54871720,ENSG00000104237,0,2.8877823143532005e-07
60,1.6675642713618463e-05,2.211107424526042e-05,1.1348224024955164e-05,28494205,28574267,ENSG00000104290,0,1.671164699461135e-05
61,0.00025465264520034363,0.0002240505816141962,0.00028289774945424074,28767661,28890242,ENSG00000104299,0,0.0002538669920895935
63,0.0,0.0,0.0,71197433,71592025,ENSG00000104313,0,0.0
65,4.106264211322706e-05,3.0341995135045487e-05,6.968191326296842e-05,72019917,72075584,ENSG00000104321,0,4.702885017041366e-05
68,0.0,0.0,9.529316619637199e-07,90058608,90095475,ENSG00000104327,0,3.1764388732123994e-07
73,0.0003849650669981711,0.0004987734867003044,0.00046775312757514886,98117293,98159835,ENSG00000104356,0,0.0004504972270912081
75,0.0002733625541798052,0.0002783070318082431,0.0003140514093302739,42271302,42332460,ENSG00000104365,0,0.0002885736651061074
76,0.000546199279099504,0.000508359573392647,0.0005424340330471877,42174718,42207709,ENSG00000104368,0,0.0005323309618464462
77,0.0,0.0,0.0,74234700,74321540,ENSG00000104369,0,0.0
78,0.0,0.0,0.0,42374063,42377229,ENSG00000104371,0,0.0
79,0.0004553790242036505,0.0003818628204447785,0.0004560228990494393,98371228,98942827,ENSG00000104375,0,0.0004310882478992894
80,8.213982299774383e-06,5.952752646318619e-06,5.888957807326578e-06,74320613,74518007,ENSG00000104381,0,6.6852309178065255e-06
83,0.00040724383472023326,0.000500443862656357,0.00047487329968486363,108443601,108489196,ENSG00000104412,0,0.0004608536656871513
84,0.0,0.0,2.7905750936058875e-06,94641074,94707466,ENSG00000104413,0,9.301916978686292e-07
86,0.0008644992899262513,0.0008802310267502334,0.0009583592120841584,133237175,133302022,ENSG00000104419,0,0.0009010298429202144
87,0.0005183966711052702,0.0004011801525314362,0.0004634384026553167,78666089,78719765,ENSG00000104427,0,0.00046100507543067436
88,0.00022365517431727094,0.00020810923317385476,0.00022258990905211633,78675743,78805523,ENSG00000104432,0,0.00021811810551441402
92,0.0001288283544035763,9.678037254046247e-05,0.0001426057827446634,100157906,100259278,ENSG00000104450,0,0.00012273816989623407
