,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,9.554564203940971e-06,2.167276852757107e-05,1.1251359597873922e-06,17296794,17413528,ENSG00000003987,0,1.0784156230433144e-05
1,0.00020599277972541867,0.0005223397660657118,4.2401331898783857e-05,17497088,17570573,ENSG00000003989,0,0.00025691129256330477
2,0.00026995076473019624,0.0005728580210930447,0.0007317665222461565,133454848,133571940,ENSG00000008513,0,0.0005248584360231324
3,0.00026233298416044015,0.0002549936620481447,0.00025114547909831596,22987417,23020509,ENSG00000008853,0,0.00025615737510230026
5,0.0002709459403143861,0.0002589568566088288,0.00018402899763464157,28600469,28756561,ENSG00000012232,0,0.00023797726485261887
6,9.606227227683761e-05,8.070354206774932e-05,7.960435819501283e-05,143437659,143541447,ENSG00000014164,0,8.545672417986659e-05
9,6.843945052321739e-05,9.355765732193673e-05,6.248269474941e-05,141207166,141308305,ENSG00000022567,0,7.482660086485472e-05
11,0.00014223407384457077,6.890059731417655e-05,0.00010396144551526497,41653220,41896762,ENSG00000029534,0,0.00010503203889133744
12,1.3643563355147635e-05,7.033615817386894e-06,1.3388771132192614e-05,48710789,48735311,ENSG00000034239,0,1.1355316768242381e-05
15,7.504991003983853e-06,1.2574315974611209e-05,7.733077912121616e-06,2045046,2165552,ENSG00000036448,0,9.270794963572227e-06
16,0.0,0.0,0.0,20144855,20183206,ENSG00000036565,0,0.0
17,2.5420131231690545e-06,3.4945989755806396e-06,1.3969431047137792e-05,16107878,16567490,ENSG00000038945,0,6.668681048629162e-06
18,0.0008425633458349519,0.0008930910849190654,0.0008191472418626032,73420369,73747708,ENSG00000040341,0,0.0008516005575388734
19,6.540911113431891e-06,1.042258183953295e-05,4.901598732265106e-06,132866958,133134903,ENSG00000042832,0,7.288363895076648e-06
20,6.251420780721811e-05,4.394688967093987e-06,5.855827294331609e-06,24294069,24359014,ENSG00000042980,0,2.4254908022881235e-05
21,5.456151739917237e-07,3.3753471558448647e-06,1.9275326957736925e-06,67952046,68237032,ENSG00000046889,0,1.9494983418700938e-06
22,0.0005874978771907386,0.0005763233217586663,0.0005314733553425966,53715543,53843558,ENSG00000047249,0,0.0005650981847640005
24,0.0002644976665890536,0.0002559655957990007,0.00019671779292052558,20246165,20303963,ENSG00000061337,0,0.00023906035176952663
27,0.00021196961877272547,0.00021011649420832974,0.00018655311925031652,134477788,134713049,ENSG00000066827,0,0.0002028797440771239
30,0.0,0.0,0.0,24440930,24526970,ENSG00000069206,0,0.0
31,0.0006561365483357495,0.0005734555232096463,0.0006036998851861552,42338454,42371808,ENSG00000070501,0,0.000611097318910517
32,0.0007878733894422063,0.0008906366380679695,0.0008644486950690965,42152946,42171673,ENSG00000070718,0,0.0008476529075264241
34,0.000290650539203994,0.00023883951557816403,0.00023032266669282067,144393229,144409335,ENSG00000071894,0,0.00025327090715832626
35,0.0,3.3304632827393176e-06,1.9019013308729895e-06,80034745,80231232,ENSG00000076554,0,1.744121537870769e-06
36,0.00016934331853406758,0.0002885264944297508,0.0002941754602738352,80967810,81112068,ENSG00000076641,0,0.00025068175774588453
38,0.0,3.7092130210359312e-06,0.0,16992181,17002345,ENSG00000078579,0,1.2364043403453103e-06
41,0.0004068963852292487,0.00023850773625727978,0.000517167226015882,91954967,92103286,ENSG00000079102,0,0.00038752378250080343
42,0.0,1.0559492184009589e-05,2.0100418661021126e-06,94127162,94217303,ENSG00000079112,0,4.189844683370567e-06
43,0.000836818780052716,0.0009704905513186833,0.0009404327448843618,11795573,11839304,ENSG00000079459,0,0.0009159140254185871
44,1.1674431017934992e-06,0.0,0.0,53225724,53251637,ENSG00000082556,0,3.891477005978331e-07
45,0.0003235262607467162,0.00032396118078666943,0.0003241569943736313,41929479,42051994,ENSG00000083168,0,0.0003238814786356723
46,0.0,1.1275321097689072e-06,0.0,101492439,101669726,ENSG00000083307,0,3.758440365896357e-07
49,0.0005825541588513659,0.0011203409650497463,0.0007150240653722417,76681239,76867281,ENSG00000091656,0,0.000805973063091118
50,3.117763726098358e-05,9.041001874520376e-06,2.5241203394277902e-05,6499632,6563409,ENSG00000091879,0,2.1819947509927288e-05
52,0.00023611643526763964,0.00016909474730035412,0.00020819386155430125,66712734,66862022,ENSG00000104205,0,0.000204468348040765
53,0.0001258233462576115,0.0004455960278742117,0.00014172622803646672,17576433,17644071,ENSG00000104213,0,0.0002377152007227633
54,0.00019495577287932618,0.00019690741993570615,0.00020481301892067975,67062417,67196778,ENSG00000104218,0,0.00019889207057857068
59,2.95076201768431e-06,1.3038818569154645e-06,0.0,54509422,54871720,ENSG00000104237,0,1.4182146248665915e-06
60,9.122924806308594e-06,6.4358314600131346e-06,5.654245297131067e-06,28494205,28574267,ENSG00000104290,0,7.071000521150932e-06
61,0.00020377772100095627,0.00024767409258428163,0.00022884234992503314,28767661,28890242,ENSG00000104299,0,0.00022676472117009032
63,0.0,0.0,0.0,71197433,71592025,ENSG00000104313,0,0.0
65,2.29514336238119e-05,6.991676416642159e-05,1.228517348929091e-05,72019917,72075584,ENSG00000104321,0,3.5051123759841466e-05
68,0.0,0.0,2.184069070487433e-06,90058608,90095475,ENSG00000104327,0,7.28023023495811e-07
73,0.0004034060182279432,0.0006070370983528766,0.0004381345098148483,98117293,98159835,ENSG00000104356,0,0.00048285920879855606
75,0.0003480176726935892,0.0004225750792712154,0.0002808426056448057,42271302,42332460,ENSG00000104365,0,0.0003504784525365367
77,0.0,0.0,0.0,74234700,74321540,ENSG00000104369,0,0.0
78,0.0,0.0,0.0,42374063,42377229,ENSG00000104371,0,0.0
79,0.00037655596055172485,0.00034330525660691065,0.0004013739853602752,98371228,98942827,ENSG00000104375,0,0.00037374506750630353
80,1.200749069957542e-05,2.813716982472249e-06,5.463144170617131e-06,74320613,74518007,ENSG00000104381,0,6.761450617554933e-06
83,0.0006063324282688209,0.0005553228663304435,0.0005840739255946231,108443601,108489196,ENSG00000104412,0,0.0005819097400646292
84,1.35782607179012e-06,0.0,0.0,94641074,94707466,ENSG00000104413,0,4.5260869059670664e-07
86,0.0007655165936551709,0.0005265710202478692,0.00044293874488956375,133237175,133302022,ENSG00000104419,0,0.0005783421195975346
87,0.0005837356311908901,0.0003446279125686889,0.0004990721851552859,78666089,78719765,ENSG00000104427,0,0.00047581190963828833
88,4.098096829043809e-05,1.8108657624759275e-05,6.89411196174126e-06,78675743,78805523,ENSG00000104432,0,2.1994579292312873e-05
89,0.0008298564865616404,5.681889375674021e-05,0.0002977500090190154,79611117,79666158,ENSG00000104435,0,0.0003948084631124653
92,0.00013746780524839368,0.0001984311545703701,0.0001695893353953624,100157906,100259278,ENSG00000104450,0,0.00016849609840470875
93,0.0003424864642020732,0.0003262760628717595,0.0003301942379314685,140511311,140517154,ENSG00000104472,0,0.00033298558833510047
94,2.798205550373136e-05,7.891589193708924e-05,0.0001773560220402571,101686542,102124907,ENSG00000104490,0,9.475132316035923e-05
95,0.00080587773330172,0.0007124135906038307,0.0006952520368279057,81799581,81842866,ENSG00000104497,0,0.000737847786911152
97,0.0006092193112721512,0.0004912354703129824,0.000413890754473747,143553207,143563062,ENSG00000104518,0,0.0005047818453529602
98,0.0003797716855517782,0.0006885483543856717,0.0005271524336105202,143612618,143618048,ENSG00000104522,0,0.0005318241578493233
99,8.553065836511675e-05,0.0001002906525604944,0.0001046698643537977,143603210,143609773,ENSG00000104524,0,9.683039175980295e-05
101,8.707448166130388e-06,0.0,0.0,123680794,123737402,ENSG00000104537,0,2.902482722043463e-06
105,0.00035887075180176083,0.0003507653082690982,0.0004055031219385515,9002147,9116746,ENSG00000104626,0,0.0003717130606698035
107,8.506609119967573e-05,0.00011613137914223634,9.275276712040218e-05,11284816,11328146,ENSG00000104643,0,9.798341248743809e-05
109,0.0006886068509255488,0.0006995488606597133,0.00041737326212939823,30156319,30183639,ENSG00000104671,0,0.0006018429912382201
112,0.00015152030853412315,0.00020052813679209878,0.00013315583444382676,23190452,23225102,ENSG00000104689,0,0.00016173475992334958
