filter_size,Grp_1_20=>Grp_1_20_ut,Grp_21_40=>Grp_1_20_ut,Grp_41_60=>Grp_1_20_ut,Grp_61_80=>Grp_1_20_ut,Grp_81_100=>Grp_1_20_ut,Grp_1_20=>Grp_1_20_lt,Grp_21_40=>Grp_1_20_lt,Grp_41_60=>Grp_1_20_lt,Grp_61_80=>Grp_1_20_lt,Grp_81_100=>Grp_1_20_lt,Grp_1_20=>Grp_1_20_diff,Grp_21_40=>Grp_1_20_diff,Grp_41_60=>Grp_1_20_diff,Grp_61_80=>Grp_1_20_diff,Grp_81_100=>Grp_1_20_diff
0.0,0.0008767118015634179,0.0008035905264671509,0.000825054427038326,0.00101535833372684,0.0011425382299047708,0.0008844063014199704,0.001823795604882421,0.0016321470809203724,0.0010561263852980837,0.0014752555985298743,-7.694499856552455e-06,-0.00102020507841527,-0.0008070926538820464,-4.076805157124364e-05,-0.0003327173686251035
0.5,0.0005916016570528788,0.0005648060062104467,0.0005473512939656275,0.0006894438140180944,0.000896652526482705,0.000595839414364101,0.001334804325014726,0.0011397652099985854,0.0007357184295238904,0.0012817701422222494,-4.23775731122223e-06,-0.0007699983188042793,-0.0005924139160329579,-4.6274615505795974e-05,-0.00038511761573954435
1.0,0.0004972524118989491,0.0004883556295858461,0.00044713941942892615,0.000564397328914593,0.000813538614568315,0.0004992735714311295,0.0012097853619363673,0.0009809418362950104,0.0006154045063327535,0.001214535654757097,-2.0211595321803803e-06,-0.0007214297323505211,-0.0005338024168660843,-5.100717741816051e-05,-0.00040099704018878193
1.5,0.000450587373105264,0.0004414148323933976,0.000390746892423467,0.000495666977467337,0.000766606971580466,0.0004517637345652408,0.0011418144509453675,0.0009139217505868035,0.0005601758258729388,0.0011642296714099482,-1.1763614599768352e-06,-0.0007003996185519699,-0.0005231748581633365,-6.450884840560186e-05,-0.00039762269982948216
2.0,0.0004149164039737344,0.00041468374991447936,0.00035170072268237443,0.0004503054912054139,0.0007154975738102171,0.0004156940058528857,0.0010923578883344854,0.0008684087059278855,0.0005224271806974845,0.0011147917851843543,-7.776018791513187e-07,-0.000677674138420006,-0.000516707983245511,-7.212168949207067e-05,-0.0003992942113741373
2.5,0.00038469887591727745,0.0004042518022212981,0.00032315222037746584,0.0004178114772537489,0.0006671297731668703,0.0003852429703146735,0.0010519947599736477,0.0008320508679949228,0.0004916357013065011,0.0010696773815107832,-5.440943973960416e-07,-0.0006477429577523496,-0.0005088986476174569,-7.382422405275216e-05,-0.00040254760834391296
3.0,0.000357994033617442,0.0004007990529329694,0.00030293140449760034,0.00038913746823477264,0.0006228470917284757,0.0003583856192657828,0.0010174914194703917,0.0008003704357924153,0.00046434829505971,0.001029719493050118,-3.9158564834083443e-07,-0.0006166923665374223,-0.000497439031294815,-7.521082682493738e-05,-0.00040687240132164233
3.5,0.0003342242992595592,0.000401125331817986,0.00028782332821024364,0.00036369172542637524,0.0005831336207270483,0.0003345149564430793,0.0009877526776436896,0.0007724480047529186,0.0004401538114509582,0.000993801123540724,-2.9065718352012633e-07,-0.0005866273458257035,-0.0004846246765426749,-7.646208602458298e-05,-0.00041066750281367565
4.0,0.0003129606546835689,0.00040239201835623017,0.00027519343290878295,0.0003409101097759879,0.0005476435167361902,0.00031318336232203937,0.0009618101246183834,0.0007475983287277437,0.00041820428968310756,0.0009606334882940989,-2.2270763847047044e-07,-0.0005594181062621533,-0.0004724048958189608,-7.729417990711969e-05,-0.00041298997155790867
4.5,0.00029382993685140045,0.00040443674444663063,0.0002645062959534333,0.0003203279169686646,0.0005154251232240283,0.00029400548638172056,0.0009389081612984738,0.0007252823233116964,0.0003981722249773796,0.0009299433128543571,-1.7554953032011085e-07,-0.0005344714168518432,-0.0004607760273582631,-7.784430800871498e-05,-0.0004145181896303288
5.0,0.0002765104993918553,0.00040714301440939496,0.0002556724333492086,0.00030163729422145465,0.00048623485010838987,0.00027665207300916133,0.0009184710060214259,0.000705068996886386,0.0003797982031096411,0.00090125118807452,-1.415736173060499e-07,-0.000511327991612031,-0.00044939656353717744,-7.816090888818647e-05,-0.0004150163379661301
