filter_size,Grp_1_20=>Grp_1_20_ut,Grp_21_40=>Grp_1_20_ut,Grp_41_60=>Grp_1_20_ut,Grp_61_80=>Grp_1_20_ut,Grp_81_100=>Grp_1_20_ut,Grp_1_20=>Grp_1_20_lt,Grp_21_40=>Grp_1_20_lt,Grp_41_60=>Grp_1_20_lt,Grp_61_80=>Grp_1_20_lt,Grp_81_100=>Grp_1_20_lt,Grp_1_20=>Grp_1_20_diff,Grp_21_40=>Grp_1_20_diff,Grp_41_60=>Grp_1_20_diff,Grp_61_80=>Grp_1_20_diff,Grp_81_100=>Grp_1_20_diff
0.0,0.0024257613988631333,0.0033164438733479006,0.003776619605579014,0.0036660178708169,0.005724210899401974,0.0024501625935213498,0.0018399395405485366,0.0020839179376260348,0.0019852778487209634,0.002624246008116531,-2.440119465821648e-05,0.001476504332799364,0.0016927016679529794,0.0016807400220959366,0.003099964891285443
0.5,0.0018278289946882101,0.0026001742314061384,0.002787064901759587,0.0027741899419158346,0.004831265995851088,0.0018439028976574602,0.0013353638106178207,0.0015437516975843723,0.0014537126735120448,0.002128873144912561,-1.6073902969250065e-05,0.0012648104207883177,0.0012433132041752145,0.0013204772684037899,0.0027023928509385267
1.0,0.0017153584342781384,0.0024865668090245114,0.0026671647057427447,0.0026535086145003674,0.00468808092620822,0.001726521312160053,0.0012043545230970465,0.0012518045645081967,0.0012772371084443525,0.0019260150844171802,-1.1162877881914623e-05,0.0012822122859274649,0.001415360141234548,0.001376271506056015,0.00276206584179104
1.5,0.0015924490721960017,0.002360307664909802,0.0025433520895466076,0.0025332741095699,0.004544150541135419,0.0016004400526736897,0.0010998743559171992,0.0010879206093650498,0.0011724421373824636,0.0018465511013375526,-7.990980477688009e-06,0.0012604333089926028,0.0014554314801815578,0.0013608319721874363,0.0026975994397978663
2.0,0.001468630465984542,0.0022358533574505114,0.002423414371654385,0.0024171742927385294,0.0044130371723322594,0.0014743091377298042,0.001022198326707294,0.0009985965846594296,0.001091747769165614,0.0018435006804309957,-5.678671745262126e-06,0.0012136550307432173,0.0014248177869949552,0.0013254265235729155,0.0025695364919012635
2.5,0.001352204378668344,0.0021224896112675092,0.0023140532381425555,0.0023100173324877133,0.00429777276741807,0.0013562756010468248,0.0009626115405753563,0.0009536703692761717,0.0010304740356773736,0.0018625396482087205,-4.071222378480887e-06,0.001159878070692153,0.0013603828688663838,0.0012795432968103397,0.0024352331192093496
3.0,0.0012468066541181098,0.0020226330326046375,0.0022175155364795975,0.002213592240754611,0.004195491057634077,0.0012497789782657304,0.000912528301032904,0.000911320599719435,0.0009788064403172096,0.0018860745626021176,-2.9723241476205947e-06,0.0011101047315717335,0.0013061949367601626,0.0012347858004374014,0.0023094164950319598
3.5,0.0011529659448349557,0.0019352986177141648,0.0021327666286987787,0.0021276511430017436,0.004104040709370588,0.0011551887634991074,0.0008701092447860048,0.0008736138122540226,0.0009336491119907257,0.001910374541726638,-2.222818664151735e-06,0.00106518937292816,0.0012591528164447561,0.001194002031011018,0.0021936661676439503
4.0,0.0010697687663370056,0.0018586506901549387,0.0020579998356947253,0.0020510247319190655,0.004021733750241156,0.0010714683780573596,0.0008326551801160797,0.000839672934616315,0.0008953133769810646,0.0019348161146381937,-1.69961172035403e-06,0.001025995510038859,0.0012183269010784103,0.0011557113549380009,0.0020869176356029624
4.5,0.0009958342338714922,0.0017909034479448548,0.0019917510967752436,0.00198229755044494,0.0039471960039576415,0.000997153835748884,0.0007991657834812456,0.0008110151077329631,0.0008610315452716945,0.001960056071678066,-1.3196018773917358e-06,0.000991737664463609,0.0011807359890422804,0.0011212660051732456,0.0019871399322795753
5.0,0.0009297649449928902,0.0017305363965549414,0.00193252010036006,0.0019201881716468486,0.003879277627082014,0.0009307974429246124,0.0007704000609313111,0.0007870068151531023,0.0008318551582228552,0.001986413946918296,-1.0324979317222075e-06,0.0009601363356236303,0.0011455132852069578,0.0010883330134239934,0.0018928636801637177
