,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.001145737238880835,0.0010556815943735067,0.0012826009953695397,0.001010420453098627,0.0011193400373338436,0.001257286254761308,0.0013539903227036676,0.0012907356217854668,0.0016141630254565022,0.0011507934058927669,0.001197126717352606,0.0014550608236360972,0.0013740309859153828,0.0011604836745710537,0.0010347547010423118,0.0014686519346165544,0.0013697275729134437,0.00131894785579794,0.0012945626184474456,0.0014281281794330833,0.0014231259127099577,219128852,219134932,AAMP|-|-|2q35|protein-coding,1,0.0012764452345758067
13,0.0010011316608988018,0.0011731758324199904,0.0012030544116350774,0.0012545058292821874,0.001169553495569261,0.0011916785461916263,0.0009703153161053147,0.0012057495245394946,0.0013388902110403568,0.0009519455103070539,0.0010384991518911197,0.001277687058650925,0.0013475968162186963,0.0013945889947005617,0.0010611838745551293,0.0011581872827710758,0.0013082647188291398,0.0013959055959058024,0.0009541183031455629,0.0011187429317474418,0.0012575876044203873,264869,278282,ACP1|HAAP|LMW-PTP|LMWPTP|-|2p25.3|protein-coding,1,0.0011796363176583336
16,0.000734449634837733,0.0007149257523615365,0.0008918076394545739,0.0006627065616197793,0.0008934776251146439,0.0010287186419993375,0.0009737004719735562,0.0008819346958967919,0.0009023103143770708,0.0005660348477886132,0.0009140518285536909,0.0010462856526070514,0.0011843131839329685,0.0008458536655755649,0.0006998099764949292,0.0011576937586240971,0.0011551126040262546,0.0009967805056295563,0.001112302017317086,0.0012219228925212738,0.001120669540440331,98272402,98280561,ACTR1B|ARP1B|CTRN2|PC3|-|2q11.2|protein-coding,1,0.000938326752911735
17,0.0028404866697234092,0.0036814485393278696,0.0038139910739504908,0.003547842549691876,0.0037548595458120077,0.0034535371760455015,0.0030022011075725827,0.003301146270380302,0.004087174218917626,0.002719296401320311,0.002605099781387784,0.004310449098689171,0.004451311436977449,0.004677030555475691,0.0038118076161895355,0.003289148622632949,0.0037288462382320422,0.004113741016674827,0.0021053661182666005,0.00350085083842513,0.0034128438029988237,65454829,65498390,ACTR2|ARP2|-|2p14|protein-coding,1,0.003533737079937713
18,0.0018748078256487048,0.001995861015517057,0.00207581516607481,0.002076948975566107,0.002233458503170181,0.001996468873306693,0.0017180746400219846,0.001935139367002635,0.002705085496708119,0.0015887608645026453,0.0018734417584667141,0.0027875596690795225,0.00305634365293947,0.002783775837829295,0.0019645435368263317,0.002247850635903965,0.002270048028937146,0.0025423197800163192,0.001742636351047461,0.00222012812562023,0.002292544511514631,114647511,114719129,ACTR3|ARP3|-|2q14.1|protein-coding,1,0.00218960060074762
20,0.00047241315029154606,0.0006154352699210239,0.0005336819060941321,0.00047825934507389316,0.0005553317957310238,0.0005066697760921419,0.0006298190529752765,0.0004891520920021224,0.0005076107528664397,0.0005578061780782452,0.0005654059203154788,0.0005962644159802157,0.0006704454013336624,0.0005281056362097591,0.0005847454639710862,0.0005643258803721005,0.0005475917578125629,0.00072779160379204,0.0005238514348588538,0.0005886940586976068,0.0004960225265388898,158592958,158732374,ACVR1|ACTRI|ACVR1A|ACVRLK2|ALK2|FOP|SKR1|TSRI|-|2q24.1|protein-coding,1,0.0005590201628099096
28,0.0017754700807740909,0.001749408770196906,0.002019929538337467,0.0016352803738555678,0.0015455851632618554,0.00236794147266365,0.002100561240836806,0.001933989904081769,0.0018499282215496847,0.001261148234847489,0.002579287933690182,0.0020000029013392154,0.002129237279462315,0.002303636956851275,0.00173730520263161,0.0016102174380075776,0.00145026897573968,0.0019146917525196586,0.0022811775532472715,0.0016746157889849574,0.0018806055229148187,3501690,3523350,ADI1|APL1|ARD|Fe-ARD|HMFT1638|MTCBP1|Ni-ARD|SIPL|mtnD|-|2p25.3|protein-coding,1,0.0018952519193235163
70,0.002837203354667778,0.0022520104820195476,0.0033243827738790722,0.002788567653314451,0.0019267991425158846,0.0029600181655909347,0.002276013149241835,0.0037425771114419507,0.0034800223457198314,0.004874510520545995,0.0045765075439402085,0.0034323627059818515,0.0029243287582595566,0.003335085346562344,0.0027926326126015127,0.0021716960636855706,0.0015414719205099376,0.0028589054957804567,0.003647110943751269,0.00326592216790337,0.002613809530756099,69240276,69399689,ANTXR1|ATR|GAPO|TEM8|-|2p13.3|protein-coding,1,0.003029616085174735
71,0.0013710983956779555,0.0010334681923627994,0.0012827117330731143,0.0009925323995248906,0.0016073017827662151,0.0012252129985674434,0.0013471119740777727,0.0010446393183729374,0.001053071988492248,0.0012867756595810501,0.0012506100559536888,0.0012587499391796964,0.0010875048603977578,0.001304565220520359,0.0011155814206063686,0.0011245896773806076,0.00111471097139628,0.0011314278780388415,0.0013292448008524365,0.0012200672768910212,0.000934545390189454,69969106,70053609,ANXA4|ANX4|HEL-S-274|P32.5|PAP-II|PIG28|PP4-X|ZAP36|-|2p13.3|protein-coding,1,0.0011959772349477591
86,0.008566797700044787,0.010988605389249465,0.010990901642624035,0.010537862543240637,0.012201988131014647,0.009882727316828833,0.007927278785195762,0.00952637789364776,0.011040100759868214,0.00736682115994048,0.008557296983309108,0.0121465350383955,0.012979606194032808,0.011215120455471714,0.009005515625854655,0.010859543293513654,0.011732970796016534,0.01089255953988676,0.009051010575378481,0.01148974003056972,0.011944194300135798,219082120,219119071,ARPC2|ARC34|PNAS-139|PRO2446|p34-Arc|-|2q35|protein-coding,1,0.01042397876924854
