,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,14_1YR_M,15_12YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0013770115712725495,0.0011073364470298394,0.0012727476496929764,0.001247106519862719,0.0013180401741095336,0.00139493933051651,0.0018172195784814423,0.0013774301915030266,0.0016346631132219613,0.0012982994705950893,0.0014880224296035726,0.0013930473818475205,0.0014153557423269385,0.001200677131516817,0.001640944293696693,0.00147732967163687,0.0011227591359151215,0.0012243323767570234,0.001493665164762214,0.0013473592066303676,0.0014204026396881218,0.0015463342661406626,0.0013786486109828883,0.0012642350222809044,0.0013524495721056891,0.001391305582012515,0.0015941588051806659,0.001419660086522159,219128852,219134932,AAMP|-|-|2q35|protein-coding,1,0.001393410041639014
13,0.001256000999905303,0.0010923522954458806,0.0011248768718708153,0.0010793138618657766,0.0013182035253317317,0.0013607121582198377,0.0013409643140373908,0.0011790472116641466,0.0013432978774350433,0.0013537714102669258,0.0015575385316032421,0.0014167316987265255,0.0011184274401321685,0.0017098226703703382,0.0015894115917995412,0.0015534235207174027,0.0009148157043513019,0.0012127437898700397,0.0013636083173937186,0.0012414169773170656,0.0013932324991785393,0.0012172724366816138,0.0013875096539442144,0.001320936714896114,0.0014076471193752603,0.0014891099328452901,0.0014576450905094405,0.001615151485581819,264869,278282,ACP1|HAAP|LMW-PTP|LMWPTP|-|2p25.3|protein-coding,1,0.001336249489333446
16,0.0010222027626208597,0.0008186621797796979,0.0010163334285758245,0.0011917448712833727,0.0010814259287558346,0.0008023156664483573,0.0013918875293439893,0.0010047944510647867,0.000790365259351547,0.0007668534334946426,0.0009865271779620308,0.0009300634191050759,0.0009844649615422766,0.0008817437746504403,0.0008559829959601938,0.001070296891523179,0.0008967631004173838,0.0008617960481822004,0.0010788139291292398,0.0009525822483170635,0.0009094369090085798,0.0009265839376431469,0.000926627358455735,0.0008600979259503769,0.0008931401804221391,0.0009706449545789194,0.001366169107838279,0.0012654468675992246,98272402,98280561,ACTR1B|ARP1B|CTRN2|PC3|-|2q11.2|protein-coding,1,0.0009822774035358713
17,0.004025666785841427,0.0027338049416661633,0.002911872584654198,0.00262288717272191,0.003628071482821536,0.004634262030608317,0.004731998715256558,0.003318568063544982,0.003937307444674432,0.00280745256659589,0.004216654739430863,0.0037297196758254527,0.004830443409808609,0.003356141900672868,0.0037069603855492813,0.002612180823113647,0.002295727076521453,0.002530625674020728,0.003447008246473894,0.002482048366069308,0.0031000476494523004,0.0024075343337052703,0.002681870295294977,0.0028151693532119347,0.003273689763757422,0.0038082168035952738,0.0025454058288481413,0.004380642264179985,65454829,65498390,ACTR2|ARP2|-|2p14|protein-coding,1,0.0033418563706398875
18,0.0025944222846704086,0.001814649561595069,0.001871635810312103,0.0017212151000207073,0.0020785217890519885,0.0029376704581958383,0.00281798396058346,0.0018771568040740602,0.002383600234430051,0.0023252647081042433,0.0028814674891543507,0.002009689628811504,0.002555179707011506,0.002334757638971912,0.0022273660033875087,0.0018952651155036064,0.0016372583480317887,0.0014539838052240034,0.00224077652003708,0.0016859478780691729,0.0023299848435657366,0.0016199054669370527,0.001770479608272742,0.0017593662320514935,0.0021736501677420564,0.002388260699667638,0.002204453243960586,0.0025722823832570398,114647511,114719129,ACTR3|ARP3|-|2q14.1|protein-coding,1,0.0021486498389533823
28,0.001820857235215943,0.0016154979550837825,0.0020303647692768876,0.001886545475225742,0.002067658932775826,0.0020088841763817628,0.0024446428715896792,0.0020159907970298545,0.0018008317553900287,0.0013713958961911752,0.0016706226842183448,0.0018974499215790245,0.0018406257198141224,0.0020020353896025487,0.002158424591288557,0.0022125663502958423,0.0016835933647955119,0.0015119632967153485,0.002010324261196077,0.0015486943331007742,0.0017967889979238092,0.0016137840981760424,0.0017872291406996386,0.0016070492013716968,0.0017834656514802009,0.001901692547512304,0.0021710619303827966,0.0019948297330303322,3501690,3523350,ADI1|APL1|ARD|Fe-ARD|HMFT1638|MTCBP1|Ni-ARD|SIPL|mtnD|-|2p25.3|protein-coding,1,0.0018662453956194162
70,0.002295949939869526,0.002718706115452735,0.002816719619164068,0.0030237229827013517,0.0016951773083590004,0.0037170870944788098,0.001684654950247813,0.0019091662785754642,0.002198427859168655,0.0035494886149963437,0.0026357128390457024,0.002264151147514812,0.0006281060324821727,0.003116774180276427,0.0023602853378842693,0.003118948623538701,0.004546661129531872,0.002940722733005538,0.0022595843979360394,0.0037875843338676584,0.0023874126405519,0.002063322116562721,0.0019004415717055229,0.0017034347435403716,0.0028842363408368853,0.002704888601939085,0.0023228707831718836,0.0018669447021517863,69240276,69399689,ANTXR1|ATR|GAPO|TEM8|-|2p13.3|protein-coding,1,0.002539327964948469
71,0.001143748778994156,0.001247621743747003,0.0012560958807322036,0.0012380913877052503,0.0009384119337215483,0.001501302493599195,0.0011084834093191209,0.0013146613166523438,0.001005563532900403,0.0009983819366191852,0.0008912558035631494,0.0010497213789326108,0.0012229743814652588,0.0010728131040093924,0.001219814090303469,0.0010486788950094085,0.0011018858126165285,0.0008863258330439233,0.0011378022734487032,0.0009391898337357917,0.0009038793802679833,0.0010602593279617047,0.0012768186579273251,0.0008547064972217638,0.0010468160007673555,0.0009437308279313824,0.0013643631758677363,0.0011784717904511897,69969106,70053609,ANXA4|ANX4|HEL-S-274|P32.5|PAP-II|PIG28|PP4-X|ZAP36|-|2p13.3|protein-coding,1,0.0011054239099469673
86,0.013415115673714501,0.011018358873029727,0.010575983537309189,0.010261086964412787,0.012789624779792341,0.01390529446615402,0.012712241493328216,0.010216249948765901,0.012695823967660207,0.013667751175097534,0.014374179460347617,0.013041867613091453,0.014605282648276699,0.013301138381151222,0.013203576033746181,0.010595890520021467,0.010277573077128772,0.009425213401816885,0.013741979703846545,0.01165278481793985,0.012320205772405323,0.011059056096414619,0.011871528276686716,0.011662027103849186,0.012086581337351033,0.012542284999537967,0.01334336792675877,0.014877156909188557,219082120,219119071,ARPC2|ARC34|PNAS-139|PRO2446|p34-Arc|-|2q35|protein-coding,1,0.012329972319957973
92,0.0006999413611226233,0.0005568982255782985,0.0005932480453259616,0.0005242676634834646,0.0007063306847838417,0.0006882250921261159,0.0006779769044327714,0.0005622303201773258,0.0005724684557034383,0.0005830767426605878,0.0006967032518768865,0.0006577517300949158,0.0004678381944600838,0.00070457513962558,0.0006356916442242114,0.0004905449364901103,0.00031287419192971885,0.0003984719150414009,0.0006092116971619432,0.00042885653843492054,0.0006183023151792964,0.00039245625469025967,0.0005404515796411991,0.0005828244484788468,0.0007327383013367896,0.0007860963358134089,0.000461028633051393,0.0006843855985916076,190526125,190535557,ASNSD1|NBLA00058|NS3TP1|-|2q32.2|protein-coding,1,0.0005844809357684642
