,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,160_26YR_F,162_21YR_M,16_24YR_F,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0014956749994243566,0.001079573916614391,0.0011082756974591485,0.0012878815888391812,0.0012195195148516208,0.001248523900967537,0.0014768707348469506,0.0013524564444859235,0.0012122431776290788,0.0010986998649637186,0.0016122410522520637,0.0015811528005236666,0.0014373777652496754,0.0014046307420959169,0.0011276857928322474,0.0011679554142535393,0.001300389007678131,0.0013504473245265854,0.0013554282845310447,0.0011233506898552816,0.0013120340804709028,0.0012906992583106766,0.0009185831816158403,0.0011342448483397688,0.0011567389453086224,0.001408172810568891,0.001070401378532099,0.0010876141282564135,0.001020212695289491,219128852,219134932,AAMP|-|-|2q35|protein-coding,1,0.0012565200013990609
13,0.0013523781746732268,0.0013930542251194785,0.0014557107833771661,0.0014091871821009989,0.0011206374744311051,0.0014166268881942628,0.0012420330464189186,0.0013134161413701116,0.0011584248616444777,0.001024956594411488,0.001275795372186506,0.0013325218229959454,0.0011998144239204255,0.0011876568931439917,0.00106338024634006,0.0011679192019503658,0.0012259758123379094,0.0011971865185198402,0.001265519513490859,0.0010776649096231367,0.0013983834584117025,0.0012870118590775316,0.0010884553313784237,0.0012573618463773203,0.0011270970914274904,0.001397823176185289,0.0012791456702029487,0.0013685887702122618,0.0012377885936955754,264869,278282,ACP1|HAAP|LMW-PTP|LMWPTP|-|2p25.3|protein-coding,1,0.0012524660649385802
16,0.0011072308483448337,0.0007570888565509739,0.0006872209235806181,0.0007693838063195108,0.0008666222095064964,0.000997254606075373,0.0009067962863364328,0.0009807112288731106,0.0007637452194873532,0.0008051118086484161,0.0009601203861513358,0.0011634595157013186,0.0009898330233709556,0.0010024304201670892,0.0008218636728498863,0.0010733326660612936,0.0007694921565040954,0.0011752241578039226,0.000924501529003188,0.0009513414353524819,0.0010032305836921134,0.0010302082332761201,0.0008863318208781149,0.0010536134934097953,0.0010274231034708603,0.0011251142010173692,0.0009741897110750956,0.0008586214493681527,0.0009537848167441398,98272402,98280561,ACTR1B|ARP1B|CTRN2|PC3|-|2q11.2|protein-coding,1,0.0009443200748144982
17,0.0029668659671960034,0.005199803366880439,0.004530708582055044,0.003509833851831116,0.003051068841753492,0.002897440050472891,0.0037631088398627386,0.0033393570116952752,0.003514271279136179,0.00268152242944622,0.004295775157751444,0.0032876558203954348,0.0032031343331886497,0.0033555090025484194,0.0030739268123021867,0.003807940952508144,0.0042343008224965326,0.0032172479853795695,0.003376011556786254,0.003943569046493456,0.004069980878943718,0.004054532764714466,0.0028939696622949152,0.0036247562928718112,0.005298416295625907,0.0036596851898015948,0.003776587416125001,0.0034984155243287162,0.0031728694988798177,65454829,65498390,ACTR2|ARP2|-|2p14|protein-coding,1,0.003630974663233292
18,0.0018233312098488747,0.0030765212675180256,0.002821084290977681,0.002646961990327243,0.0020669809243077605,0.0017783591550994823,0.0022131566476417787,0.001915797043261477,0.002369804643829953,0.0018139347230558373,0.002464709898485904,0.002582603070463759,0.0018533270950896377,0.0021395162719349383,0.0018962340451132117,0.0022855757270959717,0.0023089805714088065,0.0022115780094925765,0.002549582249275134,0.002225959424304163,0.0025598235988827304,0.002346646268412215,0.0019099473085434115,0.002442505713386294,0.0030287875213522697,0.002498191634841865,0.002433983779353781,0.0021204155924861136,0.0021104971461701556,114647511,114719129,ACTR3|ARP3|-|2q14.1|protein-coding,1,0.002292924028343485
28,0.0018184190530282683,0.001785201575961804,0.0013844100982814184,0.00172736347838947,0.0014652625468227624,0.0021510841963347373,0.0016194772792093885,0.002042364451656012,0.0016007711272505302,0.0014063627790087871,0.0017505540928810842,0.002393690829512256,0.0022444270603261453,0.0019819031929792946,0.001789945457031802,0.0018701843973932357,0.0017872738855790292,0.0020026184366882427,0.001596231603516652,0.0018985573989114253,0.001822085132441434,0.0017046006950053882,0.0014902675806624883,0.0017004916723380812,0.0018742800832367062,0.0016365651182070262,0.0015622658287383134,0.0016130216361503011,0.0015528017643069636,3501690,3523350,ADI1|APL1|ARD|Fe-ARD|HMFT1638|MTCBP1|Ni-ARD|SIPL|mtnD|-|2p25.3|protein-coding,1,0.0017680166362706567
70,0.0020040064779068075,0.0020747330771309085,0.0025239058044572485,0.002312130383265814,0.002355778043139041,0.0025014119745155375,0.0023807359466897736,0.0035163710768268083,0.0016816065256578822,0.004457499956390401,0.0015345388749650512,0.0018968934473721877,0.0037149373117137605,0.003758271224936982,0.0018875636343502204,0.0018284316118342386,0.0014670916271505717,0.003014988121891102,0.0018091831503723088,0.003277534544714461,0.0029616547837008618,0.0023527797641663575,0.003020690165634897,0.003355109509600328,0.0007590099799324278,0.0025906769014953316,0.0023455599656917094,0.004152711831738135,0.0031120896297554923,69240276,69399689,ANTXR1|ATR|GAPO|TEM8|-|2p13.3|protein-coding,1,0.002574065356792988
71,0.0011941529983344721,0.0013373780378247845,0.0009722159920652722,0.0008597027748874533,0.0011035928269967517,0.0009615177966428972,0.001062377720457251,0.0008589650627308293,0.0012124590264899796,0.000974983362844367,0.0010993038177682965,0.001531908071494055,0.001474224847127307,0.0012920499714133141,0.0012016124530219651,0.001273188367275608,0.0011194552038962268,0.0012559774588478284,0.0010163311119144045,0.0012365719713001624,0.0012481019539719934,0.0011480589731235691,0.00134762741609889,0.00121735072549375,0.0011960878554795606,0.0012285327280535127,0.0011508882885658432,0.0011260675464803854,0.0012049937002831695,69969106,70053609,ANXA4|ANX4|HEL-S-274|P32.5|PAP-II|PIG28|PP4-X|ZAP36|-|2p13.3|protein-coding,1,0.001169161312444272
86,0.01252707442685108,0.014082320212567315,0.013163525559980354,0.012066438140309547,0.010768715907819469,0.010955637691662315,0.012126441394963227,0.010971305102830238,0.01211257467830965,0.010435196846992296,0.012697936306923919,0.0134020839305031,0.012436936198018183,0.0127553411147182,0.010172407315210349,0.011961285861224896,0.01239291857819844,0.011916681780655879,0.013122210990397936,0.010119362122607188,0.012781035786369061,0.009825896707039306,0.008106478785197246,0.010922350748906537,0.012702371203262522,0.011560191430884032,0.010853622555592047,0.00890527493036016,0.00839724177455792,219082120,219119071,ARPC2|ARC34|PNAS-139|PRO2446|p34-Arc|-|2q35|protein-coding,1,0.011525546830445254
92,0.000641228346214953,0.0008089715527636481,0.0008354986589933286,0.0006804028965451674,0.0004854454101111466,0.0005882163552555055,0.0007113913200957672,0.0006788152302807566,0.0006130107649582901,0.0005247750811531591,0.0005612439343144408,0.0006723637102499272,0.0005628252993174282,0.0006251543972022174,0.0006580385431702033,0.0007984812849747478,0.0007109000053008253,0.0005263830786750036,0.0007534384564119396,0.0006493034217274237,0.0006626367686664625,0.0007252858729273301,0.0006430044813284473,0.0006549869979084957,0.0007629523093068318,0.0006589915697558938,0.0007271023497631711,0.0006938893584870645,0.0006192769039375991,190526125,190535557,ASNSD1|NBLA00058|NS3TP1|-|2q32.2|protein-coding,1,0.0006632418744757645
100,0.0007670256122926725,0.0006304092452665566,0.0006299380916226265,0.0008582590798733069,0.0008826664938860119,0.000877034002915432,0.000909766441823291,0.0008830320769006169,0.0007794302367128118,0.0008827106918234285,0.0010163397313269187,0.0010079120568539264,0.0008533323040629737,0.0007861790146633945,0.000845555189978587,0.0006643871263234331,0.0008788434909800855,0.0008371465184801968,0.0007799234970182721,0.0008549658303978819,0.0010073703548643092,0.0008126516785205598,0.0008084565839748269,0.0008798258941391017,0.0007888377927463148,0.0009333346977212245,0.0008338220304745798,0.0007249535443372138,0.0007038512901711482,220084102,220094410,ATG9A|APG9L1|MGD3208|mATG9|-|2q35|protein-coding,1,0.0008316538137983345
101,0.0011557767731734839,0.0008596663881324577,0.0007390696741987881,0.0008800905654530825,0.0008545793773463323,0.0009257809872104217,0.0011888438146082096,0.0007769647473510311,0.0009061335180615851,0.0006307108454490033,0.0010649629369713885,0.000993636998181535,0.0009005119396073341,0.0010151935877524966,0.0007366806899152322,0.0007014685247730538,0.0010546199445898951,0.0011488217530443538,0.0010755438317079202,0.0011026851320746875,0.0009595677141589548,0.0011337839919338688,0.000829770201001268,0.0009305345649449208,0.0010602634509953768,0.0012584532876061068,0.0009905106678319382,0.0009983919045187656,0.001171834419166181,216176679,216214496,ATIC|AICAR|AICARFT|HEL-S-70p|IMPCHASE|PURH|-|2q35|protein-coding,1,0.0009670638700606783
104,0.0016829126019848187,0.0012746130035586395,0.0013094059309986584,0.001253127272279119,0.001252916250682363,0.0014477524964096446,0.0015387359471587454,0.0014411202654176173,0.0013499907256939434,0.0012446890807777796,0.0016223296750668237,0.0015673845486680463,0.0014737551855970013,0.0014613024170348954,0.0011691744688955097,0.0013735688716724334,0.0014513481371515459,0.0014784950232854543,0.001389781266070639,0.0012374887428098374,0.0013566733111295796,0.0013398767510537106,0.0010370629191459508,0.0012719424927126273,0.0013796293221086538,0.0016321684690139922,0.0012379706537273525,0.001142867940484549,0.0012837014444729436,176040986,176046490,ATP5G3|P3|-|2q31.1|protein-coding,1,0.001369027076381478
109,0.002905809392964871,0.0025444745637418194,0.002034388528093578,0.0020530751584103154,0.002587862271861434,0.003059737864738811,0.0022039726142284674,0.002989679758586681,0.00222705659715422,0.002335827453024975,0.0028203041802861433,0.004295863514559145,0.003807289847172993,0.0035140452036879133,0.0028411186776923867,0.003172849579452038,0.0028895120708556325,0.0032393689190970457,0.002281037974229058,0.002747831606186741,0.003086902388882293,0.0024299230768360168,0.0032659653225578073,0.0027485470081370284,0.0021754591707265534,0.0030763704579257986,0.0030077138505526504,0.003039694919549824,0.0028058582028245367,27435219,27440046,ATRAID|APR--3|APR-3|APR3|C2orf28|HSPC013|PRO240|p18|-|2p23.3|protein-coding,1,0.002834053109448854
