,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
4,0.0005817781919794974,0.0005599984227350855,0.0005297413394369775,187464230,187565760,ENSG00000003436,1,0.0005571726513838534
12,0.0004976800443976706,0.0005042760208413066,0.0005348896402601221,39249266,39437301,ENSG00000011566,1,0.000512281901833033
14,0.0007402944104500146,0.0008342597701427669,0.0007024881061102986,200853009,200864691,ENSG00000013441,1,0.0007590140955676933
15,0.001437990155099429,0.0014634153966741191,0.0013811256200299247,63588609,63607197,ENSG00000014641,1,0.0014275103906011574
27,0.14457506056413175,0.15944330845315985,0.11938355287999468,84905656,84906671,ENSG00000034510,1,0.1411339739657621
30,0.0005873133226955409,0.0005131074523765668,0.0006179845558316716,224470150,224585397,ENSG00000036257,1,0.0005728017769679265
33,0.0008139301929082451,0.0008552421416641575,0.0008312070781695902,85341955,85354531,ENSG00000042445,1,0.000833459804247331
34,0.0010783714790180221,0.001351446107180157,0.0009490457990054968,85394753,85418432,ENSG00000042493,1,0.001126287795067892
36,0.0023399556995934963,0.0022479508318139327,0.0028384341502140837,32946953,33399509,ENSG00000049323,1,0.0024754468938738374
40,0.0007045174438185945,0.0006891164422957165,0.0008548451702472595,37099210,37157522,ENSG00000055332,1,0.0007494930187871901
42,0.0012191888824219057,0.0011259269347134312,0.0013400052019025572,20248691,20352234,ENSG00000055917,1,0.0012283736730126314
45,0.0014194626818522771,0.0012867839620526273,0.0013926344830100792,182909115,183038858,ENSG00000061676,1,0.0013662937089716613
46,0.0021729756694861416,0.0025499770473978193,0.0028423972600535954,240435663,240468076,ENSG00000063660,1,0.002521783325645852
51,0.0012943884065962099,0.0012688590210379845,0.0012889839051136503,186486253,186509361,ENSG00000065548,1,0.0012840771109159483
53,0.0031022804558782638,0.003016526587168884,0.0028822938153464294,74186172,74217565,ENSG00000065911,1,0.003000366952797859
60,0.010496734154204053,0.010334489437941732,0.00920969635699756,20032650,20051628,ENSG00000068697,1,0.010013639983047782
64,0.0009610119664709145,0.0009059476995497299,0.0011416852919727116,53864069,53970993,ENSG00000068878,1,0.001002881652664452
65,0.002317454679709552,0.0023304493605484475,0.002270056404387686,53787009,53833038,ENSG00000068912,1,0.0023059868148818954
67,0.0008125026923022801,0.0007130994377651715,0.0009569909329432174,101696850,101894690,ENSG00000071054,1,0.0008275310210035564
69,0.009171796043859502,0.009181987773795417,0.006371694942799324,101002229,101024032,ENSG00000071082,1,0.008241826253484748
70,0.0010373029760860806,0.0009002088805106954,0.0010773173640764122,12716910,12742734,ENSG00000071575,1,0.0010049430735577295
72,0.018325634875163813,0.01782326090921994,0.01846314377912175,171522247,171558129,ENSG00000071967,1,0.01820401318783517
82,0.0007634725547557176,0.0006883025629419995,0.0007674557679383999,71276561,71435069,ENSG00000075292,1,0.0007397436285453723
84,0.001188234054273468,0.0010643159732566393,0.0013783425976276412,28392448,28417317,ENSG00000075426,1,0.0012102975417192495
90,0.0009696067219497368,0.0009040203704878349,0.001035198703492922,182716255,182794464,ENSG00000077232,1,0.0009696085986434979
91,0.0011989047363967435,0.001220478289306581,0.0012636750612529952,171687409,171750158,ENSG00000077380,1,0.00122768602898544
93,0.002359524247592284,0.0023836717920669563,0.0024080908037899342,162170684,162245151,ENSG00000078098,1,0.002383762281149725
94,0.00048201326960562975,0.0005023141940625298,0.0005165419021048229,178463664,178478600,ENSG00000079150,1,0.0005002897885909942
96,0.003803132962595095,0.0036515706134354017,0.0036560412866743085,216107464,216206303,ENSG00000079246,1,0.003703581620901602
98,0.0006924646455406251,0.0006881576889296189,0.001043454899587374,217799588,218033982,ENSG00000079308,1,0.0008080257446858727
99,0.0013343341099977789,0.0013884997000008276,0.001609355121869914,15591178,15634346,ENSG00000079785,1,0.0014440629772895068
100,0.0005301926544417153,0.0004739679666413592,0.0005416464438513229,151409883,151508013,ENSG00000080345,1,0.0005152690216447992
102,0.0013021042282208835,0.0011728084142541536,0.001171996111604876,196133583,196176503,ENSG00000081320,1,0.001215636251359971
105,0.0009213362934924096,0.0007977962862178599,0.0009249447553291074,201387858,201480846,ENSG00000082146,1,0.0008813591116797922
106,0.0026312943231701575,0.002408445762081386,0.0022329886719595943,200810594,200827338,ENSG00000082153,1,0.002424242919070379
109,0.0005340062645392334,0.0005111357392137699,0.0005534255729688658,61476032,61538741,ENSG00000082898,1,0.0005328558589072896
110,0.0017443119196348179,0.0015416110787428024,0.0016242867244473174,96184859,96208827,ENSG00000084090,1,0.001636736574274979
116,0.0020429996411153437,0.00184899821520176,0.00204380077525618,26034084,26137454,ENSG00000084733,1,0.0019785995438577615
118,0.0016938673305052446,0.0017979129691727167,0.001867443619705018,26190635,26244672,ENSG00000084754,1,0.0017864079731276597
121,0.0014689848086221727,0.001323989603046556,0.0014339492002351244,223855716,223945357,ENSG00000085449,1,0.0014089745373012843
122,0.0006030662475811324,0.0005502528930876542,0.0005729148146885516,55236595,55269347,ENSG00000085760,1,0.000575411318452446
