,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
4,0.0010392237533829282,0.0016767960711925026,0.0008402622961754687,187464230,187565760,ENSG00000003436,1,0.0011854273735836332
12,0.0004279391993375956,0.00046217844000189456,0.0005683988057086202,39249266,39437301,ENSG00000011566,1,0.0004861721483493701
14,0.0009104819065025623,0.0007210496673173705,0.0008562373571679503,200853009,200864691,ENSG00000013441,1,0.0008292563103292944
15,0.0015978228644276536,0.0016827370534102134,0.0014751626954849285,63588609,63607197,ENSG00000014641,1,0.0015852408711075985
24,0.0005666941709265922,0.00040914387001761264,0.0004662956563916067,57907629,58159920,ENSG00000028116,1,0.0004807112324452705
27,0.21550295530109032,0.2021598037657589,0.1565325699958605,84905656,84906671,ENSG00000034510,1,0.19139844302090325
30,0.0005045332146379835,0.0004999593752887454,0.000565748029584063,224470150,224585397,ENSG00000036257,1,0.0005234135398369307
33,0.0008180348734013657,0.0006293501639184604,0.0005499167419201112,85341955,85354531,ENSG00000042445,1,0.0006657672597466458
34,0.0007397428486879054,0.0010857089717975612,0.0013802049434750107,85394753,85418432,ENSG00000042493,1,0.0010685522546534925
36,0.002858745542997462,0.002861326244749477,0.0026780679956052793,32946953,33399509,ENSG00000049323,1,0.002799379927784073
39,0.0005849270636017326,0.0005511049122757773,0.0005198089160509166,202265736,202303661,ENSG00000055044,1,0.0005519469639761422
40,0.0007402505014561424,0.0007107468996713685,0.0006847827582092821,37099210,37157522,ENSG00000055332,1,0.0007119267197789311
42,0.0011318728702192549,0.0008955789892374799,0.0011314773495582613,20248691,20352234,ENSG00000055917,1,0.0010529764030049987
45,0.001313144083397609,0.0011618409650418766,0.0011920304798702425,182909115,183038858,ENSG00000061676,1,0.0012223385094365762
46,0.003595524589919071,0.0019132398133094972,0.002062796096882832,240435663,240468076,ENSG00000063660,1,0.002523853500037133
51,0.0014405156410465835,0.0014125793482583943,0.0013698316907624557,186486253,186509361,ENSG00000065548,1,0.0014076422266891444
53,0.004648788198834484,0.0029086662451296087,0.004589657514426699,74186172,74217565,ENSG00000065911,1,0.004049037319463597
60,0.008170663160004709,0.0070729764273061895,0.007138925275149326,20032650,20051628,ENSG00000068697,1,0.007460854954153408
63,0.0005429634210810284,0.0004651825066979643,0.0004275134915990065,45388680,45612165,ENSG00000068784,1,0.0004785531397926664
64,0.0006917440513976024,0.0006966777592183297,0.0007822307931861791,53864069,53970993,ENSG00000068878,1,0.000723550867934037
65,0.0028311954444118445,0.002417357422059119,0.0023068511906367546,53787009,53833038,ENSG00000068912,1,0.002518468019035906
