,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
4,0.0005709595717814218,0.000612634532969566,0.0003227947332092298,187464230,187565760,ENSG00000003436,1,0.0005021296126534059
12,0.0004112981298768705,0.0003992774119069199,0.00034665944425894216,39249266,39437301,ENSG00000011566,1,0.0003857449953475775
13,0.0009779256595109048,0.0010899795058145533,0.0009689257500549806,31234152,31269451,ENSG00000013016,1,0.0010122769717934796
14,0.0007624881420616527,0.0006424490420647892,0.0006290067052578891,200853009,200864691,ENSG00000013441,1,0.0006779812964614436
15,0.001902143749999251,0.0017732211550090247,0.0019350549129009773,63588609,63607197,ENSG00000014641,1,0.0018701399393030841
18,0.0004769319892972073,0.00046884428973698684,0.0005007912403440995,177392746,177567024,ENSG00000018510,1,0.0004821891731260979
24,0.0009179253671002743,0.000793046610557691,0.0008532485955284616,57907629,58159920,ENSG00000028116,1,0.0008547401910621423
29,0.0005167020795790945,0.0007153254843594178,0.0006002543539083559,70295975,70302090,ENSG00000035141,1,0.0006107606392822894
30,0.0004900668684368847,0.0005537656881720593,0.0005327711388572684,224470150,224585397,ENSG00000036257,1,0.0005255345651554042
33,0.000713622407954132,0.0006814937155175919,0.0005833627606724353,85341955,85354531,ENSG00000042445,1,0.0006594929613813863
34,0.0011427841931358992,0.0018792076782270677,0.0024415335437282986,85394753,85418432,ENSG00000042493,1,0.001821175138363755
36,0.002804381780705853,0.00219335239731034,0.0034799609283859773,32946953,33399509,ENSG00000049323,1,0.0028258983688007233
39,0.0008292276082944645,0.0008677847003153269,0.0008890930405189113,202265736,202303661,ENSG00000055044,1,0.0008620351163762342
40,0.0006343438087498505,0.0006552205368311511,0.0005795091722534358,37099210,37157522,ENSG00000055332,1,0.0006230245059448124
42,0.001152631205884431,0.001104883740820446,0.001109316826597143,20248691,20352234,ENSG00000055917,1,0.0011222772577673401
45,0.0014144927125246103,0.0014957695397478528,0.001369612758813202,182909115,183038858,ENSG00000061676,1,0.0014266250036952218
46,0.002819986936217228,0.0016327992513124044,0.0026728028758960993,240435663,240468076,ENSG00000063660,1,0.002375196354475244
51,0.0015050717825751995,0.0014137615576551288,0.0016045620449064467,186486253,186509361,ENSG00000065548,1,0.0015077984617122584
53,0.004039492403351333,0.0052710173679074435,0.0043008856289261385,74186172,74217565,ENSG00000065911,1,0.004537131800061638
60,0.006213672465926766,0.006309091254413452,0.0054254058205675535,20032650,20051628,ENSG00000068697,1,0.00598272318030259
63,0.0005355528007599649,0.0004667315639308572,0.00043594441523118544,45388680,45612165,ENSG00000068784,1,0.0004794095933073358
64,0.0009276567199053469,0.0009478369867681189,0.0013413155906316372,53864069,53970993,ENSG00000068878,1,0.0010722697657683676
65,0.002060646865657412,0.0020723648971326665,0.0021250578379938593,53787009,53833038,ENSG00000068912,1,0.0020860232002613125
67,0.0006844211148950573,0.0009250099415415361,0.0007533667443995319,101696850,101894690,ENSG00000071054,1,0.0007875992669453751
69,0.0073794261794269435,0.008038788119681254,0.006998682429508113,101002229,101024032,ENSG00000071082,1,0.00747229890953877
70,0.0006263784564552641,0.0005885119313203764,0.00065624686038195,12716910,12742734,ENSG00000071575,1,0.0006237124160525302
72,0.006034072188962023,0.006880833722850278,0.005956008395165214,171522247,171558129,ENSG00000071967,1,0.006290304768992505
82,0.0007805524067777685,0.0006788675614498008,0.0007044698830840818,71276561,71435069,ENSG00000075292,1,0.0007212966171038837
84,0.0004056255095607872,0.0005456691923972185,0.0007381524436893518,28392448,28417317,ENSG00000075426,1,0.0005631490485491192
88,0.000824800359435348,0.0009095323964210718,0.000929137501991917,135839626,135876443,ENSG00000076003,1,0.0008878234192827789
90,0.0009984446925339469,0.0011052965808384713,0.0010035327317149852,182716255,182794464,ENSG00000077232,1,0.0010357580016958012
91,0.0017059233753338198,0.001412323148693043,0.0014050151361774108,171687409,171750158,ENSG00000077380,1,0.001507753886734758
93,0.001155033220679756,0.0018580003041227956,0.0012434077196219104,162170684,162245151,ENSG00000078098,1,0.001418813748141487
94,0.0006048393449203417,0.00048046716492071494,0.000600150826213523,178463664,178478600,ENSG00000079150,1,0.0005618191120181932
96,0.006143319305052805,0.005797439747641183,0.005697592442863101,216107464,216206303,ENSG00000079246,1,0.0058794504985190295
98,0.00030069791231186873,0.00035817606343335545,0.0005531072442950997,217799588,218033982,ENSG00000079308,1,0.00040399374001344126
99,0.0018692981818621036,0.0018573361810338366,0.0020067330880382634,15591178,15634346,ENSG00000079785,1,0.0019111224836447346
100,0.0005927762629296466,0.0006392067362335146,0.0006561681192454013,151409883,151508013,ENSG00000080345,1,0.0006293837061361875
102,0.001780094670480502,0.0013391998479379726,0.0013404323318451756,196133583,196176503,ENSG00000081320,1,0.00148657561675455
105,0.0007372710582624332,0.000761102929446801,0.0007730957544526059,201387858,201480846,ENSG00000082146,1,0.0007571565807206133
106,0.003776872259833286,0.004448208243378076,0.0038731139518525617,200810594,200827338,ENSG00000082153,1,0.004032731485021308
109,0.0008859587426148652,0.0009682906322774241,0.001002144019999269,61476032,61538741,ENSG00000082898,1,0.0009521311316305195
110,0.0019154335114531106,0.0017879004616184004,0.001763465592324277,96184859,96208827,ENSG00000084090,1,0.001822266521798596
116,0.0023452008313220793,0.0022218593350920687,0.0023051343518323665,26034084,26137454,ENSG00000084733,1,0.0022907315060821712
118,0.0018883732555415034,0.0018245237864104767,0.001932587309352493,26190635,26244672,ENSG00000084754,1,0.001881828117101491
121,0.0008365028659232191,0.0010363351307498398,0.0008269631445076489,223855716,223945357,ENSG00000085449,1,0.0008999337137269026
