,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,14_1YR_M,15_12YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
11,0.009929404542664211,0.008657205185603051,0.007490308351217648,0.007449611143890562,0.00895169333310004,0.012702138987945514,0.0109157156994459,0.009593627165890158,0.012478971572318153,0.010887976545817179,0.009840344564422766,0.007281184304004347,0.015601599568642096,0.007279625965183052,0.008057672592281998,0.006903731029001548,0.009387683543537903,0.005752276970816125,0.012784684286359645,0.00873469685511025,0.008610097453123602,0.005894922300417827,0.006375518250513081,0.009318102113113276,0.007212163002259404,0.007987289659575467,0.007639976307996052,0.01081355355450993,39138256,39221172,ACTN4|ACTININ-4|FSGS|FSGS1|-|19q13.2|protein-coding,1,0.009090420530312882
21,0.004643547783510952,0.005430968135864089,0.005415548951905539,0.004912540205943428,0.004443168398763008,0.0049472979344057245,0.005621123139743214,0.005353211284347815,0.004902312690272284,0.004243896541681445,0.004162145706066465,0.004076367351195347,0.004406446260385859,0.004320104707748327,0.004202898488842128,0.004266894500490306,0.004953966922016943,0.004793800854687501,0.005384707410895634,0.005344362987041799,0.004043483433531541,0.004116143600209124,0.004403808385756739,0.003985017589637503,0.0044495322094579935,0.004349880417771891,0.005143849950641659,0.005546456393167881,3052908,3062371,AES|AES-1|AES-2|ESP1|GRG|GRG5|Grg-5|TLE5|-|19p13.3|protein-coding,1,0.004709410079856506
39,0.0016027537666580024,0.0017862700341526427,0.0019516517615559821,0.0019967676320219565,0.0016847670430148929,0.0018038376326890513,0.0020212783374358415,0.0015364540899570596,0.0017153919233569472,0.0018291804196393193,0.001720260768060298,0.0017490122388049726,0.0017026538862369804,0.0014507515334138531,0.0012609848337666563,0.0014192336311263161,0.0016649177506374998,0.0015727028675583592,0.0014702090246614776,0.00175430018612993,0.0014685716653963072,0.0017034408713678406,0.0016351691821798262,0.0015190650846487015,0.001566707236470739,0.001474372281819737,0.0015321461006910168,0.0013581173699287843,50270180,50310369,AP2A1|ADTAA|AP2-ALPHA|CLAPA1|-|19q13.33|protein-coding,1,0.0016411060411921782
40,0.005955495089933396,0.005607174443226022,0.005639428984567753,0.005543849007161831,0.006470109887868396,0.006559465174679992,0.005522536705102489,0.005258719825805571,0.005255216941057897,0.006586759235358941,0.005848392461094619,0.005446395002882746,0.007066909481407692,0.006520097120373699,0.006568846262071521,0.005411027118822932,0.006499310652630241,0.005508741744970412,0.006649954655601321,0.006124280413500163,0.00641543653188374,0.005576295845696914,0.006020013999624571,0.006326403943624517,0.006464705444228685,0.005799607616737561,0.0055222902270483714,0.0065386530406037115,47341415,47354026,AP2S1|AP17|CLAPS2|FBH3|FBHOk|HHC3|-|19q13.32|protein-coding,1,0.006025218459198775
61,0.0020186392654164293,0.001553827671249666,0.0017366090986041176,0.0016756135886595107,0.0019209768841840086,0.0020087282951746625,0.002085424613036409,0.0016988892041913195,0.002034894715074407,0.0017665055131196397,0.0018946546484369675,0.0016864732589600543,0.0015311555902878657,0.002235357294367928,0.0023314897358174434,0.0016720185377693613,0.0016921835020104112,0.0015413315202838945,0.002141965512850936,0.001792625770937438,0.0019184824281873291,0.0015372421168598353,0.0016869639502566389,0.0015642219632504791,0.002028532886190496,0.001919707531350968,0.0019963830207305033,0.001757872717271391,12848273,12859138,ASNA1|ARSA-I|ARSA1|ASNA-I|GET3|TRC40|-|19p13.13|protein-coding,1,0.0018367418155189326
72,0.0047982144206821925,0.003575780005661559,0.004377531730553961,0.00333060874479165,0.005331493307481401,0.0035570524518684543,0.006463112045120159,0.00524795605317559,0.005914976829156523,0.0032735378131028892,0.0028050442369534742,0.0032835818218183745,0.003280110025004514,0.002723986198891996,0.0033625835244466325,0.0022045798386003336,0.0022893349002830387,0.0031534261061908824,0.006626637902652222,0.0026821329865717764,0.0029022474486341625,0.0023413245161208935,0.0027553981217379214,0.003816129984272919,0.0031990603000458203,0.0037395768537108885,0.002760150049358342,0.0039299960121348555,41732660,41767672,AXL|ARK|JTK11|Tyro7|UFO|-|19q13.2|protein-coding,1,0.0037044844367508357
77,0.0016926226410572634,0.0014843078725478998,0.0015566521124127496,0.0015626095223533084,0.0015695860905573047,0.0016193184183908727,0.0016835044065059157,0.0015669585365013145,0.0018501327606658584,0.0015690773079449422,0.001686987980493746,0.0017525591040243387,0.0017295738411480517,0.0017580055829030236,0.0020265766687062522,0.001785524225567272,0.001430531110334614,0.0015882423365145522,0.0016943925005968128,0.0016970996620234455,0.0017868977037762402,0.0016203590145391497,0.0016357539618194032,0.001478173266635407,0.0015188600503953371,0.0016067289555218218,0.0017904205330700888,0.001656741470749408,17378185,17390162,BABAM1|C19orf62|HSPC142|MERIT40|NBA1|-|19p13.11|protein-coding,1,0.0016570784870627285
78,0.0033884713442724496,0.002857763602691851,0.0027322860859702843,0.003236341103986994,0.002467735532182316,0.003712731717577958,0.0030994565121981485,0.003218878551034535,0.003593372745163366,0.001966408319772142,0.0027638650444206125,0.002666141893688464,0.0028045537210318336,0.0030296080230699718,0.0031731283670775865,0.0026930589719999266,0.0035404151428503026,0.0022863070293289095,0.003670006770633477,0.002613459460146306,0.003363980619864257,0.0021858482619037277,0.0023840630506065793,0.002156625688081785,0.0028998980099454712,0.0023573091632002044,0.0035122606120434356,0.0038646743190055128,49458117,49465055,BAX|BCL2L4|-|19q13.33|protein-coding,1,0.0029370946308481575
95,0.006932116278340956,0.009929898863966878,0.011133063352421466,0.01045789481872592,0.009285867802395147,0.008771108148913308,0.009096423174479252,0.009062330752438761,0.007414313198104175,0.009533874617162279,0.007871279115078919,0.00936311265064087,0.008999779983696355,0.007323597125839181,0.006918294314338429,0.009685622247491981,0.00921959714874806,0.010439014226216738,0.007668997046586412,0.008939689387583884,0.007844541569851472,0.00869090185338067,0.010608278591693573,0.011138931226821374,0.008019888380752627,0.008011981330487859,0.009018787759131293,0.0072951624609756,572454,583493,BSG|5F7|CD147|EMMPRIN|OK|TCSF|-|19p13.3|protein-coding,1,0.008881226693795125
105,0.0027861655393883757,0.0027822730622906653,0.002800171154790092,0.0029996682648949146,0.0028636642083190215,0.0025781878999337525,0.0030652136049279803,0.0025474829151699847,0.0033032989088870217,0.00296083817181662,0.0029819088688821153,0.0031101523431610856,0.002980398237048963,0.0034359826641844316,0.003526547419938436,0.0031898280673674523,0.002379442144523665,0.003092813822708528,0.002800601104219576,0.0038108872541482617,0.0032130141775288893,0.003286586502544667,0.002238536460300438,0.002732936503888504,0.0029716474477623762,0.002910169651346153,0.003519842053307009,0.003289932850193771,12841454,12845589,C19orf43|fSAP18|-|19p13.13|protein-coding,1,0.003005649689409741
110,0.0029032715957209515,0.002269807542166859,0.002160890778727915,0.0026989235421680823,0.0027113839482664427,0.002334059852255719,0.00270660988708717,0.002095064108263982,0.0028596351109489867,0.002687597175912805,0.002557433752253377,0.0023200983076886827,0.0031966005108405157,0.002671458220695361,0.0029993864163598396,0.003287657476372921,0.0026353898402779476,0.0024610842823200693,0.003319419750484836,0.0027559878688832398,0.0030508845688607174,0.0018998798799640623,0.0018878775264255655,0.0020821849914188736,0.002995208238764715,0.0024369747429364118,0.0030619861796643633,0.00301750449966974,13885257,13889586,C19orf53|HSPC023|LYDG10|-|19p13.13|protein-coding,1,0.0026451521641214343
134,0.00809750818958922,0.007684992554623956,0.006447894428517637,0.006827001397369305,0.008028000105917822,0.007356868581905854,0.007718698461810973,0.006878901601674895,0.008553773167043251,0.00671962283834,0.007853777958252452,0.0066051191783405416,0.006397414194195943,0.0068638536631859546,0.0076221861938130095,0.006230868997424179,0.006820076271335283,0.005947731742982865,0.009131600965447288,0.0067565703190798215,0.008420807069677188,0.0060766791926027365,0.006866816687706202,0.006673720578556788,0.008640535956776194,0.006915298437511065,0.00674116485686081,0.006323199515404705,47105326,47114039,CALM3|CaM|CaMIII|HEL-S-72|PHKD|PHKD3|-|19q13.32|protein-coding,1,0.007185738682355211
136,0.04213688826948496,0.03892553309466412,0.01993372060651264,0.02061140636780841,0.03180800130544651,0.03437599548986487,0.03287271757511298,0.03754820829984722,0.0314477574629257,0.030607220860116583,0.030434799975572503,0.024370877839357336,0.022206922739152868,0.026634256937093592,0.03074463946944016,0.022760149516339652,0.036662553446150666,0.03807174071543882,0.039255383255337124,0.028776016934644887,0.03348141229524325,0.025674711578758516,0.024135484754335326,0.030257175238940122,0.028749158886163608,0.03139541297704774,0.030425145113524184,0.037610613698238524,13049414,13055304,CALR|CRT|HEL-S-99n|RO|SSA|cC1qR|-|19p13.13|protein-coding,1,0.03078263945366297
139,0.015497495654033409,0.01631174232907803,0.016064227716770126,0.015638181890876714,0.01531658715188756,0.015215731048707567,0.01458925376302133,0.01713635147248835,0.013808787429344665,0.014216585489989766,0.010644285940241827,0.011909598803882898,0.01561942794075783,0.01317670763041097,0.014047991036640377,0.012509749054207668,0.017324263136331317,0.012151697632678867,0.01849833341627913,0.013005121030099607,0.013457724407880827,0.01274193955313104,0.016074756892484336,0.013924411518372122,0.01476672576071584,0.01272590083601339,0.015582041461006911,0.013408945025218348,36632322,36641255,CAPNS1|CALPAIN4|CANP|CANPS|CAPN4|CDPS|CSS1|-|19q13.12|protein-coding,1,0.014477305893662529
175,0.004249737767233163,0.004356743762981735,0.004119928998549264,0.0038817858690882606,0.004698606254335076,0.004731539363071852,0.0048099449608386205,0.003982808595872242,0.0041892888249703145,0.004914963469708021,0.004579249747231821,0.004695560327652071,0.0048436848690650205,0.005053023333847897,0.0045140455998964974,0.005432046690637359,0.00431126779410324,0.005977223315786821,0.004780477576408227,0.00625837883845433,0.005167403325770948,0.004653915534730388,0.004379080560997487,0.004711748738157642,0.004824712196614802,0.004652749384944454,0.005045607107601185,0.004311529848958211,10501809,10514271,CDC37|P50CDC37|-|19p13.2|protein-coding,1,0.004718823309196677
204,0.0023710174262660455,0.002522198662220609,0.0023175892147860714,0.002386844954907948,0.0020274093240057038,0.002853978729667542,0.0025609986304809614,0.0027845837249205157,0.002364855730626313,0.002646653769643668,0.00222507648932065,0.0019875898855145294,0.002594515983867364,0.0021009707437462154,0.0023756831295242186,0.0023001697792068817,0.002690505288275579,0.0019844987948974733,0.0032584953314888027,0.002307759462872686,0.0021122556579563647,0.0025231514900070505,0.002892403637295942,0.002389928899241505,0.0025072608424988865,0.0019541826945116657,0.002892604146100691,0.0023723363337590487,59062933,59066491,CHMP2A|BC-2|BC2|CHMP2|VPS2|VPS2A|-|19q13.43|protein-coding,1,0.0024394828127718192
