,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
11,0.005402708008960215,0.009402375159454811,0.0072338095410620544,0.007638378510017438,0.006890904473095841,0.005317009687566713,0.006750588231692102,0.007288339304105843,0.008204107636849775,0.009286806689517268,0.014539974832007994,0.010436564576359742,0.008574589355097341,0.004690868517803055,0.012651237957709702,0.01423893479464322,0.011496676284187126,0.008420803445731486,0.01295634433847767,0.003724767257882528,0.0040876317769572195,0.0053799191282036815,0.005380101531206924,0.003149682599545251,0.004290785554506067,0.005159919154940789,0.009023981924716375,0.00427505838018607,0.0064001426547430846,0.006028786440563532,0.004307462716728478,0.004073611385719441,39138256,39221172,ACTN4|ACTININ-4|FSGS|FSGS1|-|19q13.2|protein-coding,1,0.007396964745319965
21,0.004936086073792092,0.004913822733454754,0.0040636864139558,0.00533422628495884,0.004134498523070065,0.004432902262773643,0.004429870688533424,0.004687792601563145,0.004456248175349794,0.003894726170266463,0.0053178474321681525,0.004335468096836455,0.005155626837366116,0.0041608186560089175,0.004493983993717328,0.0054338312270771,0.004235109178734504,0.005346355716832026,0.004449162827719657,0.004993240414128008,0.004157979899545926,0.004344396538481881,0.005086029002712661,0.00446310642546455,0.00545531758183426,0.0044736612015476305,0.004471539807168734,0.005216918633425071,0.004974836008198393,0.004789670692927607,0.004216101815441299,0.005021416494291447,3052908,3062371,AES|AES-1|AES-2|ESP1|GRG|GRG5|Grg-5|TLE5|-|19p13.3|protein-coding,1,0.004683633700292055
40,0.004609021867213172,0.004623224949110901,0.004582869776759401,0.004698161331425665,0.004603982894539789,0.002986440794026869,0.004017396655690424,0.0037200249775351532,0.005267357057158494,0.005260585300404882,0.005997933741620685,0.005980337217202825,0.005048299922393766,0.0049221969020641024,0.005444957095428631,0.0055044532009806925,0.005562036784933577,0.005213042471659039,0.005818778242285208,0.004650344437674483,0.005477429963243952,0.005469788996634195,0.005475223437166948,0.005116959205544338,0.004504292175145835,0.004706998125467808,0.005291905496181797,0.005464269524925019,0.0069659402938141764,0.005012208485485961,0.005403284084769671,0.006414456525240668,47341415,47354026,AP2S1|AP17|CLAPS2|FBH3|FBHOk|HHC3|-|19q13.32|protein-coding,1,0.0051191938104290045
72,0.005033326964278905,0.0034975195726725315,0.002146543082999528,0.0039288603125040775,0.0021388173376797118,0.0016813991061043728,0.0044148682927426675,0.0037770449631308045,0.003770163053524388,0.005005921167580906,0.005764898394276526,0.0042243064016420665,0.003833855526488909,0.0030652943577520065,0.006084801988966475,0.005104776967420053,0.006816925290472559,0.003507584635644747,0.004846619690271181,0.004361423402330886,0.006504241983336796,0.004429198854859925,0.004337243289892335,0.0036132484953909816,0.0037554386833562226,0.007163681741650772,0.0028641044051226695,0.005603338950797977,0.007374246954716513,0.005588874531771157,0.006243447763428248,0.00540865118200784,41732660,41767672,AXL|ARK|JTK11|Tyro7|UFO|-|19q13.2|protein-coding,1,0.0045590833545254604
78,0.004170714495268626,0.004599170125840782,0.004790118962092781,0.0035674214717176423,0.004541440179328126,0.0051637962659462884,0.004068649738453131,0.0036377904277895695,0.00321875548524508,0.0033133084982236495,0.003646030387687149,0.0038499607876613996,0.003493203993894291,0.002959248005855651,0.004155320426834774,0.003626968024753708,0.0031214653937984382,0.0025353496480818834,0.0027448919116082656,0.005425039943007425,0.0038108897033600616,0.0038232304820857276,0.005220222721303863,0.004328379447733757,0.0047029764882781985,0.004584221568199305,0.003067051306334484,0.0043838983575635515,0.003724479947419107,0.004485069313193294,0.004862930203922457,0.0037224328948367823,49458117,49465055,BAX|BCL2L4|-|19q13.33|protein-coding,1,0.003979513331478727
95,0.007007131033081641,0.006350990651338658,0.006736835656050005,0.00746839516588461,0.005755033819159036,0.008590342483691914,0.008338821454650666,0.007139772915337535,0.009184704795790642,0.008952460250522551,0.008891506864923822,0.008670733713353794,0.008996950678926053,0.009421026936137177,0.00889242669628589,0.009435228129720913,0.008836681863568247,0.009848169402691842,0.009958943712060565,0.007547123690898293,0.004307385107014968,0.004992093035188131,0.010270771470763702,0.007394219907423597,0.01002887134831066,0.005480075546766727,0.00935681972123503,0.006266711282447003,0.0043726124872886084,0.0076190321782541055,0.004834995504551191,0.007016920109220722,572454,583493,BSG|5F7|CD147|EMMPRIN|OK|TCSF|-|19p13.3|protein-coding,1,0.0077488683628918215
105,0.002633926075635639,0.00287192173164034,0.00247532582982886,0.0028563398840612485,0.0025066766970535206,0.002327139905466955,0.0024302656495654665,0.002527442606482102,0.0030458907581475997,0.0033157675623556107,0.003457447121762627,0.0035655974274956446,0.0040195997497070495,0.003889245408356671,0.0032493003991090155,0.0034501482575925906,0.0036075361313869557,0.0036100237622054402,0.0036796221557336907,0.002705323312689056,0.0032480201696184555,0.003453378362756279,0.002666406333029303,0.003419484287384119,0.002513198529169348,0.0031332608147476926,0.003022250127421139,0.0028044969411358638,0.003141488583100553,0.0027773360582738086,0.00335708858279968,0.002586810465872662,12841454,12845589,C19orf43|fSAP18|-|19p13.13|protein-coding,1,0.003073367490049531
110,0.0026268991037407363,0.0022746465051036104,0.00225776720520232,0.002021426490221745,0.0019180686014648467,0.0024976021761813033,0.002383054028525984,0.002114818659817496,0.002755706283663741,0.0025851666663071543,0.0022437613423150096,0.002703436228702006,0.0031048917624324156,0.0029903525104427466,0.002472589831119455,0.0024993116564481087,0.0023276185461788236,0.002762746524123159,0.002681357460785397,0.002544080931143423,0.0018767390973304329,0.002066056807891952,0.002258709926019863,0.0026146770186337804,0.0024251365845665233,0.0024013650171633635,0.0024338179463033885,0.002213382067206976,0.0021534697735196423,0.00273286181380294,0.0017923208785046905,0.002016708796263869,13885257,13889586,C19orf53|HSPC023|LYDG10|-|19p13.13|protein-coding,1,0.002398454632535215
134,0.008403121670261617,0.007806824767208155,0.0076699871897852896,0.006330425442163262,0.006277455934572261,0.004935768559099206,0.007763647970313627,0.008242925213542264,0.007719277955210487,0.008423588896246906,0.009052258503816227,0.006359015910012562,0.005703905559381616,0.004847982645505417,0.006635423782191129,0.008946744763976508,0.008856687954693158,0.007684807921579439,0.008143161689312626,0.008907478327355039,0.00932476202337773,0.008421162984192722,0.00750777395748323,0.006743883088047422,0.009465187712808422,0.011120114042365136,0.005181000218436238,0.009702815199422555,0.011177871214743779,0.00963719677004828,0.008809704157948394,0.007436073397412879,47105326,47114039,CALM3|CaM|CaMIII|HEL-S-72|PHKD|PHKD3|-|19q13.32|protein-coding,1,0.007913688606953549
136,0.032747342435397585,0.024180098030733354,0.02756490749340122,0.016404507086353933,0.018800737639713003,0.01726225332002678,0.030209803912563588,0.030773498779572767,0.024928900761522623,0.02336865901193077,0.027436269609246142,0.023184968444252187,0.02259482511615238,0.021162295301437213,0.02514943054957118,0.020926703307112278,0.02961768703312502,0.025100133871527174,0.022443707662026694,0.03278406902935871,0.04252518644577694,0.037146581793615706,0.030589365643001507,0.029541295016419344,0.023119530084897495,0.04889534135954985,0.03412548891522483,0.03858659944605409,0.058637693289820804,0.03787584345598971,0.0360406868471803,0.040397200384087166,13049414,13055304,CALR|CRT|HEL-S-99n|RO|SSA|cC1qR|-|19p13.13|protein-coding,1,0.02981630034614508
