,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.00484622169609546,0.005128623744233112,0.003933059176301921,0.004040955406054972,0.004467611173827933,0.0048079060227275445,0.0040522807792714565,0.004168104330846735,0.0048320628705516445,0.004951485336954214,0.005136127966990824,0.004749599846276202,0.005824633557143145,0.005412104768563724,0.004507767065400999,0.004864864793124131,0.004799968284964707,0.005601244982663599,0.004978203069622733,0.0050789215527260395,0.004195853789408469,0.004250649459993733,0.004909054131852059,0.0050911856100060195,0.005270275651016484,0.0043158708197714325,0.004319052614701224,0.0047078143928251295,0.00363501781202352,0.005401266222748812,0.00449458166464177,0.003089498817900233,23527774,23540779,ACIN1|ACINUS|ACN|fSAP152|-|14q11.2|protein-coding,1,0.004683183356600938
9,0.017859241852354567,0.027314190599774996,0.017351493267025845,0.0250447311195117,0.01563947781697633,0.013935439214681574,0.01983218864490868,0.024128810931868534,0.025296510739923075,0.022164345394286526,0.024566146443464904,0.026640693517984055,0.022120342364085353,0.01478017613632117,0.022042371792099346,0.026453291259209633,0.025338011301038986,0.023614135755013314,0.030486533125049606,0.01537518918018007,0.0107828772448159,0.015292711693715847,0.016376333318360886,0.011947714667396931,0.01200071671539573,0.011515542628967857,0.027089656982409217,0.013919177307987187,0.01760431625822966,0.012625685635193852,0.012520986252513557,0.012032653449710233,69340840,69446083,ACTN1|BDPLT15|-|14q24.1|14q22-q24|protein-coding,1,0.019177865394076718
10,0.0035189065659282323,0.0037108867377317893,0.0045422193862756305,0.0043503094821435535,0.004331998323097423,0.003945495066658758,0.003769981816706414,0.0038502713199988947,0.0034116438261062748,0.003672136461494078,0.0035651769609355106,0.0031927542353423818,0.003317267759073477,0.0032423705630423576,0.003959768788099008,0.0033648592852291936,0.003144136522996278,0.002826387385737358,0.0028301832464469037,0.0035768057548806525,0.0051222145951001765,0.004740344495985396,0.004077202630335879,0.0040717603200101996,0.003904250236061023,0.00454413745193084,0.00300013108265038,0.004560731384734405,0.005180438647904528,0.003675241006425117,0.005104904551793946,0.004418332886814535,58666833,58702353,ACTR10|ACTR11|Arp10|Arp11|HARP11|-|14q23.1|protein-coding,1,0.0038913515243022066
20,0.00777929461104402,0.007681408209470676,0.006250495230900228,0.006590636333081277,0.007443610021828378,0.006705490584926375,0.007788485580028939,0.006618946843385411,0.006739423223781952,0.007186415408631751,0.006556189292215046,0.006952105650450147,0.006987153510843842,0.009366304704556157,0.006845592530751804,0.006724144315341452,0.006494420775394248,0.007367898577892658,0.006667900211096341,0.00574531677682835,0.006646702340188377,0.006176773802777986,0.006560426884994291,0.006890917381081234,0.005711539117871242,0.006199454000717848,0.007216220618775438,0.006646530578209942,0.006667037237437123,0.006391699864509872,0.006871474635229622,0.006474081933849415,77924220,77935815,AHSA1|AHA1|C14orf3|hAha1|p38|-|14q24.3|protein-coding,1,0.006842002837127857
25,0.007351532370372354,0.008204832905545903,0.0059146815156979286,0.00588811514005031,0.0051563851007541545,0.006046552522720322,0.005511695017162431,0.005355691697728478,0.007468377278849224,0.007958191661007443,0.010067411761217015,0.008927921982389314,0.009238451480883626,0.008112653317487725,0.00940612605544188,0.010404878057196903,0.009161552936933756,0.009443874443004607,0.00945539347271384,0.004398683876423535,0.0025969681520821375,0.0032902849417427607,0.006287106345763106,0.004571019371593941,0.005704002229781231,0.003317884084056782,0.007926594851931281,0.004150317676134798,0.0031416427026992795,0.0061276204515920965,0.002919158269604354,0.003544096081445029,105235687,105262080,AKT1|AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA|-|14q32.33|protein-coding,1,0.006470303054750236
35,0.008192380715664943,0.009134129555453594,0.00788736000250428,0.007583870671212967,0.008151480715555852,0.007294313935256917,0.007581567031106021,0.007327021544770457,0.007482400966384805,0.009540601400061941,0.008978262610490765,0.009590406784896865,0.010574761730984934,0.01022272866567326,0.009111659217683117,0.008465700878303527,0.009368595848783223,0.008314238125613261,0.009588345859484601,0.008866719836597542,0.007931002645407068,0.01001084882507977,0.008924018357980621,0.010419205090477278,0.009634987087746443,0.008322180293547822,0.008221424301757657,0.009322978071892323,0.007864449902936258,0.009901347864583772,0.008061677445378663,0.007034286768472953,20923290,20925931,APEX1|APE|APE1|APEN|APEX|APX|HAP1|REF1|-|14q11.2|protein-coding,1,0.008715779773491984
38,0.004703095708738211,0.004577184768649635,0.0037150527694290174,0.005551582301987067,0.004050966173819545,0.004051929199285784,0.005189303011275893,0.004579884415342421,0.003740297968648033,0.0037359185664850476,0.004397748334040751,0.004161371026024129,0.003546469454326455,0.0037075465736586444,0.003633016591628589,0.0036269819960850153,0.004112212398660551,0.003405846320084101,0.003479546740025003,0.0033416238902268373,0.004245496987286792,0.0034184944568197316,0.003346782113034924,0.0026420743311042615,0.002760207506171716,0.00438712570616939,0.0028968839679953825,0.0038743922692244443,0.00429880856806529,0.0033265312055198028,0.003738776535324303,0.004186701260123052,50359736,50363772,ARF6|-|-|14q21.3|protein-coding,1,0.00388843290985187
50,0.005539635463630582,0.005644408182260634,0.006143029252127624,0.006080927823168998,0.007220255269578605,0.006555024413241528,0.00710731575839218,0.005783058777852013,0.005517835075880646,0.00728074645769655,0.005925979923964665,0.006293036370124706,0.0069794574832254585,0.0057688348380547415,0.006833165713436375,0.006177469152802146,0.00628443654978781,0.00505695261728266,0.005876445419039132,0.004259700063423599,0.005433320889081573,0.004608869400790186,0.004172762066984376,0.004090611062232468,0.004136471712494739,0.005650052332600518,0.006149239088647518,0.004954062617984893,0.008218931334878003,0.00430147870886902,0.004667872383679703,0.006143011745794498,67804581,67826720,ATP6V1D|ATP6M|VATD|VMA8|-|14q23.3|protein-coding,1,0.005776699935906504
57,0.005000253802903263,0.006067705286026463,0.004135833084233064,0.0048275742343059725,0.004866707793532467,0.005042930536934258,0.0043805768977019125,0.004441726954095589,0.005209452798489329,0.005119951898834167,0.005778878815206387,0.0052444710602173004,0.005264222818749874,0.004945297991915478,0.004919557678402496,0.005388181172316285,0.005496292346126129,0.005037000972032673,0.005551951458107104,0.004502012888301757,0.0036983513373556364,0.003961716610401668,0.004753458121333769,0.005275580143016581,0.004833704963538526,0.003982604325659652,0.004662736270086499,0.004701299889514024,0.003344846826448339,0.004612288223661135,0.0037518026113330665,0.0031356195095813533,23775971,23795394,BCL2L2-PABPN1|-|-|14q11.2|protein-coding,1,0.0047479559162613184
58,0.0024002887832715743,0.002220366220354961,0.0026842737584709814,0.0027702415608521097,0.0025750957773822795,0.003339143038359339,0.002784406936700636,0.002828898006494109,0.002813901500951111,0.003027796599250643,0.0027579498285932418,0.0022981404252729923,0.0037538424166981975,0.003823330961927729,0.0026731058697827925,0.0025520798010362543,0.002734782377949866,0.0041421912131231866,0.0027529406639256607,0.0025991650903982037,0.002408431047471475,0.0024494690521682104,0.0027911869245332926,0.0019692742041530807,0.002812396901059146,0.0030949162497117036,0.0026446599299936274,0.0027088752434976573,0.0034724826576397498,0.0025932489673870076,0.0024748080812604673,0.0028892997645200862,23776069,23780968,BCL2L2|BCL-W|BCL2-L-2|BCLW|PPP1R51|-|14q11.2|protein-coding,1,0.00280753093294348
65,0.0028190299127927834,0.0029898876493352103,0.002829890858446344,0.002963765729886364,0.003449418019580121,0.002950006387450252,0.002504579463107466,0.002904990885150057,0.004569500562335985,0.004428829971607377,0.005211899408447131,0.004844728464089011,0.004525684022934723,0.0042367301510293194,0.004281525891334792,0.004324825648581173,0.0047426766083071645,0.00486360825647883,0.0040651882327873605,0.0024965351922674665,0.001692150620941401,0.0018315645010995778,0.003099443171786509,0.0031966288932066605,0.00354333284035449,0.0022095986885754294,0.00428397415896562,0.002335666587141471,0.0018298221752832578,0.003792202104430367,0.0017570566571371406,0.002147402905662328,105714879,105717430,BTBD6|BDPL|-|14q32.33|protein-coding,1,0.0033663170193916608
68,0.002510023195027132,0.0032241888961314956,0.002840651431093276,0.0026356284256268117,0.003183353606443765,0.002818330958548042,0.0023041142464999935,0.0026466718576085443,0.002829591369183988,0.003176578904279677,0.002741358495722637,0.002636403622123324,0.0031903532672575723,0.0036474800248148236,0.002805293093187119,0.0023038927279727672,0.00252748369968675,0.0024982617667339757,0.002537988452922461,0.0031046243298295615,0.0033942031196267258,0.0034389398279947962,0.003016507562406477,0.004023776612535331,0.0032917714246709366,0.003254019626189336,0.0032209691339413313,0.003152151002133283,0.003784324997132767,0.0035380392538289476,0.003627835348642924,0.003257971535601649,23564683,23569665,C14orf119|-|-|14q11.2|protein-coding,1,0.003036336931731195
71,0.007512700580030516,0.007366817233366052,0.00610012670923661,0.008560456238920384,0.007649932522606765,0.008383896557802358,0.007265765662477813,0.007243276868260838,0.00861387650824065,0.008790810161831433,0.008845662587942229,0.008144122892006122,0.007340191286865372,0.008236863330255263,0.008609347768746676,0.00808930593755056,0.00746351971671312,0.005910280178514115,0.0076108355944837025,0.007840281032540669,0.008806649779950838,0.007702083681484402,0.008009671613151914,0.009996148736240527,0.008741936951798045,0.008524510704826564,0.008334896715250563,0.008064810332407598,0.009767025909229394,0.007927951963628766,0.008472364740666195,0.008260010246431373,52456228,52471420,C14orf166|CGI-99|CGI99|CLE|CLE7|LCRP369|RLLM1|hCLE1|-|14q22.1|protein-coding,1,0.008068316585733044
76,0.006732037856890977,0.007169644959889314,0.006217514774475866,0.007765868768415034,0.006894061847459929,0.006770837496394351,0.005839304610878477,0.006621497442669967,0.007151802946362866,0.007282280295892726,0.006934785218663969,0.0065087202708838,0.00768371397419508,0.005996598493851673,0.006592426585835499,0.006253385198680388,0.006281367352824013,0.0065738518043464145,0.006451570903808322,0.007420393315801425,0.008370565731742075,0.007678940657168183,0.008454147763953219,0.01247782038807166,0.006517843938066689,0.0072420621917110625,0.007284957349852492,0.008500268687069898,0.007332375947330165,0.007785044791617706,0.007099943226799058,0.007120946666854674,104378625,104387903,C14orf2|MP68|PLPM|-|14q32.33|protein-coding,1,0.007218955670576781
82,0.009566686409884553,0.010172132333022494,0.011703590104353798,0.011008679274386821,0.009820770391959848,0.010240814587113393,0.012110845181948956,0.01177611689679921,0.00966218186362311,0.011369959088700712,0.01147702185313692,0.01149677416579982,0.010548735164857307,0.00825548124245346,0.011563640838176644,0.011659483619586818,0.010894626155824408,0.009340671328366187,0.01033310456842929,0.008461793154054468,0.008843179680276396,0.009066670225675724,0.009661631521050817,0.0073377370952103,0.008954534078110601,0.0133796039232299,0.008218015868811688,0.00966028457666731,0.010392117818989311,0.010699427366071393,0.010692505717935105,0.009763926686313493,90863327,90874619,CALM1|CALML2|CAMI|CPVT4|DD132|LQT14|PHKD|caM|-|14q32.11|protein-coding,1,0.010254148211900632
92,0.0024001541398215673,0.0027176531915301437,0.0027161362333216364,0.0025159564946284235,0.00215741851970896,0.0027100738434122536,0.002637765257702841,0.0027479873291895544,0.0034259452104247368,0.0037159786699347643,0.0035642624780213832,0.00370305854951375,0.0037311741171676825,0.003780115662080817,0.0031682292577230537,0.003577211861112391,0.0034695992843655744,0.004380749734025908,0.003528871825135813,0.0029720723633064835,0.002006468334731639,0.002282214557416637,0.0030796266987488025,0.0017055923068864272,0.0037408561904870253,0.002456968881275973,0.0036598048757349256,0.0026469150786720373,0.0021346283609068473,0.003011103017868015,0.001904880665775917,0.002821440657651687,103398716,103523742,CDC42BPB|MRCKB|-|14q32.32|protein-coding,1,0.0029709660515088647
100,0.010508651986132262,0.010646900648899178,0.010745060652596589,0.011588967187123355,0.01476012331866194,0.008402406841737493,0.011951159533377389,0.009640273395903313,0.005994501603698921,0.008278636024158462,0.008033079198531497,0.008392570505549148,0.008251680812431855,0.004546303902762858,0.010184507779248555,0.007961628951300787,0.008242839979103885,0.004124249086099817,0.006051962600067953,0.010989928287708239,0.0121558930222538,0.011379978785087771,0.00971697085686723,0.009647924116280059,0.007941889170771663,0.00987542526338511,0.005246146376004972,0.011401683695095767,0.01597418012976075,0.010311187159220052,0.013266546153509523,0.00959060688955005,35179588,35183761,CFL2|NEM7|-|14q13.1|protein-coding,1,0.009556370747277509
106,0.0019446553484484964,0.003123525145362611,0.003453584828878247,0.0023127561171424563,0.002476257105964991,0.0026368740842142194,0.002478766133845682,0.0021083537086067847,0.002595909526388137,0.002369013093993221,0.0021934525897437606,0.0013357221748476645,0.0018561419337794606,0.0026118076973515683,0.0013162679830970919,0.001414135435022169,0.0022660904249367135,0.0019756434907972674,0.0011961959092228144,0.004156091406046383,0.0036006706515034127,0.0033201011080397306,0.0024752976654433298,0.0033259564095436847,0.002925308016973641,0.0036575649123648563,0.001108308779597802,0.0044913881161562,0.002989098886810096,0.0023282186512334165,0.0032929627429344878,0.0027381590264950154,65381079,65402084,CHURC1|C14orf52|My015|chch|-|14q23.3|protein-coding,1,0.0025648212220245443
