,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.0034080079396583596,0.0018739349352807331,0.001768922237028077,0.0012038808228034396,0.00469955397011314,0.008184032088092664,0.002242065196570276,0.0011642338282295537,0.003358721678793041,0.0015509836170991237,0.0009359479751149104,0.0011404565387973789,0.0012462427002220841,0.0011191275271872302,0.0007714235800380249,0.003855119326138194,0.0012151534862005252,0.000874957371663487,0.0014189913186032513,0.0009339765072374685,0.0010656370308304783,0.0027252054151696136,0.0037909191588314808,23067147,23081265,ABHD4|ABH4|-|14q11.2|protein-coding,1,0.002197717141291415
3,0.004746746851149281,0.0040512780500930904,0.004151382064278899,0.004290705421968813,0.003451111224278136,0.004334889884168505,0.004240170791182535,0.00467225417907913,0.0037137359461221577,0.004295439293547119,0.004173411382097881,0.005348799181429326,0.004790815156804706,0.004715224228738747,0.005060178581943165,0.004561131679426885,0.004680172615709464,0.004761456011739587,0.005017569025476593,0.005323452136252586,0.004966211630931747,0.004402490361567164,0.003732903691403382,23527774,23540779,ACIN1|ACINUS|ACN|fSAP152|-|14q11.2|protein-coding,1,0.004499196929973431
9,0.02061262004441682,0.02534705842944016,0.016746130621541643,0.0289181376149095,0.050382683954723805,0.026375080376519335,0.02203379181057503,0.020916591150819255,0.0330968586015839,0.01909834273934199,0.02604601805480161,0.020269850932494903,0.03347583322769345,0.0192049479829029,0.027625869417854394,0.02175737874465001,0.018613257072514162,0.019904665077833318,0.02948291851530794,0.019770071370354095,0.020017599100112037,0.022335052673508094,0.021559317695620323,69340840,69446083,ACTN1|BDPLT15|-|14q24.1|14q22-q24|protein-coding,1,0.024503916313457334
10,0.0031326372344035506,0.003746491369064276,0.003732492608997745,0.0032899666113646074,0.0034956707402655314,0.0039556131835353165,0.00408767866391875,0.00396085131693387,0.003920616785990906,0.003752406716753622,0.003669533655772599,0.0034269012286115494,0.003627359634770566,0.0035451031967096156,0.003393728463766085,0.0033542470677013253,0.003922812681504946,0.004040895645340114,0.0035354240766271032,0.0036279216813943226,0.003837971085189361,0.0035334376995044803,0.0037513571238347457,58666833,58702353,ACTR10|ACTR11|Arp10|Arp11|HARP11|-|14q23.1|protein-coding,1,0.003667005150954565
20,0.0055069709119010225,0.005446597265549291,0.006347807735436367,0.005934383893901359,0.005959796448404739,0.007875782554723012,0.00783840115966301,0.006499028968768265,0.00574501908377367,0.006682104433268857,0.00661731638546156,0.006279998877487472,0.008818189624278031,0.00622989261586754,0.007136002670602495,0.005794588128941978,0.005742944763518582,0.00715504018258953,0.0068275363454383025,0.006621529712811979,0.006116613820952946,0.005201007355805465,0.007311674756527537,77924220,77935815,AHSA1|AHA1|C14orf3|hAha1|p38|-|14q24.3|protein-coding,1,0.006508183812855348
25,0.006583930376121813,0.007244576768334829,0.008323187594536681,0.008531689810525777,0.008106105678403882,0.006703345895885614,0.007578872625842147,0.008931691326959803,0.007870185646039531,0.007182871695197614,0.00903524325702053,0.008502087981236773,0.007978614297863094,0.008556858998616598,0.00917776295191115,0.006150210185990474,0.007061634419112076,0.007015037161083196,0.008089822805588232,0.007673307326473685,0.007372815951175269,0.006522819153601265,0.007372478152596344,105235687,105262080,AKT1|AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA|-|14q32.33|protein-coding,1,0.007720223915657234
35,0.007876872657446967,0.00797973161678651,0.008701091182717358,0.007693574490417782,0.0053508681497895305,0.0063715136684736485,0.006776655609944877,0.008736375783408135,0.006892139610274163,0.0065225284589940655,0.008839304423267094,0.009993599519910027,0.009613414676663714,0.009085528887014024,0.011372445396933382,0.008813451793247972,0.008302509563455397,0.010381383977847538,0.01049647400966067,0.01023862778827416,0.010553825750879079,0.00778886784796609,0.007345395417229452,20923290,20925931,APEX1|APE|APE1|APEN|APEX|APX|HAP1|REF1|-|14q11.2|protein-coding,1,0.00850983392524355
36,0.0019735392980144797,0.002521830638960257,0.0022811761082126925,0.0022645046349755054,0.0017039745225145106,0.0018289844426781453,0.0022255232064659998,0.002432002062236327,0.0020733058082498513,0.0021422795567414645,0.0022054453595336684,0.0019505004355132745,0.0018877201359730126,0.0025143147825331734,0.002540916715450905,0.001817073135472729,0.0018494911463584434,0.0025034459443166895,0.0020672987095957615,0.0022355780485189534,0.0020535204961403685,0.002125252980165237,0.00192167938448908,104029294,104057236,APOPT1|APOP|APOP1|C14orf153|-|14q32.33|protein-coding,1,0.0021356242414395875
38,0.0034588274260358566,0.003987453430773171,0.0036010599639907897,0.0036654840294529823,0.0037611647205388634,0.0038537471086779844,0.0031303283626738193,0.0036444374951963465,0.0038050895778576786,0.00402789845555844,0.0039479408041702265,0.0032262790976294482,0.0037112555698092416,0.0038343145343895974,0.003436064910044784,0.002896054963226917,0.0033855158225221177,0.003512993215389605,0.0033489767408586427,0.003669579978644774,0.003988845556127056,0.003158667056875305,0.003314050602763448,50359736,50363772,ARF6|-|-|14q21.3|protein-coding,1,0.0035811317140524816
42,0.0026325675792063796,0.0023766744313061,0.0030817204005277868,0.002207504002749216,0.001128582305618039,0.0012957922892125778,0.0017262053202932407,0.0023944972519802936,0.0018735927148711203,0.002114660638116981,0.002175178385214032,0.0035518347143475453,0.0018390580297464683,0.0029929837403921905,0.0027251045880542116,0.002567555455631984,0.003011902242629803,0.002705699869937439,0.0029109630771383594,0.002571613255947068,0.0029493767945297554,0.002880117712051844,0.0024681133980681514,21538419,21558406,ARHGEF40|SOLO|-|14q11.2|protein-coding,1,0.002442665139024808
