,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,4.444056976125926e-06,1.2175300122662968e-06,1.3994955381359359e-06,72129238,72147862,ENSG00000003137,0,2.3536941755093863e-06
1,0.0002498153524773385,0.0002642112764321232,0.00024139018186061513,201700267,201782112,ENSG00000003393,0,0.0002518056035900256
2,5.071228247884153e-05,4.18820034415946e-05,3.363730495576316e-05,201182872,201229428,ENSG00000003400,0,4.20771969587331e-05
3,0.0001654492667398509,0.0001555519710881628,0.00015132427792097512,201116154,201176687,ENSG00000003402,0,0.00015744183858299628
4,0.00029418806403766457,0.000290335791112558,0.00028839197061424115,187464230,187565760,ENSG00000003436,0,0.0002909719419214879
5,0.000194575840848437,0.00017002678892396567,0.00018518559488549837,37231631,37253403,ENSG00000003509,0,0.00018326274155263368
6,0.0001504634059815911,0.0001732728838767502,0.0001413459715362162,75652000,75710985,ENSG00000005436,0,0.0001550274204648525
7,0.00010842614720396246,0.0001241735432509222,0.0001296070891702808,74421678,74425755,ENSG00000005448,0,0.0001207355932083885
8,0.00017311114853763365,0.00013397800096781677,0.00013446654588575568,241356285,241494841,ENSG00000006607,0,0.0001471852317970687
9,0.0,0.0,0.0,157876702,158136154,ENSG00000007001,0,0.0
10,0.00024145543886143811,0.00023149795011067023,0.00023315383358462426,36968383,37084372,ENSG00000008869,0,0.00023536907418557752
11,7.689164269819118e-05,7.57662848889863e-05,6.972618895708388e-05,65056366,65087004,ENSG00000011523,0,7.412803884808712e-05
12,0.0003353530265499468,0.0003333919829947754,0.00029475410531585265,39249266,39437301,ENSG00000011566,0,0.0003211663716201916
16,9.81976796335898e-07,1.291345718944058e-06,3.298540706252246e-06,109792758,109857705,ENSG00000015568,0,1.857287740510734e-06
17,9.633016024341466e-07,4.691803307050437e-07,2.6965075835374128e-06,218382029,218396894,ENSG00000018280,0,1.376329838892201e-06
19,0.0,0.0,0.0,132304806,132326855,ENSG00000018607,0,0.0
20,0.0002823897783627101,0.00027961049253923386,0.0002704377042062902,32628032,32821051,ENSG00000018699,0,0.00027747932503607804
21,0.00025123060058336957,0.0003080541763726313,0.0002640285083883969,32063556,32157637,ENSG00000021574,0,0.00027443776178146586
22,6.5487372300345e-05,6.446915908825641e-05,5.9241033459205686e-05,210477682,210679107,ENSG00000021826,0,6.306585494926903e-05
23,0.00027689342366544014,0.000242250361909626,0.00026654120376910675,206114817,206159509,ENSG00000023228,0,0.0002618949964480576
25,7.351596679773721e-05,7.499364636192528e-05,6.230994576726755e-05,212999691,213152427,ENSG00000030419,0,7.027318630897668e-05
26,0.0002833086320522807,0.0002973116164096656,0.00030495536116981783,3188925,3377830,ENSG00000032389,0,0.0002951918698772547
28,7.107317404419853e-05,7.33162969687544e-05,6.704072102641558e-05,217730,266398,ENSG00000035115,0,7.047673067978951e-05
31,0.00011786446767887598,0.00010030690606641184,8.744928078047004e-05,98444854,98594392,ENSG00000040933,0,0.00010187355150858596
32,0.0,0.0,0.0,227610090,227648606,ENSG00000042304,0,0.0
35,0.00022574774091762415,0.00018167757907482167,0.00017802399129616776,135531455,135725270,ENSG00000048991,0,0.00019514977042953789
37,0.0,0.0,0.0,159803355,159904756,ENSG00000054219,0,0.0
38,7.44884552061539e-06,1.0636616949446679e-05,9.098648479848797e-06,219289623,219309648,ENSG00000054356,0,9.061370316636956e-06
41,0.00023565438470917998,0.00022213213976821254,0.00020528825623993826,56183990,56386172,ENSG00000055813,0,0.00022102492690577694
43,9.084352873212182e-05,8.252793363138235e-05,7.540322175099969e-05,42494569,42756947,ENSG00000057935,0,8.292489470483463e-05
44,9.255521860322601e-05,7.242619552631924e-05,6.2990519334909e-05,69897688,69942945,ENSG00000059728,0,7.599064448815141e-05
47,0.00018423731532052272,0.00015342760440902246,0.00016602207015144327,201233443,201361836,ENSG00000064012,0,0.0001678956632936628
48,0.0002926847244806238,0.00033809785123442923,0.000337154222842409,189784085,189877629,ENSG00000064933,0,0.000322645599519154
49,2.629975468101568e-05,3.285892809337767e-05,2.7527177351891134e-05,187341964,187448460,ENSG00000064989,0,2.8895286708761496e-05
50,7.146036510243594e-05,8.394479693111047e-05,7.733851200939461e-05,196967017,197311173,ENSG00000065413,0,7.758122468098034e-05
52,0.00021363212449575158,0.0001494809679851013,0.0001478171074208326,238426742,238452250,ENSG00000065802,0,0.00017031006663389514
54,7.394474304467894e-07,0.0,0.0,79185231,80648861,ENSG00000066032,0,2.464824768155965e-07
55,2.997491058342193e-06,3.0658769190556958e-06,4.027527410755951e-06,232878701,233013256,ENSG00000066248,0,3.36363179605128e-06
56,0.0002327798473019814,0.00021816088785905777,0.00022411698355039283,230415942,230545606,ENSG00000067066,0,0.00022501923957047733
57,4.894064669518486e-05,4.9296448178200685e-05,5.0193139474254674e-05,239048168,239401654,ENSG00000068024,0,4.947674478254674e-05
58,3.8123410028365422e-06,1.288167265184302e-05,6.803169651710524e-06,86213993,86338083,ENSG00000068615,0,7.832394435463363e-06
59,0.00012632126751868387,8.551319127922628e-05,8.791041601479628e-05,86020216,86106155,ENSG00000068654,0,9.991495827090214e-05
61,0.00017421376443552827,0.00016101014382792462,0.00016780464405647929,46915869,47076137,ENSG00000068724,0,0.00016767618410664406
62,6.487816366584072e-07,0.0,0.0,48529925,48776517,ENSG00000068781,0,2.162605455528024e-07
63,0.00035120162230919066,0.0003614732681082274,0.00035892274560461577,45388680,45612165,ENSG00000068784,0,0.00035719921200734467
66,0.00020320450505565814,0.00015940366317702463,0.00019895494694429307,105744912,105894274,ENSG00000071051,0,0.00018718770505899197
68,2.891104573825914e-07,0.0,0.0,98619106,98731132,ENSG00000071073,0,9.637015246086379e-08
71,0.0,4.942457949458141e-07,0.0,170178145,170655171,ENSG00000071909,0,1.6474859831527137e-07
73,5.589233162031448e-05,5.148623882617074e-05,5.2650769130782506e-05,130356045,130375405,ENSG00000072135,0,5.334311319242258e-05
74,0.0001161443167980481,9.207939428921934e-05,8.092154123439734e-05,127638381,127681786,ENSG00000072163,0,9.638175077388826e-05
75,0.0,0.0,0.0,219514170,219538772,ENSG00000072182,0,0.0
76,4.978845694430007e-05,4.221831223319598e-05,4.016585998430655e-05,219434843,219493629,ENSG00000072195,0,4.40575430539342e-05
77,0.0,0.0,0.0,168915498,169031324,ENSG00000073734,0,0.0
78,0.0,0.0,0.0,169064789,169096167,ENSG00000073737,0,0.0
79,9.31028496895718e-05,6.696467457485403e-05,7.63667716872203e-05,120735623,120992653,ENSG00000074047,0,7.881143198388204e-05
80,0.0003771018029510922,0.0003203357988611581,0.0003128300752732565,121337776,121649476,ENSG00000074054,0,0.0003367558923618356
81,4.864345210786216e-05,6.445029840623444e-05,6.715907932314233e-05,218658764,218663443,ENSG00000074582,0,6.008427661241298e-05
83,0.00015453841672784138,0.0001251086590667645,0.00012405407341714543,70607618,70768225,ENSG00000075340,0,0.00013456704973725044
85,0.0002584650008041407,0.00024048488732634994,0.0002177688120104671,97756333,97995948,ENSG00000075568,0,0.00023890623338031927
86,0.0,3.321860888795629e-07,0.0,143091362,143768352,ENSG00000075884,0,1.1072869629318762e-07
87,0.0,0.0,0.0,131476119,131482934,ENSG00000075886,0,0.0
89,3.04668743777137e-05,1.9762255389549225e-05,1.697708396725179e-05,233354494,233472104,ENSG00000077044,0,2.240207124483824e-05
92,3.753203237704767e-05,3.328365755397773e-05,2.517498970359985e-05,209424047,209734118,ENSG00000078018,0,3.199689321154175e-05
95,0.00010573107081085727,0.00010789522184029625,8.227315074623776e-05,178194481,178402893,ENSG00000079156,0,9.863314779913041e-05
97,0.0,0.0,0.0,230203110,230313215,ENSG00000079263,0,0.0
101,1.9419515461809944e-06,3.2428667858162586e-06,1.3978231197333625e-06,227002714,227164453,ENSG00000081052,0,2.194213817243538e-06
103,0.0,0.0,0.0,169127109,169362534,ENSG00000081479,0,0.0
104,2.376248273515721e-05,2.5627308193839644e-05,2.3280871119909924e-05,201644870,201698694,ENSG00000082126,0,2.422355401630226e-05
107,0.00026812562715859185,0.00027657366871107513,0.00027617368881307445,134918235,134959342,ENSG00000082258,0,0.00027362432822758046
108,8.30343768433394e-05,7.87913231245125e-05,6.509932560207724e-05,164653624,164843679,ENSG00000082438,0,7.564167518997639e-05
111,0.0,0.0,1.5777513134795962e-07,21001429,21044073,ENSG00000084674,0,5.2591710449319875e-08
112,0.0001868432406250754,0.00015654373264447588,0.0001457946964056055,24491254,24770702,ENSG00000084676,0,0.0001630605565583856
113,0.0003169234899210133,0.0003228440259801632,0.0003617950636252074,27042364,27070622,ENSG00000084693,0,0.00033385419317546127
