,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,7.030879575467114e-06,1.0654200140779214e-05,1.1519756256629395e-05,72129238,72147862,ENSG00000003137,0,9.734945324291907e-06
1,0.0003688384828350088,0.0003986815851325383,0.00033577400302035426,201700267,201782112,ENSG00000003393,0,0.0003677646903293005
2,2.35461083082486e-05,5.4757462441720867e-05,3.17523950332085e-05,201182872,201229428,ENSG00000003400,0,3.668532192772599e-05
3,0.00026106869224012133,0.0003464819890742598,0.00019778479155907287,201116154,201176687,ENSG00000003402,0,0.00026844515762448467
5,0.0002510973400636867,0.00030676309486461615,0.0002531759085478911,37231631,37253403,ENSG00000003509,0,0.000270345447825398
6,0.0002065755319256837,0.00019602184332224442,0.0001873010534411542,75652000,75710985,ENSG00000005436,0,0.00019663280956302745
7,0.00010663264449871296,0.00012105373722808185,0.00010043854809089266,74421678,74425755,ENSG00000005448,0,0.00010937497660589583
8,0.00016346727760194866,0.00012154871659320651,0.0001475679026507067,241356285,241494841,ENSG00000006607,0,0.00014419463228195395
9,0.0,0.0,0.0,157876702,158136154,ENSG00000007001,0,0.0
10,0.00032234866346131423,0.00027614950845054664,0.00023902014295678454,36968383,37084372,ENSG00000008869,0,0.0002791727716228818
11,0.00017812915452299573,0.00011177196802394025,0.00011249925482306384,65056366,65087004,ENSG00000011523,0,0.00013413345912333328
13,0.0002822615824374677,0.000363303979321514,0.00041657398383011427,31234152,31269451,ENSG00000013016,0,0.00035404651519636534
16,1.242857253019977e-06,1.3038619742053052e-06,2.8848455310656395e-06,109792758,109857705,ENSG00000015568,0,1.810521586096974e-06
17,1.778030130098326e-06,1.4211834653784258e-06,2.219593444142437e-06,218382029,218396894,ENSG00000018280,0,1.8062690132063964e-06
18,0.00043004082011033145,0.000340879768453695,0.00040799136749645283,177392746,177567024,ENSG00000018510,0,0.00039297065202015973
19,4.2716439987746953e-07,0.0,0.0,132304806,132326855,ENSG00000018607,0,1.4238813329248984e-07
20,0.00038403856850689056,0.00039632320193619267,0.00032929631460929144,32628032,32821051,ENSG00000018699,0,0.0003698860283507916
21,0.00031193132057238916,0.0002685564584600144,0.0002714104371063371,32063556,32157637,ENSG00000021574,0,0.00028396607204624687
