,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,6.39884134090949e-06,1.2367641574110704e-05,3.4122034540744184e-06,72129238,72147862,ENSG00000003137,0,7.392895456364871e-06
1,0.0003159498040497333,0.0003240305723384848,0.00031453323239653315,201700267,201782112,ENSG00000003393,0,0.00031817120292825044
2,1.4326994826944948e-05,1.661861048269278e-05,1.2576098427392545e-05,201182872,201229428,ENSG00000003400,0,1.450723457901009e-05
3,0.0001752608139826934,0.00020107561603631988,0.00018389691272741013,201116154,201176687,ENSG00000003402,0,0.00018674444758214114
5,0.00027585271003534566,0.0002617236301943631,0.00024908003892226563,37231631,37253403,ENSG00000003509,0,0.0002622187930506581
6,0.00021557361667397487,0.00022072246518323727,0.00021885928765919119,75652000,75710985,ENSG00000005436,0,0.00021838512317213444
7,0.0002657160446147897,0.00021747448261032776,0.0002040023892695054,74421678,74425755,ENSG00000005448,0,0.00022906430549820764
8,0.00013088711846026037,0.00017546809304777754,0.00015632784457854666,241356285,241494841,ENSG00000006607,0,0.00015422768536219487
9,8.347907110860578e-07,1.3109512043490198e-06,0.0,157876702,158136154,ENSG00000007001,0,7.152473051450259e-07
10,0.0002957496843786238,0.00032304022100987373,0.0002747875279416507,36968383,37084372,ENSG00000008869,0,0.00029785914444338275
11,0.00013311392567199218,0.00013329202210184376,0.00012530595229033245,65056366,65087004,ENSG00000011523,0,0.0001305706333547228
16,2.0882420176255483e-06,1.6396824462949369e-06,6.893479482553539e-07,109792758,109857705,ENSG00000015568,0,1.4724241373919462e-06
17,1.9916243188817325e-06,6.702079496357603e-07,3.6629553785236544e-06,218382029,218396894,ENSG00000018280,0,2.1082625490137158e-06
19,0.0,0.0,0.0,132304806,132326855,ENSG00000018607,0,0.0
20,0.0002516512074402924,0.0002961123838399904,0.00027335783415413856,32628032,32821051,ENSG00000018699,0,0.0002737071418114738
21,0.0003210242609371898,0.000327708136904093,0.0002980653589925809,32063556,32157637,ENSG00000021574,0,0.0003155992522779546
22,8.827188045596518e-05,9.358725587471916e-05,9.828987354500197e-05,210477682,210679107,ENSG00000021826,0,9.338300329189544e-05
23,0.00034003896838556827,0.00042063689697403644,0.00037369810340590715,206114817,206159509,ENSG00000023228,0,0.00037812465625517057
25,3.4889408785503194e-05,3.5629436139758275e-05,3.475166748589946e-05,212999691,213152427,ENSG00000030419,0,3.5090170803720313e-05
26,0.00029416402109854167,0.00029363187658066725,0.00028320283758334164,3188925,3377830,ENSG00000032389,0,0.0002903329117541835
28,7.98285476211051e-05,8.583839144810494e-05,8.674245631827383e-05,217730,266398,ENSG00000035115,0,8.413646512916131e-05
31,0.00011660175933321647,0.00013476133870157333,0.00012010772907655055,98444854,98594392,ENSG00000040933,0,0.00012382360903711345
32,0.0,0.0,0.0,227610090,227648606,ENSG00000042304,0,0.0
35,0.00019877827202684285,0.00023436572126348153,0.00018973662147757746,135531455,135725270,ENSG00000048991,0,0.00020762687158930063
37,1.962445478093507e-06,3.5220739860819945e-06,3.6092902965477257e-06,159803355,159904756,ENSG00000054219,0,3.031269920241076e-06
38,5.10015718221517e-06,8.715961206735077e-06,5.347934025817697e-06,219289623,219309648,ENSG00000054356,0,6.388017471589314e-06
41,1.6200499385250496e-05,1.696078941718155e-05,2.0797521171939173e-05,56183990,56386172,ENSG00000055813,0,1.7986269991457072e-05
43,9.635922728733372e-05,0.00011486553041708365,0.0001102149554114549,42494569,42756947,ENSG00000057935,0,0.00010714657103862408
44,7.151623370385948e-05,9.552346638089522e-05,8.853062725444255e-05,69897688,69942945,ENSG00000059728,0,8.519010911306577e-05
47,0.0002365211108496692,0.000263587975449991,0.00023052075670164962,201233443,201361836,ENSG00000064012,0,0.0002435432810004366
48,0.0003657001613433871,0.0003354785133529507,0.000358577199767606,189784085,189877629,ENSG00000064933,0,0.00035325195815464797
49,2.9382599514049506e-05,4.030820652038921e-05,3.8463402192197834e-05,187341964,187448460,ENSG00000064989,0,3.6051402742212184e-05
50,0.00010950903589211813,0.00010351592920970415,0.00010692504547371557,196967017,197311173,ENSG00000065413,0,0.00010665000352517928
52,0.00025461262748306186,0.0003145357194516258,0.0002792131295486536,238426742,238452250,ENSG00000065802,0,0.0002827871588277804
54,1.310405374277325e-06,5.144635336607241e-07,3.2443265662250664e-07,79185231,80648861,ENSG00000066032,0,7.164338548535185e-07
55,3.771504243909077e-05,4.379499449095687e-05,4.313690660265522e-05,232878701,233013256,ENSG00000066248,0,4.1548981177567616e-05
56,0.0004001187717332205,0.0004629618450061716,0.000422884331775155,230415942,230545606,ENSG00000067066,0,0.0004286549828381823
57,5.019253169771272e-05,6.853466003629625e-05,5.2082755241185035e-05,239048168,239401654,ENSG00000068024,0,5.693664899173133e-05
58,7.6005079589763086e-06,5.636350091430696e-06,3.3453302098872795e-06,86213993,86338083,ENSG00000068615,0,5.527396086764762e-06
59,0.00010060879690533604,0.00012803088274331088,0.00011428265686007694,86020216,86106155,ENSG00000068654,0,0.00011430744550290795
61,0.0001327063746686738,0.00015981042686003826,0.00015423451630756569,46915869,47076137,ENSG00000068724,0,0.0001489171059454259
62,1.1497326923330862e-06,1.3541509112715547e-06,5.693060474294912e-07,48529925,48776517,ENSG00000068781,0,1.0243965503447107e-06
66,0.0002655167558120657,0.0002749370889332968,0.00024651429174245043,105744912,105894274,ENSG00000071051,0,0.0002623227121626043
68,0.0,0.0,0.0,98619106,98731132,ENSG00000071073,0,0.0
71,0.0,0.0,0.0,170178145,170655171,ENSG00000071909,0,0.0
73,7.57941018408972e-05,7.777311668074248e-05,8.487009979401236e-05,130356045,130375405,ENSG00000072135,0,7.947910610521735e-05
74,0.00010998020827137772,0.0001558407296724175,0.00013775549530902016,127638381,127681786,ENSG00000072163,0,0.00013452547775093845
75,0.0,0.0,0.0,219514170,219538772,ENSG00000072182,0,0.0
76,2.560179702656229e-05,3.293624657346309e-05,2.6070386198486916e-05,219434843,219493629,ENSG00000072195,0,2.820280993283743e-05
77,0.0,0.0,0.0,168915498,169031324,ENSG00000073734,0,0.0
78,0.0,0.0,0.0,169064789,169096167,ENSG00000073737,0,0.0
79,9.30474795059334e-05,0.0001521469227461606,0.00012128002885550641,120735623,120992653,ENSG00000074047,0,0.00012215814370253347
81,0.00010227483054108823,8.77629247727308e-05,0.0001222661763988138,218658764,218663443,ENSG00000074582,0,0.00010410131057087761
83,0.0,0.0,0.0,70607618,70768225,ENSG00000075340,0,0.0
85,0.0003548836579393451,0.0004506017252665352,0.0003683207420212283,97756333,97995948,ENSG00000075568,0,0.0003912687084090362
86,0.0,0.0,0.0,143091362,143768352,ENSG00000075884,0,0.0
87,0.0,0.0,0.0,131476119,131482934,ENSG00000075886,0,0.0
89,6.584957679387807e-05,7.706212959897321e-05,7.170893472295949e-05,233354494,233472104,ENSG00000077044,0,7.154021370527026e-05
92,0.00037271855536793216,0.0003908671713517516,0.00035109278942565674,209424047,209734118,ENSG00000078018,0,0.00037155950538178014
95,5.500782372749434e-05,7.204291836919593e-05,4.681511254649933e-05,178194481,178402893,ENSG00000079156,0,5.79552848810632e-05
97,4.4222070678902206e-07,0.0,8.758867673885369e-07,230203110,230313215,ENSG00000079263,0,4.3936915805918633e-07
98,0.00026760397375577,0.00042464878141289686,0.00034759837468749963,217799588,218033982,ENSG00000079308,0,0.0003466170432853889
101,1.4748911216678424e-06,7.720538858882099e-07,2.43437539820897e-07,227002714,227164453,ENSG00000081052,0,8.301275157923165e-07
103,3.0647164473117313e-07,2.4064083044179413e-07,3.035073563238445e-07,169127109,169362534,ENSG00000081479,0,2.8353994383227055e-07
104,0.00013034195431820282,0.00011179133565419605,0.00012560597384182404,201644870,201698694,ENSG00000082126,0,0.00012257975460474096
107,0.0003115156478143577,0.00029668048045647567,0.00028265940563194214,134918235,134959342,ENSG00000082258,0,0.00029695184463425853
108,5.273784634338393e-05,4.851809115838391e-05,5.2654675838130496e-05,164653624,164843679,ENSG00000082438,0,5.1303537779966114e-05
111,1.664739866236497e-07,0.0,0.0,21001429,21044073,ENSG00000084674,0,5.54913288745499e-08
112,0.000189288911294272,0.00029860546322880977,0.00023871167033741818,24491254,24770702,ENSG00000084676,0,0.00024220201495349998
113,0.0002387642024466589,0.0002333373998509138,0.00024061935091869178,27042364,27070622,ENSG00000084693,0,0.00023757365107208813
114,1.8322804754286486e-05,3.5148038733401506e-05,2.8022287599423714e-05,25042076,25159135,ENSG00000084710,0,2.7164377029037235e-05
115,4.51197785370212e-05,5.9349367289614023e-05,6.416072642375921e-05,25926598,25982749,ENSG00000084731,0,5.620995741679814e-05
117,7.838920574107605e-06,1.292571225003805e-05,1.2420959347829655e-05,27496839,27523684,ENSG00000084734,0,1.1061864057325103e-05
119,4.830810425412711e-05,8.173950468977701e-05,3.705981343929266e-05,26970637,27027219,ENSG00000084764,0,5.570247412773227e-05
120,0.0001011598634344947,0.00016712539210058888,0.00011668528062588081,27217369,27243943,ENSG00000084774,0,0.0001283235120536548
123,0.00020941429365739294,0.00019872823256594346,0.00016574930124376792,233210051,233295674,ENSG00000085978,0,0.00019129727582236811
124,0.0002753015997679157,0.00032082950946997425,0.00029904004152541,233475520,233566782,ENSG00000085982,0,0.0002983903835877667
125,0.00020890210567864163,0.00021474382640354083,0.00018489411732770087,69829660,69881384,ENSG00000087338,0,0.00020284668313662777
126,0.0002169864112754582,0.00021840983911978603,0.00021728141536060872,119759922,119984899,ENSG00000088179,0,0.00021755922191861766
128,0.0,5.116793686459416e-07,0.0,32224453,32265732,ENSG00000091106,0,1.705597895486472e-07
130,2.7716223024389224e-06,1.6322031881091643e-06,3.43101761106432e-06,172735274,173052893,ENSG00000091428,0,2.611614367204135e-06
132,0.000309597520317706,0.00030971605221927516,0.0002930159059542187,47403067,47663146,ENSG00000095002,0,0.0003041098261637333
133,2.442555096352895e-05,3.13124608726798e-05,1.875904729523576e-05,219627394,219641980,ENSG00000114923,0,2.483235304381484e-05
134,1.2537309821531623e-05,1.766573531835236e-05,1.7008279860539427e-05,205993721,206086303,ENSG00000114933,0,1.5737108333474473e-05
136,2.1130923723458285e-05,1.508359006988149e-05,1.4077852459203688e-05,206443532,206621127,ENSG00000114948,0,1.676412208418115e-05
139,0.0003972763556907034,0.0004537315097182761,0.00044247748803768344,96593170,96642787,ENSG00000114982,0,0.000431161784482221
141,4.469981747596495e-05,5.526097403562213e-05,4.050002022598114e-05,74425835,74442422,ENSG00000114993,0,4.682027057918941e-05
143,7.343012635281062e-06,1.1531430790127973e-05,1.2119980491113995e-05,112773925,112784493,ENSG00000115008,0,1.0331474638841009e-05
144,0.0,0.0,0.0,227805739,227817564,ENSG00000115009,0,0.0
145,0.00038078162382576786,0.00041951417575284637,0.0003992012275984413,208266255,208358746,ENSG00000115020,0,0.0003998323423923518
146,2.518531914180867e-05,2.3483347261690475e-05,2.8371203378111573e-05,95297327,95386077,ENSG00000115041,0,2.5679956593870237e-05
147,0.00016085525766965837,0.00015190514088528372,0.00018125689065790442,95402708,95416616,ENSG00000115042,0,0.0001646724297376155
151,0.0,3.804202660586258e-07,0.0,97713576,97739862,ENSG00000115085,0,1.2680675535287527e-07
153,0.00012932174161725646,0.00015422656762265782,0.00014682604479553533,119223831,119265652,ENSG00000115107,0,0.00014345811801181653
154,0.00014447916301611727,0.00018058541188878944,0.0001579473379638168,120013077,120179119,ENSG00000115109,0,0.00016100397095624117
155,0.0,0.0,0.0,121216587,121285202,ENSG00000115112,0,0.0
158,0.00014001491328294538,0.00016645991477135829,0.0001247511054767453,24943636,24972094,ENSG00000115137,0,0.00014374197784368297
159,5.456969247783317e-05,3.528657809936899e-05,3.9736671992666496e-05,25160853,25168903,ENSG00000115138,0,4.319764752328955e-05
161,3.107738094778959e-07,0.0,3.077678240262754e-07,26457203,26558756,ENSG00000115155,0,2.0618054450139043e-07
163,0.000322966343115673,0.0002754709324322085,0.0003261139125427885,26764289,26801067,ENSG00000115163,0,0.00030818372936355665
164,0.0,0.0,0.0,157414619,157488961,ENSG00000115165,0,0.0
166,0.00011800358374939999,0.00014931540620190687,0.00011620660023282132,158968640,159232659,ENSG00000115183,0,0.0001278418633947094
167,0.0,0.0,0.0,27253684,27275817,ENSG00000115194,0,0.0
168,0.0003458060725862527,0.00031597640822017076,0.00031855854999156974,27309492,27325680,ENSG00000115204,0,0.00032678034359933105
169,0.0003263681351040686,0.0003936897093039496,0.0003479127674996248,27325849,27356999,ENSG00000115207,0,0.00035599020396921433
170,0.00011431572252388178,0.00014230310938203117,0.0001297773375058453,27364352,27370338,ENSG00000115211,0,0.00012879872313725275
172,1.2801085718780935e-06,2.6803683232165048e-06,3.803180755360383e-06,160099667,160200313,ENSG00000115221,0,2.5878858834849937e-06
177,0.0003042071498040187,0.00024634514850257853,0.00027041233028183214,53532672,53860160,ENSG00000115239,0,0.0002736548761961431
178,0.000341076045324424,0.0004182137730354577,0.0003518510723966844,27381195,27409591,ENSG00000115241,0,0.0003703802969188554
179,3.1236648092551034e-06,8.584428530346653e-06,7.733628754465754e-06,182139968,182523359,ENSG00000115252,0,6.480574031355837e-06
180,0.0,0.0,0.0,162142882,162152404,ENSG00000115263,0,0.0
181,3.4890121420137867e-05,4.642038512422276e-05,3.9831528267958e-05,162267074,162318684,ENSG00000115267,0,4.0380678270772877e-05
182,5.0083677897026506e-05,3.2043065331852e-05,2.571812950363602e-05,162318840,162371595,ENSG00000115271,0,3.594829091083817e-05
183,1.0271051686412693e-05,4.032402191981314e-06,1.6952843347183727e-06,74455087,74457944,ENSG00000115274,0,5.332912737704128e-06
185,0.00012220691353771892,0.0001723965433720615,0.00015692209320326104,74483073,74494559,ENSG00000115282,0,0.00015050851670434713
187,7.933501992754873e-05,6.164476934110139e-05,6.710987780064176e-05,164492417,164621482,ENSG00000115290,0,6.936322235643062e-05
