,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,2.9909440190823494e-05,3.637303160073154e-05,4.079584167572318e-05,72129238,72147862,ENSG00000003137,0,3.5692771155759404e-05
1,0.0003317114419404834,0.00035980671579810845,0.00036630227123928796,201700267,201782112,ENSG00000003393,0,0.00035260680965929327
2,6.238010276790316e-05,3.8234821737926585e-05,3.8202880627370706e-05,201182872,201229428,ENSG00000003400,0,4.627260171106682e-05
3,0.00019026490439291843,0.0001921965479899249,0.0001899481200131869,201116154,201176687,ENSG00000003402,0,0.0001908031907986767
5,0.00021797076843096922,0.00029429589191223664,0.00026708551871974513,37231631,37253403,ENSG00000003509,0,0.0002597840596876503
6,0.000162100352569735,0.00016926906897475638,0.00017269221797474056,75652000,75710985,ENSG00000005436,0,0.00016802054650641064
7,9.422950602758294e-05,0.00012003243683166195,9.502694348526357e-05,74421678,74425755,ENSG00000005448,0,0.00010309629544816947
8,0.0001469933510862663,0.0001557932357294957,0.00016473535823548595,241356285,241494841,ENSG00000006607,0,0.00015584064835041597
9,0.0,0.0,8.985552221021968e-07,157876702,158136154,ENSG00000007001,0,2.995184073673989e-07
10,0.000267047708603066,0.00027420427412017725,0.00029544034114632815,36968383,37084372,ENSG00000008869,0,0.0002788974412898571
11,0.00011814006304723303,0.00013213991821673328,0.00015468259208425574,65056366,65087004,ENSG00000011523,0,0.00013498752444940734
12,0.00043413041528384834,0.00045799916841321415,0.0004905147226562897,39249266,39437301,ENSG00000011566,0,0.0004608814354511174
13,0.00029014739822615055,0.00034646261356667654,0.0003155392684497355,31234152,31269451,ENSG00000013016,0,0.00031738309341418754
16,8.811881439528489e-07,1.5854068993950333e-06,3.7462500691732204e-06,109792758,109857705,ENSG00000015568,0,2.0709483708403675e-06
17,2.4011936263346804e-06,2.8801030627120304e-06,2.143752293624161e-06,218382029,218396894,ENSG00000018280,0,2.4750163275569573e-06
18,0.0003345010862450382,0.0003636638812620049,0.00043082881306121933,177392746,177567024,ENSG00000018510,0,0.0003763312601894208
19,0.0,0.0,0.0,132304806,132326855,ENSG00000018607,0,0.0
20,0.00028196527008905427,0.0002830447875537939,0.00029865518043601806,32628032,32821051,ENSG00000018699,0,0.0002878884126929554
21,0.0002896062891953837,0.0002809510343116678,0.00031836131868751607,32063556,32157637,ENSG00000021574,0,0.0002963062140648558
22,5.974905485284109e-05,5.44297138362075e-05,6.535256429209316e-05,210477682,210679107,ENSG00000021826,0,5.9843777660380586e-05
23,0.0002508692307807642,0.00026765284935651714,0.00024029798642845272,206114817,206159509,ENSG00000023228,0,0.000252940022188578
24,0.0004967765638432635,0.00045644617723537715,0.0004800860328998862,57907629,58159920,ENSG00000028116,0,0.0004777695913261756
25,0.00011914157787779377,0.00011105677531948478,0.00012178044408771605,212999691,213152427,ENSG00000030419,0,0.00011732626576166487
