,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0,0.0,0.0,54153446,54173986,ENSG00000019186,0,0.0
2,0.00029707558612735054,0.00038635615157906015,0.0003701991561463297,52051663,52204308,ENSG00000020256,0,0.0003512102979509135
6,1.4976184447713064e-05,1.6343769091907814e-05,1.589519473975166e-05,63659300,63698684,ENSG00000026036,0,1.573838275979085e-05
7,0.00019804344625626316,0.00022791162541962193,0.00020773026621056067,51003656,51023107,ENSG00000026559,0,0.00021122844596214858
8,4.0980148368075046e-05,3.9693594985437005e-05,1.982375607121373e-05,50586108,50691542,ENSG00000042062,0,3.34991664749086e-05
9,0.0,0.0,9.456931105366754e-06,37521206,37523690,ENSG00000053438,0,3.1523103684555845e-06
11,0.0,0.0,0.0,55997357,56005519,ENSG00000054803,0,0.0
12,0.00044166765193218654,0.00039164610118294174,0.0004824694118191796,62804835,62814000,ENSG00000060491,0,0.00043859438831143595
13,0.0001087455646396955,7.980525280415332e-05,4.549839075131047e-05,35615829,35621094,ENSG00000061656,0,7.801640273171977e-05
15,4.4426816820395614e-05,0.00019069195235676736,2.1447544956274676e-05,44714844,44728509,ENSG00000064205,0,8.552210471114588e-05
17,4.7048937851409076e-05,2.857478641610675e-05,2.7790516994846744e-05,46894624,47188844,ENSG00000064655,0,3.447141375412086e-05
18,0.0,3.1573288350446885e-06,4.6060082388619586e-06,53936777,54070594,ENSG00000064787,0,2.587779024635549e-06
19,0.0,0.0,0.0,63400208,63472677,ENSG00000075043,0,0.0
20,2.865708044150072e-05,0.0,7.052896306566923e-06,24949269,24959928,ENSG00000077984,0,1.1903325582689216e-05
21,0.00023399595493429857,0.00023230422046831016,0.0002677915473317291,33490075,33650036,ENSG00000078699,0,0.00024469724091144595
23,0.000645617482276188,0.0006555790365996445,0.0006902167935655648,34704339,34713439,ENSG00000078804,0,0.0006638044374804659
24,9.288271499017507e-06,2.3504815321968904e-06,9.905868607320362e-06,34955810,35002437,ENSG00000078814,0,7.181540546178253e-06
25,1.904061051302251e-05,0.0,0.0,33007704,33023703,ENSG00000078898,0,6.346870171007503e-06
26,0.00047811743522112646,0.0005381767036954503,0.0005527556562240018,46345980,46364458,ENSG00000080189,0,0.0005230165983801929
28,0.0005238973377338663,0.0005344739201821701,0.0006670945410548651,36306336,36528637,ENSG00000080845,0,0.0005751552663236338
30,2.7891702296503047e-06,1.4822321854833463e-05,2.0593578947770715e-06,59577509,59847711,ENSG00000087495,0,6.5569499930869465e-06
33,3.526025056859845e-05,0.0001108992306735231,0.00038927146025473207,56412112,56460387,ENSG00000087589,0,0.0001784769804989512
35,0.00011581050325894079,9.768966526232942e-05,0.0001221537281232951,32762385,32809359,ENSG00000088305,0,0.00011188463221485511
36,0.0,0.0,3.7856208554748244e-06,31475288,31484895,ENSG00000088320,0,1.2618736184916081e-06
