,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0,0.0,0.0,54153446,54173986,ENSG00000019186,0,0.0
2,0.00031221455041317327,0.0005454505277918896,0.0004011645325478295,52051663,52204308,ENSG00000020256,0,0.00041960987025096405
6,2.3501958308408306e-05,1.8251799651758213e-05,1.8045836868676663e-05,63659300,63698684,ENSG00000026036,0,1.993319827628106e-05
7,0.00010103055641998818,7.5815618363496e-05,0.0001484847440345253,51003656,51023107,ENSG00000026559,0,0.00010844363960600316
8,2.8384966242368207e-06,2.610471316050052e-05,1.4984216548108927e-05,50586108,50691542,ENSG00000042062,0,1.4642475444282089e-05
9,1.286400650412e-05,0.0,1.2346937164652615e-05,37521206,37523690,ENSG00000053438,0,8.403647889590873e-06
11,0.0,0.0,0.0,55997357,56005519,ENSG00000054803,0,0.0
12,0.00038904727779817173,0.0004569953345345787,0.00040132797270376035,62804835,62814000,ENSG00000060491,0,0.0004157901950121703
13,0.00013470225418508696,0.0004166575099857899,0.0002760471189283289,35615829,35621094,ENSG00000061656,0,0.00027580229436640187
15,7.207820817179249e-05,7.014597132935027e-05,9.05941945675118e-05,44714844,44728509,ENSG00000064205,0,7.760612468955152e-05
17,2.3626678994499528e-06,1.4485782841584159e-05,9.070801316382353e-06,46894624,47188844,ENSG00000064655,0,8.639750685805487e-06
18,2.0884760040716283e-06,4.268227221755096e-06,4.009059222021167e-06,53936777,54070594,ENSG00000064787,0,3.45525414928263e-06
19,0.0,6.837516234931235e-07,0.0,63400208,63472677,ENSG00000075043,0,2.2791720783104118e-07
20,0.0,0.0,0.0,24949269,24959928,ENSG00000077984,0,0.0
21,0.0002783995697774281,0.00024846096918261057,0.00026981197445640257,33490075,33650036,ENSG00000078699,0,0.0002655575044721471
23,0.0007281969559239928,0.0007190272595562502,0.0006439552565639086,34704339,34713439,ENSG00000078804,0,0.0006970598240147171
24,9.328627325700197e-06,4.236656788089471e-06,7.958811460055404e-06,34955810,35002437,ENSG00000078814,0,7.174698524615024e-06
25,0.0,0.0,0.0,33007704,33023703,ENSG00000078898,0,0.0
26,0.0005644783748927342,0.0005938118567668012,0.0006258782221739128,46345980,46364458,ENSG00000080189,0,0.0005947228179444828
27,0.0003243582751741572,0.00038864265900730887,0.0004022373385485612,36996349,37095997,ENSG00000080839,0,0.000371746090910009
28,0.0004969957420005175,0.00048698535343793165,0.0004751519742107581,36306336,36528637,ENSG00000080845,0,0.0004863776898830691
30,1.680773186400861e-05,5.725005376719701e-06,2.5542561607160845e-05,59577509,59847711,ENSG00000087495,0,1.6025099615963055e-05
31,0.000432961046665336,0.00017172965610539484,0.0004921083452090281,56629306,56639283,ENSG00000087510,0,0.0003655996826599196
32,0.0004320777227135577,0.0004325698181930811,0.00040069985490182096,56369389,56392337,ENSG00000087586,0,0.0004217824652694866
33,0.0002175397632039741,0.0007754423335083588,0.0014874673451698672,56412112,56460387,ENSG00000087589,0,0.0008268164806274
35,5.723371477259107e-05,3.3958679872904627e-05,4.4300970124036916e-05,32762385,32809359,ENSG00000088305,0,4.516445492317754e-05
36,1.0298954551774523e-05,2.1048016979557303e-05,1.9769975147558463e-05,31475288,31484895,ENSG00000088320,0,1.7038982226296763e-05
37,0.000493207075423962,0.0007535540426195716,0.0006372458009434685,31739271,31801805,ENSG00000088325,0,0.0006280023063290007
38,2.507273842148624e-05,5.294930369315389e-05,2.6471432216813553e-05,35558737,35607562,ENSG00000088340,0,3.4831158110484556e-05
39,0.0006988764226332284,0.0010087345536293063,0.0005953217349837282,31944337,31952046,ENSG00000088356,0,0.0007676442370820876
40,0.00023146038129864737,0.00018686749751500853,0.00016873743250965553,36091504,36232799,ENSG00000088367,0,0.00019568843710777048
41,0.000318544149298922,0.00035968304187049103,0.00032867077197968106,6006093,6040053,ENSG00000088766,0,0.0003356326543830313
43,0.0003133734834882042,0.0003053962967079624,0.00018659340099434288,4120980,4187747,ENSG00000088826,0,0.00026845439373016983
44,0.0,0.0,0.0,3686970,3712600,ENSG00000088827,0,0.0
46,0.00041228933669434383,0.00042263619034684055,0.00042084225922634443,1442162,1473842,ENSG00000088833,0,0.0004185892620891763
47,1.979192471315084e-05,3.438151438709216e-05,3.419349713411783e-05,3227417,3239559,ENSG00000088836,0,2.945564541145361e-05
48,0.0009017523887345872,0.0007915740034734573,0.0010153610174364217,3249306,3407669,ENSG00000088854,0,0.0009028958032148221
49,0.0002448635771153365,0.0003593304055760371,0.000224418811272,2481817,2524702,ENSG00000088876,0,0.00027620426465445785
50,4.828089452938269e-06,7.400390121589136e-06,1.3902072365149194e-05,2692780,2760108,ENSG00000088881,0,8.7101839798922e-06
51,0.0,0.0,0.0,2794074,2800627,ENSG00000088882,0,0.0
52,0.0006702851127999349,0.0006470866042308838,0.000734651671887249,3846799,3876123,ENSG00000088888,0,0.0006840077963060227
53,0.0002487593627990269,0.000255814361320609,0.00018705438020613922,3162617,3173549,ENSG00000088899,0,0.00023054270144192505
55,0.0009193305275758454,0.0007381155978317062,0.0008776509709888482,21125983,21246622,ENSG00000088970,0,0.0008450323654654667
57,0.0008797984368250103,0.0007523553490343766,0.0007066721062074324,13714322,13784919,ENSG00000089048,0,0.0007796086306889398
59,0.0006019811441029255,0.0006952194158470512,0.0005995876730395739,4852356,5010293,ENSG00000089057,0,0.0006322627443298502
61,5.424105665095837e-05,4.88279653871188e-05,3.4707223319732564e-05,18383367,18467281,ENSG00000089091,0,4.592541511926992e-05
62,0.0,0.0,1.0365812214231676e-06,20052514,20360703,ENSG00000089101,0,3.4552707380772254e-07
63,0.0005016163208245389,0.0005035322138519072,0.000631554142342281,13389392,13638932,ENSG00000089123,0,0.0005455675590062423
64,0.0001315097267792352,0.00012196149012222436,0.0002513866717062069,16272104,16573448,ENSG00000089177,0,0.00016828596286922216
65,0.0003321637431480963,0.00023782645769596398,0.00022772314750493287,5937228,5950558,ENSG00000089195,0,0.00026590444944966436
66,3.844448881904546e-06,0.0,0.0,5911510,5925353,ENSG00000089199,0,1.2814829606348488e-06
67,0.0,1.804364207079614e-05,1.1863618630211956e-05,62816244,62841159,ENSG00000092758,0,9.969086900336032e-06
68,0.0002018449171215321,0.00030250829732434743,0.000558593217517293,45898621,45912155,ENSG00000100979,0,0.00035431547732105753
69,0.00037013088408526906,0.0002567472247657918,0.0003448810930055276,45934683,45948023,ENSG00000100982,0,0.00032391973395219615
71,2.3758010665103188e-06,0.0,0.0,25070885,25082141,ENSG00000100987,0,7.91933688836773e-07
74,0.0008550040735149239,0.0008307834200038187,0.0007711791042027913,25294742,25390835,ENSG00000100997,0,0.000818988865907178
76,0.0001221161749215892,0.00014381962276771947,0.00012515399527351174,25391008,25452700,ENSG00000101003,0,0.00013036326432094015
77,4.819842401623224e-05,7.822322753652597e-05,7.619473002387332e-05,25452697,25585531,ENSG00000101004,0,6.753879385887718e-05
78,4.0689245212605574e-05,1.7324329885934377e-05,3.254478323115698e-06,46118271,46129863,ENSG00000101017,0,2.0422684473885216e-05
79,0.0007187503280330414,0.0005891362691338734,0.0005730388929885179,35302566,35412031,ENSG00000101019,0,0.0006269751633851442
80,0.0004282474121339931,0.0005865288744971193,0.0006681992321827991,47209214,47356889,ENSG00000101040,0,0.0005609918396046371
81,3.326121596073246e-06,1.6994020597246097e-06,3.1924279382714525e-06,43558968,43588237,ENSG00000101049,0,2.7393171980231025e-06
83,2.7713685165858535e-05,0.0001101305649519527,5.6154990727767415e-05,43667019,43716495,ENSG00000101057,0,6.466641361519288e-05
84,1.1642784385012052e-06,0.0,0.0,44355699,44432845,ENSG00000101076,0,3.8809281283373507e-07
86,5.9340340868623086e-05,4.148851014031979e-05,6.594807190595078e-05,36612318,36646196,ENSG00000101082,0,5.559230763829789e-05
88,4.848687132958489e-05,1.4758505718434438e-05,6.040030429207761e-05,51386957,51562831,ENSG00000101096,0,4.121522711336565e-05
89,3.157788077330588e-06,0.0,3.0308607284427127e-06,44751808,44810546,ENSG00000101098,0,2.0628829352577667e-06
90,5.078098359762955e-05,6.572816423132299e-05,8.285772755926342e-05,44910060,44959035,ENSG00000101104,0,6.645562512940533e-05
92,0.0,0.0,4.263575023746456e-06,51782331,51802521,ENSG00000101115,0,1.4211916745821521e-06
96,0.0009381008889033624,0.0009586003853357414,0.0009637295730887469,56392371,56406362,ENSG00000101138,0,0.0009534769491092837
97,0.0,0.0,1.5123574592360648e-06,57168753,57266641,ENSG00000101144,0,5.041191530786883e-07
98,0.00043634563753402675,0.0005078085933835285,0.0005438670406442894,57351223,57379211,ENSG00000101146,0,0.0004960070905206149
101,0.00044247238982447344,0.00040637244134763433,0.00037778922026239904,58981208,58995133,ENSG00000101158,0,0.00040887801714483557
104,0.0,0.0,4.9410054384755466e-06,59019429,59026654,ENSG00000101162,0,1.6470018128251821e-06
106,0.0,0.0,0.0,62214960,62220278,ENSG00000101180,0,0.0
107,0.00028225739043341076,0.0002716564000387459,0.0003024134420301343,62183028,62203568,ENSG00000101181,0,0.00028544241083409695
109,0.0,0.0,0.0,62642503,62685785,ENSG00000101187,0,0.0
110,0.0,0.0,1.935946116691321e-06,62708836,62762771,ENSG00000101188,0,6.453153722304403e-07
111,0.001006393476534681,0.000799855241881391,0.0009003528289934974,62796473,62801729,ENSG00000101189,0,0.0009022005158031898
113,0.0004845850772471944,0.0004537453654419676,0.0005139032612505792,62877738,62937952,ENSG00000101191,0,0.00048407790131324715
115,0.00015653052995091377,0.0001359583964129411,0.0003545635169475033,62952707,62969585,ENSG00000101194,0,0.00021568414777045272
