,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.04596875795088625,0.06000704675754848,0.05391093588224119,45981770,46005050,ENSG00000142156,1,0.05329558019689198
4,0.008381271089920934,0.00858164148524929,0.007725688796731719,33324387,33359864,ENSG00000142166,1,0.00822953379063398
5,0.022599312672855924,0.020627831752141838,0.019292937991120827,31659666,31668931,ENSG00000142168,1,0.02084002747203953
6,0.09178653924951219,0.10455475509339758,0.09571904505088397,46098112,46132848,ENSG00000142173,1,0.09735344646459791
10,0.015332037814050304,0.01929178588374437,0.01614977646746521,25880550,26171128,ENSG00000142192,1,0.01692453338841996
14,0.007635245792901442,0.006887478933673388,0.007126286981154685,17593653,17612945,ENSG00000154640,1,0.007216337235909839
19,0.01838454400414476,0.015341840547902273,0.015528381051663206,25585656,25607517,ENSG00000154719,1,0.016418255201236746
21,0.008762146957325996,0.009427073090140847,0.009820208930821823,25716503,25735673,ENSG00000154723,1,0.009336476326096221
22,0.008252030722793643,0.007497892822200599,0.007472781356678571,25734570,25772460,ENSG00000154727,1,0.007740901633890938
23,0.06133862414468511,0.06976648562392068,0.0637341088209224,26835755,26845409,ENSG00000154734,1,0.06494640619650939
25,0.05692356740866668,0.04590955231044581,0.048490795608724546,14371115,14383484,ENSG00000155304,1,0.050441305109279015
30,0.01403861577316667,0.0113829216076194,0.012474596806824645,29024629,29054488,ENSG00000156256,1,0.012632044729203573
31,0.0376128502716536,0.032938365404568945,0.03457360658605783,29055805,29073797,ENSG00000156261,1,0.035041607420760124
33,0.008654245536354658,0.007700640721242519,0.008201984883362663,29194071,29630751,ENSG00000156273,1,0.00818562371365328
36,0.006239720201297297,0.005450149980635309,0.00563985173126624,37223420,37267919,ENSG00000157538,1,0.005776573971066282
50,0.013778026039378753,0.012914863363129135,0.01460573504427596,33403413,33479348,ENSG00000159128,1,0.013766208148927948
52,0.00883339173670434,0.011070753226850322,0.00987710105174478,33543038,33577481,ENSG00000159140,1,0.009927082005099813
53,0.00578334713030215,0.005075032131148124,0.004815652842921222,33559542,33588706,ENSG00000159147,1,0.005224677368123831
55,0.00862079620432301,0.007549356136796215,0.008116329848328706,34513142,34615113,ENSG00000159200,1,0.008095494063149309
58,0.019976439519897075,0.01694687438705437,0.01856321104929521,36069941,36073166,ENSG00000159228,1,0.018495508318748886
59,0.01998823911567578,0.016851867687555366,0.01858905353894694,36135079,36146562,ENSG00000159231,1,0.018476386780726026
60,0.01157539992798409,0.009905587685085721,0.010363459536803852,36320189,36386148,ENSG00000159256,1,0.010614815716624553
113,0.008525058991790692,0.007390473588764647,0.007256024048730818,14961235,15065936,ENSG00000180530,1,0.007723852209762052
118,0.010408802613777796,0.010780918120229337,0.009961157200094179,37073226,37203112,ENSG00000182670,1,0.01038362597803377
119,0.012329797659617031,0.013758933490023733,0.013439888025318347,45405165,45513720,ENSG00000182871,1,0.013176206391653037
125,0.039304189598784525,0.038945314876186694,0.037858855056817506,44849585,44873903,ENSG00000183255,1,0.03870278651059624
140,0.013226719249439802,0.012547793589149625,0.012710997318941788,44805617,44818779,ENSG00000184900,1,0.012828503385843737
157,0.14679509096595406,0.11176567611723455,0.13959747546053694,18857779,18858276,ENSG00000198618,1,0.13271941418124186
158,0.007403179998041367,0.006943638564609324,0.0063045883161905476,34073578,34106260,ENSG00000198743,1,0.00688380229294708
159,0.009343765096768951,0.008196116649533543,0.008252831872745671,28928144,28992956,ENSG00000198862,1,0.008597571206349387
167,0.031887412049699755,0.026365470275705644,0.02866900112223565,39342315,39349647,ENSG00000205581,1,0.028973961149213686
226,0.02727953508410094,0.021825574273233356,0.023137172747005802,28539318,28540355,ENSG00000226935,1,0.0240807607014467
409,0.04483201427800633,0.08637016319945867,0.08010756590878626,8208473,8208652,ENSG00000275708,1,0.07043658112875041
