,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.061858538762221374,0.08185688834138705,0.10178261328833016,45981770,46005050,ENSG00000142156,1,0.0818326801306462
4,0.009410231103930512,0.009166001171009651,0.009146945241752613,33324387,33359864,ENSG00000142166,1,0.009241059172230925
5,0.027706911073472132,0.023552787099935316,0.017022785211011315,31659666,31668931,ENSG00000142168,1,0.022760827794806256
6,0.12038963112252636,0.14616783245798212,0.20140566612878094,46098112,46132848,ENSG00000142173,1,0.1559877099030965
10,0.021752502767698002,0.014136468597430894,0.014923090195203331,25880550,26171128,ENSG00000142192,1,0.016937353853444078
14,0.007275525254909361,0.007512632174720237,0.006247345541735091,17593653,17612945,ENSG00000154640,1,0.00701183432378823
19,0.01455433349641279,0.011818608696241385,0.01331258495960094,25585656,25607517,ENSG00000154719,1,0.013228509050751703
21,0.012407253273566359,0.009618863378216162,0.010555615679281129,25716503,25735673,ENSG00000154723,1,0.010860577443687883
22,0.008512132492576499,0.005970990918967231,0.0069265099076507705,25734570,25772460,ENSG00000154727,1,0.0071365444397315
23,0.019412576294769654,0.0335548583486599,0.011305108449622313,26835755,26845409,ENSG00000154734,1,0.021424181031017286
24,0.03489072589555136,0.010011758366522844,0.020038885204904412,26917922,26967088,ENSG00000154736,1,0.02164712315565954
25,0.048092246593734886,0.035959739709170574,0.04169601896152663,14371115,14383484,ENSG00000155304,1,0.041916001754810694
27,0.006766952791545416,0.00748508679331901,0.00621309757091957,15729982,15880064,ENSG00000155313,1,0.006821712385261331
30,0.011440215331645479,0.007503044694508238,0.00829242722407818,29024629,29054488,ENSG00000156256,1,0.009078562416743964
31,0.042578451971403496,0.03761173892343305,0.030557846109927927,29055805,29073797,ENSG00000156261,1,0.03691601233492149
33,0.010158920399745273,0.012835536581313305,0.011443462442675984,29194071,29630751,ENSG00000156273,1,0.011479306474578186
36,0.0044755183443778435,0.004432137095810588,0.004468588368872923,37223420,37267919,ENSG00000157538,1,0.004458747936353785
50,0.019917316931164962,0.0214089524862996,0.023493906247448973,33403413,33479348,ENSG00000159128,1,0.021606725221637844
52,0.010214530798910854,0.010919524251224918,0.010132592018163793,33543038,33577481,ENSG00000159140,1,0.010422215689433188
55,0.01571177818954043,0.018125065446989237,0.014361256654571261,34513142,34615113,ENSG00000159200,1,0.016066033430366975
58,0.013507158637450365,0.01110887822102764,0.009295175899187722,36069941,36073166,ENSG00000159228,1,0.011303737585888575
59,0.006177400493257746,0.007017312373207606,0.00718560992063351,36135079,36146562,ENSG00000159231,1,0.006793440929032953
60,0.009688442359299488,0.007186065519713623,0.00799820674687303,36320189,36386148,ENSG00000159256,1,0.00829090487529538
113,0.006865794458405844,0.009165500672939612,0.00989475171275426,14961235,15065936,ENSG00000180530,1,0.008642015614699905
115,0.005935706294610216,0.00325398010110304,0.008943201590511473,41167801,41282530,ENSG00000182240,1,0.006044295995408243
118,0.0190628391740704,0.017709425435900535,0.019620197155440902,37073226,37203112,ENSG00000182670,1,0.018797487255137278
119,0.009080726371986175,0.007053819509408119,0.0038627929659052003,45405165,45513720,ENSG00000182871,1,0.006665779615766498
125,0.09863162708881977,0.0765381203307486,0.06159505728843703,44849585,44873903,ENSG00000183255,1,0.07892160156933513
137,0.006815863264136184,0.006927411521316248,0.00599804711888845,44768580,44801826,ENSG00000184787,1,0.006580440634780294
140,0.018220689114131897,0.015980684413564154,0.013021030926766354,44805617,44818779,ENSG00000184900,1,0.0157408014848208
157,0.08461105226363992,0.10770510828941948,0.0758713771787734,18857779,18858276,ENSG00000198618,1,0.08939584591061094
158,0.010823629008721736,0.006802318740451493,0.011584959299235704,34073578,34106260,ENSG00000198743,1,0.009736969016136311
159,0.009218901544714593,0.008043180803674483,0.00787375486089916,28928144,28992956,ENSG00000198862,1,0.008378612403096078
167,0.03258950822696438,0.027017908012511315,0.0225783818801345,39342315,39349647,ENSG00000205581,1,0.027395266039870067
409,0.015285237254551571,0.03526362447190761,0.036555896201133115,8208473,8208652,ENSG00000275708,1,0.029034919309197434
