,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.0,0.0,7.866104857356055e-06,0.0,6.21733799202614e-06,3.520880647883768e-06,3.944622459620872e-06,0.0,0.0,3.4199680452842857e-06,0.0,3.291894696877349e-06,0.0,0.0,0.0,0.0,4.092986910295997e-06,0.0,0.0,0.0,0.0,0.0,0.0,51176652,51183727,ACR|-|-|22q13.33|protein-coding,0,1.4066867656236724e-06
3,0.0002053191206317604,0.0002068976308022986,0.0004682147645093935,0.00016330090869944464,0.000979728120783479,0.0003279635122010251,8.678169411165919e-05,7.003405786683655e-05,0.0003939158035014442,0.0004878340133166228,4.857060270194709e-05,0.0003571206974188154,2.9032086423766895e-05,0.00010036641200720488,8.019943560307597e-05,0.00019645433137124518,0.0001224577435053424,7.649510237815227e-05,0.00015562018796193752,3.726400492423622e-05,0.0001008903783482605,0.00017704309305961881,0.0002293737301233553,50920153,50924866,ADM2|AM2|dJ579N16.4|-|22q13.33|protein-coding,0,0.00022177727966308359
4,0.0,0.0,0.0,1.9874349943137278e-06,0.0,0.0,3.8319189607745615e-06,1.5224795188442727e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24825176,24891042,ADORA2A-AS1|C22orf45|-|22q11.23|ncRNA,0,3.1921015104054617e-07
5,2.6104142476409637e-05,2.2629428369001407e-05,3.327967439650639e-05,2.296591548984752e-05,3.717968119231631e-05,2.1907701809054558e-05,2.7725060716192416e-05,2.425092376444806e-05,1.5578591098927172e-05,7.328502954180612e-06,1.410809080699572e-05,2.513810495797248e-05,3.611308311249053e-05,1.8700580235237384e-05,3.455232601081139e-05,2.499449698454072e-05,1.4270143552113073e-05,3.778919172076497e-05,3.6190741386497105e-06,3.715176394554876e-05,1.6296079630326026e-05,4.040693284869928e-05,1.760702660252885e-05,24823530,24838328,ADORA2A|A2aR|ADORA2|RDC8|-|22q11.23|protein-coding,0,2.4334631165807086e-05
7,1.2299067128308387e-05,1.5388011290920956e-05,1.6579328699350455e-05,2.429087215272334e-06,0.0,1.0301835969733988e-05,1.408793735578883e-05,1.8487251300251885e-06,1.0348635515715907e-05,1.0382045851755869e-05,7.538674477020613e-06,3.890421005400503e-06,2.0231419110638953e-06,0.0,0.0,1.062567987748591e-05,4.867335785216861e-06,1.2834065112712632e-05,0.0,2.581542509811545e-06,7.88854810130432e-06,1.0276907776547794e-05,3.0149018155015156e-06,21321447,21335649,AIFM3|AIFL|-|22q11.21|protein-coding,0,6.92199532734511e-06
8,0.0006883712571303215,0.0006241842899266845,0.0008283613499784953,0.0005879495191511444,0.000657670012796525,0.0007272574582684361,0.0007107082637248348,0.0006714134678103244,0.0006176911370724623,0.0006679930442735629,0.0005758470346947032,0.0006861106583370426,0.0005467541014650177,0.0005660904368017869,0.00074039189100231,0.0007591323794290218,0.0006897236050187986,0.0005434106140977927,0.0006015114105149856,0.0005947649460648426,0.0005643425792998892,0.0008063869113302559,0.000779774205561312,50296854,50312106,ALG12|CDG1G|ECM39|PP14673|hALG12|-|22q13.33|protein-coding,0,0.0006624278510326325
9,0.0006793352078115643,0.0008326336529600004,0.0010924204391900478,0.001052898894765317,0.0007138747482444413,0.00087070074392296,0.0008998247347889441,0.0012329909131897402,0.0006877947970176345,0.0008127309776186299,0.0008294695831716108,0.0007744930432289618,0.0011726130516526336,0.0007996487473993262,0.0010541101048435915,0.0005882762768535381,0.0009480242654388297,0.0009349514576951528,0.0009176481808617397,0.0011161242920680872,0.0009179778869465183,0.0006573717485703129,0.0009677834827759866,38226862,38240353,ANKRD54|LIAR|-|22q13.1|protein-coding,0,0.0008936390100441553
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17134599,17156430,ANKRD62P1-PARP4P3|VWFP1-ANKRD62P1-PARP4P3|-|22q11.1|pseudo,0,0.0
12,8.207744797871107e-05,0.00018400958039479432,0.00028015434991968103,0.00014751184180017448,2.3252844090177763e-05,3.4426388557085736e-05,2.456936274849572e-05,0.00017932633761244326,5.218828018140602e-05,9.478197154073592e-05,0.0002474839135456196,0.00016599129623042145,0.0001621548241717712,0.00015129565179678754,0.0002501081213076164,6.628975287204279e-05,7.079761142133617e-05,0.00020738219499589618,0.00019053360906420532,0.0003833029422176707,0.00019368461522412974,7.859498788200757e-05,0.00013108793093800588,39353527,39388783,APOBEC3A_B|-|-|22q13 alternate reference locus|protein-coding,0,0.00014786981984744418
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9539860848992596e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39353527,39359188,APOBEC3A|A3A|ARP3|PHRBN|bK150C2.1|-|22q13.1|protein-coding,0,2.1539069934344607e-07
