,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0015381371705564693,0.0014519892821914604,0.0011171807844905068,0.0011207962990848737,0.001249871443522871,0.0013611460803140958,0.0008953220541203372,0.0010312006768625718,0.001309345693101482,0.0016375910831076016,0.0014970846168843252,0.0016546026613653375,0.001819105235421617,0.001393467364046458,0.0014068789077524466,0.0015951072140672864,0.0014866900807356449,0.0014242175401600605,0.0012328960851888445,0.0009773228317671555,0.00039309109477067127,0.00044401524654401185,0.0011367688704204178,0.0007659242990663717,0.0012557225756904835,0.0005206043657693537,0.0010751449873060738,0.0009019891631543039,0.0002106549402827869,0.0008164813786662415,0.00048562120706762405,0.000929737892441994,43088121,43116916,A4GALT|A14GALT|A4GALT1|Gb3S|P(k)|P1|P1PK|PK|-|22q13.2|protein-coding,0,0.0011292409101850555
2,0.0,0.0,0.0,1.1436696929437487e-05,0.0,0.0,0.0,0.0,3.1567402191034927e-06,0.0,3.85770069762066e-06,0.0,0.0,0.0,9.424069238533133e-06,0.0,0.0,0.0,3.832837570535268e-06,0.0,0.0,0.0,0.0,0.0,6.18520368001947e-06,0.0,4.823531114187452e-06,0.0,0.0,4.285329866417446e-06,0.0,0.0,51176652,51183727,ACR|-|-|22q13.33|protein-coding,0,1.4688159161204502e-06
3,0.00024226582580851055,5.7391902545447206e-05,0.0001846412686146243,0.0009329705456668043,0.00014035342444206493,0.0001874211470312008,0.00020199844234178996,0.0004801185332267393,0.0003478260056234404,6.38514742790323e-05,2.9872451555934335e-05,0.00011786820033919745,1.7114814047545375e-05,0.0005730952454046501,1.1184609645731631e-05,6.658571725829096e-05,6.403193058938724e-05,0.00017733227989290333,4.668199605139108e-05,0.00024734086806635006,0.00024643020408212133,0.00013960718289374435,0.00010646092013995419,0.00021135328006132573,0.00018669216821936318,0.00012678366346194158,0.0005174242022281498,0.00020480624855447646,0.00013827720894490464,0.0001730517031350339,0.00023976891562777291,0.00044805217318638884,50920153,50924866,ADM2|AM2|dJ579N16.4|-|22q13.33|protein-coding,0,0.00021652045478019418
4,0.0,0.0,0.0,0.0,0.0,0.0,3.3141664042951593e-06,5.14229060935458e-06,0.0,3.984642991537784e-06,1.8793926475587828e-06,0.0,0.0,2.576967867899697e-06,2.2783464093157027e-06,0.0,0.0,0.0,0.0,6.5280581014579185e-06,0.0,0.0,0.0,1.3880469356041532e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24825176,24891042,ADORA2A-AS1|C22orf45|-|22q11.23|ncRNA,0,8.46622248969493e-07
5,7.229613559450072e-06,4.356097107616151e-05,2.0532980166074477e-05,1.5982050837290846e-05,1.633423474110238e-05,2.56325980498554e-05,2.8170414436508857e-05,4.079550550087967e-05,4.372669784980393e-05,3.741676955468407e-05,4.312711549134891e-05,2.823422026172736e-05,3.8534581321773936e-05,2.2520458323819094e-05,1.6569792067750567e-05,1.4539286363361e-05,3.7044113690334605e-05,7.538035277062842e-05,2.4176360060299383e-05,5.222446481166335e-05,2.6538637362689992e-05,2.292058226613713e-05,1.2704167081140118e-05,2.165353219542479e-05,2.6129329831918983e-05,7.745084354912766e-06,6.732845513553319e-06,1.3501781796827644e-05,9.158910447077692e-06,2.6972370335686273e-05,1.8040355856507845e-05,1.2297728298435937e-05,24823530,24838328,ADORA2A|A2aR|ADORA2|RDC8|-|22q11.23|protein-coding,0,2.6128997071088455e-05
7,1.549202905596444e-05,2.4559597936114795e-06,1.3999759204141688e-05,1.0263702372572104e-05,1.3914348112790917e-05,0.0,0.0,3.085374365612748e-06,1.1107048919067845e-05,7.386167496509063e-06,2.275054257571158e-06,5.318089432859605e-06,7.559917861492434e-06,3.249220355177879e-06,0.0,3.0553572792570217e-06,0.0,5.088173812017418e-06,2.2603913877515683e-06,8.123805637369854e-06,7.5824678179114255e-06,6.4404941904848144e-06,2.1724125708749604e-05,3.3313126454499674e-06,1.855561104005841e-05,6.566484561773866e-06,2.914216714821586e-06,5.786477912926134e-06,0.0,7.688385936807768e-06,7.761548449892912e-06,0.0,21321447,21335649,AIFM3|AIFL|-|22q11.21|protein-coding,0,6.343297635082616e-06
8,0.0006589276358470208,0.0007550137449728764,0.0007247208681344014,0.0005523338119639873,0.0005695808151388108,0.0007518895427957585,0.0006928264868179031,0.0007519742967746181,0.0006687612612322955,0.0006344329133843574,0.0006596668192931327,0.0006314022544831496,0.0006754576611525115,0.0006681069302732997,0.0006055223388758598,0.0006936714595389044,0.0006449369931959917,0.0006967029104825331,0.0006210179643131373,0.0006017418889966099,0.0004637277686533198,0.00048246878538720064,0.0006287292288456244,0.000512559465087427,0.0006406103811448737,0.0004704296888614406,0.0006993115213256349,0.00048781762284122736,0.000411034029820072,0.0005851996049934176,0.0005353370714628841,0.00042508653600256273,50296854,50312106,ALG12|CDG1G|ECM39|PP14673|hALG12|-|22q13.33|protein-coding,0,0.0006125312594404016
9,0.0009593254563988645,0.0009194337901030765,0.0008010973322369967,0.0008335592569724629,0.001110122990737884,0.0006879458573380546,0.0009461945084262679,0.0009648651280018977,0.0008707926352549191,0.0010073371855436374,0.001004683743223924,0.000997576885069319,0.0010045240858458072,0.000997846775283248,0.001043482655466592,0.001092975048793529,0.000985722316092394,0.0009287801715751053,0.001158106613620195,0.0010259205976335644,0.0009023136703314597,0.0009503517456959504,0.0007788924837447007,0.0007813778882827647,0.000737175295741096,0.0008561685640159003,0.0008920517854300419,0.0008720046866964139,0.0008356947312809181,0.0009323113241732307,0.000782657763960823,0.000733122405068205,38226862,38240353,ANKRD54|LIAR|-|22q13.1|protein-coding,0,0.0009185754805637263
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4397260248393434e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17134599,17156430,ANKRD62P1-PARP4P3|VWFP1-ANKRD62P1-PARP4P3|-|22q11.1|pseudo,0,1.0749143827622948e-07
12,7.74601452798222e-05,9.268016694839109e-05,3.655492681081441e-05,2.126052634318507e-05,6.533693896440952e-05,7.579531681408855e-06,4.175849669411901e-05,2.622568210770836e-05,0.00015105586529932268,0.00019378971036893515,0.0003147488107648446,0.0002442453437709702,0.0001366035158028008,6.666503832175302e-05,0.0001410503549767267,0.00023831786778204768,9.296943768266802e-05,0.0001014807999174585,0.00021424579240427908,2.5241824658970618e-05,0.00012491118036875139,8.10744562802206e-05,4.5099793138047416e-05,2.7853475174456676e-05,3.079978975356634e-05,0.00020541310680420813,4.783335021569223e-05,8.36409080141141e-05,0.00013112879103499035,0.00018010989350325087,6.398033181668481e-05,6.534094192301503e-05,39353527,39388783,APOBEC3A_B|-|-|22q13 alternate reference locus|protein-coding,0,0.00010551427483148852
