,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,160_26YR_F,162_21YR_M,16_24YR_F,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0012678896170304633,0.00105025424166327,0.001359212012680203,0.0008348786737825703,0.0006152223380210023,0.0007889712535224657,0.0013035126462267784,0.0010789450042714749,0.0018553285628572563,0.0014721498370982625,0.0006266380178375087,0.0003214888306309365,0.0007032315629281281,0.0006812405380160991,0.0012630142835902314,0.0007739385808984209,0.001671670309394118,0.0011682492871018422,0.0012408879109982375,0.0016952991544600476,0.0015591324551912581,0.0012022306019596066,0.0010785394862539073,0.0015211626785089623,0.0011599461089272837,0.001407534813609234,0.001310307407025359,0.0016728052970333375,0.0014477094523145774,43088121,43116916,A4GALT|A14GALT|A4GALT1|Gb3S|P(k)|P1|P1PK|PK|-|22q13.2|protein-coding,0,0.0011769445159942357
2,2.9927396136971706e-06,0.0,0.0,0.0,4.878939237690734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6763419401516415e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7160386784800418e-06,0.0,6.576864282647319e-06,0.0,51176652,51183727,ACR|-|-|22q13.33|protein-coding,0,6.841697845747209e-07
3,0.00021619963761019216,0.00011121547729033892,0.0001521761184944709,0.0006354077908523992,0.00029785329053511967,0.00022603854593577984,0.00029781949951079617,0.00027520463183010525,0.00025375518956697164,0.00011710898328819057,0.00022977405720641352,0.0001456862658502986,0.00021614801507289315,7.616423104681547e-05,0.0007674834535552189,0.00028072119235634575,0.00012682989441629208,4.851074569305941e-05,6.23476220393524e-05,0.00030555535706933623,0.00016679091381115787,8.361312394396098e-05,0.00016980975286057172,0.00021791245035803,0.00043941626152777246,9.32854823031799e-05,0.00035388747258141887,0.00019811125879974373,0.00012887657213050797,50920153,50924866,ADM2|AM2|dJ579N16.4|-|22q13.33|protein-coding,0,0.00023081735474264598
4,0.0,0.0,0.0,0.0,2.3799703598491385e-06,0.0,0.0,0.0,6.60583527598041e-06,0.0,1.119359888959499e-06,0.0,0.0,2.6763419401516415e-06,0.0,0.0,0.0,0.0,2.021509929603576e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2535563131446347e-06,0.0,0.0,0.0,24825176,24891042,ADORA2A-AS1|C22orf45|-|22q11.23|ncRNA,0,5.536749554375483e-07
5,2.2909937732440408e-05,1.1044493125830424e-05,1.5388596252249867e-05,2.195910479111969e-05,1.3684829569132546e-05,7.089159351702105e-05,2.8500530739534645e-05,2.3659116767227213e-05,2.5739978833992632e-05,4.70169276106149e-05,2.7169917304744205e-05,2.9797044878074225e-05,1.5760792765731792e-05,0.00012378081473201342,1.3382770186773133e-05,5.6914326611466575e-05,1.056915786802434e-05,4.779434227565137e-05,1.4682545804489135e-05,1.5538635456013018e-05,1.361103109361957e-05,6.703063288244917e-05,5.8744272266186754e-05,3.0744782979969776e-05,5.9936425081349e-06,4.366554490787144e-05,1.4296262099311515e-05,9.261298683727858e-06,2.7642388001651757e-05,24823530,24838328,ADORA2A|A2aR|ADORA2|RDC8|-|22q11.23|protein-coding,0,3.128190731879543e-05
7,3.5087292022656484e-06,0.0,6.4974073065055e-06,2.704323250137893e-06,5.8309273816303895e-06,2.9273009890331846e-06,4.860555629998156e-06,1.1494759561435863e-05,1.3667245398580157e-05,0.0,4.3756795659325864e-06,3.618212592337584e-06,1.0078330067882915e-05,1.2935652710732934e-05,1.1295549148469066e-05,1.1551322102961506e-05,3.595692882936116e-06,6.4476307566724545e-06,5.000577194282531e-06,3.289200206017354e-06,0.0,5.138236666947323e-06,0.0,4.69385999694195e-06,2.5854928466464278e-06,4.805299200387766e-06,9.127613494175812e-06,3.892429881566781e-06,0.0,21321447,21335649,AIFM3|AIFL|-|22q11.21|protein-coding,0,5.307656139119928e-06
8,0.0007442633825511722,0.0005662229092068179,0.0005759894582416191,0.0006565015122034748,0.0007298179108477383,0.0006628427630819489,0.0006719718158472452,0.000677632816087753,0.0006546610545919896,0.0007148956343374372,0.0007293138476520663,0.000745458212038964,0.0007178129766433629,0.0005951515389412212,0.0006316913083573189,0.0005856279653657672,0.0007237149129836874,0.0006187678659498676,0.0005895361326280746,0.000562793497319245,0.0008813700462261853,0.000865909656486691,0.000618888973191603,0.0007892725584857889,0.0008604990283247793,0.0006833971167160166,0.0007178922998792735,0.0006759405821920795,0.0006406244657926662,50296854,50312106,ALG12|CDG1G|ECM39|PP14673|hALG12|-|22q13.33|protein-coding,0,0.0006858090428335124
9,0.001104320917454256,0.0008045784817828791,0.0010280722192521597,0.0010518735713736349,0.0008323946333572361,0.0010986287885797587,0.0010175131342707504,0.0010812885960267192,0.0009679826553544398,0.000860171440618162,0.0010747890133809299,0.0007645070371574471,0.0007501922923933697,0.000923560997847329,0.0007872506645650397,0.0008089535260230228,0.0009651711380923672,0.0009744109910202927,0.001074698515732933,0.0007925838289534231,0.0011175549054490757,0.0010594109782396843,0.001331313814980164,0.0011295774082640802,0.0010270282721292334,0.0016546943333509178,0.0009618085255429116,0.0010916252491994008,0.0010597461119405175,38226862,38240353,ANKRD54|LIAR|-|22q13.1|protein-coding,0,0.001006748346287315
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17134599,17156430,ANKRD62P1-PARP4P3|VWFP1-ANKRD62P1-PARP4P3|-|22q11.1|pseudo,0,0.0
12,0.0002770864090612725,0.00020766215563334647,0.00019093258312976688,0.00023289631830187532,0.00012090249428033623,0.0002927300989033184,0.00036818708897236037,0.00011371999993304023,0.0002616138556711552,5.546697450837519e-05,0.0002763801325830909,0.00019229735748100041,0.0001601811183129476,0.0002631736241149114,0.0,0.0,0.00022543904772105526,0.0002229038061592477,0.00011969466688442229,0.00022037641380316268,0.0002223506964719984,0.0003450793034279396,0.00013234187988897197,0.0002520602818357827,0.00023904056591267427,0.00032937192127875274,0.00037236264206360606,0.00014724122689926752,0.0002858804864381353,39353527,39388783,APOBEC3A_B|-|-|22q13 alternate reference locus|protein-coding,0,0.00021128872929902806
