,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.00018793527521719525,0.00018423767263167978,7.759408554326132e-05,0.0001698547355052201,0.0002977103094214912,0.00015279740691902244,0.0001597139190635575,0.0001404793205268619,0.0002320326451329929,0.00020829091692476918,0.00016805363383113166,0.0001388454233599989,0.00020092572086019886,0.000143782494906801,0.0001798790748413002,0.0001669302793624551,0.00020132884953178514,0.00017957798987533195,0.00011465885767988814,9.346833577272379e-05,0.00018047777388869446,58863336,58866549,A1BG-AS1|A1BG-AS|A1BGAS|NCRNA00181|-|19q13.43|ncRNA,0,0.00017040832003792196
1,0.00012274058673509904,0.00010745521463261454,7.337610780382676e-05,0.00014663718173112526,0.00016112074095915905,0.00011667761232855777,0.00010714927622392125,0.00010674430593363038,0.00012821176428922667,8.093968784515396e-05,0.00015425749529623435,0.00011237814923921676,0.00016753966628919097,0.00010742138761338231,0.0001616641110214659,0.0001623369485333377,0.00015961245691046107,0.00013077861846299264,8.095633922697824e-05,6.317974880844698e-05,0.0001271330927657494,58858172,58864865,A1BG|A1B|ABG|GAB|HYST2477|-|19q13.43|protein-coding,0,0.00012277669012617957
2,1.979686882824178e-05,1.9007052471281375e-05,3.349324898046049e-05,1.44091397326071e-05,1.731900778275979e-05,3.607531208481141e-05,4.601089573922047e-05,2.465425696382871e-05,6.385048022371846e-06,3.2692085638779886e-05,2.023125013338968e-05,3.612308748080691e-05,1.575717308305719e-05,1.3446559068341809e-05,4.8539598877231643e-05,2.3202209572721298e-05,2.408912872127036e-05,1.1876362171374243e-05,2.5306178398013462e-05,1.0679531403700556e-05,7.031601580079004e-06,1040102,1065570,ABCA7|ABCA-SSN|ABCX|AD9|-|19p13.3|protein-coding,0,2.3148837939730907e-05
3,0.0002618585831371981,0.0003601283328024265,0.0003080376614462301,0.0003195977742105116,0.00041619587258116516,0.00037770095550201444,0.0003168691834372267,0.00030711122302640403,0.0002909027878992613,0.00035486978451580416,0.00040943976242493893,0.0004585649219818902,0.0004610496610379607,0.00031355159835017265,0.0004991202828415545,0.0003651501712959066,0.0002996634863009125,0.00020508675220450929,0.0003449919443951403,0.00022054578508062285,0.0002756214199598869,1876975,1885518,ABHD17A|C19orf27|FAM108A1|-|19p13.3|protein-coding,0,0.0003412408544967494
4,8.958083144779406e-05,0.0001015720793438846,0.00010390424371993227,8.950977968170772e-05,9.056908885828491e-05,7.548681209361896e-05,0.0001474144210805854,4.34968290448396e-05,7.359832020453949e-05,0.00016009431641205937,9.430447716639537e-05,8.259168927592607e-05,0.00010059344473741759,4.527511836119583e-05,0.00016559975417367387,6.795774072822432e-05,7.952049973864613e-05,6.155375257692798e-05,9.19301604150057e-05,7.000028987299524e-05,4.817949230794874e-05,17402940,17414282,ABHD8|-|-|19p13.11|protein-coding,0,8.9653959106743e-05
5,0.0,2.665010002587071e-06,0.0,0.0,1.9624937997461516e-06,0.0,3.995092410527436e-06,1.9069591021745964e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6946393664551373e-06,0.0,0.0,6306510,6333640,ACER1|ALKCDase1|ASAH3|-|19p13.3|protein-coding,0,6.297235562614472e-07
6,0.00014474210686466775,7.969888403963222e-05,0.00012612171062467665,2.6170663683957772e-05,0.00011539463542507372,0.00041497729523946446,0.0003513436887325645,7.00126413226959e-05,0.00013349007065438742,0.00011521282598752537,0.00017809981524748305,0.00022359242811807338,0.00026029805258751936,5.9678548674101284e-05,9.09234482087021e-05,2.9012576775365552e-05,0.00010044463344544302,0.00016825616601546156,0.0009527698061363185,7.717980678304604e-05,0.00018585998744381665,11685475,11688556,ACP5|HPAP|TRACP5a|TRACP5b|TRAP|TrATPase|-|19p13.2|protein-coding,0,0.00018587046628618936
7,2.6545801383324203e-06,0.0,6.139036907889889e-06,1.0183137620217033e-06,1.4228080048159602e-06,4.225838037061756e-06,7.182188603195391e-07,5.584665942082746e-06,8.130294481820151e-06,0.0,2.0370137434076563e-06,5.172757157156122e-06,1.3493711756209197e-06,7.705331600959912e-06,1.614622831675065e-06,7.223699765449609e-06,1.5561225487827932e-05,5.083267855452011e-06,3.944327188579259e-06,1.2250050727774169e-05,1.6927929729819825e-06,39574945,39602128,ACP7|PAPL|PAPL1|-|19q13.2|protein-coding,0,4.453724601963277e-06
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51293672,51298481,ACPT|-|-|19q13.33|protein-coding,0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,8.528848966294526e-07,0.0,0.0,1.1220372606133502e-06,0.0,0.0,0.0,0.0,9.586823063070698e-07,0.0,0.0,0.0,2.3431646664827277e-06,0.0,0.0,6135644,6193114,ACSBG2|BGR|BRGL|PRTD-NY3|PRTDNY3|-|19p13.3|protein-coding,0,2.5127472047774286e-07
