,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.001713711853439296,0.0012871618856288,0.0014876619540227381,0.0015314290761739668,0.00217395440229186,0.0019263129233532972,0.000592482293435055,0.0014241708413417569,0.00124740004442124,0.0018707225207705044,0.0004892599735586378,0.001962168748108408,0.0006687495587021705,0.002185779521750565,0.0011936930487588264,0.0012982648868491878,0.0019762489500658917,0.0014402673070933064,0.0011912076084008502,0.002287246663693029,0.001170930409615974,0.001241637312275638,0.0018993881437659548,43088121,43116916,A4GALT|A14GALT|A4GALT1|Gb3S|P(k)|P1|P1PK|PK|-|22q13.2|protein-coding,1,0.001489558692500737
1,0.0023892820407013784,0.0022791067143065704,0.0023917799446274623,0.0024420055427353733,0.0020456285461364406,0.0025866736493119413,0.002276948787192014,0.0024103025754046046,0.002369058603543996,0.002117326645178682,0.0023732824207157604,0.00209923127276021,0.0026693334374577036,0.0021303740792451013,0.0025720878279974642,0.0023616780991334877,0.0020031299181524306,0.0022472855442998317,0.002302476255680349,0.002666284448720576,0.0021545078018259706,0.00234979160649907,0.0023541559336162036,41865129,41924993,ACO2|ACONM|HEL-S-284|ICRD|OCA8|OPA9|-|22q13.2|protein-coding,1,0.0023300752910975055
6,0.002071012303585153,0.002531651134904626,0.0025259877951937376,0.002603650255606223,0.0022888508083845033,0.0024490984980705573,0.002276836083693168,0.002827135717956754,0.0023474711273069114,0.0024460100026736822,0.0025799497967357973,0.0024264256547528677,0.0028844945796993485,0.002608830413987079,0.00369477426183499,0.0024219305338933224,0.002590418229145983,0.0027878441439281327,0.002930279175379055,0.0034244722597543587,0.002801887729560642,0.0025757667945402064,0.002803014515908069,40742504,40762752,ADSL|AMPS|ASASE|ASL|-|22q13.1|protein-coding,1,0.0026477300789780507
11,0.0018718427165175468,0.0017670350780708813,0.00183764311167618,0.0019284744228157539,0.00133909025672259,0.001824076981577709,0.0020834368796728985,0.001993904427000696,0.0015349363258471528,0.0016599059191219087,0.00187508373313437,0.0016504362957525983,0.0022176670058126884,0.0017971456548406053,0.0021130807815419148,0.0014991868336234667,0.0018947210756635093,0.0019444627222355883,0.001974417829347455,0.0021603021167975133,0.001710257987699885,0.001481626465466612,0.0019244721268709274,29723669,29784572,AP1B1|ADTB1|AP105A|BAM22|CLAPB2|-|22q12.2|protein-coding,1,0.00182970464120915
16,0.0030795358081064407,0.0017495780904719373,0.0029013825223863296,0.003916792721571399,0.0014422980673902239,0.0016295157250353913,0.0018381940661833262,0.0038891739308876947,0.0017648318202070352,0.002388969821346977,0.00139756255268995,0.0038587988654335296,0.0029214169195762646,0.0034896476373010524,0.0029875610569715023,0.002956957664997187,0.003128590697215984,0.003004495385949877,0.00225936669608761,0.002780096801109659,0.004712992303787156,0.0027988224065084596,0.0021157374980463437,39410265,39414825,APOBEC3C|A3C|APOBEC1L|ARDC2|ARDC4|ARP5|PBI|bK150C2.3|-|22q13.1|protein-coding,1,0.0027396660460548405
26,0.0037878616741490174,0.004798602613401562,0.0039617334571579255,0.003714957656593316,0.003915430773858382,0.004444264198538026,0.0034120984275720543,0.0038081562707777674,0.003845241385818052,0.004470631085481979,0.003709997100841187,0.003068145611874443,0.003696583742800396,0.0033843076667206466,0.0033322390002353147,0.003828625654037764,0.0037642205022581673,0.003352033720589365,0.003427369652658294,0.0036665760507832066,0.0035490162721025956,0.0034403116612422894,0.004380893530068942,43192532,43253408,ARFGAP3|ARFGAP1|-|22q13.2|protein-coding,1,0.003772143378676551
30,0.0016322619088854988,0.001806862872000324,0.0016964162752371875,0.0017414347072397841,0.0010784594480968543,0.0016690278300838647,0.0015226242694136567,0.001595558535748798,0.0013623477916011812,0.0016454931966453535,0.001675524250192667,0.0017159749265358837,0.001756491807185674,0.0016516193309887312,0.001968003278138722,0.0014814371183735754,0.0016394071894753157,0.0018139830602563434,0.001963347720217468,0.0020802742989933553,0.0015592338102341247,0.001449043996493239,0.001966801348360569,30184597,30234293,ASCC2|ASC1p100|p100|-|22q12.2|protein-coding,1,0.0016726795204520944
32,0.015905580312657347,0.020890453782108086,0.020232589829102216,0.01699919398469675,0.04002585417830604,0.02332726872508651,0.019459724221300535,0.015354314696081551,0.021309287110318237,0.01798475695813874,0.01459131984097274,0.018364383215646436,0.01439070957049304,0.012843021361235128,0.01684431176257332,0.019666563750517247,0.014198239728013278,0.013803546317020559,0.01781329579714791,0.015572537865055363,0.015033704340746249,0.019076159711088097,0.02276033797772928,39916569,39918691,ATF4|CREB-2|CREB2|TAXREB67|TXREB|-|22q13.1|protein-coding,1,0.01854118065374064
34,0.005776169026330546,0.006870682385886583,0.007171225255957002,0.007092934668595214,0.006301396401678333,0.008686012558329256,0.009582502285908715,0.0060055292106182935,0.007082917718777945,0.006857768781090411,0.006863640025278253,0.005019241623275173,0.007910889500642043,0.005523435209054582,0.005907813760215521,0.007295615953154275,0.0062226675588640664,0.006029871592122818,0.005415838005132272,0.006371134673236206,0.0062904943306769335,0.007346003748502112,0.007276164041531358,18074903,18111588,ATP6V1E1|ATP6E|ATP6E2|ATP6V1E|P31|Vma4|-|22q11.21|protein-coding,1,0.006734780361515563
35,0.0028508735600678912,0.00367152776960604,0.0034264752758642976,0.003367266945643653,0.0020239922099241896,0.0028182693541505184,0.004004355314009417,0.0036631944708763807,0.0026295549018482,0.00317140965342166,0.0031546121825841117,0.0029498369115563664,0.003595022018864989,0.0036947571928598794,0.004472888417014241,0.003381622621009891,0.0038169868470206325,0.004008608194530203,0.003692520054992895,0.004410172534587619,0.003753703335994334,0.00333882719694888,0.003634403840550767,46067678,46241187,ATXN10|E46L|HUMEEP|SCA10|-|22q13.31|protein-coding,1,0.0034578643827794368
